Month,Year,Label,Sample_Number,GreenAlgae_2ug_L,Bluegreen_3ug_L,Diatoms_4ug_L,Cryptophyta_5ug_L,GreenAlgae_14cells_mL,Bluegreen_15cells_mL,Diatoms_16cells_mL,Cryptophyta_17cells_mL,Temp_degC,Time,Date,DOSAT_%SAT,DO_mg_L,FLUORRFU_RFU,FLUOR_ug_L,FNU_FNU,pH,SPC_uS_cm,WT_C,PAR1_umol_m-2_s-1,PAR2_umol_m-2_s-1,Latitude,Longitude,Region
September,2021,Mid Delta Day 1,139,0.88,1.9,1.23,0.19,466.62,1904.67,553.57,5.76,23.22,10:41,9/13/2021,92.375,7.896666667,0.580833333,2.34,7.158333333,7.7525,1191.166667,23.0075,,,-121.6747458,38.09391445,Western Delta
September,2021,Mid Delta Day 1,140,0.9,1.86,1.2,0.22,479.71,1863.81,538.9,6.76,23.24,10:42,9/13/2021,92.28333333,7.883333333,0.595,2.4025,7.241666667,7.7475,1149.25,23.0425,,,-121.6739231,38.09452944,Western Delta
September,2021,Mid Delta Day 1,141,0.89,1.9,1.2,0.15,473.48,1896.76,541.1,4.52,23.23,10:43,9/13/2021,92.13333333,7.868333333,0.591666667,2.383333333,7.241666667,7.740833333,1134,23.0575,,,-121.6731725,38.09515694,Western Delta
September,2021,Mid Delta Day 1,142,0.88,1.93,1.2,0.19,464.57,1926.19,539.9,5.62,23.27,10:44,9/13/2021,91.76666667,7.841666667,0.594166667,2.395,7.633333333,7.731666667,1114.916667,23.05166667,,,-121.672699,38.09587236,Western Delta
September,2021,Mid Delta Day 1,143,0.75,1.94,1.27,0.16,399.67,1940.29,571.71,4.76,23.23,10:45,9/13/2021,92.21333333,7.909777778,0.436666667,1.742222222,7.117777778,7.869333333,1144.377778,22.83844444,,,-121.6723989,38.09599601,Western Delta
September,2021,Mid Delta Day 1,144,0.74,1.92,1.23,0.17,394.24,1921,552.38,4.9,23.19,10:46,9/13/2021,91.30416667,7.843194444,0.442916667,1.763194444,7.784722222,7.878194444,1195.402778,22.74375,,,-121.6721385,38.09600827,Western Delta
September,2021,Mid Delta Day 1,145,0.84,2,1.26,0.18,444.81,1999.19,565.29,5.52,23.22,10:47,9/13/2021,91.56666667,7.84,0.583333333,2.346666667,8.186666667,7.77,1167.133333,22.928,,,-121.6718991,38.09601522,Western Delta
September,2021,Mid Delta Day 1,146,0.88,1.97,1.25,0.2,464.71,1966.67,562.9,6,23.28,10:48,9/13/2021,91.8,7.8425,0.608333333,2.4525,7.275,7.73,1118.333333,23.06416667,,,-121.6715019,38.09595806,Western Delta
September,2021,Mid Delta Day 1,147,0.82,1.97,1.26,0.18,435.38,1968.9,566.33,5.33,23.24,10:49,9/13/2021,91.79166667,7.84,0.6125,2.4675,7.35,7.73,1122.25,23.06416667,,,-121.6712179,38.09587292,Western Delta
September,2021,Mid Delta Day 1,148,0.82,1.92,1.3,0.16,432.24,1919.05,586.1,4.81,23.21,10:50,9/13/2021,91.76666667,7.8425,0.619166667,2.488333333,7.641666667,7.733333333,1134.916667,23.03,,,-121.6709768,38.0958232,Western Delta
September,2021,Mid Delta Day 1,149,0.82,1.98,1.27,0.21,436.29,1977.71,572.05,6.14,23.23,10:51,9/13/2021,91.83636364,7.845454545,0.618181818,2.483636364,7.618181818,7.735454545,1136.909091,23.03090909,,,-121.6707391,38.09572212,Western Delta
September,2021,Mid Delta Day 1,150,0.87,1.89,1.29,0.23,463.57,1892.14,579.81,7.19,23.24,10:52,9/13/2021,91.95,7.8575,0.606666667,2.4475,7.45,7.74,1142.916667,23.03666667,,,-121.6705018,38.09564833,Western Delta
September,2021,Mid Delta Day 1,151,0.84,1.94,1.38,0.16,444.48,1939.52,622.1,4.9,23.19,10:53,9/13/2021,92.20833333,7.879166667,0.615,2.474166667,7.5,7.7425,1183.083333,23.02833333,,,-121.6701833,38.09559695,Western Delta
September,2021,Mid Delta Day 1,152,0.89,1.99,1.22,0.22,474.14,1987.62,551.1,6.52,23.2,10:54,9/13/2021,92.325,7.893333333,0.614166667,2.47,8.008333333,7.75,1220.75,22.99,,,-121.6679735,38.09568708,Western Delta
September,2021,Mid Delta Day 1,153,0.92,1.94,1.25,0.25,485.43,1937.48,563.48,7.67,23.28,10:55,9/13/2021,92.34166667,7.8925,0.6175,2.488333333,7.7,7.753333333,1204.25,23.0225,,,-121.6637703,38.09550445,Western Delta
September,2021,Mid Delta Day 1,154,0.96,1.91,1.29,0.25,507.38,1909,579.62,7.48,23.36,10:56,9/13/2021,92.21666667,7.869166667,0.621666667,2.504166667,7.233333333,7.740833333,1136.916667,23.11666667,,,-121.6586178,38.09352507,Western Delta
September,2021,Mid Delta Day 1,155,0.93,1.92,1.3,0.25,492.48,1920.29,585.67,7.67,23.43,10:57,9/13/2021,91.75,7.816666667,0.6225,2.5075,7.283333333,7.725833333,1052.916667,23.21166667,,,-121.6531325,38.09061611,Western Delta
September,2021,Mid Delta Day 1,156,0.96,1.92,1.32,0.23,509.71,1918.1,592.95,6.9,23.45,10:58,9/13/2021,91.625,7.801666667,0.6175,2.488333333,7.183333333,7.72,1046.583333,23.24416667,,,-121.6477246,38.08826639,Western Delta
September,2021,Mid Delta Day 1,157,0.9,1.9,1.29,0.27,478.48,1897.57,579.14,8.19,23.46,10:59,9/13/2021,91.875,7.82,0.615833333,2.4775,7.116666667,7.725,1058.583333,23.25666667,,,-121.6446939,38.08736458,Western Delta
September,2021,Mid Delta Day 1,158,0.9,1.91,1.33,0.17,476.67,1906.9,597,5,23.43,11:00,9/13/2021,91.61666667,7.800833333,0.618333333,2.493333333,7.708333333,7.720833333,1021.916667,23.24333333,,,-121.642109,38.08729472,Western Delta
September,2021,Mid Delta Day 1,159,0.79,1.89,1.33,0.17,418.33,1886.9,597.9,5,23.45,11:01,9/13/2021,91.325,7.778333333,0.614166667,2.475833333,7.925,7.72,1003.25,23.22583333,,,-121.6384625,38.08797319,Western Delta
September,2021,Mid Delta Day 1,160,0.7,1.93,1.34,0.11,369.9,1930.25,602.9,3.25,23.48,11:02,9/13/2021,91.06666667,7.75,0.615,2.485,7.658333333,7.714166667,931.75,23.28333333,,,-121.6340506,38.09101014,Western Delta
September,2021,Mid Delta Day 1,161,0.83,1.89,1.29,0.21,437.9,1896.48,578.86,6.38,23.55,11:03,9/13/2021,90.55,7.706666667,0.616666667,2.49,7.95,7.7,873,23.305,,,-121.6320061,38.0939125,Western Delta
September,2021,Mid Delta Day 1,162,0.84,1.87,1.39,0.22,447.9,1868.1,627.1,6.52,23.6,11:04,9/13/2021,90.55,7.7,0.61,2.455,7.375,7.7,859.4166667,23.35083333,,,-121.6308306,38.09553972,Western Delta
September,2021,Mid Delta Day 1,163,0.74,1.91,1.4,0.29,390.29,1906.19,629.71,8.76,23.65,11:05,9/13/2021,91.10833333,7.735,0.6025,2.431666667,6.333333333,7.700833333,901.0833333,23.42083333,,,-121.6281439,38.09824972,Western Delta
September,2021,Mid Delta Day 1,164,0.46,1.89,1.67,0.14,244.14,1893.67,749.86,4.05,23.65,11:06,9/13/2021,91.11666667,7.734166667,0.6125,2.473333333,7.041666667,7.71,882.4166667,23.42166667,,,-121.6231807,38.10136208,Western Delta
September,2021,Mid Delta Day 1,165,0.86,1.85,1.3,0.23,457.76,1852.62,584.81,6.81,23.76,11:07,9/13/2021,90.40833333,7.671666667,0.615,2.48,7.466666667,7.701666667,768.4166667,23.45833333,,,-121.6169318,38.10291375,Western Delta
September,2021,Mid Delta Day 1,166,0.76,1.85,1.46,0.23,404.48,1848.14,656.86,6.81,23.84,11:08,9/13/2021,90.18333333,7.64,0.609166667,2.458333333,6.541666667,7.683333333,704.75,23.56166667,,,-121.6103106,38.10301778,Western Delta
September,2021,Mid Delta Day 1,167,1.05,1.77,1.38,0.34,557.9,1774.76,620.52,10.24,23.99,11:09,9/13/2021,90.45833333,7.651666667,0.620833333,2.510833333,6.025,7.685,672.25,23.65166667,,,-121.6039525,38.10198139,Eastern Delta
September,2021,Mid Delta Day 1,168,1.18,1.67,1.3,0.47,626.81,1672.29,584.19,14.14,24.19,11:10,9/13/2021,91,7.6725,0.656666667,2.648333333,5.15,7.686666667,590,23.84833333,,,-121.5986592,38.10069958,Eastern Delta
September,2021,Mid Delta Day 1,169,1.24,1.92,1.14,0.44,656.76,1916.95,510.95,13.29,24,11:11,9/13/2021,91.01666667,7.664166667,0.6525,2.634166667,5.258333333,7.6825,590.6666667,23.89166667,,,-121.5956846,38.10005458,Eastern Delta
September,2021,Mid Delta Day 1,170,1.19,1.83,1.2,0.34,632.05,1833.38,540.43,10.05,24.08,11:12,9/13/2021,90.54166667,7.644166667,0.6425,2.593333333,5.725,7.69,602.5833333,23.75916667,,,-121.5923142,38.09929199,Eastern Delta
September,2021,Mid Delta Day 1,171,1.24,1.84,1.08,0.49,659.24,1842.76,485.9,14.57,24.03,11:13,9/13/2021,90.55,7.6375,0.645833333,2.5975,5.725,7.691666667,598.1666667,23.80916667,,,-121.5865742,38.09779208,Eastern Delta
September,2021,Mid Delta Day 1,172,1.24,1.84,1.07,0.4,657.67,1836.24,483.9,12.24,24.03,11:14,9/13/2021,90.38333333,7.633333333,0.654166667,2.638333333,5.95,7.695,601.5,23.75666667,,,-121.5804121,38.09613597,Eastern Delta
September,2021,Mid Delta Day 1,173,1.21,1.8,1.04,0.26,639.86,1804.48,469.52,7.62,24.04,11:15,9/13/2021,90.26666667,7.619166667,0.639166667,2.575,6.108333333,7.69,584,23.7725,,,-121.5763828,38.09231194,Eastern Delta
September,2021,Mid Delta Day 1,174,1.15,1.88,1.04,0.17,611.95,1875.67,468.19,5.14,24.02,11:16,9/13/2021,89.71818182,7.576363636,0.637272727,2.564545455,7.345454545,7.676363636,547.0909091,23.75272727,,,-121.5747965,38.08759621,Eastern Delta
September,2021,Mid Delta Day 1,175,1.1,1.82,1.06,0.2,585.95,1820.95,479.19,5.95,24.03,11:17,9/13/2021,89.46666667,7.5575,0.618333333,2.491666667,6.983333333,7.67,534.25,23.74083333,,,-121.573119,38.08273292,Eastern Delta
September,2021,Mid Delta Day 1,176,1.28,1.72,0.93,0.37,681.05,1719.43,420.24,10.9,24.14,11:18,9/13/2021,89.73333333,7.57,0.620833333,2.508333333,6.033333333,7.67,520.5,23.81416667,,,-121.5717278,38.07826834,Eastern Delta
September,2021,Mid Delta Day 1,177,1.33,1.78,0.99,0.33,704.57,1785.71,446.86,9.95,24.16,11:19,9/13/2021,90.06666667,7.5875,0.630833333,2.5425,5.466666667,7.6675,513.3333333,23.89166667,,,-121.5712504,38.07613028,Eastern Delta
September,2021,Mid Delta Day 1,178,1.45,1.87,1.05,0.28,767.1,1865.19,473.48,8.38,24.21,11:20,9/13/2021,90.20833333,7.595833333,0.65,2.610833333,5.55,7.673333333,519.75,23.9025,,,-121.571369,38.07422722,Eastern Delta
September,2021,Mid Delta Day 1,179,1.52,1.93,0.95,0.2,807.71,1931.52,426.62,6,24.26,11:21,9/13/2021,90.75,7.635833333,0.635833333,2.559166667,5.733333333,7.698333333,499.8333333,23.9525,,,-121.5731068,38.07269333,Eastern Delta
September,2021,Mid Delta Day 1,180,1.48,1.86,0.95,0.23,787.33,1858.86,425.33,6.81,24.25,11:22,9/13/2021,91.125,7.663333333,0.639166667,2.58,5.541666667,7.751666667,484.25,23.97333333,,,-121.5778724,38.07061292,Western Delta
September,2021,Mid Delta Day 1,181,1.33,1.8,0.96,0.18,706.48,1800.95,433.05,5.33,24.16,11:23,9/13/2021,90.325,7.6075,0.628333333,2.531666667,6.241666667,7.700833333,504.6666667,23.905,,,-121.5800718,38.0681207,Western Delta
September,2021,Mid Delta Day 1,182,1.35,1.83,0.93,0.23,712.76,1835.48,417.52,6.86,24.14,11:24,9/13/2021,90.41666667,7.62,0.625,2.5175,6.575,7.6925,506.0833333,23.87083333,,,-121.5802567,38.06600292,Western Delta
September,2021,Mid Delta Day 1,183,1.49,1.89,0.93,0.22,791.48,1887.24,419.33,6.67,24.18,11:25,9/13/2021,90.1,7.593333333,0.635833333,2.561666667,6.808333333,7.683333333,506.8333333,23.84583333,,,-121.5816226,38.0635775,Western Delta
September,2021,Mid Delta Day 1,184,1.61,1.93,0.94,0.3,854.52,1927,424.81,8.95,24.26,11:26,9/13/2021,90.7,7.635833333,0.65,2.623333333,6.516666667,7.7175,481.8333333,23.9325,,,-121.5852487,38.06305264,Western Delta
September,2021,Mid Delta Day 1,185,1.55,2.12,1.07,0.28,819.81,2117.1,480.9,8.48,24.32,11:27,9/13/2021,92.2,7.745833333,0.6675,2.686666667,6.066666667,7.793333333,474.5833333,24.03,,,-121.590788,38.063815,Western Delta
September,2021,Mid Delta Day 1,186,1.41,2.23,0.96,0.34,748.76,2228.1,433.43,10.19,24.27,11:28,9/13/2021,92.225,7.751666667,0.665833333,2.683333333,5.666666667,7.915833333,476.0833333,24.01833333,,,-121.5963665,38.06398333,Western Delta
September,2021,Mid Delta Day 1,187,1.36,2.3,1.01,0.53,718.48,2300.52,453.05,15.9,24.3,11:29,9/13/2021,91.98333333,7.734166667,0.674166667,2.720833333,5.341666667,8.02,480,24.00583333,,,-121.598799,38.06319125,Western Delta
September,2021,Mid Delta Day 1,188,1.28,2.31,1.21,0.56,677.05,2304.86,543.67,16.71,24.34,11:30,9/13/2021,92.125,7.74,0.685,2.759166667,4.716666667,8.106666667,483,24.0225,,,-121.6006408,38.06219361,Western Delta
September,2021,Mid Delta Day 1,189,1.41,2.26,1.06,0.59,749,2258.76,476.29,17.71,24.32,11:31,9/13/2021,92.21666667,7.745833333,0.705,2.844166667,4.583333333,8.130833333,483.4166667,24.03416667,,,-121.6024922,38.06116986,Western Delta
September,2021,Mid Delta Day 1,190,1.46,2.23,1.29,0.67,774.35,2232.85,582,20.2,24.33,11:32,9/13/2021,92.325,7.7575,0.710833333,2.86,4.691666667,8.130833333,482.0833333,24.02666667,,,-121.6045976,38.06043736,Western Delta
September,2021,Mid Delta Day 1,191,1.53,2.05,1.86,1,811.9,2052.38,836.1,30,24.43,11:33,9/13/2021,91.725,7.699166667,0.82,3.304166667,4.066666667,8.096666667,484.3333333,24.08666667,,,-121.6067535,38.05980125,Western Delta
September,2021,Mid Delta Day 1,192,1.68,2.17,2.59,1.33,889.19,2172.38,1163.76,39.95,24.35,11:34,9/13/2021,90.35833333,7.579166667,0.9575,3.86,3.733333333,7.988333333,487,24.12083333,,,-121.6084215,38.05916083,Western Delta
September,2021,Mid Delta Day 1,193,1.91,2.43,2.78,1.69,1009.76,2431.52,1251.29,50.57,24.32,11:35,9/13/2021,91.075,7.648333333,1.105,4.455833333,3.783333333,7.975,488.25,24.04833333,,,-121.6109453,38.05822319,Western Delta
September,2021,Mid Delta Day 1,194,1.83,2.42,2.59,1.44,970.33,2418.71,1165.9,43.33,24.19,11:36,9/13/2021,92.875,7.815833333,1.204166667,4.8525,3.6,7.9925,492.6666667,23.95416667,,,-121.6142601,38.05814625,Western Delta
September,2021,Mid Delta Day 1,195,1.63,2.27,1.9,1,863.19,2272.33,852.81,30.1,24.15,11:37,9/13/2021,91.23333333,7.685833333,0.96,3.865833333,2.966666667,7.891666667,520.6666667,23.885,,,-121.6171468,38.05950306,Western Delta
September,2021,Mid Delta Day 1,196,1.38,2.06,1.48,0.71,732.67,2062.9,664,21.29,24.14,11:38,9/13/2021,90.53333333,7.629166667,0.840833333,3.389166667,2.85,7.856666667,526.0833333,23.86416667,,,-121.618706,38.06058556,Western Delta
September,2021,Mid Delta Day 1,197,1.27,2.03,0.88,0.29,673.05,2026.67,397.14,8.76,24.17,11:39,9/13/2021,90.66666667,7.633333333,0.696666667,2.809166667,2.791666667,7.860833333,524.4166667,23.90583333,,,-121.6204725,38.06084431,Western Delta
September,2021,Mid Delta Day 1,198,1.77,2.36,1.89,1,939.1,2356.95,851.24,29.9,23.98,11:40,9/13/2021,87.95,7.428333333,0.674166667,2.7225,2.825,7.7975,530.3333333,23.75083333,,,-121.6229647,38.05786958,Western Delta
September,2021,Mid Delta Day 1,199,1.1,1.71,1.44,0.59,581.48,1716.14,646,17.62,23.89,11:41,9/13/2021,91.70833333,7.7575,0.97,3.905,2.85,7.875,573.5833333,23.6675,,,-121.6251199,38.05357833,Western Delta
September,2021,Mid Delta Day 1,200,0.96,1.63,1.19,0.42,506.52,1626.05,536.86,12.57,23.95,11:42,9/13/2021,89.39090909,7.57,0.679090909,2.732727273,2.972727273,7.812727273,633.0909091,23.58545455,,,-121.6255459,38.05160106,Western Delta
September,2021,Mid Delta Day 1,201,0.94,1.63,1.18,0.37,497.05,1632.33,531.76,11.33,24.01,11:43,9/13/2021,89.25833333,7.54,0.625833333,2.524166667,4.108333333,7.785833333,666.4166667,23.7125,,,-121.6244881,38.04997042,Western Delta
September,2021,Mid Delta Day 1,202,1.06,1.69,1.03,0.41,560,1688.76,463.38,12.33,23.92,11:44,9/13/2021,90.28333333,7.6325,0.623333333,2.510833333,4.158333333,7.811666667,698.8333333,23.68,,,-121.6231143,38.04838083,Western Delta
September,2021,Mid Delta Day 1,203,1.24,1.73,1.16,0.5,657.24,1731.38,521.95,15.05,24.03,11:45,9/13/2021,89.16904762,7.573333333,0.435952381,1.739761905,4.352380952,7.902142857,685.0238095,23.43,,,-121.6233161,38.04766515,Western Delta
September,2021,Mid Delta Day 1,204,1.2,1.74,1.17,0.48,636.86,1738.71,528.24,14.48,24.06,11:46,9/13/2021,89.21805556,7.579305556,0.419583333,1.669027778,4.247222222,7.924722222,689.2083333,23.41638889,,,-121.6232787,38.04760194,Western Delta
September,2021,Mid Delta Day 1,205,1.21,1.72,1.28,0.46,640.57,1716.76,573.9,13.67,24.13,11:47,9/13/2021,88.19814815,7.516666667,0.44537037,1.772777778,4.296296296,7.916481481,691.6851852,23.24259259,,,-121.6231278,38.04761317,Western Delta
September,2021,Mid Delta Day 1,206,1.21,1.68,1.25,0.42,639.71,1682.81,561.1,12.48,24.2,11:48,9/13/2021,90.025,7.5825,0.628333333,2.531666667,4.8,7.733333333,667,23.875,,,-121.6229901,38.04755639,Western Delta
September,2021,Mid Delta Day 1,207,1.17,1.72,1.31,0.37,620.62,1722.86,587.71,11.24,24.19,11:49,9/13/2021,90.10833333,7.59,0.625,2.52,4.8,7.738333333,667.6666667,23.89166667,,,-121.6229072,38.04747055,Western Delta
September,2021,Mid Delta Day 1,208,1.21,1.72,1.17,0.41,639.62,1724.24,525.48,12.38,24.18,11:50,9/13/2021,90.1,7.59,0.615833333,2.480833333,4.733333333,7.725,669,23.89583333,,,-121.6228065,38.04740403,Western Delta
September,2021,Mid Delta Day 1,209,0.9,1.83,1.17,0.38,474.14,1827.67,526.81,11.29,23.88,11:51,9/13/2021,89.63333333,7.561666667,0.6225,2.510833333,4.708333333,7.75,673.75,23.78083333,,,-121.6229211,38.04764583,Western Delta
September,2021,Mid Delta Day 1,210,0.9,1.77,1.12,0.36,478.05,1769.41,503.14,10.86,23.89,11:52,9/13/2021,88.49166667,7.4975,0.621666667,2.509166667,4.883333333,7.779166667,676,23.55666667,,,-121.6230282,38.04811222,Western Delta
September,2021,Mid Delta Day 1,211,0.84,1.77,1.04,0.37,444.57,1767.14,468.29,11,23.86,11:53,9/13/2021,88.55833333,7.495,0.608333333,2.4525,4.541666667,7.77,676.25,23.6,,,-121.6229664,38.04814389,Western Delta
September,2021,Mid Delta Day 1,212,0.86,1.65,1.15,0.42,456.25,1653.65,517.45,12.65,23.88,11:54,9/13/2021,88.15833333,7.473333333,0.605833333,2.444166667,4.3,7.778333333,680.75,23.53416667,,,-121.6230969,38.0484975,Western Delta
September,2021,Mid Delta Day 1,213,0.8,1.71,1.07,0.36,421.9,1709.95,481.62,10.62,23.79,11:55,9/13/2021,88.625,7.509166667,0.621666667,2.5075,4.041666667,7.798333333,698.3333333,23.555,,,-121.6241514,38.04963792,Western Delta
September,2021,Mid Delta Day 1,214,1.04,1.71,1.27,0.43,551.24,1709.29,573.62,13.1,23.97,11:56,9/13/2021,88.84166667,7.523333333,0.634166667,2.559166667,4.358333333,7.791666667,693.5,23.56333333,,,-121.6254006,38.05154778,Western Delta
September,2021,Mid Delta Day 1,215,1.49,2.06,2.09,1.01,787.52,2062.95,939.95,30.1,24.04,11:57,9/13/2021,89.65833333,7.5775,0.7025,2.8325,3.1,7.790833333,637.0833333,23.695,,,-121.6247231,38.05486334,Western Delta
September,2021,Mid Delta Day 1,216,1.37,2.21,1.05,0.52,725.95,2208.57,474.71,15.71,24.01,11:58,9/13/2021,93.025,7.85,0.966666667,3.9,2.833333333,7.888333333,548.0833333,23.79333333,,,-121.6221293,38.05940722,Western Delta
September,2021,Mid Delta Day 1,217,1.51,2.16,2.1,1.04,799.62,2165.05,944,31.1,24.23,11:59,9/13/2021,89.11666667,7.525,0.755833333,3.039166667,2.816666667,7.806666667,530,23.77166667,,,-121.6176997,38.05990625,Western Delta
September,2021,Mid Delta Day 1,218,1.99,2.46,3.29,1.96,1056.33,2463.86,1482.9,58.86,24.34,12:00,9/13/2021,91.95833333,7.735,1.07,4.305833333,3.025,7.875,516.3333333,23.97,,,-121.6123458,38.05817625,Western Delta
September,2021,Mid Delta Day 1,219,1.78,2.43,2.27,1.31,944.43,2426.86,1019.9,39.14,24.35,12:01,9/13/2021,93.31666667,7.8375,1.254166667,5.044166667,3.7,7.970833333,490.6666667,24.04416667,,,-121.6097274,38.05874764,Western Delta
September,2021,Mid Delta Day 1,220,1.79,2.11,2.22,1.18,951.43,2108.62,1000.19,35.52,24.52,12:02,9/13/2021,91.85,7.7075,1.021666667,4.116666667,3.766666667,7.96,487.9166667,24.11083333,,,-121.607936,38.05942069,Western Delta
September,2021,Mid Delta Day 1,221,1.66,2.22,1.46,0.85,879.76,2216.19,658.62,25.43,24.56,12:03,9/13/2021,91.525,7.655833333,0.898333333,3.623333333,3.766666667,8,486.9166667,24.27916667,,,-121.6060385,38.0600875,Western Delta
September,2021,Mid Delta Day 1,222,1.31,2.28,1.16,0.52,693.29,2275.9,522.48,15.38,24.46,12:04,9/13/2021,92.51666667,7.755,0.785,3.163333333,4.391666667,8.1075,483.1666667,24.15416667,,,-121.604055,38.06075389,Western Delta
September,2021,Mid Delta Day 1,223,1.4,2.21,1.28,0.7,744.05,2213.05,577.86,20.81,24.52,12:05,9/13/2021,94.65,7.9275,0.714166667,2.884166667,4.316666667,8.16,484,24.20333333,,,-121.6021444,38.06159542,Western Delta
September,2021,Mid Delta Day 1,224,1.5,2.25,1.27,0.62,794.71,2245.86,572.38,18.71,24.5,12:06,9/13/2021,93.95833333,7.874166667,0.761666667,3.070833333,4.5,8.15,483.0833333,24.17666667,,,-121.5986524,38.06346514,Western Delta
September,2021,Mid Delta Day 1,225,1.75,2.19,1.05,0.51,927.62,2188.95,473.71,15.19,24.49,12:07,9/13/2021,93.425,7.83,0.7425,2.99,5.116666667,8.055,479.5,24.1725,,,-121.5928004,38.06403556,Western Delta
September,2021,Mid Delta Day 1,226,1.75,2.31,1.2,0.54,926.71,2311.33,540,16.14,24.66,12:08,9/13/2021,93.76363636,7.854545455,0.740909091,2.977272727,5.290909091,7.992727273,474.6363636,24.19818182,,,-121.58684,38.06214788,Western Delta
September,2021,Mid Delta Day 1,227,1.89,2.24,0.9,0.43,1001,2240.57,405.29,13.1,24.62,12:09,9/13/2021,102.9333333,8.586666667,0.750833333,3.020833333,4.116666667,8.299166667,480.0833333,24.41,,,-121.5832417,38.05808736,Western Delta
September,2021,Mid Delta Day 1,228,1.63,1.85,1.05,0.39,865.62,1851.67,470.52,11.76,24.49,12:10,9/13/2021,93.39166667,7.8225,0.688333333,2.7775,5.275,7.8025,480.6666667,24.19333333,,,-121.5822567,38.05269403,Western Delta
September,2021,Mid Delta Day 1,229,1.64,1.83,0.97,0.37,869.81,1828.29,434.43,11.1,24.55,12:11,9/13/2021,92.75,7.7675,0.68,2.740833333,5.016666667,7.754166667,469.0833333,24.21666667,,,-121.5826906,38.04712306,Western Delta
September,2021,Mid Delta Day 1,230,1.98,1.79,1.26,0.49,1046.67,1793.67,568.57,14.62,24.76,12:12,9/13/2021,92.20833333,7.714166667,0.67,2.698333333,5.033333333,7.7325,454.5833333,24.2725,,,-121.5835825,38.04160305,Western Delta
September,2021,Mid Delta Day 1,231,1.72,1.91,0.91,0.31,913.05,1909.62,410.38,9.29,24.59,12:13,9/13/2021,92.30833333,7.698333333,0.775833333,3.125,5.008333333,7.7275,453.75,24.43,,,-121.5837287,38.03627833,Western Delta
September,2021,Mid Delta Day 1,232,1.8,1.94,0.97,0.48,951.76,1943.9,434.9,14.38,24.62,12:14,9/13/2021,90.65833333,7.588333333,0.69,2.78,5.45,7.719166667,452.1666667,24.24666667,,,-121.5821806,38.03299639,Western Delta
September,2021,Mid Delta Day 1,233,1.78,1.93,1.01,0.26,944.29,1928,452.43,7.76,24.56,12:15,9/13/2021,90.85833333,7.604166667,0.715,2.878333333,5.491666667,7.721666667,456.25,24.25916667,,,-121.5825289,38.03082042,Western Delta
September,2021,Mid Delta Day 1,234,2.06,1.93,1.06,0.58,1091.62,1927.24,476.14,17.48,24.65,12:16,9/13/2021,90.76666667,7.593333333,0.705,2.835833333,5.041666667,7.705833333,473.1666667,24.27083333,,,-121.5838388,38.02844,Western Delta
September,2021,Mid Delta Day 1,235,2.18,2.03,1.17,0.7,1157.1,2032.62,525.14,20.86,24.59,12:17,9/13/2021,89.94166667,7.516666667,0.8,3.2275,4.541666667,7.670833333,529.1666667,24.30583333,,,-121.5833863,38.02538653,Western Delta
September,2021,Mid Delta Day 1,236,2.16,2.01,1.24,0.63,1147.62,2008.29,558.57,19,24.59,12:18,9/13/2021,88.60833333,7.416666667,0.83,3.345833333,4.45,7.64,551.3333333,24.24583333,,,-121.5829677,38.02281958,Western Delta
September,2021,Mid Delta Day 1,237,1.9,2,1.22,0.38,1004.38,2004.52,549.57,11.43,24.55,12:19,9/13/2021,88.025,7.37,0.779166667,3.144166667,4.741666667,7.641666667,525.8333333,24.21416667,,,-121.5826062,38.02105924,Western Delta
