Station,Date,Time,Sampling_Depth,Analyte,Result_Value,Result_Unit,Detection_Status,MRL,Analysis_Method,QC_Flag,Field_Comment
D16,2025-08-14,07:05:00.000[PST],3,Dissolved Oxygen mg/L,8.21,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Dissolved Silica,14.3,mg/L,Detected,0.1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],0,MVI,2,NA,Detected,NA,NA,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Pheophytin a,0.62,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,NA
D16,2025-08-14,07:05:00.000[PST],NA,Secchi Depth,148,cm,Detected,NA,NA,NA,NA
D16,2025-08-14,07:05:00.000[PST],NA,Sky Conditions,Sunny,NA,Detected,NA,NA,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Specific Conductance,306,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Total Alkalinity,55.2,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Total Dissolved Solids,171,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Total Kjeldahl Nitrogen,0.141,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Total Organic Carbon,1.8,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Total Phosphorus,0.049,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Total Suspended Solids,6.1,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Turbidity,5.6,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,Water Temperature,22.51,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
D16,2025-08-14,07:05:00.000[PST],NA,Wave Scale,2,NA,Detected,NA,NA,NA,NA
D16,2025-08-14,07:05:00.000[PST],NA,Wind Velocity,12.4,mph,Detected,NA,NA,NA,NA
D16,2025-08-14,07:05:00.000[PST],3,pH,7.76,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],36,(Bottom) Chlorophyll Fluorescence RFU,0.33,RFU,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],36,(Bottom) Chlorophyll Fluorescence ug/L,1.23,ug/L,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],36,(Bottom) Dissolved Oxygen % Saturation,93.5,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D26,2025-08-14,08:10:00.000[PST],36,(Bottom) Dissolved Oxygen mg/L,8.08,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D26,2025-08-14,08:10:00.000[PST],36,(Bottom) Specific Conductance,186,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],36,(Bottom) Turbidity,8,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],36,(Bottom) Water Temperature,22.63,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],36,(Bottom) pH,7.63,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],NA,Air Temperature,65.3,degF,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Chlorophyll Fluorescence RFU,0.3,RFU,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Chlorophyll Fluorescence ug/L,1.1,ug/L,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Chlorophyll a,0.79,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Ammonia,NA,mg/L,Not detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Calcium,11.4,mg/L,Detected,1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Chloride,18,mg/L,Detected,1,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Nitrate + Nitrite,0.073,mg/L,Detected,0.05,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Organic Carbon,1.8,mg/L,Detected,0.5,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Organic Nitrogen,0.12,mg/L,Detected,0.1,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Orthophosphate,0.055,mg/L,Detected,0.05,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Oxygen % Saturation,94.8,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Oxygen mg/L,8.18,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Dissolved Silica,15.2,mg/L,Detected,0.1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],0,MVI,2,NA,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Pheophytin a,NA,ug/L,Not detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],NA,Secchi Depth,148,cm,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],NA,Sky Conditions,Sunny,NA,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Specific Conductance,185,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Total Alkalinity,55.5,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Total Dissolved Solids,110,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Total Kjeldahl Nitrogen,0.179,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Total Organic Carbon,1.8,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Total Phosphorus,0.045,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Total Suspended Solids,6,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Turbidity,6.1,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,Water Temperature,22.63,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
D26,2025-08-14,08:10:00.000[PST],NA,Wave Scale,2,NA,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],NA,Wind Velocity,2.5,mph,Detected,NA,NA,NA,NA
D26,2025-08-14,08:10:00.000[PST],3,pH,7.73,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],14.4,(Bottom) Chlorophyll Fluorescence RFU,0.57,RFU,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],14.4,(Bottom) Chlorophyll Fluorescence ug/L,2.17,ug/L,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],14.4,(Bottom) Dissolved Oxygen % Saturation,84.9,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],14.4,(Bottom) Dissolved Oxygen mg/L,7.06,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],14.4,(Bottom) Specific Conductance,161,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],14.4,(Bottom) Turbidity,3.5,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],14.4,(Bottom) Water Temperature,24.61,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],14.4,(Bottom) pH,7.56,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],NA,Air Temperature,71.2,degF,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Chlorophyll Fluorescence RFU,0.67,RFU,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Chlorophyll Fluorescence ug/L,2.58,ug/L,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Chlorophyll a,2.12,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Ammonia,NA,mg/L,Not detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Calcium,13.2,mg/L,Detected,1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Chloride,8.12,mg/L,Detected,1,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Nitrate + Nitrite,NA,mg/L,Not detected,0.05,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Organic Carbon,2.7,mg/L,Detected,0.5,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Organic Nitrogen,0.2,mg/L,Detected,0.1,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Orthophosphate,0.051,mg/L,Detected,0.05,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Oxygen % Saturation,88.3,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Oxygen mg/L,7.33,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Dissolved Silica,14.9,mg/L,Detected,0.1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],0,MVI,2,NA,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Pheophytin a,0.55,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],NA,Secchi Depth,174,cm,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],NA,Sky Conditions,Sunny,NA,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Specific Conductance,162,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Total Alkalinity,63.2,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Total Dissolved Solids,99,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Total Kjeldahl Nitrogen,0.251,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Total Organic Carbon,2.6,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Total Phosphorus,0.044,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Total Suspended Solids,3.5,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Turbidity,4.3,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,Water Temperature,24.73,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],NA,Wave Scale,2,NA,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],NA,Wind Velocity,4.7,mph,Detected,NA,NA,NA,NA
MD10A,2025-08-14,09:50:00.000[PST],3,pH,7.71,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],33.1,(Bottom) Chlorophyll Fluorescence RFU,0.45,RFU,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],33.1,(Bottom) Chlorophyll Fluorescence ug/L,1.68,ug/L,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],33.1,(Bottom) Dissolved Oxygen % Saturation,73.2,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
P8,2025-08-14,11:35:00.000[PST],33.1,(Bottom) Dissolved Oxygen mg/L,5.93,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
P8,2025-08-14,11:35:00.000[PST],33.1,(Bottom) Specific Conductance,353,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],33.1,(Bottom) Turbidity,9.5,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],33.1,(Bottom) Water Temperature,26,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],33.1,(Bottom) pH,7.28,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],NA,Air Temperature,77.2,degF,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Chlorophyll Fluorescence RFU,0.73,RFU,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Chlorophyll Fluorescence ug/L,2.82,ug/L,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Chlorophyll a,1.93,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Ammonia,0.058,mg/L,Detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Calcium,19.8,mg/L,Detected,1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Chloride,47.6,mg/L,Detected,1,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Nitrate + Nitrite,0.366,mg/L,Detected,0.05,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Organic Carbon,3.9,mg/L,Detected,0.5,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Organic Nitrogen,0.31,mg/L,Detected,0.1,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Orthophosphate,0.123,mg/L,Detected,0.05,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Oxygen % Saturation,80.2,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Oxygen mg/L,6.44,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Dissolved Silica,12.2,mg/L,Detected,0.1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],0,MVI,2,NA,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Pheophytin a,NA,ug/L,Not detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],NA,Secchi Depth,164,cm,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],NA,Sky Conditions,Sunny,NA,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Specific Conductance,354,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Total Alkalinity,76.4,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Total Dissolved Solids,200,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Total Kjeldahl Nitrogen,0.428,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Total Organic Carbon,3.8,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Total Phosphorus,0.113,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Total Suspended Solids,3.8,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Turbidity,3.9,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,Water Temperature,26.58,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
P8,2025-08-14,11:35:00.000[PST],NA,Wave Scale,2,NA,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],NA,Wind Velocity,3.5,mph,Detected,NA,NA,NA,NA
P8,2025-08-14,11:35:00.000[PST],3,pH,7.48,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D22,2025-08-15,10:05:00.000[PST],28.2,(Bottom) Chlorophyll Fluorescence RFU,0.41,RFU,Detected,NA,NA,NA,NA
D22,2025-08-15,10:05:00.000[PST],28.2,(Bottom) Chlorophyll Fluorescence ug/L,1.53,ug/L,Detected,NA,NA,NA,NA
D22,2025-08-15,10:05:00.000[PST],28.2,(Bottom) Dissolved Oxygen % Saturation,93.9,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
