Lab,Organisms_per_mL,Cells_per_Unit,UnitAbundance,Factor,Cells_per_mL
EcoAnalysts,12743.72,3,39,NA,38231.159999999996
EcoAnalysts,4247.91,1,13,NA,4247.91
EcoAnalysts,1633.81,1,5,NA,1633.81
EcoAnalysts,3921.15,1,12,NA,3921.15
EcoAnalysts,2287.34,1,7,NA,2287.34
EcoAnalysts,32676.22,1,100,NA,32676.22
EcoAnalysts,326.76,1,1,NA,326.76
EcoAnalysts,15357.82,1,47,NA,15357.82
EcoAnalysts,4247.91,1,13,NA,4247.91
EcoAnalysts,1960.57,5,6,NA,9802.85
EcoAnalysts,2940.86,1,9,NA,2940.86
EcoAnalysts,12090.2,1,37,NA,12090.2
EcoAnalysts,3594.38,1,11,NA,3594.38
EcoAnalysts,1927.23,1,1,NA,1927.23
EcoAnalysts,23126.76,1,12,NA,23126.76
EcoAnalysts,11563.38,1,6,NA,11563.38
EcoAnalysts,17345.07,1,9,NA,17345.07
EcoAnalysts,5781.69,3,3,NA,17345.07
EcoAnalysts,32762.91,2,17,NA,65525.82
EcoAnalysts,5781.69,1,3,NA,5781.69
EcoAnalysts,618640.8,1,321,NA,618640.8
EcoAnalysts,5781.69,1,3,NA,5781.69
EcoAnalysts,11563.38,1,6,NA,11563.38
EcoAnalysts,1927.23,1,1,NA,1927.23
EcoAnalysts,3854.46,8,2,NA,30835.68
EcoAnalysts,26981.22,1,14,NA,26981.22
EcoAnalysts,5781.69,1,3,NA,5781.69
EcoAnalysts,558.78,1,1,NA,558.78
EcoAnalysts,558.78,1,1,NA,558.78
EcoAnalysts,210661.05,1,377,NA,210661.05
EcoAnalysts,6146.61,1,11,NA,6146.61
EcoAnalysts,558.78,1,1,NA,558.78
EcoAnalysts,1676.35,1,3,NA,1676.35
EcoAnalysts,3911.48,1,7,NA,3911.48
EcoAnalysts,6.33,1,12,NA,6.33
EcoAnalysts,0.53,1,1,NA,0.53
EcoAnalysts,0.53,1,1,NA,0.53
EcoAnalysts,9.5,1,18,NA,9.5
EcoAnalysts,1.06,1,2,NA,1.06
EcoAnalysts,84.97,1,161,NA,84.97
EcoAnalysts,1.06,1,2,NA,1.06
EcoAnalysts,5.28,1,10,NA,5.28
EcoAnalysts,2.64,1,5,NA,2.64
EcoAnalysts,1.58,1,3,NA,1.58
EcoAnalysts,0.53,3,1,NA,1.59
EcoAnalysts,1.58,1,3,NA,1.58
EcoAnalysts,6.33,1,12,NA,6.33
EcoAnalysts,3.69,1,7,NA,3.69
EcoAnalysts,2.64,1,5,NA,2.64
EcoAnalysts,1.06,1,2,NA,1.06
EcoAnalysts,8.97,1,17,NA,8.97
EcoAnalysts,0.72,1,1,NA,0.72
EcoAnalysts,0.72,1,1,NA,0.72
EcoAnalysts,2.16,1,3,NA,2.16
EcoAnalysts,6.49,1,9,NA,6.49
EcoAnalysts,38.19,1,53,NA,38.19
EcoAnalysts,0.72,1,1,NA,0.72
EcoAnalysts,35.31,1,49,NA,35.31
EcoAnalysts,2.16,1,3,NA,2.16
EcoAnalysts,4.32,1,6,NA,4.32
EcoAnalysts,0.72,1,1,NA,0.72
EcoAnalysts,4.32,1,6,NA,4.32
EcoAnalysts,183.8,1,81,NA,183.8
EcoAnalysts,2.27,1,1,NA,2.27
EcoAnalysts,2.27,1,1,NA,2.27
EcoAnalysts,13.62,1,6,NA,13.62
EcoAnalysts,15.88,1,7,NA,15.88
EcoAnalysts,4.54,1,2,NA,4.54
EcoAnalysts,501.49,1,221,NA,501.49
EcoAnalysts,9.08,1,4,NA,9.08
EcoAnalysts,13.62,1,6,NA,13.62
EcoAnalysts,2.27,1,1,NA,2.27
EcoAnalysts,152.04,4,67,NA,608.16
EcoAnalysts,13.62,1,6,NA,13.62
EcoAnalysts,4.54,1,2,NA,4.54
EcoAnalysts,17.72,1,1,NA,17.72
EcoAnalysts,17.72,3,1,NA,53.16
EcoAnalysts,70.88,1,4,NA,70.88
EcoAnalysts,88.6,1,5,NA,88.6
EcoAnalysts,974.65,1,55,NA,974.65
EcoAnalysts,17.72,4,1,NA,70.88
EcoAnalysts,3526.44,1,199,NA,3526.44
EcoAnalysts,443.02,1,25,NA,443.02
EcoAnalysts,17.72,1,1,NA,17.72
EcoAnalysts,1080.97,1,61,NA,1080.97
EcoAnalysts,531.62,1,30,NA,531.62
EcoAnalysts,159.49,1,9,NA,159.49
EcoAnalysts,17.72,1,1,NA,17.72
EcoAnalysts,17.72,1,1,NA,17.72
EcoAnalysts,106.32,1,6,NA,106.32
EcoAnalysts,22.15,1,5,NA,22.15
EcoAnalysts,695.54,4,157,NA,2782.16
EcoAnalysts,150.63,1,34,NA,150.63
EcoAnalysts,53.16,1,12,NA,53.16
EcoAnalysts,137.34,1,31,NA,137.34
EcoAnalysts,4.43,1,1,NA,4.43
EcoAnalysts,4.43,1,1,NA,4.43
EcoAnalysts,4.43,1,1,NA,4.43
EcoAnalysts,57.59,1,13,NA,57.59
EcoAnalysts,13.29,1,3,NA,13.29
EcoAnalysts,13.29,1,3,NA,13.29
EcoAnalysts,4.43,1,1,NA,4.43
EcoAnalysts,4.43,1,1,NA,4.43
EcoAnalysts,66.45,1,15,NA,66.45
EcoAnalysts,31.01,1,7,NA,31.01
EcoAnalysts,332.27,1,75,NA,332.27
EcoAnalysts,22.15,1,5,NA,22.15
EcoAnalysts,4.43,1,1,NA,4.43
EcoAnalysts,101.89,1,23,NA,101.89
EcoAnalysts,62.02,1,14,NA,62.02
EcoAnalysts,281.83,1,13,NA,281.83
EcoAnalysts,281.83,1,13,NA,281.83
EcoAnalysts,65.04,1,3,NA,65.04
EcoAnalysts,411.9,1,19,NA,411.9
EcoAnalysts,65.04,1,3,NA,65.04
EcoAnalysts,195.11,1,9,NA,195.11
EcoAnalysts,4487.58,4,207,NA,17950.32
EcoAnalysts,65.04,1,3,NA,65.04
EcoAnalysts,1409.14,1,65,NA,1409.14
EcoAnalysts,1170.67,1,54,NA,1170.67
EcoAnalysts,238.47,1,11,NA,238.47
EcoAnalysts,21.68,1,1,NA,21.68
EcoAnalysts,108.4,1,5,NA,108.4
EcoAnalysts,7.66,1,1,NA,7.66
EcoAnalysts,7.66,1,1,NA,7.66
EcoAnalysts,91.97,1,12,NA,91.97
EcoAnalysts,314.24,1,41,NA,314.24
EcoAnalysts,22.99,1,3,NA,22.99
EcoAnalysts,7.66,1,1,NA,7.66
EcoAnalysts,436.88,1,57,NA,436.88
EcoAnalysts,7.66,1,1,NA,7.66
EcoAnalysts,2169.05,3,283,NA,6507.1500000000005
EcoAnalysts,185.68,4,63,NA,742.72
EcoAnalysts,32.42,1,11,NA,32.42
EcoAnalysts,44.21,1,15,NA,44.21
EcoAnalysts,50.1,1,17,NA,50.1
EcoAnalysts,20.63,1,7,NA,20.63
EcoAnalysts,279.99,1,95,NA,279.99
EcoAnalysts,2.95,1,1,NA,2.95
EcoAnalysts,212.21,1,72,NA,212.21
EcoAnalysts,11.79,1,4,NA,11.79
EcoAnalysts,2.95,1,1,NA,2.95
EcoAnalysts,380.2,1,129,NA,380.2
EcoAnalysts,2042.26,1,25,NA,2042.26
EcoAnalysts,245.07,1,3,NA,245.07
EcoAnalysts,81.69,4,1,NA,326.76
EcoAnalysts,245.07,1,3,NA,245.07
EcoAnalysts,898.6,1,11,NA,898.6
EcoAnalysts,2940.86,4,36,NA,11763.44
EcoAnalysts,653.52,1,8,NA,653.52
EcoAnalysts,22383.21,1,274,NA,22383.21
EcoAnalysts,326.76,1,4,NA,326.76
EcoAnalysts,1470.43,1,18,NA,1470.43
EcoAnalysts,1552.12,1,19,NA,1552.12
EcoAnalysts,81.69,1,1,NA,81.69
EcoAnalysts,81.69,1,1,NA,81.69
EcoAnalysts,3107.17,1,79,NA,3107.17
EcoAnalysts,511.31,1,13,NA,511.31
EcoAnalysts,196.66,1,5,NA,196.66
EcoAnalysts,39.33,1,1,NA,39.33
EcoAnalysts,1927.23,3,49,NA,5781.6900000000005
EcoAnalysts,432.64,1,11,NA,432.64
EcoAnalysts,196.66,1,5,NA,196.66
EcoAnalysts,117.99,1,3,NA,117.99
EcoAnalysts,7354.94,1,187,NA,7354.94
EcoAnalysts,1297.93,1,33,NA,1297.93
EcoAnalysts,196.66,1,5,NA,196.66
EcoAnalysts,39.33,1,1,NA,39.33
EcoAnalysts,432.64,1,11,NA,432.64
EcoAnalysts,481.81,1,1,NA,481.81
EcoAnalysts,481.81,1,1,NA,481.81
EcoAnalysts,1445.42,1,3,NA,1445.42
EcoAnalysts,28426.64,3,59,NA,85279.92
EcoAnalysts,481.81,1,1,NA,481.81
EcoAnalysts,11081.57,1,23,NA,11081.57
EcoAnalysts,1927.23,1,4,NA,1927.23
EcoAnalysts,157069.24,1,326,NA,157069.24
EcoAnalysts,839.42,1,2,NA,839.42
EcoAnalysts,2937.95,1,7,NA,2937.95
EcoAnalysts,1259.12,1,3,NA,1259.12
EcoAnalysts,163266.35,1,389,NA,163266.35
EcoAnalysts,419.71,1,1,NA,419.71
EcoAnalysts,839.42,1,2,NA,839.42
EcoAnalysts,2937.95,1,7,NA,2937.95
EcoAnalysts,39.33,1,1,NA,39.33
EcoAnalysts,5781.69,3,147,NA,17345.07
EcoAnalysts,117.99,1,3,NA,117.99
EcoAnalysts,39.33,1,1,NA,39.33
EcoAnalysts,432.64,1,11,NA,432.64
EcoAnalysts,78.66,8,2,NA,629.28
EcoAnalysts,39.33,1,1,NA,39.33
EcoAnalysts,511.31,1,13,NA,511.31
EcoAnalysts,747.29,1,19,NA,747.29
EcoAnalysts,4208.44,1,107,NA,4208.44
EcoAnalysts,117.99,1,3,NA,117.99
EcoAnalysts,1337.26,1,34,NA,1337.26
EcoAnalysts,117.99,1,3,NA,117.99
EcoAnalysts,550.64,1,14,NA,550.64
EcoAnalysts,747.29,1,19,NA,747.29
EcoAnalysts,39.33,1,1,NA,39.33
EcoAnalysts,904.62,1,23,NA,904.62
EcoAnalysts,15087.13,4,27,NA,60348.52
EcoAnalysts,10616.87,1,19,NA,10616.87
EcoAnalysts,2793.91,1,5,NA,2793.91
EcoAnalysts,558.78,1,1,NA,558.78
EcoAnalysts,2793.91,1,5,NA,2793.91
EcoAnalysts,11175.65,1,20,NA,11175.65
EcoAnalysts,5029.04,3,9,NA,15087.119999999999
EcoAnalysts,1676.35,1,3,NA,1676.35
EcoAnalysts,558.78,1,1,NA,558.78
EcoAnalysts,173222.62,1,310,NA,173222.62
EcoAnalysts,2.91,1,3,NA,2.91
EcoAnalysts,2.91,1,3,NA,2.91
EcoAnalysts,4.85,3,5,NA,14.549999999999999
EcoAnalysts,0.97,1,1,NA,0.97
EcoAnalysts,2.91,1,3,NA,2.91
EcoAnalysts,29.1,1,30,NA,29.1
EcoAnalysts,6.79,1,7,NA,6.79
EcoAnalysts,37.83,1,39,NA,37.83
EcoAnalysts,6.79,1,7,NA,6.79
EcoAnalysts,180.44,1,186,NA,180.44
EcoAnalysts,22.31,1,23,NA,22.31
EcoAnalysts,82.46,1,85,NA,82.46
EcoAnalysts,4.85,1,5,NA,4.85
EcoAnalysts,4.85,1,5,NA,4.85
EcoAnalysts,59.62,1,11,NA,59.62
EcoAnalysts,16.26,1,3,NA,16.26
EcoAnalysts,5.42,1,1,NA,5.42
EcoAnalysts,48.78,1,9,NA,48.78
EcoAnalysts,27.1,1,5,NA,27.1
EcoAnalysts,639.53,1,118,NA,639.53
EcoAnalysts,21.68,1,4,NA,21.68
EcoAnalysts,1311.59,4,242,NA,5246.36
EcoAnalysts,5.42,1,1,NA,5.42
EcoAnalysts,27.1,1,5,NA,27.1
EcoAnalysts,5.42,1,1,NA,5.42
EcoAnalysts,0.6,1,1,NA,0.6
EcoAnalysts,0.6,1,1,NA,0.6
EcoAnalysts,18.67,1,31,NA,18.67
EcoAnalysts,6.02,1,10,NA,6.02
EcoAnalysts,0.6,1,1,NA,0.6
EcoAnalysts,0.6,1,1,NA,0.6
EcoAnalysts,3.01,1,5,NA,3.01
EcoAnalysts,0.6,1,1,NA,0.6
EcoAnalysts,1.81,1,3,NA,1.81
EcoAnalysts,30.71,1,51,NA,30.71
EcoAnalysts,0.6,1,1,NA,0.6
EcoAnalysts,1.81,1,3,NA,1.81
EcoAnalysts,0.6,1,1,NA,0.6
EcoAnalysts,1.44,1,1,NA,1.44
EcoAnalysts,1.44,1,1,NA,1.44
EcoAnalysts,10.09,1,7,NA,10.09
EcoAnalysts,1.44,1,1,NA,1.44
EcoAnalysts,1.44,1,1,NA,1.44
EcoAnalysts,1.44,1,1,NA,1.44
EcoAnalysts,5.76,1,4,NA,5.76
EcoAnalysts,1.44,1,1,NA,1.44
EcoAnalysts,70.61,1,49,NA,70.61
EcoAnalysts,7.2,1,5,NA,7.2
EcoAnalysts,481.28,3,334,NA,1443.84
EcoAnalysts,274.21,1,23,NA,274.21
EcoAnalysts,83.45,1,7,NA,83.45
EcoAnalysts,11.92,1,1,NA,11.92
EcoAnalysts,3159.33,4,265,NA,12637.32
EcoAnalysts,393.43,1,33,NA,393.43
EcoAnalysts,11.92,4,1,NA,47.68
EcoAnalysts,643.79,1,54,NA,643.79
EcoAnalysts,47.69,2,4,NA,95.38
EcoAnalysts,154.99,1,13,NA,154.99
EcoAnalysts,694.21,1,33,NA,694.21
EcoAnalysts,3681.44,3,175,NA,11044.32
EcoAnalysts,21.04,1,1,NA,21.04
EcoAnalysts,21.04,1,1,NA,21.04
EcoAnalysts,21.04,1,1,NA,21.04
EcoAnalysts,315.55,1,15,NA,315.55
EcoAnalysts,147.26,2,7,NA,294.52
EcoAnalysts,3513.15,1,167,NA,3513.15
EcoAnalysts,148.73,1,63,NA,148.73
EcoAnalysts,2.36,1,1,NA,2.36
EcoAnalysts,4.72,1,2,NA,4.72
EcoAnalysts,11.8,1,5,NA,11.8
EcoAnalysts,7.08,1,3,NA,7.08
EcoAnalysts,177.06,4,75,NA,708.24
EcoAnalysts,23.61,1,10,NA,23.61
EcoAnalysts,94.43,1,40,NA,94.43
EcoAnalysts,2.36,1,1,NA,2.36
EcoAnalysts,9.44,1,4,NA,9.44
EcoAnalysts,7.08,1,3,NA,7.08
EcoAnalysts,2.36,1,1,NA,2.36
EcoAnalysts,460.37,1,195,NA,460.37
EcoAnalysts,18.21,4,21,NA,72.84
EcoAnalysts,9.54,1,11,NA,9.54
EcoAnalysts,11.27,1,13,NA,11.27
EcoAnalysts,29.48,1,34,NA,29.48
EcoAnalysts,11.27,1,13,NA,11.27
EcoAnalysts,12.14,1,14,NA,12.14
EcoAnalysts,4.34,1,5,NA,4.34
EcoAnalysts,1.73,1,2,NA,1.73
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,257.55,1,297,NA,257.55
EcoAnalysts,2.6,1,3,NA,2.6
EcoAnalysts,4.98,1,5,NA,4.98
EcoAnalysts,1,1,1,NA,1
EcoAnalysts,6.97,1,7,NA,6.97
EcoAnalysts,15.93,1,16,NA,15.93
EcoAnalysts,6.97,1,7,NA,6.97
EcoAnalysts,1.99,1,2,NA,1.99
EcoAnalysts,326.51,1,328,NA,326.51
EcoAnalysts,22.9,1,23,NA,22.9
EcoAnalysts,13.94,3,14,NA,41.82
EcoAnalysts,2715.4,4,265,NA,10861.6
EcoAnalysts,317.65,1,31,NA,317.65
EcoAnalysts,10.25,1,1,NA,10.25
EcoAnalysts,10.25,1,1,NA,10.25
EcoAnalysts,40.99,1,4,NA,40.99
EcoAnalysts,30.74,1,3,NA,30.74
EcoAnalysts,276.66,1,27,NA,276.66
EcoAnalysts,338.14,1,33,NA,338.14
EcoAnalysts,245.92,2,24,NA,491.84
EcoAnalysts,122.96,1,12,NA,122.96
EcoAnalysts,10.25,1,1,NA,10.25
EcoAnalysts,124.65,1,23,NA,124.65
EcoAnalysts,5.42,1,1,NA,5.42
EcoAnalysts,5.42,1,1,NA,5.42
EcoAnalysts,1046.02,4,193,NA,4184.08
EcoAnalysts,10.84,1,2,NA,10.84
EcoAnalysts,81.3,1,15,NA,81.3
EcoAnalysts,113.82,1,21,NA,113.82
EcoAnalysts,764.19,2,141,NA,1528.38
EcoAnalysts,16.26,1,3,NA,16.26
EcoAnalysts,48.78,1,9,NA,48.78
EcoAnalysts,168.09,3,125,NA,504.27
EcoAnalysts,87.41,1,65,NA,87.41
EcoAnalysts,1.34,1,1,NA,1.34
EcoAnalysts,9.41,1,7,NA,9.41
EcoAnalysts,2.69,1,2,NA,2.69
EcoAnalysts,1.34,1,1,NA,1.34
EcoAnalysts,52.44,1,39,NA,52.44
EcoAnalysts,1.34,1,1,NA,1.34
EcoAnalysts,138.51,1,103,NA,138.51
EcoAnalysts,1.34,1,1,NA,1.34
EcoAnalysts,82.03,1,61,NA,82.03
EcoAnalysts,160.43,3,185,NA,481.29
EcoAnalysts,2.6,1,3,NA,2.6
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,2.6,1,3,NA,2.6
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,144.82,1,167,NA,144.82
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,6.07,1,7,NA,6.07
EcoAnalysts,21.68,1,25,NA,21.68
EcoAnalysts,7.8,1,9,NA,7.8
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,3121.79,1,16,NA,3121.79
EcoAnalysts,3121.79,1,16,NA,3121.79
EcoAnalysts,2536.46,1,13,NA,2536.46
EcoAnalysts,975.56,1,5,NA,975.56
EcoAnalysts,60289.64,1,309,NA,60289.64
EcoAnalysts,195.11,1,1,NA,195.11
EcoAnalysts,195.11,1,1,NA,195.11
EcoAnalysts,1365.78,1,7,NA,1365.78
EcoAnalysts,195.11,1,1,NA,195.11
EcoAnalysts,1560.9,1,8,NA,1560.9
EcoAnalysts,975.56,1,5,NA,975.56
EcoAnalysts,1756.01,1,9,NA,1756.01
EcoAnalysts,585.34,1,3,NA,585.34
EcoAnalysts,1170.67,1,6,NA,1170.67
EcoAnalysts,195.11,1,1,NA,195.11
EcoAnalysts,128535.53,2,49,NA,257071.06
EcoAnalysts,2623.17,1,1,NA,2623.17
EcoAnalysts,2623.17,1,1,NA,2623.17
EcoAnalysts,991559.79,1,378,NA,991559.79
EcoAnalysts,2623.17,1,1,NA,2623.17
EcoAnalysts,22.9,1,23,NA,22.9
EcoAnalysts,1,1,1,NA,1
EcoAnalysts,14.93,1,15,NA,14.93
EcoAnalysts,7.96,1,8,NA,7.96
EcoAnalysts,46.79,4,47,NA,187.16
EcoAnalysts,6.97,1,7,NA,6.97
EcoAnalysts,1,1,1,NA,1
EcoAnalysts,192.13,1,193,NA,192.13
EcoAnalysts,1,1,1,NA,1
EcoAnalysts,14.93,1,15,NA,14.93
EcoAnalysts,38.82,1,39,NA,38.82
EcoAnalysts,4.98,1,5,NA,4.98
EcoAnalysts,4.98,1,5,NA,4.98
EcoAnalysts,44.8,1,45,NA,44.8
EcoAnalysts,438.52,1,233,NA,438.52
EcoAnalysts,9.41,1,5,NA,9.41
EcoAnalysts,35.76,1,19,NA,35.76
EcoAnalysts,13.17,1,7,NA,13.17
EcoAnalysts,5.65,1,3,NA,5.65
EcoAnalysts,5.65,1,3,NA,5.65
EcoAnalysts,278.54,3,148,NA,835.6200000000001
EcoAnalysts,2.77,1,5,NA,2.77
EcoAnalysts,3.32,1,6,NA,3.32
EcoAnalysts,17.16,1,31,NA,17.16
EcoAnalysts,9.41,1,17,NA,9.41
EcoAnalysts,7.2,1,13,NA,7.2
EcoAnalysts,23.81,1,43,NA,23.81
EcoAnalysts,0.55,1,1,NA,0.55
EcoAnalysts,3.88,1,7,NA,3.88
EcoAnalysts,95.78,1,173,NA,95.78
EcoAnalysts,2.77,1,5,NA,2.77
EcoAnalysts,2.77,1,5,NA,2.77
EcoAnalysts,0.55,1,1,NA,0.55
EcoAnalysts,27.13,3,49,NA,81.39
EcoAnalysts,3.37,1,3,NA,3.37
EcoAnalysts,20.21,1,18,NA,20.21
EcoAnalysts,1.12,1,1,NA,1.12
EcoAnalysts,5.61,1,5,NA,5.61
EcoAnalysts,177.42,4,158,NA,709.68
EcoAnalysts,1.12,1,1,NA,1.12
EcoAnalysts,1.12,1,1,NA,1.12
EcoAnalysts,225.7,1,201,NA,225.7
EcoAnalysts,10.11,1,9,NA,10.11
EcoAnalysts,19.09,1,17,NA,19.09
EcoAnalysts,1.12,1,1,NA,1.12
EcoAnalysts,1106.65,1,3,NA,1106.65
EcoAnalysts,368.88,1,1,NA,368.88
EcoAnalysts,142389.17,4,386,NA,569556.68
EcoAnalysts,1844.42,1,5,NA,1844.42
EcoAnalysts,4057.72,1,11,NA,4057.72
EcoAnalysts,6243.59,1,8,NA,6243.59
EcoAnalysts,267693.83,1,343,NA,267693.83
EcoAnalysts,42924.67,3,55,NA,128774.01
EcoAnalysts,20985.39,1,18,NA,20985.39
EcoAnalysts,3497.57,1,3,NA,3497.57
EcoAnalysts,78112.29,4,67,NA,312449.16
EcoAnalysts,348590.68,299,299,NA,104228613.32
EcoAnalysts,16321.97,1,14,NA,16321.97
EcoAnalysts,4663.42,1,4,NA,4663.42
EcoAnalysts,977.87,1,7,NA,977.87
EcoAnalysts,139.7,1,1,NA,139.7
EcoAnalysts,7264.17,1,52,NA,7264.17
EcoAnalysts,139.7,1,1,NA,139.7
EcoAnalysts,32828.48,3,235,NA,98485.44
EcoAnalysts,3352.7,1,24,NA,3352.7
EcoAnalysts,12153.52,1,87,NA,12153.52
EcoAnalysts,3512.9,1,133,NA,3512.9
EcoAnalysts,6920.16,4,262,NA,27680.64
EcoAnalysts,158.48,1,6,NA,158.48
EcoAnalysts,132.06,1,5,NA,132.06
EcoAnalysts,1359.85,1,9,NA,1359.85
EcoAnalysts,2115.33,1,14,NA,2115.33
EcoAnalysts,755.47,1,5,NA,755.47
EcoAnalysts,2266.42,1,15,NA,2266.42
EcoAnalysts,22362.03,4,148,NA,89448.12
EcoAnalysts,755.47,1,5,NA,755.47
EcoAnalysts,151.09,1,1,NA,151.09
EcoAnalysts,453.28,1,3,NA,453.28
EcoAnalysts,32183.2,213,213,NA,6855021.600000001
EcoAnalysts,3902.24,2,5,NA,7804.48
EcoAnalysts,255206.65,327,327,NA,83452574.55
EcoAnalysts,13267.62,1,17,NA,13267.62
EcoAnalysts,47607.36,3,61,NA,142822.08000000002
EcoAnalysts,111.76,1,5,NA,111.76
EcoAnalysts,22.35,1,1,NA,22.35
EcoAnalysts,692.89,1,31,NA,692.89
EcoAnalysts,156.46,1,7,NA,156.46
EcoAnalysts,3419.75,1,153,NA,3419.75
EcoAnalysts,22.35,1,1,NA,22.35
EcoAnalysts,357.62,1,16,NA,357.62
EcoAnalysts,2212.78,4,99,NA,8851.12
EcoAnalysts,44.7,1,2,NA,44.7
EcoAnalysts,245.86,1,11,NA,245.86
EcoAnalysts,245.86,1,11,NA,245.86
EcoAnalysts,1609.29,1,72,NA,1609.29
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,37.29,4,43,NA,149.16
EcoAnalysts,6.07,1,7,NA,6.07
EcoAnalysts,1.73,1,2,NA,1.73
EcoAnalysts,87.58,1,101,NA,87.58
EcoAnalysts,7.8,1,9,NA,7.8
EcoAnalysts,31.22,1,36,NA,31.22
EcoAnalysts,26.88,31,31,NA,833.28
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,2.6,1,3,NA,2.6
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,0.87,1,1,NA,0.87
EcoAnalysts,43.24,1,3,NA,43.24
EcoAnalysts,374.73,1,26,NA,374.73
EcoAnalysts,43.24,1,3,NA,43.24
EcoAnalysts,1196.25,1,83,NA,1196.25
EcoAnalysts,28.83,1,2,NA,28.83
EcoAnalysts,14.41,2,1,NA,28.82
EcoAnalysts,547.68,1,38,NA,547.68
EcoAnalysts,245.01,1,17,NA,245.01
EcoAnalysts,201.78,1,14,NA,201.78
EcoAnalysts,14.41,1,1,NA,14.41
EcoAnalysts,576.5,1,40,NA,576.5
EcoAnalysts,28.83,1,2,NA,28.83
EcoAnalysts,1556.56,1,108,NA,1556.56
EcoAnalysts,72.06,1,5,NA,72.06
EcoAnalysts,14.41,1,1,NA,14.41
EcoAnalysts,374.73,1,26,NA,374.73
EcoAnalysts,144.13,1,10,NA,144.13
EcoAnalysts,245.01,1,17,NA,245.01
EcoAnalysts,14.41,1,1,NA,14.41
EcoAnalysts,187.36,1,13,NA,187.36
EcoAnalysts,115.3,1,8,NA,115.3
EcoAnalysts,14.41,1,1,NA,14.41
EcoAnalysts,518.85,1,36,NA,518.85
EcoAnalysts,1229.61,1,8,NA,1229.61
EcoAnalysts,2920.33,1,19,NA,2920.33
EcoAnalysts,153.7,1,1,NA,153.7
EcoAnalysts,461.1,1,3,NA,461.1
EcoAnalysts,153.7,4,1,NA,614.8
EcoAnalysts,153.7,4,1,NA,614.8
EcoAnalysts,461.1,1,3,NA,461.1
EcoAnalysts,19981.21,5,130,NA,99906.04999999999
EcoAnalysts,461.1,1,3,NA,461.1
EcoAnalysts,2459.23,1,16,NA,2459.23
EcoAnalysts,461.1,1,3,NA,461.1
EcoAnalysts,1998.12,1,13,NA,1998.12
EcoAnalysts,2151.82,3,14,NA,6455.460000000001
EcoAnalysts,461.1,1,3,NA,461.1
EcoAnalysts,2612.93,1,17,NA,2612.93
EcoAnalysts,922.21,1,6,NA,922.21
EcoAnalysts,461.1,1,3,NA,461.1
EcoAnalysts,153.7,1,1,NA,153.7
EcoAnalysts,307.4,1,2,NA,307.4
EcoAnalysts,23208.94,1,151,NA,23208.94
EcoAnalysts,153.7,1,1,NA,153.7
EcoAnalysts,2151.82,1,14,NA,2151.82
EcoAnalysts,153.7,1,1,NA,153.7
EcoAnalysts,2.47,1,3,NA,2.47
EcoAnalysts,5.75,1,7,NA,5.75
EcoAnalysts,2.47,1,3,NA,2.47
EcoAnalysts,29.58,1,36,NA,29.58
EcoAnalysts,48.49,1,59,NA,48.49
EcoAnalysts,4.11,1,5,NA,4.11
EcoAnalysts,116.69,1,142,NA,116.69
EcoAnalysts,3.29,1,4,NA,3.29
EcoAnalysts,0.82,1,1,NA,0.82
EcoAnalysts,0.82,1,1,NA,0.82
EcoAnalysts,3.29,1,4,NA,3.29
EcoAnalysts,9.04,1,11,NA,9.04
EcoAnalysts,5.75,1,7,NA,5.75
EcoAnalysts,58.35,1,71,NA,58.35
EcoAnalysts,15.61,1,19,NA,15.61
EcoAnalysts,4.11,1,5,NA,4.11
EcoAnalysts,11.51,1,14,NA,11.51
EcoAnalysts,15.61,1,19,NA,15.61
EcoAnalysts,1.64,1,2,NA,1.64
EcoAnalysts,2.47,3,3,NA,7.41
EcoAnalysts,1.64,1,2,NA,1.64
EcoAnalysts,0.82,1,1,NA,0.82
EcoAnalysts,4.93,1,6,NA,4.93
EcoAnalysts,3.29,1,4,NA,3.29
EcoAnalysts,1.64,1,2,NA,1.64
EcoAnalysts,4.93,1,6,NA,4.93
EcoAnalysts,2.47,1,3,NA,2.47
EcoAnalysts,1.64,1,2,NA,1.64
EcoAnalysts,1.64,1,2,NA,1.64
EcoAnalysts,2.47,1,3,NA,2.47
EcoAnalysts,113.72,1,35,NA,113.72
EcoAnalysts,3.25,1,1,NA,3.25
EcoAnalysts,6.5,1,2,NA,6.5
EcoAnalysts,45.49,1,14,NA,45.49
EcoAnalysts,32.49,1,10,NA,32.49
EcoAnalysts,94.22,1,29,NA,94.22
EcoAnalysts,3.25,1,1,NA,3.25
EcoAnalysts,3.25,1,1,NA,3.25
EcoAnalysts,214.44,1,66,NA,214.44
EcoAnalysts,532.85,1,164,NA,532.85
EcoAnalysts,16.25,1,5,NA,16.25
