Year,Month,Season,DateTime,StationCode,Region,RegionAbbreviation,AlgalType,Genus,BV.per.mL
2019,Mar,Spring,2019-03-12T14:25:00Z,D4,Confluence,CON,Pennate Diatom,Rhoicosphenia,169995.23
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Centric Diatom,Aulacoseira,121723.74
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Cryptophyte,Plagioselmis,86036.75
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Cyanobacterium,Eucapsis,93909.65
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Green Alga,Chlorella,16187.35
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Pennate Diatom,Achnanthidium,123776.95
2019,Mar,Spring,2019-03-12T15:55:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,Cyclotella,2765643.98
2019,Mar,Spring,2019-03-12T15:55:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,63931.58
2019,Mar,Spring,2019-03-12T15:55:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Chlorella,14568.62
2019,Mar,Spring,2019-03-12T15:55:00Z,NZ068,Northern Interior Delta,NID,Pennate Diatom,Staurosirella,1641452.62
2019,Mar,Spring,2019-03-13T15:45:00Z,D12,Confluence,CON,Centric Diatom,Aulacoseira,126573.78
2019,Mar,Spring,2019-03-13T15:45:00Z,D12,Confluence,CON,Cyanobacterium,Eucapsis,75404.52
2019,Mar,Spring,2019-03-13T15:45:00Z,D12,Confluence,CON,Green Alga,Chlorella,17139.55
2019,Mar,Spring,2019-03-13T15:45:00Z,D12,Confluence,CON,Pennate Diatom,Cocconeis,27228.62
2019,Mar,Spring,2019-03-13T16:50:00Z,D19,Central Delta,CED,Cyanobacterium,Eucapsis,51674.49
2019,Mar,Spring,2019-03-13T16:50:00Z,D19,Central Delta,CED,Green Alga,Chlorella,17427.81
2019,Mar,Spring,2019-03-13T16:50:00Z,D19,Central Delta,CED,Pennate Diatom,Cocconeis,422254.1
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Centric Diatom,Cyclotella,18695.75
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Cryptophyte,Plagioselmis,144678.29
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Cyanobacterium,Eucapsis,27652.3
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Cyanobacterium,Microcystis,4980.91
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Green Alga,Chlorella,10117.09
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Pennate Diatom,Cocconeis,75117.55
2019,Mar,Spring,2019-03-14T15:05:00Z,D16,Central Delta,CED,Cyanobacterium,Eucapsis,141817.77
2019,Mar,Spring,2019-03-14T15:05:00Z,D16,Central Delta,CED,Cyanobacterium,Microcystis,23908.38
2019,Mar,Spring,2019-03-14T15:05:00Z,D16,Central Delta,CED,Green Alga,Chlorella,22662.29
2019,Mar,Spring,2019-03-14T15:05:00Z,D16,Central Delta,CED,Pennate Diatom,Nitzschia,236052.85
2019,Mar,Spring,2019-03-14T15:55:00Z,D26,Central Delta,CED,Cyanobacterium,Eucapsis,66041
2019,Mar,Spring,2019-03-14T15:55:00Z,D26,Central Delta,CED,Cyanobacterium,Planktolyngbya,9261.77
2019,Mar,Spring,2019-03-14T15:55:00Z,D26,Central Delta,CED,Green Alga,Chlorella,12949.88
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,102464.49
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,Cryptomonas,819715.89
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,40922.68
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,46476.73
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Chlorella,2312.48
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Monoraphidium,5811.71
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,11542.88
2019,Mar,Spring,2019-03-14T18:15:00Z,P8,Southern Interior Delta,SID,Centric Diatom,Cyclotella,25154.29
2019,Mar,Spring,2019-03-14T18:15:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,28617.27
2019,Mar,Spring,2019-03-14T18:15:00Z,P8,Southern Interior Delta,SID,Green Alga,Chlorella,9565.25
2019,Mar,Spring,2019-03-14T18:15:00Z,P8,Southern Interior Delta,SID,Green Alga,Scenedesmus,31117.89
2019,Mar,Spring,2019-03-14T18:15:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,Pseudostaurosira,260056.62
2019,Mar,Spring,2019-03-15T16:55:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,65229.69
2019,Mar,Spring,2019-03-15T16:55:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,Chlorella,12949.88
2019,Mar,Spring,2019-03-15T16:55:00Z,EZ6,Low Salinity Zone,LSZ,Pennate Diatom,Nitzschia,11742.43
2019,Mar,Spring,2019-03-15T16:55:00Z,EZ6,Low Salinity Zone,LSZ,Pennate Diatom,Pseudostaurosira,315009.06
2019,Mar,Spring,2019-03-15T17:20:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,66527.79
2019,Mar,Spring,2019-03-15T17:20:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,Chlorella,6474.94
2019,Mar,Spring,2019-03-15T17:20:00Z,EZ2,Low Salinity Zone,LSZ,Pennate Diatom,Pseudostaurosira,101955.53
2019,Mar,Spring,2019-03-15T17:40:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,149642.45
2019,Mar,Spring,2019-03-15T17:40:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,21583.13
2019,Mar,Spring,2019-03-15T18:20:00Z,D10,Confluence,CON,Cyanobacterium,Eucapsis,148921.28
2019,Mar,Spring,2019-03-15T18:20:00Z,D10,Confluence,CON,Green Alga,Chlorella,7194.38
2019,Mar,Spring,2019-03-18T15:50:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,149642.45
2019,Mar,Spring,2019-03-18T15:50:00Z,D6,San Pablo Bay,SPB,Green Alga,Chlorella,10791.57
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,138152.2
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,144233.69
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Microcystis,26564.87
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,10791.57
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Drepanochloris,2644.4
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Pennate Diatom,Nitzschia,68301.66
2019,Mar,Spring,2019-03-18T20:35:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,284933.65
2019,Mar,Spring,2019-03-18T20:35:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,64749.4
2019,Mar,Spring,2019-03-19T17:05:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,59299.71
2019,Mar,Spring,2019-03-19T17:05:00Z,D41A,San Pablo Bay,SPB,Green Alga,Chlorella,19130.510000000002
2019,Mar,Spring,2019-03-19T17:05:00Z,D41A,San Pablo Bay,SPB,Pennate Diatom,Nitzschia,7435
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,185176.99
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,33379.8
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Planktothrix,281777.34
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlamydomonas,67694.26
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlorella,4624.96
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Pennate Diatom,Achnanthidium,36259.29
2019,Mar,Spring,2019-03-19T18:30:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,Cyclotella,36569.7
2019,Mar,Spring,2019-03-19T18:30:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,75977.22
2019,Mar,Spring,2019-03-19T18:30:00Z,NZ325,San Pablo Bay,SPB,Green Alga,Chlorella,30470.31
2019,Mar,Spring,2019-03-19T19:10:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,107093.51
2019,Mar,Spring,2019-03-19T19:10:00Z,NZ002,San Pablo Bay,SPB,Green Alga,Chlorella,12451.810000000001
2019,Mar,Spring,2019-03-19T19:10:00Z,NZ002,San Pablo Bay,SPB,Green Alga,Monoraphidium,7976.85
2019,Mar,Spring,2019-03-19T19:10:00Z,NZ002,San Pablo Bay,SPB,Pennate Diatom,Nitzschia,37779.86
2019,Mar,Spring,2019-03-19T19:50:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,Cyclotella,83261.37
2019,Mar,Spring,2019-03-19T19:50:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,169159.07
2019,Mar,Spring,2019-03-19T19:50:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Chlorella,24281.03
2019,Mar,Spring,2019-03-19T19:50:00Z,NZ004,San Pablo Bay,SPB,Pennate Diatom,Nitzschia,50055.85
2019,Mar,Spring,2019-03-28T19:30:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,183125.27
2019,Mar,Spring,2019-03-28T19:30:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,64749.4
2019,May,Spring,2019-05-06T19:40:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,Skeletonema,29941.12
2019,May,Spring,2019-05-06T19:40:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,99116.8
2019,May,Spring,2019-05-06T19:40:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Chlorella,2359.88
2019,May,Spring,2019-05-06T19:40:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Monoraphidium,2062.27
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,Cyclotella,27945.05
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,Skeletonema,8780.03
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Cryptophyte,Plagioselmis,24398.45
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,21747.35
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Dinoflagellate,Gymnodinium,90264.1
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Green Alga,Chlorella,7814.11
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Green Alga,Monoraphidium,1872.84
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Achnanthidium,24594.49
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Asterionella,75117.58
2019,May,Spring,2019-05-08T16:30:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,35819.5
2019,May,Spring,2019-05-08T16:30:00Z,C9,Southern Interior Delta,SID,Green Alga,Chlorella,7009.18
2019,May,Spring,2019-05-08T16:30:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Navicula,578899.2
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,480055.98
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Skeletonema,72665.02
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,44377.83
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Green Alga,Chlorella,17756.59
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Achnanthidium,92318.46
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Encyonema,35373.09
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Navicula,418819.25
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,138918.07
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Tryblionella,805148.83
2019,May,Spring,2019-05-09T13:20:00Z,D4,Confluence,CON,Centric Diatom,Aulacoseira,245463.25
2019,May,Spring,2019-05-09T13:20:00Z,D4,Confluence,CON,Centric Diatom,Cyclotella,62748.63
2019,May,Spring,2019-05-09T13:20:00Z,D4,Confluence,CON,Cyanobacterium,Eucapsis,74239.04
2019,May,Spring,2019-05-09T13:20:00Z,D4,Confluence,CON,Green Alga,Chlorella,7341.85
2019,May,Spring,2019-05-09T14:05:00Z,D22,Confluence,CON,Centric Diatom,Cyclotella,50150.45
2019,May,Spring,2019-05-09T14:05:00Z,D22,Confluence,CON,Centric Diatom,Skeletonema,29941.12
2019,May,Spring,2019-05-09T14:05:00Z,D22,Confluence,CON,Cyanobacterium,Eucapsis,47843.37
2019,May,Spring,2019-05-09T14:05:00Z,D22,Confluence,CON,Green Alga,Chlorella,8063.81
2019,May,Spring,2019-05-09T14:05:00Z,D22,Confluence,CON,Green Alga,Monoraphidium,5434.36
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,Cyclotella,34385.51
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Cryptophyte,Plagioselmis,26141.2
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,24187.81
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Chlorella,7552.72
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Pennate Diatom,Nitzschia,41148.85
2019,May,Spring,2019-05-10T14:55:00Z,D12,Confluence,CON,Centric Diatom,Cyclotella,56049.1
2019,May,Spring,2019-05-10T14:55:00Z,D12,Confluence,CON,Cyanobacterium,Eucapsis,36647.45
2019,May,Spring,2019-05-10T14:55:00Z,D12,Confluence,CON,Green Alga,Chlorella,869.43
2019,May,Spring,2019-05-10T15:55:00Z,D19,Central Delta,CED,Centric Diatom,Skeletonema,13972.52
2019,May,Spring,2019-05-10T15:55:00Z,D19,Central Delta,CED,Cyanobacterium,Eucapsis,43549.89
2019,May,Spring,2019-05-10T15:55:00Z,D19,Central Delta,CED,Green Alga,Chlorella,25397.93
2019,May,Spring,2019-05-10T15:55:00Z,D19,Central Delta,CED,Green Alga,Desmodesmus,32531.27
2019,May,Spring,2019-05-10T16:30:00Z,D28A,Central Delta,CED,Centric Diatom,Melosira,3469505.4
2019,May,Spring,2019-05-10T16:30:00Z,D28A,Central Delta,CED,Cryptophyte,Plagioselmis,100586.73
2019,May,Spring,2019-05-10T16:30:00Z,D28A,Central Delta,CED,Cyanobacterium,Eucapsis,29281.08
2019,May,Spring,2019-05-10T16:30:00Z,D28A,Central Delta,CED,Green Alga,Chlorella,20602.08
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Centric Diatom,Skeletonema,15542.12
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Cryptophyte,Plagioselmis,193973.51
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Cyanobacterium,Eucapsis,66852.31
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Green Alga,Chlorella,35612.17
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Pennate Diatom,Fragilaria,201239.05
2019,May,Spring,2019-05-13T17:30:00Z,D26,Central Delta,CED,Cyanobacterium,Eucapsis,19274.87
2019,May,Spring,2019-05-13T17:30:00Z,D26,Central Delta,CED,Green Alga,Chlorella,6867.36
2019,May,Spring,2019-05-13T17:30:00Z,D26,Central Delta,CED,Green Alga,Sphaerocystis,3622.48
2019,May,Spring,2019-05-13T17:30:00Z,D26,Central Delta,CED,Pennate Diatom,Nitzschia,14273.13
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,Cryptomonas,274263.99
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,159818.74
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,28460.6
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Chlorella,12081.39
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Monoraphidium,4021.11
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Haptophyte,Chrysochromulina,2202.88
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Centric Diatom,Cyclotella,143450.28
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Centric Diatom,Skeletonema,44225.52
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,444709.65
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,64093.84
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Green Alga,Chlorella,6474.94
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Green Alga,Drepanochloris,16751.39
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,69109.57
2019,May,Spring,2019-05-14T19:05:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,187761.35
2019,May,Spring,2019-05-14T19:05:00Z,D6,San Pablo Bay,SPB,Green Alga,Chlorella,46249.57
2019,May,Spring,2019-05-14T20:00:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,278443.13
2019,May,Spring,2019-05-14T20:00:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,Chlorella,104909.33
2019,May,Spring,2019-05-14T20:00:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,Monoraphidium,22151.11
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Centric Diatom,Cyclotella,437433.71
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Cryptophyte,Cryptomonas,434829.94
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,88900.56
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,Chlorella,16646.8
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Haptophyte,Chrysochromulina,15249.03
2019,May,Spring,2019-05-14T20:45:00Z,D8,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,98623.63
2019,May,Spring,2019-05-14T20:45:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,53243.21
2019,May,Spring,2019-05-14T20:45:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Snowella,569.12
2019,May,Spring,2019-05-14T20:45:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Chlamydomonas,141521.15
2019,May,Spring,2019-05-14T20:45:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,4066.85
2019,May,Spring,2019-05-14T20:45:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Monoraphidium,9898.12
2019,May,Spring,2019-05-14T21:25:00Z,D10,Confluence,CON,Centric Diatom,Cyclotella,119029.58
2019,May,Spring,2019-05-14T21:25:00Z,D10,Confluence,CON,Cyanobacterium,Eucapsis,48730.46
2019,May,Spring,2019-05-14T21:25:00Z,D10,Confluence,CON,Green Alga,Chlorella,4756.23
2019,May,Spring,2019-05-14T21:25:00Z,D10,Confluence,CON,Green Alga,Scenedesmus,9191.11
2019,May,Spring,2019-05-14T21:25:00Z,D10,Confluence,CON,Pennate Diatom,Nitzschia,89057.28
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,3421414.69
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,164760.99
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Snowella,1479.72
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,24398.45
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Monoraphidium,16171.38
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Pennate Diatom,Aneumastus,7484685.67
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Pennate Diatom,Nitzschia,79580.2
2019,May,Spring,2019-05-15T19:45:00Z,NZS42,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,332791.52
2019,May,Spring,2019-05-15T19:45:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,319586.64
2019,May,Spring,2019-05-15T19:45:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,Monoraphidium,19475.22
2019,May,Spring,2019-05-15T19:45:00Z,NZS42,Grizzly.Suisun Bay,GSB,Pennate Diatom,Navicula,775475.04
2019,May,Spring,2019-05-15T19:45:00Z,NZS42,Grizzly.Suisun Bay,GSB,Pennate Diatom,Nitzschia,61438.09
2019,May,Spring,2019-05-15T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,36597.67
2019,May,Spring,2019-05-15T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Centric Diatom,Thalassiosira,699893.94
2019,May,Spring,2019-05-15T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,169894.24
2019,May,Spring,2019-05-15T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,31721.4
2019,May,Spring,2019-05-15T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Pennate Diatom,Nitzschia,77606.01
2019,May,Spring,2019-05-16T16:50:00Z,D41A,San Pablo Bay,SPB,Centric Diatom,Cyclotella,682021.21
2019,May,Spring,2019-05-16T16:50:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,90349.46
2019,May,Spring,2019-05-16T16:50:00Z,D41A,San Pablo Bay,SPB,Haptophyte,Chrysochromulina,6608.63
2019,May,Spring,2019-05-16T17:45:00Z,D41,San Pablo Bay,SPB,Centric Diatom,Cyclotella,41445.66
2019,May,Spring,2019-05-16T17:45:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,50950.55
2019,May,Spring,2019-05-16T17:45:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlorella,6293.38
2019,May,Spring,2019-05-16T18:20:00Z,NZ325,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,73195.35
2019,May,Spring,2019-05-16T18:20:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,66980.72
2019,May,Spring,2019-05-16T18:20:00Z,NZ325,San Pablo Bay,SPB,Green Alga,Chlorella,6658.72
2019,May,Spring,2019-05-16T19:00:00Z,NZ002,San Pablo Bay,SPB,Centric Diatom,Cyclotella,4258638.43
2019,May,Spring,2019-05-16T19:00:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,62095.85
