Region,Region Abbreviation,Year,Season,Month,SampleDate,SampleTime,StationCode,Factor,Taxon,Algal Type,Genus,Species,Unit Abundance,Total Cells Counted,GALD 1,Group Code,Biovolume (individual cell),Biovolume per mL
San Pablo Bay,SPB,2019,Winter,Jan,1/18/2019,8:50,D41A,250.41,Coccomyxa sp.,Green Alga,Coccomyxa,sp.,1,1,7.4,i,13.99,3502.53
San Pablo Bay,SPB,2019,Winter,Jan,1/18/2019,8:50,D41A,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,411,822,0.8,c,0.18,37050.03
San Pablo Bay,SPB,2019,Winter,Jan,1/18/2019,10:35,NZ325,321.95,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,1,1,10.2,i,18.41,5927.43
San Pablo Bay,SPB,2019,Winter,Jan,1/18/2019,10:35,NZ325,321.95,cf. Chlorella sp.,Green Alga,Chlorella,sp.,7,7,1.9,i,3.59,8093.68
San Pablo Bay,SPB,2019,Winter,Jan,1/18/2019,10:35,NZ325,321.95,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,1,1,11.1,i,616.09,198351.86
San Pablo Bay,SPB,2019,Winter,Jan,1/18/2019,10:35,NZ325,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,453,926,0.8,c,0.18,53662.66
Southern Interior Delta,SID,2019,Winter,Jan,1/15/2019,12:30,MD10A,225.37,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,1,1,9.3,i,77.72,17514.62
Southern Interior Delta,SID,2019,Winter,Jan,1/15/2019,12:30,MD10A,225.37,cf. Chlorella sp.,Green Alga,Chlorella,sp.,4,4,2.4,i,4.19,3776.03
Southern Interior Delta,SID,2019,Winter,Jan,1/15/2019,12:30,MD10A,225.37,Coccomyxa sp.,Green Alga,Coccomyxa,sp.,8,8,9.3,i,17.09,30806.71
Southern Interior Delta,SID,2019,Winter,Jan,1/15/2019,12:30,MD10A,225.37,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,1,1,10.2,i,430.35,96986.75
Southern Interior Delta,SID,2019,Winter,Jan,1/15/2019,12:30,MD10A,225.37,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,463,946,0.8,c,0.18,38375.18
San Pablo Bay,SPB,2019,Winter,Jan,1/18/2019,9:50,D41,150.24,cf. Chlorella sp.,Green Alga,Chlorella,sp.,1,1,1.9,i,3.59,539.58
San Pablo Bay,SPB,2019,Winter,Jan,1/18/2019,9:50,D41,150.24,Coccomyxa sp.,Green Alga,Coccomyxa,sp.,4,4,7.4,i,12.29,7383.70
San Pablo Bay,SPB,2019,Winter,Jan,1/18/2019,9:50,D41,150.24,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,408,820,0.8,c,0.18,22175.93
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,10:45,C10A,1126.83,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,11,11,9.3,c,154.56,1915744.33
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,10:45,C10A,1126.83,cf. Chlorella sp.,Green Alga,Chlorella,sp.,3,3,1.9,i,3.59,12140.51
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,10:45,C10A,1126.83,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,407,834,0.8,c,0.18,169159.07
Northern Interior Delta,NID,2019,Winter,Feb,2/7/2019,7:15,C3A,1126.83,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,5,5,9.3,i,154.56,870792.88
Northern Interior Delta,NID,2019,Winter,Feb,2/7/2019,7:15,C3A,1126.83,Geissleria decussis,Pennate Diatom,Geissleria,decussis,1,1,20.4,i,403.12,454241.76
Northern Interior Delta,NID,2019,Winter,Feb,2/7/2019,7:15,C3A,1126.83,cf. Chlorella sp.,Green Alga,Chlorella,sp.,4,4,1.9,i,3.59,16187.35
Northern Interior Delta,NID,2019,Winter,Feb,2/7/2019,7:15,C3A,1126.83,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,423,864,0.8,c,0.18,175243.93
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,9:15,C9,187.80,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,9.3,i,312.47,58683.87
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,9:15,C9,187.80,Geissleria decussis,Pennate Diatom,Geissleria,decussis,1,1,20.4,i,438.69,82386.99
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,9:15,C9,187.80,Nitzschia capitellata,Pennate Diatom,Nitzschia,capitellata,1,1,24.1,i,64.11,12039.38
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,9:15,C9,187.80,Rhoicosphenia abbreviata,Pennate Diatom,Rhoicosphenia,abbreviata,1,1,12,i,241.62,45377.68
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,9:15,C9,187.80,Chlorella sp.,Green Alga,Chlorella,sp.,1,1,1.9,i,3.59,674.47
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,9:15,C9,187.80,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,1,1,13,i,902.58,169508.16
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,9:15,C9,187.80,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,1,1,9.3,i,314.74,59109.11
Southern Interior Delta,SID,2019,Winter,Feb,2/7/2019,9:15,C9,187.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,398,802,0.8,c,0.18,27111.43
San Pablo Bay,SPB,2019,Winter,Feb,2/19/2019,13:40,D6,901.46,cf. Chlorella sp.,Green Alga,Chlorella,sp.,4,4,2.4,i,5.58,20103.56
San Pablo Bay,SPB,2019,Winter,Feb,2/19/2019,13:40,D6,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,471,952,0.8,c,0.18,154474.28
Confluence,CON,2019,Winter,Feb,2/12/2019,9:20,D4,450.73,Cyclotella meneghiniana,Centric Diatom,Cyclotella,meneghiniana,1,1,12,i,678.58,305858.10
Confluence,CON,2019,Winter,Feb,2/12/2019,9:20,D4,450.73,cf. Chlorella sp.,Green Alga,Chlorella,sp.,5,5,1.9,i,3.59,8093.68
Confluence,CON,2019,Winter,Feb,2/12/2019,9:20,D4,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,418,842,0.8,c,0.18,68312.68
Confluence,CON,2019,Winter,Feb,2/13/2019,10:25,D12,901.46,cf. Chlorella sp.,Green Alga,Chlorella,sp.,2,2,1.9,i,3.59,6474.94
Confluence,CON,2019,Winter,Feb,2/13/2019,10:25,D12,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,406,820,0.8,c,0.18,133055.58
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/19/2019,14:30,D7,1802.92,Achnanthidium exiguum,Pennate Diatom,Achnanthidium,exiguum,1,1,16.7,i,315.44,568719.06
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/19/2019,14:30,D7,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,427,864,0.8,c,0.18,280390.29
Confluence,CON,2019,Winter,Feb,2/19/2019,15:15,D10,1126.83,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,1,1,3.7,i,39.78,44828.21
Confluence,CON,2019,Winter,Feb,2/19/2019,15:15,D10,1126.83,Nitzschia acicularis,Pennate Diatom,Nitzschia,acicularis,1,1,40.7,i,108.26,121992.40
Confluence,CON,2019,Winter,Feb,2/19/2019,15:15,D10,1126.83,Nitzschia palea,Pennate Diatom,Nitzschia,palea,1,1,37,i,130.06,146549.31
Confluence,CON,2019,Winter,Feb,2/19/2019,15:15,D10,1126.83,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,451,906,0.8,c,0.18,183762.73
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/19/2019,14:35,D8,1502.43,Achnanthidium exiguum,Pennate Diatom,Achnanthidium,exiguum,1,1,15.7,i,209.87,315314.68
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/19/2019,14:35,D8,1502.43,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,1,1,8.3,i,56.81,85358.55
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/19/2019,14:35,D8,1502.43,cf. Chlorella sp.,Green Alga,Chlorella,sp.,5,5,2.4,i,4.85,36426.85
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/19/2019,14:35,D8,1502.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,444,896,0.8,c,0.18,242312.59
Central Delta,CED,2019,Winter,Feb,2/13/2019,11:55,D19,751.22,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,1,1,18.5,i,976.41,733493.03
Central Delta,CED,2019,Winter,Feb,2/13/2019,11:55,D19,751.22,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,1,1,25,i,2688.02,2019288.86
Central Delta,CED,2019,Winter,Feb,2/13/2019,11:55,D19,751.22,Melosira sp.,Centric Diatom,Melosira,sp.,1,1,18.5,i,3978.27,2988547.51
Central Delta,CED,2019,Winter,Feb,2/13/2019,11:55,D19,751.22,Thalassiosira sp.,Centric Diatom,Thalassiosira,sp.,1,1,38.9,i,17589.38,13213440.39
Central Delta,CED,2019,Winter,Feb,2/13/2019,11:55,D19,751.22,Ulnaria ulna,Pennate Diatom,Ulnaria,ulna,4,4,98.2,i,2111.71,6345413.30
Central Delta,CED,2019,Winter,Feb,2/13/2019,11:55,D19,751.22,cf. Chlorella sp.,Green Alga,Chlorella,sp.,6,6,1.9,i,3.59,16187.35
Central Delta,CED,2019,Winter,Feb,2/13/2019,11:55,D19,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,459,932,0.8,c,0.18,126024.18
Central Delta,CED,2019,Winter,Feb,2/15/2019,10:55,D16,643.90,cf. Chlorella sp.,Green Alga,Chlorella,sp.,1,1,2.4,i,7.24,4660.69
Central Delta,CED,2019,Winter,Feb,2/15/2019,10:55,D16,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,447,898,0.8,c,0.18,104080.06
Central Delta,CED,2019,Winter,Feb,2/15/2019,11:45,D26,563.41,Navicula cf. antonii,Pennate Diatom,Nitzschia,antonii,1,1,18.5,i,253.27,142692.75
Central Delta,CED,2019,Winter,Feb,2/15/2019,11:45,D26,563.41,Nitzschia fonticola,Pennate Diatom,Nitzschia,fonticola,1,1,42.6,i,174.02,98045.67
Central Delta,CED,2019,Winter,Feb,2/15/2019,11:45,D26,563.41,cf. Chlorella sp.,Green Alga,Chlorella,sp.,4,4,1.9,i,3.59,8093.68
Central Delta,CED,2019,Winter,Feb,2/15/2019,11:45,D26,563.41,Chlorella sp.,Green Alga,Chlorella,sp.,1,1,1.9,i,3.59,2023.42
Central Delta,CED,2019,Winter,Feb,2/15/2019,11:45,D26,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,431,872,0.8,c,0.18,88433.28
Central Delta,CED,2019,Winter,Feb,2/15/2019,11:45,D26,563.41,cf. Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,1,32,1.9,f,1.21,21792.39
Confluence,CON,2019,Winter,Feb,2/12/2019,10:10,D22,901.46,cf. Chlorella sp.,Green Alga,Chlorella,sp.,7,7,1.9,i,3.59,22662.29
Confluence,CON,2019,Winter,Feb,2/12/2019,10:10,D22,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,431,874,0.8,c,0.18,141817.77
Confluence,CON,2019,Winter,Feb,2/12/2019,10:10,D22,901.46,cf. Microcystis sp.,Cyanobacterium,Microcystis,sp.,1,1,3.7,i,26.52,23908.38
San Pablo Bay,SPB,2019,Winter,Feb,2/21/2019,12:00,D41A,901.46,Nitzschia cf. recta,Pennate Diatom,Nitzschia,recta,1,1,55.6,i,195.43,176176.04
San Pablo Bay,SPB,2019,Winter,Feb,2/21/2019,12:00,D41A,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,434,874,0.8,c,0.18,141817.77
Northern Interior Delta,NID,2019,Winter,Feb,2/12/2019,11:00,NZ068,901.46,Chlorella sp.,Green Alga,Chlorella,sp.,2,2,1.9,i,3.59,6474.94
Northern Interior Delta,NID,2019,Winter,Feb,2/12/2019,11:00,NZ068,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,450,904,0.8,c,0.18,146685.66
San Pablo Bay,SPB,2019,Winter,Feb,2/21/2019,12:45,D41,166.94,Cyclotella meneghiniana,Centric Diatom,Cyclotella,meneghiniana,1,1,8.3,i,216.42,36129.23
San Pablo Bay,SPB,2019,Winter,Feb,2/21/2019,12:45,D41,166.94,Planothidium rostratum,Pennate Diatom,Planothidium,rostratum,1,1,14.8,i,182.26,30426.38
San Pablo Bay,SPB,2019,Winter,Feb,2/21/2019,12:45,D41,166.94,cf. Chlorella sp.,Green Alga,Chlorella,sp.,2,2,1.9,i,3.59,1199.06
San Pablo Bay,SPB,2019,Winter,Feb,2/21/2019,12:45,D41,166.94,Chlorella sp.,Green Alga,Chlorella,sp.,1,1,1.9,i,3.59,599.53
San Pablo Bay,SPB,2019,Winter,Feb,2/21/2019,12:45,D41,166.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,401,810,0.8,c,0.18,24339.43
Low Salinity Zone,LSZ,2019,Winter,Feb,2/15/2019,14:30,EZ6,1802.92,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,1,1,8.3,i,232.66,419460.31
Low Salinity Zone,LSZ,2019,Winter,Feb,2/15/2019,14:30,EZ6,1802.92,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,1,1,7.4,i,159.13,286900.56
Low Salinity Zone,LSZ,2019,Winter,Feb,2/15/2019,14:30,EZ6,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,461,932,0.8,c,0.18,302458.04
Central Delta,CED,2019,Winter,Feb,2/13/2019,12:30,D28A,409.75,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,1,1,9.3,i,224.31,91912.87
Central Delta,CED,2019,Winter,Feb,2/13/2019,12:30,D28A,409.75,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,2,2,18.5,i,446.21,365674.85
Central Delta,CED,2019,Winter,Feb,2/13/2019,12:30,D28A,409.75,Cyclotella meneghiniana,Centric Diatom,Cyclotella,meneghiniana,1,1,9.3,i,312.47,128037.53
Central Delta,CED,2019,Winter,Feb,2/13/2019,12:30,D28A,409.75,Nitzschia fonticola,Pennate Diatom,Nitzschia,fonticola,1,1,13,i,34.58,14169.32
Central Delta,CED,2019,Winter,Feb,2/13/2019,12:30,D28A,409.75,Nitzschia palea,Pennate Diatom,Nitzschia,palea,1,1,29.6,i,163.39,66950.66
Central Delta,CED,2019,Winter,Feb,2/13/2019,12:30,D28A,409.75,cf. Chlorella sp.,Green Alga,Chlorella,sp.,4,4,1.9,i,3.59,5886.31
Central Delta,CED,2019,Winter,Feb,2/13/2019,12:30,D28A,409.75,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,1,1,8.3,i,232.66,95331.89
Central Delta,CED,2019,Winter,Feb,2/13/2019,12:30,D28A,409.75,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,1,1,5.6,i,81.28,33304.55
Central Delta,CED,2019,Winter,Feb,2/13/2019,12:30,D28A,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,391,788,0.8,c,0.18,58119.62
Southern Interior Delta,SID,2019,Winter,Feb,2/15/2019,13:00,MD10A,450.73,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,minutissimum,1,1,9.3,i,75.67,34107.43
Southern Interior Delta,SID,2019,Winter,Feb,2/15/2019,13:00,MD10A,450.73,Nitzschia palea,Pennate Diatom,Nitzschia,palea,1,1,27.8,i,97.72,44044.01
Southern Interior Delta,SID,2019,Winter,Feb,2/15/2019,13:00,MD10A,450.73,Planothidium frequentissimum,Pennate Diatom,Planothidium,frequentissimum,1,1,7.4,i,30.92,13936.37
Southern Interior Delta,SID,2019,Winter,Feb,2/15/2019,13:00,MD10A,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,497,1000,0.8,c,0.18,81131.45
Southern Interior Delta,SID,2019,Winter,Feb,2/14/2019,14:15,P8,643.90,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,1,1,18.5,i,548.36,353087.08
Southern Interior Delta,SID,2019,Winter,Feb,2/14/2019,14:15,P8,643.90,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,1,1,14.8,i,318.26,204928.97
Southern Interior Delta,SID,2019,Winter,Feb,2/14/2019,14:15,P8,643.90,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,1,1,31.5,i,4064.29,2616998.36
Southern Interior Delta,SID,2019,Winter,Feb,2/14/2019,14:15,P8,643.90,cf. Chlorella sp.,Green Alga,Chlorella,sp.,4,4,1.9,i,3.59,9249.91
Southern Interior Delta,SID,2019,Winter,Feb,2/14/2019,14:15,P8,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,410,826,0.8,c,0.18,95735.11
Southern Interior Delta,SID,2019,Winter,Feb,2/14/2019,14:15,P8,643.90,Euglena sp.,Euglenoid,Euglena,sp.,1,1,25.9,i,2116.36,1362725.27
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/19/2019,15:25,NZS42,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,470,952,0.8,c,0.18,308948.56
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,13:30,NZ325,1802.92,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,7.4,i,159.13,286900.56
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,13:30,NZ325,1802.92,Cyclotella cf. striata,Centric Diatom,Cyclotella,striata,1,1,25.9,i,5848.06,10543595.61
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,13:30,NZ325,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,517,1048,0.8,c,0.18,340103.03
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,14:10,NZ002,1802.92,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,8.3,i,216.42,390195.64
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,14:10,NZ002,1802.92,Nitzschia fruticosa,Pennate Diatom,Nitzschia,fruticosa,1,1,24.1,i,64.11,115578.06
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,14:10,NZ002,1802.92,Chlamydomonas globosa,Green Alga,Chlamydomonas,globosa,1,1,9.3,i,421.16,759318.22
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,14:10,NZ002,1802.92,Monoraphidium contortum,Green Alga,Monoraphidium,contortum,1,1,29.6,i,55.95,100872.76
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,14:10,NZ002,1802.92,Cryptomonas ovata,Cryptophyte,Cryptomonas,ovata,1,1,29.6,i,2619.25,4722298.01
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,14:10,NZ002,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,437,882,0.8,c,0.18,286231.75
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/20/2019,16:20,NZ032,1802.92,cf. Chlorella sp.,Green Alga,Chlorella,sp.,3,3,1.9,i,3.59,19424.82
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/20/2019,16:20,NZ032,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,459,940,0.8,c,0.18,305054.25
Grizzly.Suisun Bay,GSB,2019,Winter,Feb,2/20/2019,16:20,NZ032,1802.92,cf. Microcystis sp.,Cyanobacterium,Microcystis,sp.,3,3,3.7,i,26.52,143450.28
Low Salinity Zone,LSZ,2019,Winter,Feb,2/15/2019,15:05,EZ2,1287.80,cf. Chlorella sp.,Green Alga,Chlorella,sp.,1,1,1.9,i,3.59,4624.96
Low Salinity Zone,LSZ,2019,Winter,Feb,2/15/2019,15:05,EZ2,1287.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,404,812,0.8,c,0.18,188224.96
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,15:05,NZ004,1802.92,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,3,3,7.4,i,245.55,1328146.31
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,15:05,NZ004,1802.92,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,6.5,i,122.78,221357.72
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,15:05,NZ004,1802.92,Rhoicosphenia abbreviata,Pennate Diatom,Rhoicosphenia,abbreviata,1,1,13.9,i,618.51,1115132.46
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,15:05,NZ004,1802.92,cf. Chlorella sp.,Green Alga,Chlorella,sp.,1,1,1.9,i,3.59,6474.94
San Pablo Bay,SPB,2019,Winter,Feb,2/20/2019,15:05,NZ004,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,501,1014,0.8,c,0.18,329069.16
Grizzly.Suisun Bay,GSB,2019,Spring,Mar,3/28/2019,12:30,NZS42,1287.80,cf. Chlorella sp.,Green Alga,Chlorella,sp.,14,14,1.9,i,3.59,64749.40
Grizzly.Suisun Bay,GSB,2019,Spring,Mar,3/28/2019,12:30,NZS42,1287.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,389,790,0.8,c,0.18,183125.27
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,11:30,NZ325,530.27,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,5.6,i,68.96,36569.70
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,11:30,NZ325,530.27,cf. Chlorella sp.,Green Alga,Chlorella,sp.,16,16,1.9,i,3.59,30470.31
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,11:30,NZ325,530.27,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,391,796,0.8,c,0.18,75977.22
Grizzly.Suisun Bay,GSB,2019,Spring,Mar,3/18/2019,13:35,NZ032,1802.92,cf. Chlorella sp.,Green Alga,Chlorella,sp.,10,10,1.9,i,3.59,64749.40
Grizzly.Suisun Bay,GSB,2019,Spring,Mar,3/18/2019,13:35,NZ032,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,432,878,0.8,c,0.18,284933.65
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,12:50,NZ004,1126.83,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,5.6,i,73.89,83261.37
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,12:50,NZ004,1126.83,Nitzschia capitellata,Pennate Diatom,Nitzschia,capitellata,1,1,16.7,i,44.42,50055.85
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,12:50,NZ004,1126.83,cf. Chlorella sp.,Green Alga,Chlorella,sp.,6,6,1.9,i,3.59,24281.03
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,12:50,NZ004,1126.83,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,413,834,0.8,c,0.18,169159.07
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,12:10,NZ002,693.43,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,1,1,18.5,i,54.48,37779.86
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,12:10,NZ002,693.43,cf. Chlorella sp.,Green Alga,Chlorella,sp.,3,3,1.9,i,3.59,7471.09
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,12:10,NZ002,693.43,Chlorella sp.,Green Alga,Chlorella,sp.,2,2,1.9,i,3.59,4980.72
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,12:10,NZ002,693.43,Monoraphidium contortum,Green Alga,Monoraphidium,contortum,1,1,13,i,11.50,7976.85
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,12:10,NZ002,693.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,426,858,0.8,c,0.18,107093.51
Low Salinity Zone,LSZ,2019,Spring,Mar,3/15/2019,9:55,EZ6,450.73,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,1,1,16.7,i,26.05,11742.43
Low Salinity Zone,LSZ,2019,Spring,Mar,3/15/2019,9:55,EZ6,450.73,Pseudostaurosira brevistriata,Pennate Diatom,Pseudostaurosira,brevistriata,1,1,18.5,i,698.89,315009.06
Low Salinity Zone,LSZ,2019,Spring,Mar,3/15/2019,9:55,EZ6,450.73,cf. Chlorella sp.,Green Alga,Chlorella,sp.,8,8,1.9,i,3.59,12949.88
Low Salinity Zone,LSZ,2019,Spring,Mar,3/15/2019,9:55,EZ6,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,398,804,0.8,c,0.18,65229.69
Low Salinity Zone,LSZ,2019,Spring,Mar,3/15/2019,10:20,EZ2,450.73,Pseudostaurosira brevistriata,Pennate Diatom,Pseudostaurosira,brevistriata,1,1,13.9,i,226.20,101955.53
Low Salinity Zone,LSZ,2019,Spring,Mar,3/15/2019,10:20,EZ2,450.73,cf. Chlorella sp.,Green Alga,Chlorella,sp.,4,4,1.9,i,3.59,6474.94
Low Salinity Zone,LSZ,2019,Spring,Mar,3/15/2019,10:20,EZ2,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,406,820,0.8,c,0.18,66527.79
Southern Interior Delta,SID,2019,Spring,Mar,3/14/2019,10:00,MD10A,321.95,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,2,2,7.4,i,159.13,102464.49
Southern Interior Delta,SID,2019,Spring,Mar,3/14/2019,10:00,MD10A,321.95,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,1,1,10.2,i,35.85,11542.88
Southern Interior Delta,SID,2019,Spring,Mar,3/14/2019,10:00,MD10A,321.95,cf. Chlorella sp.,Green Alga,Chlorella,sp.,1,1,1.9,i,3.59,1156.24
Southern Interior Delta,SID,2019,Spring,Mar,3/14/2019,10:00,MD10A,321.95,Chlorella sp.,Green Alga,Chlorella,sp.,1,1,1.9,i,3.59,1156.24
Southern Interior Delta,SID,2019,Spring,Mar,3/14/2019,10:00,MD10A,321.95,Monoraphidium contortum,Green Alga,Monoraphidium,contortum,1,1,20.4,i,18.05,5811.71
Southern Interior Delta,SID,2019,Spring,Mar,3/14/2019,10:00,MD10A,321.95,Cryptomonas ovata,Cryptophyte,Cryptomonas,ovata,1,1,22.2,i,2546.10,819715.89
Southern Interior Delta,SID,2019,Spring,Mar,3/14/2019,10:00,MD10A,321.95,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,1,1,6.8,i,127.11,40922.68
Southern Interior Delta,SID,2019,Spring,Mar,3/14/2019,10:00,MD10A,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,393,802,0.8,c,0.18,46476.73
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,10:05,D41A,409.75,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,1,1,19.1,i,18.15,7435.00
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,10:05,D41A,409.75,cf. Chlorella sp.,Green Alga,Chlorella,sp.,4,4,1.9,i,3.59,5886.31
San Pablo Bay,SPB,2019,Spring,Mar,3/19/2019,10:05,D41A,409.75,Chlorella sp.,Green Alga,Chlorella,sp.,9,9,1.9,i,3.59,13244.20
