SampleID,SampleDate,StationCode,Month,Year,Region,RegionAbbv,Genus,Units.per.mL,BV.um3.per.mL
D28A.Aug.2022,8/16/2022,D28A,Aug,2022,Central Delta,CED,Dolichospermum,345,685413.8
D28A.Aug.2022,8/16/2022,D28A,Aug,2022,Central Delta,CED,Eucapsis,21965,7907.4
D28A.Aug.2022,8/16/2022,D28A,Aug,2022,Central Delta,CED,Gyrosigma,57.5,143047.925
D28A.Aug.2022,8/16/2022,D28A,Aug,2022,Central Delta,CED,Monoraphidium,115,1826.2
D28A.Aug.2022,8/16/2022,D28A,Aug,2022,Central Delta,CED,Nitzschia,115,12434.95
D28A.Aug.2022,8/16/2022,D28A,Aug,2022,Central Delta,CED,Plagioselmis,287.5,75120.875
D28A.Aug.2022,8/16/2022,D28A,Aug,2022,Central Delta,CED,Planktolyngbya,57.5,1444.4
D28A.Aug.2022,8/16/2022,D28A,Aug,2022,Central Delta,CED,Scenedesmus,57.5,5150.85
D28A.Aug.2022,8/16/2022,D28A,Aug,2022,Central Delta,CED,Skeletonema,57.5,5283.675
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Chlorella,718.7,3485.695
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Cyclotella,503.09,65104.8769
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Drepanochloris,71.87,329.1646
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Eucapsis,28101.17,10116.4212
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Lagerheimia,71.87,587.1779
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Microcystis,503.09,27347.9724
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Monoraphidium,71.87,839.4416
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Nitzschia,359.35,11305.151
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Plagioselmis,287.48,72223.6004
EZ2-SJR.Aug.2022,8/16/2022,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Pseudostaurosira,143.74,11273.5282
EZ6-SJR.Aug.2022,8/16/2022,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Cyclotella,127.77,8811.0192
EZ6-SJR.Aug.2022,8/16/2022,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Eucapsis,51363.54,18421.8786
EZ6-SJR.Aug.2022,8/16/2022,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Nitzschia,127.77,15305.5683
EZ6-SJR.Aug.2022,8/16/2022,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Plagioselmis,255.54,86214.0852
D16.Aug.2022,8/17/2022,D16,Aug,2022,Central Delta,CED,Cyclotella,681.44,79285.544
D16.Aug.2022,8/17/2022,D16,Aug,2022,Central Delta,CED,Dolichospermum,85.18,293436.582
D16.Aug.2022,8/17/2022,D16,Aug,2022,Central Delta,CED,Eucapsis,33560.92,12081.9312
D16.Aug.2022,8/17/2022,D16,Aug,2022,Central Delta,CED,Nitzschia,85.18,2521.328
D16.Aug.2022,8/17/2022,D16,Aug,2022,Central Delta,CED,Plagioselmis,85.18,50830.3132
D26.Aug.2022,8/17/2022,D26,Aug,2022,Central Delta,CED,Cryptomonas,127.77,47624.9898
D26.Aug.2022,8/17/2022,D26,Aug,2022,Central Delta,CED,Cyclotella,383.31,47331.1188
D26.Aug.2022,8/17/2022,D26,Aug,2022,Central Delta,CED,Eucapsis,51874.62,18674.8632
D26.Aug.2022,8/17/2022,D26,Aug,2022,Central Delta,CED,Microcystis,383.31,26624.7126
D26.Aug.2022,8/17/2022,D26,Aug,2022,Central Delta,CED,Monoraphidium,127.77,872.6691
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Chlorella,961.86,5367.1788
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Cyclotella,501.84,54544.9896
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Drepanochloris,209.1,934.677
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Encyonema,41.82,5420.2902
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Eucapsis,14093.34,5073.6024
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Lagerheimia,41.82,414.4362
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Microcystis,125.46,10304.448
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Nitzschia,41.82,3133.5726
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Oocystis,41.82,8872.5312
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Oscillatoria,41.82,906510.3936
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Plagioselmis,418.2,176271.3
MD10A.Aug.2022,8/17/2022,MD10A,Aug,2022,Southern Interior Delta,SID,Teleaulax,250.92,14181.9984
P8.Aug.2022,8/17/2022,P8,Aug,2022,Southern Interior Delta,SID,Chlamydomonas,57.5,14437.1
P8.Aug.2022,8/17/2022,P8,Aug,2022,Southern Interior Delta,SID,Chlorella,1897.5,10588.05
P8.Aug.2022,8/17/2022,P8,Aug,2022,Southern Interior Delta,SID,Cocconeis,57.5,22257.1
P8.Aug.2022,8/17/2022,P8,Aug,2022,Southern Interior Delta,SID,Cyclotella,172.5,22323.225
P8.Aug.2022,8/17/2022,P8,Aug,2022,Southern Interior Delta,SID,Drepanochloris,57.5,240.35
P8.Aug.2022,8/17/2022,P8,Aug,2022,Southern Interior Delta,SID,Eucapsis,17595,6334.2
P8.Aug.2022,8/17/2022,P8,Aug,2022,Southern Interior Delta,SID,Microcystis,747.5,60214
P8.Aug.2022,8/17/2022,P8,Aug,2022,Southern Interior Delta,SID,Monoraphidium,287.5,1400.125
P8.Aug.2022,8/17/2022,P8,Aug,2022,Southern Interior Delta,SID,Plagioselmis,2875,1740275.45
D22.Aug.2022,8/18/2022,D22,Aug,2022,Confluence,CON,Chlorella,418.16,2028.076
D22.Aug.2022,8/18/2022,D22,Aug,2022,Confluence,CON,Cyclotella,104.54,17984.0162
D22.Aug.2022,8/18/2022,D22,Aug,2022,Confluence,CON,Entomoneis,209.08,804295.2164
D22.Aug.2022,8/18/2022,D22,Aug,2022,Confluence,CON,Eucapsis,40666.06,14639.7816
D22.Aug.2022,8/18/2022,D22,Aug,2022,Confluence,CON,Microcystis,104.54,5327.3584
D22.Aug.2022,8/18/2022,D22,Aug,2022,Confluence,CON,Ochromonas,104.54,19783.1496
D22.Aug.2022,8/18/2022,D22,Aug,2022,Confluence,CON,Plagioselmis,104.54,34559.8786
D22.Aug.2022,8/18/2022,D22,Aug,2022,Confluence,CON,Staurosira,104.54,28100.352
D4.Aug.2022,8/18/2022,D4,Aug,2022,Confluence,CON,Cyclotella,511.08,83541.1368
D4.Aug.2022,8/18/2022,D4,Aug,2022,Confluence,CON,Eucapsis,105282.48,38131.6788
D4.Aug.2022,8/18/2022,D4,Aug,2022,Confluence,CON,Plagioselmis,255.54,86214.0852
EZ2.Aug.2022,8/18/2022,EZ2,Aug,2022,Entrapment Zone,EZ,Cyclotella,104.54,18433.5382
EZ2.Aug.2022,8/18/2022,EZ2,Aug,2022,Entrapment Zone,EZ,Eucapsis,41502.38,14940.8568
EZ2.Aug.2022,8/18/2022,EZ2,Aug,2022,Entrapment Zone,EZ,Lagerheimia,104.54,546.7442
EZ2.Aug.2022,8/18/2022,EZ2,Aug,2022,Entrapment Zone,EZ,Microcystis,104.54,3503.1354
EZ2.Aug.2022,8/18/2022,EZ2,Aug,2022,Entrapment Zone,EZ,Nitzschia,104.54,3198.924
EZ2.Aug.2022,8/18/2022,EZ2,Aug,2022,Entrapment Zone,EZ,Plagioselmis,104.54,56313.6072
EZ2.Aug.2022,8/18/2022,EZ2,Aug,2022,Entrapment Zone,EZ,Rhoicosphenia,104.54,45047.3314
EZ6.Aug.2022,8/18/2022,EZ6,Aug,2022,Entrapment Zone,EZ,Cocconeis,99.99,11082.8916
EZ6.Aug.2022,8/18/2022,EZ6,Aug,2022,Entrapment Zone,EZ,Eucapsis,40895.91,14722.5276
EZ6.Aug.2022,8/18/2022,EZ6,Aug,2022,Entrapment Zone,EZ,Nitzschia,199.98,17658.234
EZ6.Aug.2022,8/18/2022,EZ6,Aug,2022,Entrapment Zone,EZ,Ochromonas,99.99,20226.9771
NZ068.Aug.2022,8/18/2022,NZ068,Aug,2022,Northern Interior Delta,NID,Chroococcus,57.5,1524.9
NZ068.Aug.2022,8/18/2022,NZ068,Aug,2022,Northern Interior Delta,NID,Cocconeis,57.5,11870.3
NZ068.Aug.2022,8/18/2022,NZ068,Aug,2022,Northern Interior Delta,NID,Cyclotella,115,18299.95
NZ068.Aug.2022,8/18/2022,NZ068,Aug,2022,Northern Interior Delta,NID,Eucapsis,23287.5,8383.5
NZ068.Aug.2022,8/18/2022,NZ068,Aug,2022,Northern Interior Delta,NID,Merismopedia,57.5,1591.6
NZ068.Aug.2022,8/18/2022,NZ068,Aug,2022,Northern Interior Delta,NID,Nitzschia,57.5,2127.5
NZ068.Aug.2022,8/18/2022,NZ068,Aug,2022,Northern Interior Delta,NID,Plagioselmis,172.5,48879.6
D10.Aug.2022,8/19/2022,D10,Aug,2022,Confluence,CON,Cryptomonas,242.09,90236.6266
D10.Aug.2022,8/19/2022,D10,Aug,2022,Confluence,CON,Cyclotella,484.18,53017.71
D10.Aug.2022,8/19/2022,D10,Aug,2022,Confluence,CON,Eucapsis,98772.72,35558.1792
D6.Aug.2022,8/19/2022,D6,Aug,2022,San Pablo Bay,SPB,Chlorella,183.99,892.3515
D6.Aug.2022,8/19/2022,D6,Aug,2022,San Pablo Bay,SPB,Cyclotella,122.66,16366.5238
D6.Aug.2022,8/19/2022,D6,Aug,2022,San Pablo Bay,SPB,Eucapsis,24041.36,8654.8896
D6.Aug.2022,8/19/2022,D6,Aug,2022,San Pablo Bay,SPB,Plagioselmis,61.33,6705.2089
D6.Aug.2022,8/19/2022,D6,Aug,2022,San Pablo Bay,SPB,Teleaulax,183.99,12178.2981
D8.Aug.2022,8/19/2022,D8,Aug,2022,Grizzly and Suisun Bay,GSB,Cyclotella,63.88,81322.434
D8.Aug.2022,8/19/2022,D8,Aug,2022,Grizzly and Suisun Bay,GSB,Eucapsis,26190.8,9428.688
D8.Aug.2022,8/19/2022,D8,Aug,2022,Grizzly and Suisun Bay,GSB,Nitzschia,63.88,1890.848
D7.Aug.2022,8/22/2022,D7,Aug,2022,Grizzly and Suisun Bay,GSB,Aphanizomenon,270.58,559781.3156
D7.Aug.2022,8/22/2022,D7,Aug,2022,Grizzly and Suisun Bay,GSB,Eucapsis,53980.71,19433.0556
NZ032.Aug.2022,8/22/2022,NZ032,Aug,2022,Grizzly and Suisun Bay,GSB,Chlorella,278.76,1351.986
NZ032.Aug.2022,8/22/2022,NZ032,Aug,2022,Grizzly and Suisun Bay,GSB,Eucapsis,27597.24,9935.0064
NZ032.Aug.2022,8/22/2022,NZ032,Aug,2022,Grizzly and Suisun Bay,GSB,Microcystis,69.69,2164.5714
NZS42.Aug.2022,8/22/2022,NZS42,Aug,2022,Grizzly and Suisun Bay,GSB,Cyclotella,511.08,35244.0768
NZS42.Aug.2022,8/22/2022,NZS42,Aug,2022,Grizzly and Suisun Bay,GSB,Eucapsis,104771.4,37717.704
NZS42.Aug.2022,8/22/2022,NZS42,Aug,2022,Grizzly and Suisun Bay,GSB,Nitzschia,255.54,506150.6334
NZS42.Aug.2022,8/22/2022,NZS42,Aug,2022,Grizzly and Suisun Bay,GSB,Thalassiosira,255.54,6748903.394
D41.Aug.2022,8/23/2022,D41,Aug,2022,San Pablo Bay,SPB,Chlamydomonas,71.87,30268.7692
D41.Aug.2022,8/23/2022,D41,Aug,2022,San Pablo Bay,SPB,Cyclotella,215.61,26623.5228
D41.Aug.2022,8/23/2022,D41,Aug,2022,San Pablo Bay,SPB,Eucapsis,25010.76,9003.8736
D41.Aug.2022,8/23/2022,D41,Aug,2022,San Pablo Bay,SPB,Heterosigma,3809.11,2329765.949
D41.Aug.2022,8/23/2022,D41,Aug,2022,San Pablo Bay,SPB,Plagioselmis,503.09,132594.4004
D41A.Aug.2022,8/23/2022,D41A,Aug,2022,San Pablo Bay,SPB,Cyclotella,95.83,6608.4368
D41A.Aug.2022,8/23/2022,D41A,Aug,2022,San Pablo Bay,SPB,Eucapsis,34402.97,12385.0692
D41A.Aug.2022,8/23/2022,D41A,Aug,2022,San Pablo Bay,SPB,Heterosigma,4983.16,16203143.39
D41A.Aug.2022,8/23/2022,D41A,Aug,2022,San Pablo Bay,SPB,Nitzschia,95.83,47095.6535
D41A.Aug.2022,8/23/2022,D41A,Aug,2022,San Pablo Bay,SPB,Plagioselmis,191.66,63360.8794
D41A.Aug.2022,8/23/2022,D41A,Aug,2022,San Pablo Bay,SPB,Teleaulax,95.83,7316.6205
NZ002.Aug.2022,8/23/2022,NZ002,Aug,2022,San Pablo Bay,SPB,Cyclotella,180.38,12439.0048
NZ002.Aug.2022,8/23/2022,NZ002,Aug,2022,San Pablo Bay,SPB,Eucapsis,35444.67,12760.0812
NZ002.Aug.2022,8/23/2022,NZ002,Aug,2022,San Pablo Bay,SPB,Heterosigma,1443.04,3630529.906
NZ002.Aug.2022,8/23/2022,NZ002,Aug,2022,San Pablo Bay,SPB,Plagioselmis,90.19,30428.3022
NZ002.Aug.2022,8/23/2022,NZ002,Aug,2022,San Pablo Bay,SPB,Teleaulax,90.19,6886.0065
NZ004.Aug.2022,8/23/2022,NZ004,Aug,2022,San Pablo Bay,SPB,Cyclotella,180.38,29484.9148
NZ004.Aug.2022,8/23/2022,NZ004,Aug,2022,San Pablo Bay,SPB,Eucapsis,36256.38,13052.2968
NZ004.Aug.2022,8/23/2022,NZ004,Aug,2022,San Pablo Bay,SPB,Heterosigma,721.52,888797.1968
NZ325.Aug.2022,8/23/2022,NZ325,Aug,2022,San Pablo Bay,SPB,Chlamydomonas,191.65,89410.4745
NZ325.Aug.2022,8/23/2022,NZ325,Aug,2022,San Pablo Bay,SPB,Chlorella,1341.55,7485.849
NZ325.Aug.2022,8/23/2022,NZ325,Aug,2022,San Pablo Bay,SPB,Cyclotella,1149.9,143381.031
NZ325.Aug.2022,8/23/2022,NZ325,Aug,2022,San Pablo Bay,SPB,Eucapsis,72635.35,26148.726
NZ325.Aug.2022,8/23/2022,NZ325,Aug,2022,San Pablo Bay,SPB,Gonyostomum,191.65,917670.029
NZ325.Aug.2022,8/23/2022,NZ325,Aug,2022,San Pablo Bay,SPB,Heterosigma,1533.2,1500604.168
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Chlamydomonas,41.82,6013.2978
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Chlorella,794.58,4433.7564
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Cocconeis,83.64,38500.3284
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Cryptomonas,41.82,23057.457
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Cyclotella,167.28,29285.7096
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Encyonema,83.64,9055.7028
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Eucapsis,13131.48,4727.3328
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Fragilaria,83.64,69572.5884
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Komvophoron,41.82,3894.2784
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Microcystis,1798.26,192332.271
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Monoraphidium,125.46,2048.3436
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Navicula,209.1,86617.584
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Nitzschia,83.64,13428.402
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Plagioselmis,167.28,84635.316
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Planktolyngbya,41.82,1378.8054
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Staurosira,167.28,14046.5016
C10A.Sep.2022,9/13/2022,C10A,Sep,2022,Southern Interior Delta,SID,Ulnaria,41.82,487658.4198
C3A.Sep.2022,9/13/2022,C3A,Sep,2022,Northern Interior Delta,NID,Cocconeis,60.52,27948.7412
C3A.Sep.2022,9/13/2022,C3A,Sep,2022,Northern Interior Delta,NID,Cyclotella,121.04,13253.88
C3A.Sep.2022,9/13/2022,C3A,Sep,2022,Northern Interior Delta,NID,Eucapsis,11952.7,4302.972
C3A.Sep.2022,9/13/2022,C3A,Sep,2022,Northern Interior Delta,NID,Gomphonema,30.26,25397.218
C3A.Sep.2022,9/13/2022,C3A,Sep,2022,Northern Interior Delta,NID,Mougeotia,30.26,133198.468
C3A.Sep.2022,9/13/2022,C3A,Sep,2022,Northern Interior Delta,NID,Navicula,60.52,35481.6656
C3A.Sep.2022,9/13/2022,C3A,Sep,2022,Northern Interior Delta,NID,Nitzschia,30.26,1010.3814
C3A.Sep.2022,9/13/2022,C3A,Sep,2022,Northern Interior Delta,NID,Teleaulax,30.26,2310.351
C9.Sep.2022,9/13/2022,C9,Sep,2022,Southern Interior Delta,SID,Achnanthidium,54.11,4072.3186
C9.Sep.2022,9/13/2022,C9,Sep,2022,Southern Interior Delta,SID,Cocconeis,162.33,67451.3616
C9.Sep.2022,9/13/2022,C9,Sep,2022,Southern Interior Delta,SID,Cyclotella,216.44,17752.4088
C9.Sep.2022,9/13/2022,C9,Sep,2022,Southern Interior Delta,SID,Eucapsis,21427.56,7713.9216
C9.Sep.2022,9/13/2022,C9,Sep,2022,Southern Interior Delta,SID,Nitzschia,54.11,1406.86
C9.Sep.2022,9/13/2022,C9,Sep,2022,Southern Interior Delta,SID,Teleaulax,54.11,4131.2985
D12.Sep.2022,9/14/2022,D12,Sep,2022,Confluence,CON,Chlorella,246.42,1195.137
D12.Sep.2022,9/14/2022,D12,Sep,2022,Confluence,CON,Cryptomonas,82.14,32997.2808
D12.Sep.2022,9/14/2022,D12,Sep,2022,Confluence,CON,Cyclotella,246.42,19319.328
D12.Sep.2022,9/14/2022,D12,Sep,2022,Confluence,CON,Eucapsis,33102.42,11916.8712
D12.Sep.2022,9/14/2022,D12,Sep,2022,Confluence,CON,Plagioselmis,246.42,118779.3684
D12.Sep.2022,9/14/2022,D12,Sep,2022,Confluence,CON,Pseudanabaena,82.14,5869.7244
D19.Sep.2022,9/14/2022,D19,Sep,2022,Central Delta,CED,Achnanthidium,45.1,4266.009
D19.Sep.2022,9/14/2022,D19,Sep,2022,Central Delta,CED,Aulacoseira,45.1,51161.891
D19.Sep.2022,9/14/2022,D19,Sep,2022,Central Delta,CED,Cryptomonas,225.5,205444.03
D19.Sep.2022,9/14/2022,D19,Sep,2022,Central Delta,CED,Cyclotella,135.3,226172.892
D19.Sep.2022,9/14/2022,D19,Sep,2022,Central Delta,CED,Eucapsis,17724.3,6380.748
D19.Sep.2022,9/14/2022,D19,Sep,2022,Central Delta,CED,Microcystis,45.1,4146.945
D19.Sep.2022,9/14/2022,D19,Sep,2022,Central Delta,CED,Nitzschia,45.1,12848.99
D19.Sep.2022,9/14/2022,D19,Sep,2022,Central Delta,CED,Teleaulax,45.1,2814.24
D28A.Sep.2022,9/14/2022,D28A,Sep,2022,Central Delta,CED,Chlorella,876.24,4249.764
D28A.Sep.2022,9/14/2022,D28A,Sep,2022,Central Delta,CED,Cocconeis,36.51,9673.3245
D28A.Sep.2022,9/14/2022,D28A,Sep,2022,Central Delta,CED,Cyclotella,146.04,20204.634
D28A.Sep.2022,9/14/2022,D28A,Sep,2022,Central Delta,CED,Eucapsis,12486.42,4495.1112
D28A.Sep.2022,9/14/2022,D28A,Sep,2022,Central Delta,CED,Microcystis,292.08,22767.636
D28A.Sep.2022,9/14/2022,D28A,Sep,2022,Central Delta,CED,Plagioselmis,219.06,65413.5066
D28A.Sep.2022,9/14/2022,D28A,Sep,2022,Central Delta,CED,Teleaulax,839.73,49174.5888
D16.Sep.2022,9/15/2022,D16,Sep,2022,Central Delta,CED,Chlorella,766.6,4883.242
D16.Sep.2022,9/15/2022,D16,Sep,2022,Central Delta,CED,Chroococcus,76.66,4066.0464
D16.Sep.2022,9/15/2022,D16,Sep,2022,Central Delta,CED,Cyclotella,229.98,42353.1168
D16.Sep.2022,9/15/2022,D16,Sep,2022,Central Delta,CED,Eucapsis,29974.06,10790.6616
D16.Sep.2022,9/15/2022,D16,Sep,2022,Central Delta,CED,Microcystis,613.28,59469.7616
D16.Sep.2022,9/15/2022,D16,Sep,2022,Central Delta,CED,Nitzschia,229.98,7948.1088
D16.Sep.2022,9/15/2022,D16,Sep,2022,Central Delta,CED,Teleaulax,76.66,8648.7812
D26.Sep.2022,9/15/2022,D26,Sep,2022,Central Delta,CED,Cyclotella,161.4,168993.87
D26.Sep.2022,9/15/2022,D26,Sep,2022,Central Delta,CED,Eucapsis,33167.7,11940.372
D26.Sep.2022,9/15/2022,D26,Sep,2022,Central Delta,CED,Navicula,80.7,18385.881
D26.Sep.2022,9/15/2022,D26,Sep,2022,Central Delta,CED,Plagioselmis,161.4,36076.128
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Aphanizomenon,41.07,46983.6693
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Aulacoseira,533.91,2507513.654
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Chlorella,410.7,2291.706
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Chroococcus,41.07,501.054
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Cocconeis,82.14,34239.2376
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Cyclotella,82.14,9217.7508
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Dinobryon,41.07,19665.5481
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Dolichospermum,41.07,20299.6689
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Eucapsis,13142.4,4731.264
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Microcystis,369.63,22769.208
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Monoraphidium,287.49,1385.7018
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Oocystis,41.07,12373.9803
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Plagioselmis,410.7,187073.85
MD10A.Sep.2022,9/15/2022,MD10A,Sep,2022,Southern Interior Delta,SID,Teleaulax,1191.03,142613.9322
P8.Sep.2022,9/15/2022,P8,Sep,2022,Southern Interior Delta,SID,Aulacoseira,473.48,5531633.696
P8.Sep.2022,9/15/2022,P8,Sep,2022,Southern Interior Delta,SID,Cryptomonas,473.48,185987.6788
P8.Sep.2022,9/15/2022,P8,Sep,2022,Southern Interior Delta,SID,Cyclotella,67.64,4664.4544
P8.Sep.2022,9/15/2022,P8,Sep,2022,Southern Interior Delta,SID,Eucapsis,25500.28,9180.1008
P8.Sep.2022,9/15/2022,P8,Sep,2022,Southern Interior Delta,SID,Komvophoron,67.64,10572.8084
P8.Sep.2022,9/15/2022,P8,Sep,2022,Southern Interior Delta,SID,Nitzschia,135.28,24516.7944
P8.Sep.2022,9/15/2022,P8,Sep,2022,Southern Interior Delta,SID,Plagioselmis,473.48,113739.3656
P8.Sep.2022,9/15/2022,P8,Sep,2022,Southern Interior Delta,SID,Pseudanabaena,67.64,957.7824
P8.Sep.2022,9/15/2022,P8,Sep,2022,Southern Interior Delta,SID,Scenedesmus,135.28,1586.8344
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Chlorella,287.49,2644.908
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Chroococcus,95.83,5952.9596
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Cryptomonas,95.83,47820.1283
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Cyclotella,479.15,73458.4865
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Eucapsis,36702.89,13213.0404
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Gyrosigma,95.83,452212.187
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Nitzschia,191.66,15150.723
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Plagioselmis,95.83,31680.4397
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Pseudostaurosira,191.66,20547.8686
D10.Sep.2022,9/19/2022,D10,Sep,2022,Confluence,CON,Teleaulax,95.83,4140.8143
D6.Sep.2022,9/19/2022,D6,Sep,2022,San Pablo Bay,SPB,Chlamydomonas,73.02,19740.2268
D6.Sep.2022,9/19/2022,D6,Sep,2022,San Pablo Bay,SPB,Cyclotella,474.63,43599.5118
D6.Sep.2022,9/19/2022,D6,Sep,2022,San Pablo Bay,SPB,Eucapsis,14165.88,5099.7168
D6.Sep.2022,9/19/2022,D6,Sep,2022,San Pablo Bay,SPB,Nitzschia,36.51,52810.9848
D6.Sep.2022,9/19/2022,D6,Sep,2022,San Pablo Bay,SPB,Plagioselmis,36.51,5966.8293
D8.Sep.2022,9/19/2022,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Chlorella,1168.16,5665.576
D8.Sep.2022,9/19/2022,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Cyclotella,219.03,50893.8108
D8.Sep.2022,9/19/2022,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Drepanochloris,73.01,334.3858
D8.Sep.2022,9/19/2022,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Eucapsis,28400.89,10224.3204
D8.Sep.2022,9/19/2022,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Peridinium,73.01,302122.681
D8.Sep.2022,9/19/2022,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,584.08,104077.2152
D7.Sep.2022,9/20/2022,D7,Sep,2022,Grizzly and Suisun Bay,GSB,Chlorella,92,446.2
D7.Sep.2022,9/20/2022,D7,Sep,2022,Grizzly and Suisun Bay,GSB,Cyclotella,46,8764.38
D7.Sep.2022,9/20/2022,D7,Sep,2022,Grizzly and Suisun Bay,GSB,Eucapsis,18308,6590.88
D7.Sep.2022,9/20/2022,D7,Sep,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,46,11787.04
