SampleDate,StationCode,Taxon,Algal Type,Genus,Organisms per mL
5/13/2024,C10A,Koliella sp.,Green Alga,Koliella,95.82692777
5/13/2024,C10A,Monoraphidium contortum,Green Alga,Monoraphidium,383.3077111
5/13/2024,C10A,Monoraphidium sp.,Green Alga,Monoraphidium,35.49819209
5/13/2024,C10A,Schroederia sp.,Green Alga,Schroederia,8.874548023
5/13/2024,C10A,Tetradesmus sp.,Green Alga,Tetradesmus,8.874548023
5/13/2024,C10A,Chroomonas sp.,Cryptophyte,Chroomonas,17.74909605
5/13/2024,C10A,Cryptomonas sp.,Cryptophyte,Cryptomonas,8.874548023
5/13/2024,C10A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,26.62364407
5/13/2024,C10A,Plagioselmis sp.,Cryptophyte,Plagioselmis,287.4807833
5/13/2024,C10A,Teleaulax amphioxeia,Cryptophyte,Teleaulax,95.82692777
5/13/2024,C10A,Aphanocapsa sp.,Cyanobacterium,Aphanocapsa,95.82692777
5/13/2024,C10A,Dolichospermum sp.,Cyanobacterium,Dolichospermum,8.874548023
5/13/2024,C10A,Eucapsis microscopica,Cyanobacterium,Eucapsis,33826.9055
5/13/2024,C10A,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,8.874548023
5/13/2024,C10A,cf. Raphidiopsis sp.,Cyanobacterium,Raphidiopsis,8.874548023
5/13/2024,C3A,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,9.681325116
5/13/2024,C3A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,4.840662558
5/13/2024,C3A,Asterionella formosa,Pennate Diatom,Asterionella,55.66761941
5/13/2024,C3A,Bacillaria paxillifera,Pennate Diatom,Bacillaria,26.13461666
5/13/2024,C3A,Cocconeis sp.,Pennate Diatom,Cocconeis,2.420331279
5/13/2024,C3A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,4.840662558
5/13/2024,C3A,Cyclotella sp.,Centric Diatom,Cyclotella,21.78298151
5/13/2024,C3A,Encyonema sp.,Pennate Diatom,Encyonema,26.13461666
5/13/2024,C3A,Epithemia sp.,Pennate Diatom,Epithemia,2.420331279
5/13/2024,C3A,Fragilaria crotonensis,Pennate Diatom,Fragilaria,836.3077333
5/13/2024,C3A,Fragilaria sp.,Pennate Diatom,Fragilaria,52.26923333
5/13/2024,C3A,Gomphonema sp.,Pennate Diatom,Gomphonema,26.13461666
5/13/2024,C3A,Melosira sp.,Centric Diatom,Melosira,9.681325116
5/13/2024,C3A,Navicula sp.,Pennate Diatom,Navicula,7.260993837
5/13/2024,C3A,Nitzschia sp.,Pennate Diatom,Nitzschia,52.26923333
5/13/2024,C3A,Planothidium sp.,Pennate Diatom,Planothidium,4.840662558
5/13/2024,C3A,Pleurosira sp.,Pennate Diatom,Pleurosira,2.420331279
5/13/2024,C3A,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,2.420331279
5/13/2024,C3A,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,2.420331279
5/13/2024,C3A,Skeletonema sp.,Centric Diatom,Skeletonema,4.840662558
5/13/2024,C3A,Stephanodiscus sp.,Centric Diatom,Stephanodiscus,26.13461666
5/13/2024,C3A,Ulnaria sp.,Pennate Diatom,Ulnaria,26.13461666
5/13/2024,C3A,Chlamydomonas sp.,Green Alga,Chlamydomonas,2.420331279
5/13/2024,C3A,Chlorella sp.,Green Alga,Chlorella,182.9423167
5/13/2024,C3A,Monoraphidium sp.,Green Alga,Monoraphidium,36.30496918
5/13/2024,C3A,Scenedesmus sp.,Green Alga,Scenedesmus,26.13461666
5/13/2024,C3A,Dinobryon sp.,Chrysophyte,Dinobryon,26.13461666
5/13/2024,C3A,Kephyrion sp.,Chrysophyte,Kephyrion,2.420331279
5/13/2024,C3A,Cryptomonas sp.,Cryptophyte,Cryptomonas,2.420331279
5/13/2024,C3A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,7.260993837
5/13/2024,C3A,Eucapsis microscopica,Cyanobacterium,Eucapsis,9303.923533
5/14/2024,D19,Aulacoseira sp. ,Centric Diatom,Aulacoseira,42.59783051
5/14/2024,D19,Cocconeis sp.,Pennate Diatom,Cocconeis,197.12968
5/14/2024,D19,cf. Cyclotella sp.,Centric Diatom,Cyclotella,4.437274011
5/14/2024,D19,Cyclotella sp.,Centric Diatom,Cyclotella,175.2263822
5/14/2024,D19,Diatoma vulgaris,Pennate Diatom,Diatoma,0.887454802
5/14/2024,D19,Melosira sp.,Centric Diatom,Melosira,17.74909605
5/14/2024,D19,Nitzschia sp.,Pennate Diatom,Nitzschia,0.887454802
5/14/2024,D19,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,0.887454802
5/14/2024,D19,Stephanodiscus sp.,Centric Diatom,Stephanodiscus,0.887454802
5/14/2024,D19,Chlorella sp.,Green Alga,Chlorella,328.5494666
5/14/2024,D19,Monoraphidium minutum,Green Alga,Monoraphidium,43.80659555
5/14/2024,D19,Cryptomonas sp.,Cryptophyte,Cryptomonas,525.6791466
5/14/2024,D19,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,700.9055288
5/14/2024,D19,Teleaulax amphioxeia,Cryptophyte,Teleaulax,284.7428711
5/14/2024,D19,Eucapsis microscopica,Cyanobacterium,Eucapsis,6855.732204
5/14/2024,D28A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,20.44307792
5/14/2024,D28A,Cocconeis sp.,Pennate Diatom,Cocconeis,44.96437665
5/14/2024,D28A,Cyclotella sp.,Centric Diatom,Cyclotella,11.8327307
5/14/2024,D28A,Encyonema sp.,Pennate Diatom,Encyonema,2.366546139
5/14/2024,D28A,Epithemia sp.,Pennate Diatom,Epithemia,1.18327307
5/14/2024,D28A,Gomphonema sp.,Pennate Diatom,Gomphonema,1.18327307
5/14/2024,D28A,Gyrosigma sp.,Pennate Diatom,Gyrosigma,1.18327307
5/14/2024,D28A,Melosira sp.,Centric Diatom,Melosira,4.733092279
5/14/2024,D28A,Navicula sp.,Pennate Diatom,Navicula,7.099638418
5/14/2024,D28A,Nitzschia sp.,Pennate Diatom,Nitzschia,81.7723117
5/14/2024,D28A,Nupela sp.,Pennate Diatom,Nupela,2.366546139
5/14/2024,D28A,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,20.44307792
5/14/2024,D28A,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,1.18327307
5/14/2024,D28A,Skeletonema sp.,Centric Diatom,Skeletonema,81.7723117
5/14/2024,D28A,Stephanodiscus sp.,Centric Diatom,Stephanodiscus,1.18327307
5/14/2024,D28A,cf. Thalassiosira sp.,Centric Diatom,Thalassiosira,2.366546139
5/14/2024,D28A,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,1.18327307
5/14/2024,D28A,Chlamydomonas sp.,Green Alga,Chlamydomonas,1.18327307
5/14/2024,D28A,Chlorella sp.,Green Alga,Chlorella,286.2030909
5/14/2024,D28A,Drepanochloris nannoselene,Green Alga,Drepanochloris,1.18327307
5/14/2024,D28A,Monoraphidium sp.,Green Alga,Monoraphidium,23.66546139
5/14/2024,D28A,Cryptomonas sp.,Cryptophyte,Cryptomonas,20.44307792
5/14/2024,D28A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,224.8738572
5/14/2024,D28A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,592.8492598
5/14/2024,D28A,Plagioselmis sp.,Cryptophyte,Plagioselmis,122.6584675
5/14/2024,D28A,Aphanizomenon sp.,Cyanobacterium,Aphanizomenon,20.44307792
5/14/2024,D28A,Eucapsis microscopica,Cyanobacterium,Eucapsis,6950.646494
5/14/2024,D28A,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,2.366546139
5/14/2024,D28A,Lepocinclis sp.,Euglenoid,Lepocinclis,1.18327307
5/17/2024,D6,Achnanthidium sp.,Pennate Diatom,Achnanthidium,88.45562563
5/17/2024,D6,Actinocyclus sp.,Centric Diatom,Actinocyclus,4.437274011
5/17/2024,D6,Aulacoseira sp. ,Centric Diatom,Aulacoseira,4.437274011
5/17/2024,D6,Cocconeis sp.,Pennate Diatom,Cocconeis,17.74909605
5/17/2024,D6,cf. Cyclotella sp.,Centric Diatom,Cyclotella,31.06091808
5/17/2024,D6,Cyclotella sp.,Centric Diatom,Cyclotella,353.8225025
5/17/2024,D6,Diploneis sp.,Pennate Diatom,Diploneis,13.31182203
5/17/2024,D6,Encyonema sp.,Pennate Diatom,Encyonema,4.437274011
5/17/2024,D6,Entomoneis sp.,Pennate Diatom,Entomoneis,353.8225025
5/17/2024,D6,Gomphonema sp.,Pennate Diatom,Gomphonema,4.437274011
5/17/2024,D6,Navicula sp.,Pennate Diatom,Navicula,4.437274011
5/17/2024,D6,Nitzschia sp.,Pennate Diatom,Nitzschia,22.18637006
5/17/2024,D6,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,17.74909605
5/17/2024,D6,Sellaphora sp.,Pennate Diatom,Sellaphora,4.437274011
5/17/2024,D6,Stephanodiscus sp.,Centric Diatom,Stephanodiscus,88.45562563
5/17/2024,D6,Chlamydomonas sp.,Green Alga,Chlamydomonas,8.874548023
5/17/2024,D6,Chlorella sp.,Green Alga,Chlorella,1415.29001
5/17/2024,D6,Monoraphidium sp.,Green Alga,Monoraphidium,88.45562563
5/17/2024,D6,Kephyrion sp.,Chrysophyte,Kephyrion,4.437274011
5/17/2024,D6,Cryptomonas sp.,Cryptophyte,Cryptomonas,4.437274011
5/17/2024,D6,Plagioselmis lacustris,Cryptophyte,Plagioselmis,53.24728814
5/17/2024,D6,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,133.1182203
5/17/2024,D6,Plagioselmis sp.,Cryptophyte,Plagioselmis,88.45562563
5/17/2024,D6,Eucapsis microscopica,Cyanobacterium,Eucapsis,33347.77086
5/17/2024,D6,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,13.31182203
5/17/2024,D6,Lepocinclis sp.,Euglenoid,Lepocinclis,4.437274011
5/17/2024,D6,cf. Trachelomonas sp.,Euglenoid,Trachelomonas,13.31182203
5/17/2024,D6,Tintinnidium sp.,Ciliate,Tintinnidium,8.874548023
5/17/2024,D8,Cocconeis sp.,Pennate Diatom,Cocconeis,19.96773305
5/17/2024,D8,cf. Cyclotella sp.,Centric Diatom,Cyclotella,19.96773305
5/17/2024,D8,Cyclotella sp.,Centric Diatom,Cyclotella,126.4623093
5/17/2024,D8,Entomoneis sp.,Pennate Diatom,Entomoneis,46.59137712
5/17/2024,D8,Fragilaria sp.,Pennate Diatom,Fragilaria,53.24728814
5/17/2024,D8,Navicula sp.,Pennate Diatom,Navicula,41.06868333
5/17/2024,D8,Nitzschia sp.,Pennate Diatom,Nitzschia,41.06868333
5/17/2024,D8,Nupela sp.,Pennate Diatom,Nupela,6.655911017
5/17/2024,D8,Planothidium sp.,Pennate Diatom,Planothidium,6.655911017
5/17/2024,D8,Skeletonema sp.,Centric Diatom,Skeletonema,13.31182203
5/17/2024,D8,cf. Thalassiosira sp.,Centric Diatom,Thalassiosira,13.31182203
5/17/2024,D8,Chlorella sp.,Green Alga,Chlorella,739.2362999
5/17/2024,D8,Monoraphidium sp.,Green Alga,Monoraphidium,93.18275424
5/17/2024,D8,Scenedesmus sp.,Green Alga,Scenedesmus,6.655911017
5/17/2024,D8,Kephyrion sp.,Chrysophyte,Kephyrion,6.655911017
5/17/2024,D8,Cryptomonas sp.,Cryptophyte,Cryptomonas,6.655911017
5/17/2024,D8,Plagioselmis lacustris,Cryptophyte,Plagioselmis,205.3434166
5/17/2024,D8,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,86.52684322
5/17/2024,D8,Eucapsis microscopica,Cyanobacterium,Eucapsis,15688.23703
5/17/2024,D8,cf. Trachelomonas sp.,Euglenoid,Trachelomonas,13.31182203
5/20/2024,D7,Achnanthidium sp.,Pennate Diatom,Achnanthidium,53.24728814
5/20/2024,D7,cf. Aulacoseira sp. ,Centric Diatom,Aulacoseira,164.2747333
5/20/2024,D7,Bacillaria paxillifera,Pennate Diatom,Bacillaria,13.31182203
5/20/2024,D7,Cocconeis sp.,Pennate Diatom,Cocconeis,328.5494666
5/20/2024,D7,cf. Cyclotella sp.,Centric Diatom,Cyclotella,266.2364407
5/20/2024,D7,Cyclotella sp.,Centric Diatom,Cyclotella,657.0989333
5/20/2024,D7,Entomoneis sp.,Pennate Diatom,Entomoneis,657.0989333
5/20/2024,D7,Navicula sp.,Pennate Diatom,Navicula,26.62364407
5/20/2024,D7,Nitzschia inconspicua,Pennate Diatom,Nitzschia,492.8242
5/20/2024,D7,Staurosira venter,Pennate Diatom,Staurosira,13.31182203
5/20/2024,D7,Thalassiosira sp.,Centric Diatom,Thalassiosira,39.9354661
5/20/2024,D7,Chlorella sp.,Green Alga,Chlorella,13.31182203
5/20/2024,D7,Monoraphidium contortum,Green Alga,Monoraphidium,13.31182203
5/20/2024,D7,Monoraphidium sp.,Green Alga,Monoraphidium,53.24728814
5/20/2024,D7,Kephyrion sp.,Chrysophyte,Kephyrion,492.8242
5/20/2024,D7,Plagioselmis lacustris,Cryptophyte,Plagioselmis,146.4300424
5/20/2024,D7,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,328.5494666
5/20/2024,D7,Teleaulax sp.,Cryptophyte,Teleaulax,146.4300424
5/20/2024,D7,Eucapsis microscopica,Cyanobacterium,Eucapsis,62752.94813
5/15/2024,MD10A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,7.131306253
5/15/2024,MD10A,Cocconeis pediculus,Pennate Diatom,Cocconeis,0.533332994
5/15/2024,MD10A,Cocconeis placentula,Pennate Diatom,Cocconeis,71.31306253
5/15/2024,MD10A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,7.131306253
5/15/2024,MD10A,Cyclotella sp.,Centric Diatom,Cyclotella,14.26261251
5/15/2024,MD10A,Diploneis sp.,Pennate Diatom,Diploneis,0.133333248
5/15/2024,MD10A,Gomphadelpha eriensis,Pennate Diatom,Gomphadelpha,7.131306253
5/15/2024,MD10A,Gomphonema parvulum,Pennate Diatom,Gomphonema,0.266666497
5/15/2024,MD10A,Gomphonema sp.,Pennate Diatom,Gomphonema,0.133333248
5/15/2024,MD10A,Melosira sp.,Centric Diatom,Melosira,21.39391876
5/15/2024,MD10A,Navicula sp.,Pennate Diatom,Navicula,7.131306253
5/15/2024,MD10A,Nitzschia inconspicua,Pennate Diatom,Nitzschia,0.133333248
5/15/2024,MD10A,Nitzschia spp.,Pennate Diatom,Nitzschia,28.52522501
5/15/2024,MD10A,Planothidium frequentissimum,Pennate Diatom,Planothidium,0.133333248
5/15/2024,MD10A,Planothidium sp.,Pennate Diatom,Planothidium,7.131306253
5/15/2024,MD10A,Psammothidium sp.,Pennate Diatom,Psammothidium,0.133333248
5/15/2024,MD10A,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,21.39391876
5/15/2024,MD10A,Skeletonema sp.,Centric Diatom,Skeletonema,49.91914377
5/15/2024,MD10A,Chlamydomonas sp.,Green Alga,Chlamydomonas,28.52522501
5/15/2024,MD10A,Chlorella sp.,Green Alga,Chlorella,228.2018001
5/15/2024,MD10A,Lagerheimia genevensis,Green Alga,Lagerheimia,7.131306253
5/15/2024,MD10A,Monoraphidium contortum,Green Alga,Monoraphidium,7.131306253
5/15/2024,MD10A,Monoraphidium minutum,Green Alga,Monoraphidium,0.399999745
5/15/2024,MD10A,Scenedesmus sp.,Green Alga,Scenedesmus,0.133333248
5/15/2024,MD10A,Kephyrion sp.,Chrysophyte,Kephyrion,7.131306253
5/15/2024,MD10A,Cryptomonas sp.,Cryptophyte,Cryptomonas,78.44436878
5/15/2024,MD10A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,164.0200438
5/15/2024,MD10A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,156.8887376
5/15/2024,MD10A,Plagioselmis sp.,Cryptophyte,Plagioselmis,199.6765751
5/15/2024,MD10A,Eucapsis microscopica,Cyanobacterium,Eucapsis,1761.432644
5/15/2024,MD10A,cf. Microcystis sp.,Cyanobacterium,Microcystis,0.133333248
5/21/2024,D41,cf. Cyclotella sp.,Centric Diatom,Cyclotella,27.64763038
5/21/2024,D41,Cyclotella sp.,Centric Diatom,Cyclotella,8.191890482
5/21/2024,D41,Gomphonema sp.,Pennate Diatom,Gomphonema,1.02398631
5/21/2024,D41,Navicula sp.,Pennate Diatom,Navicula,1.02398631
5/21/2024,D41,cf. Paralia sp.,Pennate Diatom,Paralia,1.02398631
5/21/2024,D41,Thalassiosira spp.,Centric Diatom,Thalassiosira,12.28783572
5/21/2024,D41,Tryblionella sp.,Pennate Diatom,Tryblionella,1.02398631
5/21/2024,D41,cf. Carteria sp.,Green Alga,Carteria,62.43926515
5/21/2024,D41,Chlamydomonas globosa,Green Alga,Chlamydomonas,4.095945241
5/21/2024,D41,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,41.62617677
5/21/2024,D41,Chlorella sp.,Green Alga,Chlorella,1227.972215
5/21/2024,D41,Pyramimonas cf. orientalis,Green Alga,Pyramimonas,3.071958931
5/21/2024,D41,Pyramimonas sp.,Green Alga,Pyramimonas,83.25235354
5/21/2024,D41,Cryptomonas sp.,Cryptophyte,Cryptomonas,62.43926515
5/21/2024,D41,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,187.3177955
5/21/2024,D41,Teleaulax amphioxeia,Cryptophyte,Teleaulax,166.5047071
5/21/2024,D41,Teleaulax sp.,Cryptophyte,Teleaulax,83.25235354
5/21/2024,D41,Eucapsis microscopica,Cyanobacterium,Eucapsis,6472.870488
5/21/2024,D41,Eutreptia sp.,Euglenoid,Eutreptia,10.2398631
5/21/2024,D41,Gymnodinium sp.,Dinoflagellate,Gymnodinium,1.02398631
5/21/2024,D41,Heterocapsa triquetra,Dinoflagellate,Heterocapsa,2.047972621
5/21/2024,D41,Peridinium sp.,Dinoflagellate,Peridinium,7.167904172
5/21/2024,D41,Tintinnopsis sp.,Ciliate,Tintinnopsis,1.02398631
5/21/2024,D41A,Actinoptychus senarius,Centric Diatom,Actinoptychus,2.958182674
5/21/2024,D41A,Cocconeis placentula,Pennate Diatom,Cocconeis,2.958182674
5/21/2024,D41A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,68.03820151
5/21/2024,D41A,Cyclotella sp.,Centric Diatom,Cyclotella,69.69231111
5/21/2024,D41A,Gyrosigma fasciola,Pennate Diatom,Gyrosigma,69.69231111
5/21/2024,D41A,Gyrosigma cf. macrum,Pennate Diatom,Gyrosigma,69.69231111
5/21/2024,D41A,Melosira sp.,Centric Diatom,Melosira,2.958182674
5/21/2024,D41A,Navicula sp.,Pennate Diatom,Navicula,2.958182674
5/21/2024,D41A,cf. Paralia sp.,Pennate Diatom,Paralia,2.958182674
5/21/2024,D41A,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,17.74909605
5/21/2024,D41A,Thalassiosira sp.,Centric Diatom,Thalassiosira,8.874548023
5/21/2024,D41A,Chlorella sp.,Green Alga,Chlorella,53.24728814
5/21/2024,D41A,Pyramimonas sp.,Green Alga,Pyramimonas,69.69231111
5/21/2024,D41A,Pseudokephyrion pseudospirale,Chrysophyte,Pseudokephyrion,2.958182674
5/21/2024,D41A,Cryptomonas sp.,Cryptophyte,Cryptomonas,69.69231111
5/21/2024,D41A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,69.69231111
5/21/2024,D41A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,41.41455744
5/21/2024,D41A,Teleaulax sp.,Cryptophyte,Teleaulax,14.79091337
5/21/2024,D41A,Eucapsis microscopica,Cyanobacterium,Eucapsis,28713.23218
5/21/2024,D41A,Eutreptia sp.,Euglenoid,Eutreptia,8.874548023
5/21/2024,D41A,Peridinium sp.,Dinoflagellate,Peridinium,5.916365348
6/11/2024,C3A,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,14.19927684
6/11/2024,C3A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,23.58816684
6/11/2024,C3A,Amphora sp.,Pennate Diatom,Amphora,3.549819209
6/11/2024,C3A,Aulacoseira sp. ,Centric Diatom,Aulacoseira,70.76450051
6/11/2024,C3A,Cocconeis sp.,Pennate Diatom,Cocconeis,10.64945763
6/11/2024,C3A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,31.94837288
6/11/2024,C3A,Cyclotella sp.,Centric Diatom,Cyclotella,67.44656497
6/11/2024,C3A,Diatoma sp.,Pennate Diatom,Diatoma,23.58816684
6/11/2024,C3A,Encyonema spp.,Pennate Diatom,Encyonema,94.35266734
6/11/2024,C3A,Epithemia sp.,Pennate Diatom,Epithemia,3.549819209
6/11/2024,C3A,Gomphonema sp.,Pennate Diatom,Gomphonema,47.17633367
6/11/2024,C3A,Melosira sp.,Centric Diatom,Melosira,3.549819209
6/11/2024,C3A,Nitzschia acicularis,Pennate Diatom,Nitzschia,42.59783051
6/11/2024,C3A,Nitzschia inconspicua,Pennate Diatom,Nitzschia,23.58816684
6/11/2024,C3A,Nitzschia sp.,Pennate Diatom,Nitzschia,53.24728814
6/11/2024,C3A,Reimeria sp.,Pennate Diatom,Reimeria,3.549819209
6/11/2024,C3A,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,7.099638418
6/11/2024,C3A,Skeletonema sp.,Centric Diatom,Skeletonema,117.9408342
6/11/2024,C3A,Surirella sp.,Pennate Diatom,Surirella,3.549819209
6/11/2024,C3A,Ulnaria sp.,Pennate Diatom,Ulnaria,3.549819209
6/11/2024,C3A,Chlamydomonas sp.,Green Alga,Chlamydomonas,3.549819209
6/11/2024,C3A,Chlorella sp.,Green Alga,Chlorella,353.8225025
6/11/2024,C3A,Kirchneriella sp.,Green Alga,Kirchneriella,23.58816684
6/11/2024,C3A,cf. Koliella sp.,Green Alga,Koliella,3.549819209
6/11/2024,C3A,Monoraphidium sp.,Green Alga,Monoraphidium,110.0443955
6/11/2024,C3A,Scenedesmus sp.,Green Alga,Scenedesmus,47.17633367
6/11/2024,C3A,Tetraedron sp.,Green Alga,Tetraedron,7.099638418
6/11/2024,C3A,Cryptomonas sp.,Cryptophyte,Cryptomonas,7.099638418
6/11/2024,C3A,Eucapsis microscopica,Cyanobacterium,Eucapsis,9034.267898
6/11/2024,C3A,Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,10.64945763
6/12/2024,D19,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1.774909605
6/12/2024,D19,Aulacoseira sp. ,Centric Diatom,Aulacoseira,31.94837288
6/12/2024,D19,Cocconeis sp.,Pennate Diatom,Cocconeis,394.25936
6/12/2024,D19,Cyclotella sp.,Centric Diatom,Cyclotella,10.64945763
6/12/2024,D19,Encyonema sp.,Pennate Diatom,Encyonema,1.774909605
6/12/2024,D19,Fragilariforma sp.,Pennate Diatom,Fragilariforma,1.774909605
6/12/2024,D19,Gomphonema sp.,Pennate Diatom,Gomphonema,1.774909605
6/12/2024,D19,Nitzschia sp.,Pennate Diatom,Nitzschia,14.60219852
6/12/2024,D19,Skeletonema sp.,Centric Diatom,Skeletonema,24.84873446
6/12/2024,D19,Ankistrodesmus arcuatus,Green Alga,Ankistrodesmus,1.774909605
6/12/2024,D19,Chlamydomonas sp.,Green Alga,Chlamydomonas,14.60219852
6/12/2024,D19,Chlorella sp.,Green Alga,Chlorella,481.8725511
6/12/2024,D19,Drepanochloris nannoselene,Green Alga,Drepanochloris,14.60219852
6/12/2024,D19,Monoraphidium minutum,Green Alga,Monoraphidium,35.49819209
6/12/2024,D19,Monoraphidium sp.,Green Alga,Monoraphidium,43.80659555
6/12/2024,D19,Scenedesmus sp.,Green Alga,Scenedesmus,3.549819209
6/12/2024,D19,Chrysococcus sp.,Chrysophyte,Chrysococcus,29.20439703
6/12/2024,D19,Chroomonas sp.,Cryptophyte,Chroomonas,21.29891525
6/12/2024,D19,Cryptomonas sp.,Cryptophyte,Cryptomonas,116.8175881
6/12/2024,D19,Plagioselmis lacustris,Cryptophyte,Plagioselmis,73.01099259
6/12/2024,D19,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,131.4197867
6/12/2024,D19,Aphanizomenon sp.,Cyanobacterium,Aphanizomenon,1.774909605
6/12/2024,D19,Dolichospermum sp.,Cyanobacterium,Dolichospermum,3.549819209
6/12/2024,D19,Eucapsis microscopica,Cyanobacterium,Eucapsis,5023.15629
6/11/2024,C10A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,26.62364407
6/11/2024,C10A,Amphora sp.,Pennate Diatom,Amphora,5.324728814
6/11/2024,C10A,Aulacoseira sp. ,Centric Diatom,Aulacoseira,15.97418644
6/11/2024,C10A,Cocconeis sp.,Pennate Diatom,Cocconeis,114.9923133
6/11/2024,C10A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,5.324728814
6/11/2024,C10A,Cyclotella sp.,Centric Diatom,Cyclotella,632.4577233
6/11/2024,C10A,Diatoma sp.,Pennate Diatom,Diatoma,5.324728814
6/11/2024,C10A,Encyonema sp.,Pennate Diatom,Encyonema,31.94837288
6/11/2024,C10A,Entomoneis sp.,Pennate Diatom,Entomoneis,57.49615666
6/11/2024,C10A,Fragilaria sp.,Pennate Diatom,Fragilaria,15.97418644
6/11/2024,C10A,Gomphonema sp.,Pennate Diatom,Gomphonema,37.27310169
6/11/2024,C10A,Melosira varians,Centric Diatom,Melosira,5.324728814
6/11/2024,C10A,Navicula sp.,Pennate Diatom,Navicula,57.49615666
6/11/2024,C10A,Nitzschia reversa,Pennate Diatom,Nitzschia,57.49615666
6/11/2024,C10A,Nitzschia sp.,Pennate Diatom,Nitzschia,862.4423499
6/11/2024,C10A,Sellaphora sp.,Pennate Diatom,Sellaphora,15.97418644
6/11/2024,C10A,Skeletonema sp.,Centric Diatom,Skeletonema,5404.638726
6/11/2024,C10A,Staurosira construens,Pennate Diatom,Staurosira,47.92255932
6/11/2024,C10A,Staurosira sp.,Pennate Diatom,Staurosira,10.64945763
6/11/2024,C10A,Surirella sp.,Pennate Diatom,Surirella,5.324728814
6/11/2024,C10A,cf. Thalassiosira sp.,Centric Diatom,Thalassiosira,5.324728814
6/11/2024,C10A,Tryblionella sp.,Pennate Diatom,Tryblionella,5.324728814
6/11/2024,C10A,Actinastrum sp.,Green Alga,Actinastrum,10.64945763
6/11/2024,C10A,Chlamydomonas sp.,Green Alga,Chlamydomonas,172.48847
6/11/2024,C10A,Chlorella sp.,Green Alga,Chlorella,977.4346633
6/11/2024,C10A,cf. Chlorogonium sp.,Green Alga,Chlorogonium,57.49615666
6/11/2024,C10A,Closteriopsis sp.,Green Alga,Closteriopsis,5.324728814
6/11/2024,C10A,Coelastrum sp.,Green Alga,Coelastrum,5.324728814
6/11/2024,C10A,Crucigenia sp.,Green Alga,Crucigenia,57.49615666
6/11/2024,C10A,Desmodesmus sp.,Green Alga,Desmodesmus,57.49615666
6/11/2024,C10A,Dictyosphaerium sp.,Green Alga,Dictyosphaerium,10.64945763
6/11/2024,C10A,Drepanochloris nannoselene,Green Alga,Drepanochloris,10.64945763
6/11/2024,C10A,Koliella sp.,Green Alga,Koliella,15.97418644
6/11/2024,C10A,Lemmermannia tetrapedia,Green Alga,Lemmermannia,5.324728814
6/11/2024,C10A,Monoraphidium sp.,Green Alga,Monoraphidium,143.767678
6/11/2024,C10A,cf. Oocystis sp.,Green Alga,Oocystis,57.49615666
6/11/2024,C10A,Pediastrum sp.,Green Alga,Pediastrum,5.324728814
6/11/2024,C10A,Scenedesmus sp.,Green Alga,Scenedesmus,229.9846266
6/11/2024,C10A,Tetrastrum sp.,Green Alga,Tetrastrum,57.49615666
