Lab,SampleDate,StationCode,Cells_per_mL
EcoAnalysts,12/10/2013,C10A,1639.48
EcoAnalysts,12/10/2013,C10A,273.25
EcoAnalysts,12/10/2013,C10A,3825.46
EcoAnalysts,12/10/2013,C10A,1366.24
EcoAnalysts,12/10/2013,C10A,1366.24
EcoAnalysts,12/10/2013,C10A,1639.48
EcoAnalysts,12/10/2013,C10A,546.49
EcoAnalysts,12/10/2013,C10A,1639.48
EcoAnalysts,12/11/2013,D4,1.47
EcoAnalysts,12/11/2013,D4,5.16
EcoAnalysts,12/11/2013,D4,0.74
EcoAnalysts,12/11/2013,D4,199.08
EcoAnalysts,12/11/2013,D4,1.47
EcoAnalysts,12/11/2013,D4,0.74
EcoAnalysts,12/11/2013,D4,5.16
EcoAnalysts,12/11/2013,D4,0.74
EcoAnalysts,12/11/2013,D4,3.69
EcoAnalysts,12/11/2013,D4,0.74
EcoAnalysts,12/11/2013,D4,1.47
EcoAnalysts,12/11/2013,D4,1.47
EcoAnalysts,12/11/2013,D4,1.47
EcoAnalysts,12/11/2013,D4,43.51
EcoAnalysts,12/11/2013,D4,1.47
EcoAnalysts,12/11/2013,D4,128.31
EcoAnalysts,12/11/2013,D4,11.8
EcoAnalysts,12/11/2013,D4,14.75
EcoAnalysts,12/11/2013,D4,1.47
EcoAnalysts,12/11/2013,D4,0.74
EcoAnalysts,12/11/2013,D4,2.95
EcoAnalysts,12/13/2013,D6,407.82
EcoAnalysts,12/13/2013,D6,3.05
EcoAnalysts,12/13/2013,D6,1.53
EcoAnalysts,12/13/2013,D6,1.53
EcoAnalysts,12/13/2013,D6,1.53
EcoAnalysts,12/13/2013,D6,1.53
EcoAnalysts,12/13/2013,D6,36.66
EcoAnalysts,12/13/2013,D6,7.64
EcoAnalysts,12/13/2013,D6,3.05
EcoAnalysts,12/13/2013,D6,3.05
EcoAnalysts,12/13/2013,D6,1.53
EcoAnalysts,12/13/2013,D6,6.11
EcoAnalysts,12/13/2013,D6,6.11
EcoAnalysts,12/13/2013,D6,4.58
EcoAnalysts,12/13/2013,D6,1.53
EcoAnalysts,12/13/2013,D6,346.73
EcoAnalysts,12/13/2013,D6,15.27
EcoAnalysts,12/13/2013,D6,21.38
EcoAnalysts,12/13/2013,D6,4.58
EcoAnalysts,12/13/2013,D6,6.11
EcoAnalysts,12/13/2013,D6,3.05
EcoAnalysts,12/12/2013,D7,1.66
EcoAnalysts,12/12/2013,D7,4.15
EcoAnalysts,12/12/2013,D7,184.44
EcoAnalysts,12/12/2013,D7,2.49
EcoAnalysts,12/12/2013,D7,0.83
EcoAnalysts,12/12/2013,D7,1.66
EcoAnalysts,12/12/2013,D7,4.15
EcoAnalysts,12/12/2013,D7,3.32
EcoAnalysts,12/12/2013,D7,0.83
EcoAnalysts,12/12/2013,D7,3.32
EcoAnalysts,12/12/2013,D7,0.83
EcoAnalysts,12/12/2013,D7,0.83
EcoAnalysts,12/12/2013,D7,0.83
EcoAnalysts,12/12/2013,D7,5.82
EcoAnalysts,12/12/2013,D7,191.08
EcoAnalysts,12/12/2013,D7,10.8
EcoAnalysts,12/12/2013,D7,1.66
EcoAnalysts,12/12/2013,D7,1.66
EcoAnalysts,12/12/2013,D7,0.83
EcoAnalysts,12/12/2013,D7,1.66
EcoAnalysts,12/12/2013,D7,1.66
EcoAnalysts,12/11/2013,D8,6.36
EcoAnalysts,12/11/2013,D8,1.06
EcoAnalysts,12/11/2013,D8,22.26
EcoAnalysts,12/11/2013,D8,3.18
EcoAnalysts,12/11/2013,D8,4.24
EcoAnalysts,12/11/2013,D8,1.06
EcoAnalysts,12/11/2013,D8,4.24
EcoAnalysts,12/11/2013,D8,330.78
EcoAnalysts,12/11/2013,D8,8.48
EcoAnalysts,12/11/2013,D8,2.12
EcoAnalysts,12/11/2013,D8,2.12
EcoAnalysts,12/11/2013,D8,3.18
EcoAnalysts,12/11/2013,D8,2.12
EcoAnalysts,12/11/2013,D8,253.38
EcoAnalysts,12/9/2013,D19,78.58
EcoAnalysts,12/9/2013,D19,34.92
EcoAnalysts,12/9/2013,D19,8.73
EcoAnalysts,12/9/2013,D19,8.73
EcoAnalysts,12/9/2013,D19,8.73
EcoAnalysts,12/9/2013,D19,113.5
EcoAnalysts,12/9/2013,D19,43.65
EcoAnalysts,12/9/2013,D19,785.79
EcoAnalysts,12/9/2013,D19,61.12
EcoAnalysts,12/9/2013,D19,8.73
EcoAnalysts,12/9/2013,D19,78.58
EcoAnalysts,12/9/2013,D19,305.58
EcoAnalysts,12/9/2013,D19,148.43
EcoAnalysts,12/9/2013,D19,2278.79
EcoAnalysts,12/9/2013,D19,26.19
EcoAnalysts,12/9/2013,D19,17.46
EcoAnalysts,12/9/2013,D19,43.65
EcoAnalysts,12/10/2013,D26,1.3
EcoAnalysts,12/10/2013,D26,2.59
EcoAnalysts,12/10/2013,D26,38.86
EcoAnalysts,12/10/2013,D26,291.45
EcoAnalysts,12/10/2013,D26,16.84
EcoAnalysts,12/10/2013,D26,1.3
EcoAnalysts,12/10/2013,D26,2.59
EcoAnalysts,12/10/2013,D26,5.18
EcoAnalysts,12/10/2013,D26,20.72
EcoAnalysts,12/10/2013,D26,2.59
EcoAnalysts,12/10/2013,D26,7.77
EcoAnalysts,12/10/2013,D26,3.89
EcoAnalysts,12/10/2013,D26,3.89
EcoAnalysts,12/10/2013,D26,1.3
EcoAnalysts,12/10/2013,D26,1.3
EcoAnalysts,12/10/2013,D26,119.18
EcoAnalysts,12/10/2013,D26,28.5
EcoAnalysts,12/10/2013,D26,147.67
EcoAnalysts,12/10/2013,D26,1.3
EcoAnalysts,12/10/2013,D26,31.09
EcoAnalysts,12/10/2013,D26,1.3
EcoAnalysts,12/9/2013,D28A,58.29
EcoAnalysts,12/9/2013,D28A,93.27
EcoAnalysts,12/9/2013,D28A,23.32
EcoAnalysts,12/9/2013,D28A,23.32
EcoAnalysts,12/9/2013,D28A,652.88
EcoAnalysts,12/9/2013,D28A,23.32
EcoAnalysts,12/9/2013,D28A,116.59
EcoAnalysts,12/9/2013,D28A,256.49
EcoAnalysts,12/9/2013,D28A,349.76
EcoAnalysts,12/9/2013,D28A,1503.95
EcoAnalysts,12/9/2013,D28A,1888.69
EcoAnalysts,12/13/2013,D41,18.84
EcoAnalysts,12/13/2013,D41,113.04
EcoAnalysts,12/13/2013,D41,3.77
EcoAnalysts,12/13/2013,D41,3.77
EcoAnalysts,12/13/2013,D41,7.54
EcoAnalysts,12/13/2013,D41,11.3
EcoAnalysts,12/13/2013,D41,33.91
EcoAnalysts,12/13/2013,D41,7.54
EcoAnalysts,12/13/2013,D41,3.77
EcoAnalysts,12/13/2013,D41,3.77
EcoAnalysts,12/13/2013,D41,18.84
EcoAnalysts,12/13/2013,D41,18.84
EcoAnalysts,12/13/2013,D41,15.07
EcoAnalysts,12/13/2013,D41,11.3
EcoAnalysts,12/13/2013,D41,663.14
EcoAnalysts,12/13/2013,D41,33.91
EcoAnalysts,12/13/2013,D41,3.77
EcoAnalysts,12/13/2013,D41,7.54
EcoAnalysts,12/13/2013,D41,158.25
EcoAnalysts,12/13/2013,D41,1028.61
EcoAnalysts,12/13/2013,D41,18.84
EcoAnalysts,12/13/2013,D41,7.54
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,4.73
EcoAnalysts,12/13/2013,D41A,1.05
EcoAnalysts,12/13/2013,D41A,5.79
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,123.09
EcoAnalysts,12/13/2013,D41A,1.05
EcoAnalysts,12/13/2013,D41A,1.58
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,14.2
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,130.98
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,0.53
EcoAnalysts,12/13/2013,D41A,1.05
EcoAnalysts,12/13/2013,D41A,3.68
EcoAnalysts,12/10/2013,MD10A,736.61
EcoAnalysts,12/10/2013,MD10A,40.42
EcoAnalysts,12/10/2013,MD10A,4.49
EcoAnalysts,12/10/2013,MD10A,13.47
EcoAnalysts,12/10/2013,MD10A,377.28
EcoAnalysts,12/10/2013,MD10A,8.98
EcoAnalysts,12/10/2013,MD10A,4.49
EcoAnalysts,12/10/2013,MD10A,17.96
EcoAnalysts,12/10/2013,MD10A,116.78
EcoAnalysts,12/10/2013,MD10A,85.34
EcoAnalysts,12/10/2013,MD10A,494.07
EcoAnalysts,12/10/2013,MD10A,71.86
EcoAnalysts,12/10/2013,MD10A,4.49
EcoAnalysts,12/10/2013,MD10A,44.92
EcoAnalysts,12/10/2013,P8,7.37
EcoAnalysts,12/10/2013,P8,157.32
EcoAnalysts,12/10/2013,P8,44.24
EcoAnalysts,12/10/2013,P8,2.46
EcoAnalysts,12/10/2013,P8,7.37
EcoAnalysts,12/10/2013,P8,4.92
EcoAnalysts,12/10/2013,P8,9.83
EcoAnalysts,12/10/2013,P8,54.08
EcoAnalysts,12/10/2013,P8,7.37
EcoAnalysts,12/10/2013,P8,29.5
EcoAnalysts,12/10/2013,P8,147.49
EcoAnalysts,12/10/2013,P8,322.02
EcoAnalysts,12/10/2013,P8,51.62
EcoAnalysts,12/10/2013,P8,14.75
EcoAnalysts,12/10/2013,P8,51.62
EcoAnalysts,12/10/2013,P8,2.46
EcoAnalysts,12/10/2013,P8,280.23
EcoAnalysts,12/11/2013,EZ2,3
EcoAnalysts,12/11/2013,EZ2,20.99
EcoAnalysts,12/11/2013,EZ2,11.99
EcoAnalysts,12/11/2013,EZ2,4.5
EcoAnalysts,12/11/2013,EZ2,1.5
EcoAnalysts,12/11/2013,EZ2,1.5
EcoAnalysts,12/11/2013,EZ2,6
EcoAnalysts,12/11/2013,EZ2,35.98
EcoAnalysts,12/11/2013,EZ2,3
EcoAnalysts,12/11/2013,EZ2,4.5
EcoAnalysts,12/11/2013,EZ2,9
EcoAnalysts,12/11/2013,EZ2,3
EcoAnalysts,12/11/2013,EZ2,14.99
EcoAnalysts,12/11/2013,EZ2,1.5
EcoAnalysts,12/11/2013,EZ2,1.5
EcoAnalysts,12/11/2013,EZ2,59.97
EcoAnalysts,12/11/2013,EZ2,137.94
EcoAnalysts,12/11/2013,EZ2,287.87
EcoAnalysts,12/11/2013,EZ2,1.5
EcoAnalysts,12/11/2013,EZ6,1.05
EcoAnalysts,12/11/2013,EZ6,24.05
EcoAnalysts,12/11/2013,EZ6,3.14
EcoAnalysts,12/11/2013,EZ6,75.27
EcoAnalysts,12/11/2013,EZ6,5.23
EcoAnalysts,12/11/2013,EZ6,1.05
EcoAnalysts,12/11/2013,EZ6,2.09
EcoAnalysts,12/11/2013,EZ6,3.14
EcoAnalysts,12/11/2013,EZ6,192.37
EcoAnalysts,12/11/2013,EZ6,105.59
EcoAnalysts,12/11/2013,EZ6,42.86
EcoAnalysts,12/11/2013,EZ6,6.27
EcoAnalysts,12/11/2013,EZ6,2.09
EcoAnalysts,12/11/2013,EZ6,7.32
EcoAnalysts,1/16/2013,C3A,1951.12
EcoAnalysts,1/16/2013,C3A,57558.08
EcoAnalysts,1/16/2013,C3A,487.78
EcoAnalysts,1/16/2013,C3A,1951.12
EcoAnalysts,1/16/2013,C3A,1219.45
EcoAnalysts,1/16/2013,C3A,1463.34
EcoAnalysts,1/16/2013,C3A,1951.12
EcoAnalysts,1/16/2013,C3A,1219.45
EcoAnalysts,1/16/2013,C3A,731.67
EcoAnalysts,1/16/2013,C3A,2682.79
EcoAnalysts,1/16/2013,C3A,487.78
EcoAnalysts,1/16/2013,C3A,7072.81
EcoAnalysts,1/16/2013,C3A,1951.12
EcoAnalysts,1/16/2013,C3A,5609.47
EcoAnalysts,1/16/2013,C3A,10975.06
EcoAnalysts,1/16/2013,C3A,243.89
EcoAnalysts,1/16/2013,C10A,243.89
EcoAnalysts,1/16/2013,C10A,243.89
EcoAnalysts,1/16/2013,C10A,731.67
EcoAnalysts,1/16/2013,C10A,1463.34
EcoAnalysts,1/16/2013,C10A,243.89
EcoAnalysts,1/16/2013,C10A,731.67
EcoAnalysts,1/16/2013,C10A,243.89
EcoAnalysts,1/16/2013,C10A,731.67
EcoAnalysts,1/16/2013,C10A,22437.89
EcoAnalysts,1/16/2013,C10A,1219.45
EcoAnalysts,1/16/2013,C10A,203404.38
EcoAnalysts,1/16/2013,C10A,1219.45
EcoAnalysts,1/16/2013,C10A,243.89
EcoAnalysts,1/22/2013,D4,23.64
EcoAnalysts,1/22/2013,D4,6.22
EcoAnalysts,1/22/2013,D4,1.24
EcoAnalysts,1/22/2013,D4,3.73
EcoAnalysts,1/22/2013,D4,1.24
EcoAnalysts,1/22/2013,D4,22.4
EcoAnalysts,1/22/2013,D4,9.95
EcoAnalysts,1/22/2013,D4,4.98
EcoAnalysts,1/22/2013,D4,49.77
EcoAnalysts,1/22/2013,D4,165.5
EcoAnalysts,1/22/2013,D4,1.24
EcoAnalysts,1/22/2013,D4,82.13
EcoAnalysts,1/22/2013,D4,33.6
EcoAnalysts,1/22/2013,D4,6.22
EcoAnalysts,1/22/2013,D4,28.62
EcoAnalysts,1/22/2013,D4,6.22
EcoAnalysts,1/22/2013,D4,51.02
EcoAnalysts,1/24/2013,D6,9.03
EcoAnalysts,1/24/2013,D6,5.27
EcoAnalysts,1/24/2013,D6,29.36
EcoAnalysts,1/24/2013,D6,0.75
EcoAnalysts,1/24/2013,D6,6.77
EcoAnalysts,1/24/2013,D6,3.01
EcoAnalysts,1/24/2013,D6,372.6
EcoAnalysts,1/24/2013,D6,5.27
EcoAnalysts,1/24/2013,D6,3.76
EcoAnalysts,1/24/2013,D6,144.53
EcoAnalysts,1/24/2013,D6,11.29
EcoAnalysts,1/24/2013,D6,0.75
EcoAnalysts,1/24/2013,D6,0.75
EcoAnalysts,1/24/2013,D6,7.53
EcoAnalysts,1/23/2013,D7,3.71
EcoAnalysts,1/23/2013,D7,50.35
EcoAnalysts,1/23/2013,D7,3.18
EcoAnalysts,1/23/2013,D7,0.53
EcoAnalysts,1/23/2013,D7,0.53
EcoAnalysts,1/23/2013,D7,10.07
EcoAnalysts,1/23/2013,D7,59.36
EcoAnalysts,1/23/2013,D7,0.53
EcoAnalysts,1/23/2013,D7,6.89
EcoAnalysts,1/23/2013,D7,3.71
EcoAnalysts,1/23/2013,D7,37.62
EcoAnalysts,1/23/2013,D7,55.63
EcoAnalysts,1/23/2013,D7,0.53
EcoAnalysts,1/23/2013,D7,16.96
EcoAnalysts,1/23/2013,D7,0.53
EcoAnalysts,1/23/2013,D7,41.86
EcoAnalysts,1/23/2013,D7,3.71
EcoAnalysts,1/23/2013,D7,12.19
EcoAnalysts,1/23/2013,D7,2.65
EcoAnalysts,1/22/2013,D8,64.14
EcoAnalysts,1/22/2013,D8,8.44
EcoAnalysts,1/22/2013,D8,4.22
EcoAnalysts,1/22/2013,D8,3.38
EcoAnalysts,1/22/2013,D8,5.91
EcoAnalysts,1/22/2013,D8,5.91
EcoAnalysts,1/22/2013,D8,9.28
EcoAnalysts,1/22/2013,D8,1.69
EcoAnalysts,1/22/2013,D8,14.35
EcoAnalysts,1/22/2013,D8,0.84
EcoAnalysts,1/22/2013,D8,24.47
EcoAnalysts,1/22/2013,D8,0.84
EcoAnalysts,1/22/2013,D8,2.53
EcoAnalysts,1/22/2013,D8,2.53
EcoAnalysts,1/22/2013,D8,1.69
EcoAnalysts,1/22/2013,D8,7.6
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,124.55
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,143.7
EcoAnalysts,1/18/2013,D19,162.87
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,28.74
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,47.9
EcoAnalysts,1/18/2013,D19,3142.44
EcoAnalysts,1/18/2013,D19,469.45
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,699.39
EcoAnalysts,1/18/2013,D19,9.58
EcoAnalysts,1/18/2013,D19,1408.35
EcoAnalysts,1/17/2013,D26,9.94
EcoAnalysts,1/17/2013,D26,29.81
EcoAnalysts,1/17/2013,D26,9.94
EcoAnalysts,1/17/2013,D26,89.42
EcoAnalysts,1/17/2013,D26,79.48
EcoAnalysts,1/17/2013,D26,49.68
EcoAnalysts,1/17/2013,D26,248.39
EcoAnalysts,1/17/2013,D26,49.68
EcoAnalysts,1/17/2013,D26,1579.73
EcoAnalysts,1/17/2013,D26,149.03
EcoAnalysts,1/17/2013,D26,149.03
EcoAnalysts,1/17/2013,D26,288.13
EcoAnalysts,1/17/2013,D26,765.03
EcoAnalysts,1/17/2013,D26,427.22
EcoAnalysts,1/17/2013,D26,9.94
EcoAnalysts,1/17/2013,D26,89.42
EcoAnalysts,1/18/2013,D28A,78.7
EcoAnalysts,1/18/2013,D28A,26.23
EcoAnalysts,1/18/2013,D28A,5.25
EcoAnalysts,1/18/2013,D28A,5.25
EcoAnalysts,1/18/2013,D28A,5.25
EcoAnalysts,1/18/2013,D28A,36.72
EcoAnalysts,1/18/2013,D28A,5.25
EcoAnalysts,1/18/2013,D28A,89.19
EcoAnalysts,1/18/2013,D28A,1705.06
EcoAnalysts,1/18/2013,D28A,146.9
EcoAnalysts,1/18/2013,D28A,5.25
EcoAnalysts,1/18/2013,D28A,68.2
EcoAnalysts,1/24/2013,D41,507.29
EcoAnalysts,1/24/2013,D41,19.51
EcoAnalysts,1/24/2013,D41,282.91
EcoAnalysts,1/24/2013,D41,15169.95
EcoAnalysts,1/24/2013,D41,29.27
EcoAnalysts,1/24/2013,D41,68.29
EcoAnalysts,1/24/2013,D41,9.76
EcoAnalysts,1/24/2013,D41A,3585.32
EcoAnalysts,1/24/2013,D41A,31.2
EcoAnalysts,1/24/2013,D41A,173.03
EcoAnalysts,1/24/2013,D41A,8.51
EcoAnalysts,1/24/2013,D41A,2.84
EcoAnalysts,1/24/2013,D41A,2.84
EcoAnalysts,1/24/2013,D41A,2.84
EcoAnalysts,1/24/2013,D41A,2.84
EcoAnalysts,1/24/2013,D41A,31.2
EcoAnalysts,1/24/2013,D41A,2.84
EcoAnalysts,1/17/2013,MD10A,15.53
EcoAnalysts,1/17/2013,MD10A,20.71
EcoAnalysts,1/17/2013,MD10A,9215.2
EcoAnalysts,1/17/2013,MD10A,170.84
EcoAnalysts,1/17/2013,MD10A,36.24
EcoAnalysts,1/17/2013,MD10A,20.71
EcoAnalysts,1/17/2013,MD10A,5.18
EcoAnalysts,1/17/2013,MD10A,25.89
EcoAnalysts,1/17/2013,MD10A,5.18
EcoAnalysts,1/17/2013,P8,11502
EcoAnalysts,1/17/2013,P8,96.35
EcoAnalysts,1/17/2013,P8,60.22
EcoAnalysts,1/17/2013,P8,108.4
EcoAnalysts,1/17/2013,P8,6202.65
EcoAnalysts,1/17/2013,P8,36.13
EcoAnalysts,1/17/2013,P8,24.09
EcoAnalysts,1/17/2013,P8,349.27
EcoAnalysts,1/17/2013,P8,84.31
EcoAnalysts,1/17/2013,P8,1192.35
EcoAnalysts,1/17/2013,P8,36.13
EcoAnalysts,1/17/2013,P8,144.53
EcoAnalysts,1/22/2013,EZ2,2.75
EcoAnalysts,1/22/2013,EZ2,30.3
EcoAnalysts,1/22/2013,EZ2,2.75
EcoAnalysts,1/22/2013,EZ2,13.77
EcoAnalysts,1/22/2013,EZ2,2.75
EcoAnalysts,1/22/2013,EZ2,179.07
EcoAnalysts,1/22/2013,EZ2,13.77
EcoAnalysts,1/22/2013,EZ2,101.93
EcoAnalysts,1/22/2013,EZ2,308.54
EcoAnalysts,1/22/2013,EZ2,24.79
EcoAnalysts,1/22/2013,EZ2,13.77
EcoAnalysts,1/22/2013,EZ2,13.77
EcoAnalysts,1/22/2013,EZ2,752.07
EcoAnalysts,1/22/2013,EZ2,151.52
EcoAnalysts,1/22/2013,EZ6,0.61
EcoAnalysts,1/22/2013,EZ6,0.61
EcoAnalysts,1/22/2013,EZ6,4.27
EcoAnalysts,1/22/2013,EZ6,5.49
EcoAnalysts,1/22/2013,EZ6,7.93
EcoAnalysts,1/22/2013,EZ6,21.96
EcoAnalysts,1/22/2013,EZ6,39.02
EcoAnalysts,1/22/2013,EZ6,1.83
EcoAnalysts,1/22/2013,EZ6,26.22
EcoAnalysts,1/22/2013,EZ6,1.83
EcoAnalysts,1/22/2013,EZ6,14.02
EcoAnalysts,1/22/2013,EZ6,53.05
EcoAnalysts,1/22/2013,EZ6,3.05
EcoAnalysts,1/22/2013,EZ6,1.22
EcoAnalysts,1/22/2013,EZ6,0.61
EcoAnalysts,3/18/2013,C3A,980.29
EcoAnalysts,3/18/2013,C3A,1307.04
EcoAnalysts,3/18/2013,C3A,980.29
EcoAnalysts,3/18/2013,C3A,326.76
EcoAnalysts,3/18/2013,C3A,326.76
EcoAnalysts,3/18/2013,C3A,23526.88
EcoAnalysts,3/18/2013,C3A,3921.15
EcoAnalysts,3/18/2013,C3A,17318.39
EcoAnalysts,3/18/2013,C3A,38231.16
EcoAnalysts,3/18/2013,C3A,4247.91
EcoAnalysts,3/18/2013,C3A,1633.81
EcoAnalysts,3/18/2013,C3A,3921.15
EcoAnalysts,3/18/2013,C3A,2287.34
EcoAnalysts,3/18/2013,C3A,32676.22
EcoAnalysts,3/18/2013,C3A,326.76
EcoAnalysts,3/18/2013,C3A,15357.82
EcoAnalysts,3/18/2013,C3A,4247.91
EcoAnalysts,3/18/2013,C3A,9802.85
EcoAnalysts,3/18/2013,C3A,2940.86
EcoAnalysts,3/18/2013,C3A,12090.2
EcoAnalysts,3/18/2013,C3A,3594.38
EcoAnalysts,3/18/2013,C10A,1927.23
EcoAnalysts,3/18/2013,C10A,23126.76
EcoAnalysts,3/18/2013,C10A,11563.38
EcoAnalysts,3/18/2013,C10A,17345.07
EcoAnalysts,3/18/2013,C10A,17345.07
EcoAnalysts,3/18/2013,C10A,65525.82
EcoAnalysts,3/18/2013,C10A,5781.69
EcoAnalysts,3/18/2013,C10A,618640.8
EcoAnalysts,3/18/2013,C10A,5781.69
EcoAnalysts,3/18/2013,C10A,11563.38
EcoAnalysts,3/18/2013,C10A,1927.23
EcoAnalysts,3/18/2013,C10A,30835.68
EcoAnalysts,3/18/2013,C10A,26981.22
EcoAnalysts,3/18/2013,C10A,5781.69
EcoAnalysts,3/22/2013,D4,558.78
EcoAnalysts,3/22/2013,D4,558.78
EcoAnalysts,3/22/2013,D4,210661.05
EcoAnalysts,3/22/2013,D4,6146.61
EcoAnalysts,3/22/2013,D4,558.78
EcoAnalysts,3/22/2013,D4,1676.35
EcoAnalysts,3/22/2013,D4,3911.48
EcoAnalysts,3/26/2013,D6,6.33
EcoAnalysts,3/26/2013,D6,0.53
EcoAnalysts,3/26/2013,D6,0.53
EcoAnalysts,3/26/2013,D6,9.5
EcoAnalysts,3/26/2013,D6,1.06
EcoAnalysts,3/26/2013,D6,84.97
EcoAnalysts,3/26/2013,D6,1.06
EcoAnalysts,3/26/2013,D6,5.28
EcoAnalysts,3/26/2013,D6,2.64
EcoAnalysts,3/26/2013,D6,1.58
EcoAnalysts,3/26/2013,D6,1.59
EcoAnalysts,3/26/2013,D6,1.58
EcoAnalysts,3/26/2013,D6,6.33
EcoAnalysts,3/26/2013,D6,3.69
EcoAnalysts,3/26/2013,D6,2.64
EcoAnalysts,3/26/2013,D6,1.06
EcoAnalysts,3/26/2013,D6,8.97
EcoAnalysts,3/25/2013,D7,0.72
EcoAnalysts,3/25/2013,D7,0.72
EcoAnalysts,3/25/2013,D7,2.16
EcoAnalysts,3/25/2013,D7,6.49
EcoAnalysts,3/25/2013,D7,38.19
EcoAnalysts,3/25/2013,D7,0.72
EcoAnalysts,3/25/2013,D7,35.31
EcoAnalysts,3/25/2013,D7,2.16
EcoAnalysts,3/25/2013,D7,4.32
EcoAnalysts,3/25/2013,D7,0.72
EcoAnalysts,3/25/2013,D7,4.32
EcoAnalysts,3/22/2013,D8,183.8
EcoAnalysts,3/22/2013,D8,2.27
EcoAnalysts,3/22/2013,D8,2.27
EcoAnalysts,3/22/2013,D8,13.62
EcoAnalysts,3/22/2013,D8,15.88
EcoAnalysts,3/22/2013,D8,4.54
EcoAnalysts,3/22/2013,D8,501.49
EcoAnalysts,3/22/2013,D8,9.08
EcoAnalysts,3/22/2013,D8,13.62
EcoAnalysts,3/22/2013,D8,2.27
EcoAnalysts,3/22/2013,D8,608.16
EcoAnalysts,3/22/2013,D8,13.62
EcoAnalysts,3/22/2013,D8,4.54
EcoAnalysts,3/20/2013,D19,17.72
EcoAnalysts,3/20/2013,D19,53.16
EcoAnalysts,3/20/2013,D19,70.88
EcoAnalysts,3/20/2013,D19,88.6
EcoAnalysts,3/20/2013,D19,974.65
EcoAnalysts,3/20/2013,D19,70.88
EcoAnalysts,3/20/2013,D19,3526.44
EcoAnalysts,3/20/2013,D19,443.02
EcoAnalysts,3/20/2013,D19,17.72
EcoAnalysts,3/20/2013,D19,1080.97
EcoAnalysts,3/20/2013,D19,531.62
EcoAnalysts,3/20/2013,D19,159.49
EcoAnalysts,3/20/2013,D19,17.72
EcoAnalysts,3/20/2013,D19,17.72
EcoAnalysts,3/20/2013,D19,106.32
EcoAnalysts,3/21/2013,D26,22.15
EcoAnalysts,3/21/2013,D26,2782.16
EcoAnalysts,3/21/2013,D26,150.63
EcoAnalysts,3/21/2013,D26,53.16
EcoAnalysts,3/21/2013,D26,137.34
EcoAnalysts,3/21/2013,D26,4.43
EcoAnalysts,3/21/2013,D26,4.43
EcoAnalysts,3/21/2013,D26,4.43
EcoAnalysts,3/21/2013,D26,57.59
EcoAnalysts,3/21/2013,D26,13.29
EcoAnalysts,3/21/2013,D26,13.29
EcoAnalysts,3/21/2013,D26,4.43
EcoAnalysts,3/21/2013,D26,4.43
EcoAnalysts,3/21/2013,D26,66.45
EcoAnalysts,3/21/2013,D26,31.01
EcoAnalysts,3/21/2013,D26,332.27
EcoAnalysts,3/21/2013,D26,22.15
EcoAnalysts,3/21/2013,D26,4.43
EcoAnalysts,3/21/2013,D26,101.89
EcoAnalysts,3/21/2013,D26,62.02
EcoAnalysts,3/20/2013,D28A,281.83
EcoAnalysts,3/20/2013,D28A,281.83
EcoAnalysts,3/20/2013,D28A,65.04
EcoAnalysts,3/20/2013,D28A,411.9
EcoAnalysts,3/20/2013,D28A,65.04
EcoAnalysts,3/20/2013,D28A,195.11
EcoAnalysts,3/20/2013,D28A,17950.32
EcoAnalysts,3/20/2013,D28A,65.04
EcoAnalysts,3/20/2013,D28A,1409.14
EcoAnalysts,3/20/2013,D28A,1170.67
EcoAnalysts,3/20/2013,D28A,238.47
EcoAnalysts,3/20/2013,D28A,21.68
EcoAnalysts,3/20/2013,D28A,108.4
EcoAnalysts,3/26/2013,D41,7.66
EcoAnalysts,3/26/2013,D41,7.66
EcoAnalysts,3/26/2013,D41,91.97
EcoAnalysts,3/26/2013,D41,314.24
EcoAnalysts,3/26/2013,D41,22.99
EcoAnalysts,3/26/2013,D41,7.66
EcoAnalysts,3/26/2013,D41,436.88
EcoAnalysts,3/26/2013,D41,7.66
EcoAnalysts,3/26/2013,D41,6507.15
EcoAnalysts,3/26/2013,D41A,742.72
