MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,GALD,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Organisms per mL,Total Cells Counted,Number of cells per unit
Phyto,2015-06-12T00:00:00Z,9:00:00,D41A,66,3,4.55%,0.0697,314.159,0.627718491,9,166.83,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,1,i,NA,BSA.06-08,JW,Moderate sediment and detritus.,cylinder,663.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,NA
Phyto,2015-06-12T00:00:00Z,9:00:00,D41A,66,3,4.55%,0.0697,314.159,0.627718491,9,166.83,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,1,i,NA,BSA.06-08,JW,Moderate sediment and detritus.,cylinder,1731.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,NA
Phyto,2015-06-12T00:00:00Z,9:00:00,D41A,66,3,4.55%,0.0697,314.159,0.627718491,9,166.83,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,399,c,NA,BSA.06-08,JW,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,877,0.65,NA
Phyto,2015-06-12T00:00:00Z,9:00:00,D41A,66,3,4.55%,0.0697,314.159,0.627718491,9,166.83,1689,cf. Synechocystis aquatilis,Soft Body,Synechocystis,aquatilis,NA,1,c,NA,BSA.06-08,JW,Moderate sediment and detritus.,sphere,26.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.7,NA
Phyto,2015-06-12T00:00:00Z,9:00:00,D41A,66,3,4.55%,0.0697,314.159,0.627718491,9,166.83,1749,cf. Membraneis sp.,Diatom,Membraneis,sp.,NA,1,i,NA,BSA.06-08,JW,Moderate sediment and detritus.,elliptic prism,20935.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34,NA
Phyto,2015-06-12T00:00:00Z,11:40:00,D6,67,3,4.48%,0.0697,314.159,0.627718491,9,166.83,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,1,i,NA,BSA.06-07,JW,Moderate sediment and low detritus.,cylinder,1333.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20.6,NA
Phyto,2015-06-12T00:00:00Z,11:40:00,D6,67,3,4.48%,0.0697,314.159,0.627718491,9,166.83,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,NA,1,i,NA,BSA.06-07,JW,Moderate sediment and low detritus.,cone + half sphere,259.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA
Phyto,2015-06-12T00:00:00Z,11:40:00,D6,67,3,4.48%,0.0697,314.159,0.627718491,9,166.83,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,445,c,NA,BSA.06-07,JW,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,910,0.65,NA
Phyto,2015-06-12T00:00:00Z,11:40:00,D6,67,3,4.48%,0.0697,314.159,0.627718491,9,166.83,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,NA,1,c,NA,BSA.06-07,JW,Moderate sediment and low detritus.,sphere,91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.6,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,2,i,NA,BSA.07-01,JW,Low sediment and detritus.,elliptic prism,293.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18.7,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,NA,8,i,NA,BSA.07-01,JW,Low sediment and detritus.,cylinder,1206.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,412,Geissleria decussis,Diatom,Geissleria,decussis,NA,5,i,NA,BSA.07-01,JW,Low sediment and detritus.,elliptic prism,197.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,496,Hippodonta capitata,Diatom,Hippodonta,capitata,NA,1,i,NA,BSA.07-01,JW,Low sediment and detritus.,elliptic prism,263.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,653,Navicula rostellata,Diatom,Navicula,rostellata,NA,1,i,NA,BSA.07-01,JW,Low sediment and detritus.,elliptic prism,306.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,730,Nitzschia palea,Diatom,Nitzschia,palea,NA,5,i,NA,BSA.07-01,JW,Low sediment and detritus.,prism on parallelogram,116.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,31.5,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,890,Sellaphora pupula,Diatom,Sellaphora,pupula,NA,3,i,NA,BSA.07-01,JW,Low sediment and detritus.,box,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,943,cf. Stephanodiscus sp.,Diatom,Stephanodiscus,sp.,NA,4,i,NA,BSA.07-01,JW,Low sediment and detritus.,cylinder,247.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7.5,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1027,Chlamydomonas globosa,Soft Body,Chlamydomonas,globosa,NA,2,i,NA,BSA.07-01,JW,Low sediment and detritus.,sphere,147.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7.5,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,80,i,NA,BSA.07-01,JW,Low sediment and detritus.,sphere,14.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,3,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,NA,14,i,NA,BSA.07-01,JW,Low sediment and detritus.,2 cones,54.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,26,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,5,i,NA,BSA.07-01,JW,Low sediment and detritus.,2 cones,15.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.5,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1215,Scenedesmus communis,Soft Body,Scenedesmus,communis,NA,4,c,NA,BSA.07-01,JW,Low sediment and detritus.,prolate spheroid,80.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,11.2,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1229,Scenedesmus opoliensis var. mononensis,Soft Body,Scenedesmus,opoliensis var. mononensis,NA,1,c,NA,BSA.07-01,JW,Low sediment and detritus.,prolate spheroid,61.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,NA,1,c,NA,BSA.07-01,JW,Low sediment and detritus.,prolate spheroid,11.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5.6,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,3,i,NA,BSA.07-01,JW,Low sediment and detritus.,cone + half sphere,56.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,NA,5,i,NA,BSA.07-01,JW,Low sediment and detritus.,cone + half sphere,259.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,147,c,NA,BSA.07-01,JW,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,373,0.65,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1468,Merismopedia sp.,Soft Body,Merismopedia,sp.,NA,1,c,NA,BSA.07-01,JW,Low sediment and detritus.,cube,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,NA,1,c,NA,BSA.07-01,JW,Low sediment and detritus.,cube,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.5,NA
Phyto,2015-07-06T00:00:00Z,11:35:00,C10A,65,8,12.31%,0.0697,314.159,1.046197485,15,37.54,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,NA,2,c,NA,BSA.07-01,JW,Low sediment and detritus.,sphere,26.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3.7,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,1,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,elliptic prism,77.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,91,Aulacoseira granulata,Diatom,Aulacoseira,granulata,NA,7,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,cylinder,161.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,1,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,elliptic prism,176.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,730,Nitzschia palea,Diatom,Nitzschia,palea,NA,1,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,prism on parallelogram,285.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,51,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,866,Pseudostaurosira brevistriata,Diatom,Pseudostaurosira,brevistriata,NA,7,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,box,97.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11.2,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,956,Surirella sp.,Diatom,Surirella,sp.,NA,1,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,elliptic prism,362.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,2,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,cylinder,84.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,NA,1,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,sphere,306.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,16,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,sphere,14.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,1182,Pediastrum sp.,Soft Body,Pediastrum,sp.,NA,1,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,elliptic prism,17.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11.2,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,1359,cf. Hillea fusiformis,Soft Body,Hillea,fusiformis,NA,2,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,prolate spheroid,40.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,NA,2,i,NA,BSA.07-07,JW,Low sediment and moderate detritus.,cone + half sphere,259.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,225,c,NA,BSA.07-07,JW,Low sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,513,0.65,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,NA,1,c,NA,BSA.07-07,JW,Low sediment and moderate detritus.,cube,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.5,NA
Phyto,2015-07-06T00:00:00Z,7:45:00,C3A,64,10,15.63%,0.0697,314.159,0.69746499,10,45.04,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,NA,24,c,NA,BSA.07-07,JW,Low sediment and moderate detritus.,sphere,91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5.6,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,1,i,NA,BSA.07-06,JW,Low sediment and detritus.,elliptic prism,362.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,464,Gomphonema sp.,Diatom,Gomphonema,sp.,NA,1,i,NA,BSA.07-06,JW,Low sediment and detritus.,gomphonemoid,112.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.3,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,595,Navicula lanceolata,Diatom,Navicula,lanceolata,NA,1,i,NA,BSA.07-06,JW,Low sediment and detritus.,elliptic prism,494.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,1027,Chlamydomonas globosa,Soft Body,Chlamydomonas,globosa,NA,2,i,NA,BSA.07-06,JW,Low sediment and detritus.,sphere,65.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,9,i,NA,BSA.07-06,JW,Low sediment and detritus.,sphere,14.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,4,i,NA,BSA.07-06,JW,Low sediment and detritus.,cone + half sphere,69.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5.6,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,NA,6,i,NA,BSA.07-06,JW,Low sediment and detritus.,cone + half sphere,259.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,1415,Chroococcus dispersus,Soft Body,Chroococcus,dispersus,NA,50,c,NA,BSA.07-06,JW,Low sediment and detritus.,sphere,91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,5.6,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,207,c,NA,BSA.07-06,JW,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,470,0.65,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,NA,3,f,NA,BSA.07-06,JW,Low sediment and detritus.,cylinder,17.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5.6,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,NA,7,c,NA,BSA.07-06,JW,Low sediment and detritus.,sphere,91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5.6,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,D19,65,4,6.15%,0.0697,314.159,0.836957988,12,93.84,1731,Aphanizomenon klebahnii,Soft Body,Aphanizomenon,klebahnii,NA,6,f,NA,BSA.07-06,JW,Low sediment and detritus.,cylinder,39.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,3.7,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,95,Aulacoseira sp.,Diatom,Aulacoseira,sp.,NA,2,i,NA,BSA.07-05,JW,Low sediment and detritus.,cylinder,574.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1027,Chlamydomonas globosa,Soft Body,Chlamydomonas,globosa,NA,1,i,NA,BSA.07-05,JW,Low sediment and detritus.,sphere,82.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.6,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,1,i,NA,BSA.07-05,JW,Low sediment and detritus.,sphere,14.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,NA,1,i,NA,BSA.07-05,JW,Low sediment and detritus.,ellipsoid,17.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.6,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,8,i,NA,BSA.07-05,JW,Low sediment and detritus.,cone + half sphere,56.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,NA,4,i,NA,BSA.07-05,JW,Low sediment and detritus.,cone + half sphere,242.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1415,Chroococcus dispersus,Soft Body,Chroococcus,dispersus,NA,5,c,NA,BSA.07-05,JW,Low sediment and detritus.,sphere,65.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,252,c,NA,BSA.07-05,JW,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,535,0.65,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,NA,2,f,NA,BSA.07-05,JW,Low sediment and detritus.,cylinder,11.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3.7,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,NA,23,c,NA,BSA.07-05,JW,Low sediment and detritus.,sphere,91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.6,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,NA,4,c,NA,BSA.07-05,JW,Low sediment and detritus.,sphere,26.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3.7,NA
Phyto,2015-07-08T00:00:00Z,12:25:00,D28A,65,6,9.23%,0.0697,314.159,0.557971992,8,93.84,1731,Aphanizomenon klebahnii,Soft Body,Aphanizomenon,klebahnii,NA,6,f,NA,BSA.07-05,JW,Low sediment and detritus.,cylinder,39.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,3.7,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,EZ2SJR,65,5,7.69%,0.0697,314.159,0.627718491,9,100.1,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,2,i,NA,BSA.07-13,JW,Moderate detritus.,sphere,14.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,EZ2SJR,65,5,7.69%,0.0697,314.159,0.627718491,9,100.1,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,4,i,NA,BSA.07-13,JW,Moderate detritus.,cone + half sphere,63.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,EZ2SJR,65,5,7.69%,0.0697,314.159,0.627718491,9,100.1,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,NA,2,i,NA,BSA.07-13,JW,Moderate detritus.,cone + half sphere,259.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,EZ2SJR,65,5,7.69%,0.0697,314.159,0.627718491,9,100.1,1415,Chroococcus dispersus,Soft Body,Chroococcus,dispersus,NA,10,c,NA,BSA.07-13,JW,Moderate detritus.,sphere,91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5.6,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,EZ2SJR,65,5,7.69%,0.0697,314.159,0.627718491,9,100.1,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,415,c,NA,BSA.07-13,JW,Moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,891,0.65,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,EZ2SJR,65,5,7.69%,0.0697,314.159,0.627718491,9,100.1,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,NA,1,c,NA,BSA.07-13,JW,Moderate detritus.,sphere,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,EZ2SJR,65,5,7.69%,0.0697,314.159,0.627718491,9,100.1,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,NA,3,f,NA,BSA.07-13,JW,Moderate detritus.,cylinder,11.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3.7,NA
Phyto,2015-07-08T00:00:00Z,10:15:00,EZ2SJR,65,5,7.69%,0.0697,314.159,0.627718491,9,100.1,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,NA,5,c,NA,BSA.07-13,JW,Moderate detritus.,sphere,91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.6,NA
Phyto,2015-07-08T00:00:00Z,9:18:00,EZ6SJR,66,5,7.58%,0.0697,314.159,0.488225493,7,128.69,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,1,i,NA,BSA.07-17,JW,"Low sediment and moderate detritus,",sphere,14.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA
