MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Count Method,Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1
Phyto,3/18/2024,14:20,E0324B1297,D28A,3,62,14,22.58%,0.0683,Field,314.159,1.0928,16,20.53,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,37,37,7.8,,,i,BSA.03-09,AB,Poorly preserved. High sediment and moderate detritus. Many broken diatoms.,cone + half sphere,35.54
Phyto,3/18/2024,14:20,E0324B1297,D28A,3,62,14,22.58%,0.0683,Field,314.159,1.0928,16,20.53,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,309,618,0.8,0.8,0.8,c,BSA.03-09,AB,Poorly preserved. High sediment and moderate detritus. Many broken diatoms.,prolate spheroid,0.18
Phyto,3/18/2024,14:20,E0324B1297,D28A,3,62,14,22.58%,5.9000,Transect,314.159,11.8,2,1.90,1709,cf. Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,,6,72,2.1,,,f,BSA.03-09,AB,Poorly preserved. High sediment and moderate detritus. Many broken diatoms.,cylinder,2.00
Phyto,3/18/2024,14:20,E0324B1297,D28A,3,62,14,22.58%,5.9000,Transect,314.159,11.8,2,1.90,1508,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,sp.,,2,57,5.2,,,f,BSA.03-09,AB,Poorly preserved. High sediment and moderate detritus. Many broken diatoms.,cylinder,10.90
Phyto,3/18/2024,14:20,E0324B1297,D28A,3,62,14,22.58%,5.9000,Transect,314.159,11.8,2,1.90,1555,Lepocinclis sp.,Euglenoid,Lepocinclis,sp.,,1,1,18.5,,,i,BSA.03-09,AB,Poorly preserved. High sediment and moderate detritus. Many broken diatoms.,2 cones,266.65
Phyto,3/18/2024,14:20,E0324B1297,D28A,3,62,14,22.58%,5.9000,Transect,314.159,11.8,2,1.90,2132,Balanion sp.,Ciliate,Balanion,sp.,,1,1,18.5,,,i,BSA.03-09,AB,Poorly preserved. High sediment and moderate detritus. Many broken diatoms.,ellipsoid,2035.73
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,3,3,18.5,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,105.18
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,86,Asterionella formosa,Pennate Diatom,Asterionella,formosa,,1,1,85.1,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,box + 2 cylinders,415.62
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,1,1,20.1,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,420.55
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,29,29,7.4,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cylinder,138.33
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,289,Diploneis sp.,Pennate Diatom,Diploneis,sp.,,1,1,24.1,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,2746.09
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,2,2,38.9,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cymbelloid,318.77
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,319,Entomoneis sp.,Pennate Diatom,Entomoneis,sp.,,1,1,44.4,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,15650.40
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,1,1,46.3,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,1018.19
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,464,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,,1,1,21,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,gomphonemoid,160.25
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,535,Mayamaea sp.,Pennate Diatom,Mayamaea,sp.,,5,5,9.3,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,142.60
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,538,Melosira sp.,Centric Diatom,Melosira,sp.,,4,4,33.3,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cylinder,19112.13
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,2,2,18.5,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,260.37
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,664,Nitzschia acicularis,Pennate Diatom,Nitzschia,acicularis,,1,1,74.1,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,prism on parallelogram,365.31
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,744,Nitzschia cf. sigma,Pennate Diatom,Nitzschia,sigma,,1,1,55.9,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,prism on parallelogram,413.66
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,5,5,40.7,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,prism on parallelogram,250.93
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1925,Nupela sp.,Pennate Diatom,Nupela,sp.,,1,1,11.6,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,148.32
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,895,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,,4,4,37,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cylinder,23654.60
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,2084,Staurophora sp.,Pennate Diatom,Staurophora,sp.,,1,1,51.9,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,2122.89
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,921,Staurosira sp.,Pennate Diatom,Staurosira,sp.,,16,16,11.1,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,109.67
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,943,Stephanodiscus sp.,Centric Diatom,Stephanodiscus,sp.,,1,1,20.4,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cylinder,3628.05
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,987,Thalassiosira sp.,Centric Diatom,Thalassiosira,sp.,,1,1,33.3,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cylinder,14544.35
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,59,59,2.4,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,sphere,4.19
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1932,cf. Chlorogonium sp.,Green Alga,Chlorogonium,sp.,,1,1,14.8,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,2 cones,20.50
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,2126,Chloromonas sp.,Green Alga,Chloromonas,sp.,,4,4,6,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,sphere,41.54
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,1774,Desmodesmus sp.,Green Alga,Desmodesmus,sp.,,1,6,9.3,,,c,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,43.83
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1761,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,,13,13,5.2,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cylinder + 2 cones,3.39
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1134,Monoraphidium contortum,Green Alga,Monoraphidium,contortum,,1,1,14.8,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,2 cones,5.58
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1704,Monoraphidium minutum,Green Alga,Monoraphidium,minutum,,24,24,7.8,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,2 cones,3.89
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,3,3,18.6,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,2 cones,11.65
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,1235,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,,3,6,7.4,,,c,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,11.88
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1283,cf. Tetraselmis sp.,Green Alga,Tetraselmis,sp.,,3,3,11.1,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,515.08
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,1332,Synura sp.,Synurophyte,Synura,sp.,,1,1,11.1,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,502.67
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,1842,Plagioselmis sp.,Cryptophyte,Plagioselmis,sp.,,14,14,9.3,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,73.62
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,9,9,5.9,,,i,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,26.88
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,281,562,0.8,0.8,0.8,c,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,0.18
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,0.0683,Field,314.159,0.7513,11,69.69,1853,Planktolyngbya microspira,Cyanobacterium,Planktolyngbya,microspira,,1,10,2,,,f,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cylinder,1.57
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,1709,Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,,8,62,2.1,,,f,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cylinder,2.00
Phyto,3/15/2024,12:30,E0324B1286,C10A,3,61,6,9.84%,5.9000,Transect,314.159,5.9,1,8.87,1508,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,sp.,,1,3,3.5,,,f,BSA.03-10,AB,Moderate sediment and detritus. Many broken diatoms.,cylinder,7.04
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,1,1,7.4,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,60.21
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,20.4,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,995.93
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,4.6,,,i,BSA.03-11,BB,High sediment and detritus.,cylinder,58.19
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,18,18,13,,,i,BSA.03-11,BB,High sediment and detritus.,cylinder,400.78
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,1,1,24.1,,,i,BSA.03-11,BB,High sediment and detritus.,cymbelloid,332.93
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,11,11,14.8,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,159.13
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,40,Gogorevia exilis,Pennate Diatom,Gogorevia,exilis,Achnanthidium exiguum,1,1,11.1,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,209.67
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,465,Gomphonema spp.,Pennate Diatom,Gomphonema,spp.,,2,2,22.3,,,i,BSA.03-11,BB,High sediment and detritus.,gomphonemoid,674.55
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,540,Melosira varians,Centric Diatom,Melosira,varians,,1,1,22.2,,,i,BSA.03-11,BB,High sediment and detritus.,cylinder,7256.09
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,586,Navicula gregaria,Pennate Diatom,Navicula,gregaria,,5,5,38.9,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,998.18
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,685,Nitzschia clausii,Pennate Diatom,Nitzschia,clausii,,1,1,31.5,,,i,BSA.03-11,BB,High sediment and detritus.,prism on parallelogram,326.34
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,713,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,,1,1,9.3,,,i,BSA.03-11,BB,High sediment and detritus.,prism on parallelogram,48.17
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,730,Nitzschia palea,Pennate Diatom,Nitzschia,palea,,1,1,24.1,,,i,BSA.03-11,BB,High sediment and detritus.,prism on parallelogram,240.35
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,750,Nitzschia spp.,Pennate Diatom,Nitzschia,spp.,,5,5,33.3,,,i,BSA.03-11,BB,High sediment and detritus.,prism on parallelogram,122.04
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,837,Planothidium frequentissimum,Pennate Diatom,Planothidium,frequentissimum,,3,3,14.8,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,253.75
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,2087,Reimeria sp.,Pennate Diatom,Reimeria,sp.,,2,2,29.6,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,259.47
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,874,Rhoicosphenia abbreviata,Pennate Diatom,Rhoicosphenia,abbreviata,,2,2,16.7,,,i,BSA.03-11,BB,High sediment and detritus.,gomphonemoid,147.44
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,895,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,,3,3,7.4,,,i,BSA.03-11,BB,High sediment and detritus.,cylinder,77.91
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,908,Stauroneis sp.,Pennate Diatom,Stauroneis,sp.,,1,1,20.4,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,834.43
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,923,Staurosira venter,Pennate Diatom,Staurosira,venter,,1,1,6.5,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,105.78
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,182,Stephanocyclus meneghinianus,Centric Diatom,Stephanocyclus,meneghinianus,Cyclotella meneghiniana,1,1,9.3,,,i,BSA.03-11,BB,High sediment and detritus.,cylinder,380.40
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,950,Surirella brebissonii,Pennate Diatom,Surirella,brebissonii,,1,1,18.5,,,i,BSA.03-11,BB,High sediment and detritus.,elliptic prism,1591.31
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,987,Thalassiosira sp.,Centric Diatom,Thalassiosira,sp.,,1,1,25.9,,,i,BSA.03-11,BB,High sediment and detritus.,cylinder,7797.42
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,4,4,9.3,,,i,BSA.03-11,BB,High sediment and detritus.,sphere,209.00
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,3,3,1.9,,,i,BSA.03-11,BB,High sediment and detritus.,sphere,3.59
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,1932,cf. Chlorogonium sp.,Green Alga,Chlorogonium,sp.,,1,1,14.8,,,i,BSA.03-11,BB,High sediment and detritus.,2 cones,53.04
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,1761,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,,2,2,4.7,,,i,BSA.03-11,BB,High sediment and detritus.,cylinder + 2 cones,11.06
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,2082,Koliella sp.,Green Alga,Koliella,sp.,,3,3,100,,,i,BSA.03-11,BB,High sediment and detritus.,2 cones,18.32
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,1134,Monoraphidium contortum,Green Alga,Monoraphidium,contortum,,11,11,14.8,,,i,BSA.03-11,BB,High sediment and detritus.,2 cones,6.73
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,1704,Monoraphidium minutum,Green Alga,Monoraphidium,minutum,,3,3,5.6,,,i,BSA.03-11,BB,High sediment and detritus.,2 cones,5.29
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,2092,cf. Spermatozopsis sp.,Green Alga,Spermatozopsis,sp.,,2,2,7.4,,,i,BSA.03-11,BB,High sediment and detritus.,ellipsoid,10.90
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,1692,Kephyrion sp.,Chrysophyte,Kephyrion,sp.,,2,2,7.4,,,i,BSA.03-11,BB,High sediment and detritus.,prolate spheroid,114.94
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,1332,Synura sp.,Synurophyte,Synura,sp.,,2,2,13,,,i,BSA.03-11,BB,High sediment and detritus.,prolate spheroid,490.62
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,1349,Cryptomonas ovata,Cryptophyte,Cryptomonas,ovata,,1,1,29.6,,,i,BSA.03-11,BB,High sediment and detritus.,prolate spheroid,3394.79
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,5,5,11.5,,,i,BSA.03-11,BB,High sediment and detritus.,cone + half sphere,114.49
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,3,3,6.9,,,i,BSA.03-11,BB,High sediment and detritus.,cone + half sphere,33.51
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,388,798,0.8,0.8,0.8,c,BSA.03-11,BB,High sediment and detritus.,prolate spheroid,0.18
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,1477,cf. Microcystis sp.,Cyanobacterium,Microcystis,sp.,,1,1,5.6,,,i,BSA.03-11,BB,High sediment and detritus.,sphere,91.95
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,1526,Synechococcus sp.,Cyanobacterium,Synechococcus,sp.,,1,2,1.3,,,c,BSA.03-11,BB,High sediment and detritus.,sphere,1.15
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,2133,Unidentified Ciliate sp. #1,Ciliate,Unidentified Ciliate,sp. #1,,1,1,25.9,,,i,BSA.03-11,BB,High sediment and detritus.,prolate spheroid,7876.48
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,5.9600,Transect,314.159,17.88,3,1.17,1648,Euglena cf. agilis,Euglenoid,Euglena,agilis,,1,1,18.5,,,i,BSA.03-11,BB,High sediment and detritus.,half ellipsoid + cone on an elliptic base (elliptic prism),1000.96
Phyto,3/15/2024,11:00,E0324B1285,C9,3,63,15,23.81%,0.0697,Field,314.159,1.394,20,15.02,1572,Trachelomonas cf. hispida,Euglenoid,Trachelomonas,hispida,,1,1,13,,,i,BSA.03-11,BB,High sediment and detritus.,ellipsoid,588.72
Phyto,3/18/2024,11:25,E0324B1295,D12,3,62,5,8.06%,157.0796,Transect,314.159,157.0796,1,0.40,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,5,5,13,,,i,BSA.03-12,CB,Cannot meet tally in half chamber scan. High sediment and low detritus. Many broken diatoms. Ciliates observed.,elliptic prism,58.58
Phyto,3/18/2024,11:25,E0324B1295,D12,3,62,5,8.06%,0.0683,Field,314.159,1.1611,17,54.11,74,Amphora sp.,Pennate Diatom,Amphora,sp.,,1,1,27.8,,,i,BSA.03-12,CB,Cannot meet tally in half chamber scan. High sediment and low detritus. Many broken diatoms. Ciliates observed.,cymbelloid,1566.15
Phyto,3/18/2024,11:25,E0324B1295,D12,3,62,5,8.06%,157.0796,Transect,314.159,157.0796,1,0.40,86,Asterionella formosa,Pennate Diatom,Asterionella,formosa,,12,12,64.8,,,i,BSA.03-12,CB,Cannot meet tally in half chamber scan. High sediment and low detritus. Many broken diatoms. Ciliates observed.,box + 2 cylinders,274.52
Phyto,3/18/2024,11:25,E0324B1295,D12,3,62,5,8.06%,157.0796,Transect,314.159,157.0796,1,0.40,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,3,3,25.9,,,i,BSA.03-12,CB,Cannot meet tally in half chamber scan. High sediment and low detritus. Many broken diatoms. Ciliates observed.,cylinder,623.14
Phyto,3/18/2024,11:25,E0324B1295,D12,3,62,5,8.06%,157.0796,Transect,314.159,157.0796,1,0.40,99,Bacillaria paxillifera,Pennate Diatom,Bacillaria,paxillifera,,2,2,90.7,,,i,BSA.03-12,CB,Cannot meet tally in half chamber scan. High sediment and low detritus. Many broken diatoms. Ciliates observed.,box,3338.53
Phyto,3/18/2024,11:25,E0324B1295,D12,3,62,5,8.06%,0.0683,Field,314.159,1.1611,17,54.11,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,2,2,14.8,,,i,BSA.03-12,CB,Cannot meet tally in half chamber scan. High sediment and low detritus. Many broken diatoms. Ciliates observed.,elliptic prism,177.73
Phyto,3/18/2024,11:25,E0324B1295,D12,3,62,5,8.06%,0.0683,Field,314.159,1.1611,17,54.11,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.03-12,CB,Cannot meet tally in half chamber scan. High sediment and low detritus. Many broken diatoms. Ciliates observed.,cylinder,68.96
