MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,10/3/2023,9:10,E1023B2498,D19,3,63,5,7.94%,0.0683,314.159,3.415,50,18.4,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,11.1,,,i,BSA.10-03,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cone + half sphere,186.37,,,,,,,,,
Phyto,10/3/2023,7:50,E1023B2497,D12,3,61,3,4.92%,5.9,314.159,11.8,2,8.87,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.10-04,CB,Cannot meet tally in 2 transects. High sediment and detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,10/4/2023,8:15,E1023B2531,D16,3,63,2,3.17%,0.0683,314.159,3.415,50,46,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,11.1,,,i,BSA.10-05,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,173.47,,,,,,,,,
Phyto,10/2/2023,10:40,E1023B2487,C9,3,61,4,6.56%,0.0683,314.159,3.415,50,23,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,11.1,,,i,BSA.10-06,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,212.17,,,,,,,,,
Phyto,10/4/2023,9:10,E1023B2532,D26,3,63,2,3.17%,5.9,314.159,11.8,2,13.31,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,9.3,,,i,BSA.10-07,CB,Cannot meet tally in 2 transects. Moderate sediment.,cone + half sphere,159.13,,,,,,,,,
Phyto,10/4/2023,10:55,E1023B2533,MD10A,3,64,5,7.81%,0.0683,314.159,1.0928,16,57.5,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,7,7,9.3,,,i,BSA.10-08,CB,Cannot meet tally in 2 transects.,cone + half sphere,122.22,,,,,,,,,
Phyto,10/3/2023,10:30,E1023B2499,D28A,3,61,3,4.92%,0.0683,314.159,1.366,20,76.66,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,4,4,11.1,,,i,BSA.10-09,CB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment.,cone + half sphere,159.13,,,,,,,,,
Phyto,10/5/2023,9:45,E1023B2559,D4,3,53,3,5.66%,0.0683,314.159,1.0928,16,95.83,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,7.4,,,i,BSA.10-10,CB,Cannot meet tally in 2 transects.,cone + half sphere,76.35,,,,,,,,,
Phyto,10/5/2023,10:45,E1023B2560,D22,3,57,5,8.77%,0.0683,314.159,1.366,20,46,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,9,9,9.3,,,i,BSA.10-12,AB,Poorly preserved. Cannot meet tally in 2 transects.,cone + half sphere,67.96,,,,,,,,,
Phyto,10/6/2023,11:00,E1023B2626,D8,3,61,3,4.92%,0.0683,314.159,3.415,50,30.66,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,10.2,,,i,BSA.10-13,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cone + half sphere,150.11,,,,,,,,,
Phyto,10/6/2023,11:45,E1023B2627,D10,3,59,2,3.39%,5.9,314.159,11.8,2,13.31,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,11.1,,,i,BSA.10-14,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment.,cone + half sphere,294.36,,,,,,,,,
Phyto,10/5/2023,11:55,E1023B2561,NZ068,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,10,10,11.1,,,i,BSA.10-16,CB,Cannot meet tally in 2 transects.,cone + half sphere,147.52,,,,,,,,,
Phyto,10/10/2023,10:10,E1023B2716,D41,3,61,5,8.20%,0.0683,314.159,1.366,20,46,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,7,7,11.1,,,i,BSA.10-19,CB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment and detritus. ,cone + half sphere,159.13,,,,,,,,,
Phyto,10/4/2023,12:30,E1023B2534,P8,3,63,5,7.94%,0.0683,314.159,3.415,50,18.4,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,12,12,7.4,,,i,BSA.10-20,AB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cone + half sphere,68.96,,,,,,,,,
Phyto,10/6/2023,12:35,E1023B2591,EZ6,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.10-24,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,11/6/2023,12:55,E1123B2837,D26,3,57,7,12.28%,0.0683,314.159,1.2294,18,36.51,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,7,7,9.3,,,i,BSA.11-01,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cone + half sphere,124.99,,,,,,,,,
Phyto,11/3/2023,11:05,E1123B2723,D19,3,64,7,10.94%,0.0683,314.159,1.0928,16,41.07,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,4,4,9.3,,,i,BSA.11-02,CB,Poorly preserved. Cannot meet tally in 2 transects.,cone + half sphere,123.88,,,,,,,,,
Phyto,11/6/2023,11:35,E1123B2386,D16,3,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,9.3,,,i,BSA.11-04,CB,Cannot meet tally in 2 transects. High sediment and low detritus.,cone + half sphere,142.85,,,,,,,,,
Phyto,11/3/2023,9:45,E1123B2722,D12,3,63,4,6.35%,0.0683,314.159,0.9562,14,82.14,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,11.1,,,i,BSA.11-05,BS,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cone + half sphere,204.24,,,,,,,,,
Phyto,11/7/2023,12:45,E1123B2922,EZ6,3,52,3,5.77%,0.0683,314.159,1.0928,16,95.83,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.11-07,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cone + half sphere,159.13,,,,,,,,,
Phyto,11/9/2023,11:40,E1123B3024,D7,3,63,2,3.17%,5.9,314.159,11.8,2,13.31,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.11-08,CB,Cannot meet tally in 2 transects. Low sediment and detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,11/29/2023,8:15,E1123B3085,C3A,3,62,5,8.06%,5.9,314.159,11.8,2,5.32,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.11-09,CB,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,11/6/2023,16:00,E1123B2839,P8,3,59,4,6.78%,0.0683,314.159,1.0245,15,76.66,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,7.4,,,i,BSA.11-12,CB,Cannot meet tally in 2 transects. High sediment and low detritus.,cone + half sphere,76.35,,,,,,,,,
Phyto,11/8/2023,13:50,E1123B2971,D10,3,62,1,1.61%,0.0683,314.159,1.8441,27,170.36,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.11-13,CB,Cannot meet tally in 2 transects. Low sediment and detritus.,cone + half sphere,133.84,,,,,,,,,
Phyto,11/7/2023,14:55,E1123B2879,NZ068,3,55,7,12.73%,0.0683,314.159,1.5026,22,29.87,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,13,13,11.4,,,i,BSA.11-14,AB,Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cone + half sphere,157.48,,,,,,,,,
Phyto,11/7/2023,13:55,E1123B2878,D22,3,54,8,14.81%,0.0683,314.159,3.415,50,11.5,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,11,11,11.1,,,i,BSA.11-16,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus.,cone + half sphere,121.57,,,,,,,,,
Phyto,11/8/2023,13:00,E1123B2970,D8,3,62,3,4.84%,0.0683,314.159,3.415,50,30.66,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,5,5,12,,,i,BSA.11-17,AS,Cannot meet tally in 2 transects. Cannot meet tally in 50 fields. High sediment and detritus.,cone + half sphere,213.43,,,,,,,,,
Phyto,11/9/2023,13:55,E1123B3026,NZ032,3,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.11-18,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,cone + half sphere,105.21,,,,,,,,,
Phyto,11/13/2023,14:25,E1123B3155,NZ002,3,60,2,3.33%,0.0683,314.159,3.415,50,46,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.11-21,AS,Cannot meet tally in 2 transects. Cannot meet tally in 50 fields. Moderate sediment and detritus.,cone + half sphere,186.37,,,,,,,,,
Phyto,11/13/2023,14:05,E1123B3154,NZ325,3,63,3,4.76%,0.0683,314.159,1.5709,23,66.66,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.11-23,CB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,11/29/2023,10:15,E1123B3086,C9,3,62,3,4.84%,0.0683,314.159,2.049,30,51.11,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,9,9,12,,,i,BSA.11-24,BS,Cannot meet tally in 2 transects. Moderate sediment and low detritus. Many broken diatoms.,cone + half sphere,274.95,,,,,,,,,
Phyto,11/13/2023,13:15,E1123B3153,D41,3,62,3,4.84%,0.0683,314.159,3.415,50,30.66,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,11,11,11.1,,,i,BSA.11-25,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus.,cone + half sphere,202.63,,,,,,,,,
Phyto,11/29/2023,11:30,E1123B3087,C10A,3,62,6,9.68%,5.9,314.159,11.8,2,4.44,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,8,8,11.5,,,i,BSA.11-26,BS,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cone + half sphere,262.92,,,,,,,,,
Phyto,12/5/2023,15:55,E1223B3239,P8,3,54,8,14.81%,0.0683,314.159,1.0928,16,35.94,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,20,20,11.6,,,i,BSA.12-01,AB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment and detritus.,cone + half sphere,199.5,,,,,,,,,
Phyto,12/6/2023,11:25,E1223B3217,D4,3,61,2,3.28%,5.9,314.159,11.8,2,13.31,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.12-02,CB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,12/4/2023,10:55,E1223B3211,EZ6-SJR,3,63,4,6.35%,0.0683,314.159,1.7758,26,44.23,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,5,5,9.3,,,i,BSA.12-03,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus. Many broken diatoms.,cone + half sphere,110.27,,,,,,,,,
Phyto,12/4/2023,14:10,E1223B3172,D28A,3,62,8,12.90%,0.0683,314.159,1.2977,19,30.26,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,17,17,9.3,,,i,BSA.12-04,CB,Cannot meet tally in 2 transects. High sediment and low detritus. Many broken diatoms. ,cone + half sphere,145.83,,,,,,,,,
Phyto,12/4/2023,13:15,E1223B3171,D19,3,62,8,12.90%,0.0683,314.159,2.049,30,19.17,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,8.4,,,i,BSA.12-05,AS,Cannot meet tally in 2 transects. High sediment and detritus.,cone + half sphere,133.84,,,,,,,,,
Phyto,12/5/2023,14:15,E1223B3238,MD10A,3,64,8,12.50%,0.0683,314.159,1.6392,24,23.96,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,27,27,9.3,,,i,BSA.12-06,CB,Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cone + half sphere,139.85,,,,,,,,,
Phyto,12/4/2023,12:20,E1223B3212,EZ2-SJR,3,63,4,6.35%,0.0683,314.159,0.9562,14,82.14,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,13,,,i,BSA.12-07,BS,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,cone + half sphere,366.74,,,,,,,,,
Phyto,12/5/2023,12:36,E1223B3237,D26,3,64,8,12.50%,0.0683,314.159,1.5709,23,25,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,8,8,9.3,,,i,BSA.12-08,CB,Cannot meet tally in 2 transects.,cone + half sphere,119.49,,,,,,,,,
Phyto,12/6/2023,13:40,E1223B3357,EZ2,3,62,8,12.90%,0.0683,314.159,1.9807,29,19.83,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,23,23,11.1,,,i,BSA.12-10,AS,Cannot meet tally in 2 transects. High sediment and detritus.,cone + half sphere,150.09,,,,,,,,,
Phyto,12/4/2023,10:55,E1223B3170,D12,3,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,5,5,12.6,,,i,BSA.12-11,AB,Cannot meet tally in 2 transects. Moderate sediment and high detritus. Many broken diatoms.,cone + half sphere,222.21,,,,,,,,,
Phyto,12/5/2023,11:20,E1223B3236,D16,3,51,8,15.69%,0.0683,314.159,1.0928,16,35.94,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,5,5,9.3,,,i,BSA.12-14,CB,Cannot meet tally in 2 transects. High sediment and detritus.,cone + half sphere,131.62,,,,,,,,,
Phyto,12/14/2023,9:25,E1223B3524,C9,3,62,8,12.90%,0.0683,314.159,1.5026,22,26.13,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,15,15,12,,,i,BSA.12-21,BS,Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cone + half sphere,198.09,,,,,,,,,
Phyto,12/4/2023,7:30,E1223B3523,C3A,3,61,10,16.39%,5.9,314.159,11.8,2,2.66,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.12-22,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cone + half sphere,112.82,,,,,,,,,
Phyto,12/14/2023,11:00,E1223B3525,C10A,3,63,6,9.52%,0.0683,314.159,1.1611,17,45.1,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.12-23,CB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cone + half sphere,118.75,,,,,,,,,
Phyto,12/6/2023,12:15,E1223B3356,EZ6,3,61,3,4.92%,0.0683,314.159,2.3905,35,43.81,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,11.1,,,i,BSA.12-24,AS,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cone + half sphere,199.27,,,,,,,,,
Phyto,12/12/2023,11:40,E1223B3459,D41,3,60,6,10.00%,0.0683,314.159,1.9124,28,27.38,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,9.3,,,i,BSA.12-25,AB,Cannot meet tally in 2 transects. Moderate detritus. Many broken diatoms.,cone + half sphere,92.95,,,,,,,,,
Phyto,12/12/2023,10:10,E1223B3458,D41A,3,62,6,9.68%,0.0683,314.159,1.9124,28,27.38,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,6,6,11,,,i,BSA.12-26,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms. ,cone + half sphere,130.82,,,,,,,,,
Phyto,12/12/2023,12:25,E1223B3460,NZ325,3,60,6,10.00%,0.0683,314.159,2.2539,33,23.23,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,6,6,11.1,,,i,BSA.12-27,AS,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cone + half sphere,216.62,,,,,,,,,
Phyto,2/16/2023,11:00,E0223B0445,D6,3,62,3,4.84%,0.0697,314.159,0.697,10,150.24,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,,1,1,13,,,i,BSA.02-07,BB,,cone + half sphere,862.76,,,,,,,,,
Phyto,3/13/2023,9:00,E0323B0527,D16,3,62,1,1.61%,0.0683,314.159,1.0245,15,306.65,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,9.8,,,i,BSA.03-06,AB,,cone + half sphere,397.26,,,,,,,,,
Phyto,3/20/2023,15:10,E0323B0602,EZ2,3,64,1,1.56%,0.0683,314.159,0.7513,11,418.15,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,10.4,,,i,BSA.03-17,AB,,cone + half sphere,453.06,,,,,,,,,
Phyto,4/19/2023,14:45,E0423B0986,NZ325,3,62,1,1.61%,0.0697,314.159,3.485,50,90.15,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,3,3,14.8,,,i,BSA.04-01,BB,Cannot meet tally in 50 fields.,cone + half sphere,1124.41,,,,,,,,,
Phyto,4/13/2023,8:20,E0423B0800,D16,3,62,4,6.45%,0.0683,314.159,0.8879,13,88.46,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,9.5,,,i,BSA.04-12,AB,,cone + half sphere,356.77,,,,,,,,,
Phyto,4/12/2023,9:55,E0423B0767,D19,3,63,5,7.94%,0.0683,314.159,0.7513,11,83.63,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,3,3,13,,,i,BSA.04-13,AB,Low sediment.,cone + half sphere,633.6,,,,,,,,,
Phyto,4/14/2023,10:25,E0423B0828,D4,3,60,5,8.33%,0.0683,314.159,0.683,10,91.99,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,2,2,12.6,,,i,BSA.04-23,AB,,cone + half sphere,699.9,,,,,,,,,
Phyto,5/11/2023,9:50,E0523B1003,D19,3,63,7,11.11%,0.0697,314.159,1.0455,15,42.93,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,3,3,13,,,i,BSA.05-01,BB,,cone + half sphere,697.43,,,,,,,,,
Phyto,5/15/2023,14:00,E0523B1066,NZ068,3,61,4,6.56%,0.0697,314.159,1.1849,17,66.28,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,13,,,i,BSA.05-08,BB,,cone + half sphere,862.76,,,,,,,,,
Phyto,5/16/2023,13:25,E0523B1097,EZ2,3,62,6,9.68%,0.0683,314.159,0.4781,7,109.52,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,7,7,14.8,,,i,BSA.05-19,AB,Moderate sediment.,cone + half sphere,889.31,,,,,,,,,
Phyto,5/17/2023,14:30,E0523B1174,NZ032,3,60,1,1.67%,0.0683,314.159,0.8196,12,383.31,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,11.1,,,i,BSA.05-23,AB,Moderate detritus.,cone + half sphere,590.29,,,,,,,,,
Phyto,6/8/2023,7:00,E0623B1238,D12,3,61,4,6.56%,0.0683,314.159,0.9562,14,82.14,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,11.1,,,i,BSA.06-05,BS,Cannot meet tally in 2 transects. High sediment and low detritus. Many broken diatoms.,cone + half sphere,564.48,,,,,,,,,
Phyto,6/12/2023,12:35,E0623B1282,NZ068,3,61,5,8.20%,0.0683,314.159,0.9562,14,65.71,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,2,2,11.1,,,i,BSA.06-07,CB,Cannot meet tally in 2 transects.,cone + half sphere,476.54,,,,,,,,,
Phyto,6/12/2023,11:00,E0623B1280,D4,3,61,3,4.92%,5.9,314.159,11.8,2,8.87,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,11.1,,,i,BSA.06-08,CB,Cannot meet tally in 2 transects. High sediment. Poorly Preserved.,cone + half sphere,596.74,,,,,,,,,
Phyto,6/8/2023,8:15,E0623B1239,D19,3,63,4,6.35%,0.0697,314.159,1.1152,16,70.43,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,13,,,i,BSA.06-11,BB,Cannot meet tally in 2 transects. ,cone + half sphere,986.64,,,,,,,,,
Phyto,6/15/2023,13:30,E0623B1428,NZ004,3,64,3,4.69%,0.0697,314.159,1.1152,16,93.9,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,2,2,13,,,i,BSA.06-12,BB,Cannot meet tally in 2 transects.,cone + half sphere,902.58,,,,,,,,,
Phyto,6/12/2023,12:00,E0623B1309,EZ6,3,62,4,6.45%,0.0683,314.159,0.3415,5,229.98,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,7.4,,,i,BSA.06-14,BS,Cannot meet tally in 2 transects. High sediment and low detritus. Many broken diatoms.,cone + half sphere,197.84,,,,,,,,,
Phyto,6/9/2023,10:50,E0623B1258,P8,3,61,3,4.92%,0.0683,314.159,0.9562,14,109.52,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,11.1,,,i,BSA.06-16,AB,Cannot meet tally in 2 transects. Poorly preserved. High sediment.,cone + half sphere,596.74,,,,,,,,,
Phyto,6/14/2023,11:15,E0623B1379,D7,3,53,1,1.89%,5.9,314.159,11.8,2,26.62,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,3,3,9.3,,,i,BSA.06-17,CB,Cannot meet tally in 2 transects. Poorly preserved.,cone + half sphere,364.55,,,,,,,,,
Phyto,6/15/2023,12:30,E0623B1426,NZ325,3,63,3,4.76%,0.0697,314.159,0.7667,11,136.58,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,13,,,i,BSA.06-19,BB,Cannot meet tally in 2 transects.,cone + half sphere,902.58,,,,,,,,,
Phyto,6/15/2023,10:20,E0623B1424,D41A,3,63,3,4.76%,0.0683,314.159,1.0245,15,102.22,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,2,2,9.3,,,i,BSA.06-20,CB,Cannot meet tally in 2 transects. High detritus and sediment.,cone + half sphere,258.62,,,,,,,,,
Phyto,6/14/2023,13:40,E0623B1381,NZ032,3,55,1,1.82%,0.0683,314.159,0.9562,14,328.55,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,9.3,,,i,BSA.06-21,CB,Cannot meet tally in 2 transects. High sediment and detritus. Poorly preserved.,cone + half sphere,337.38,,,,,,,,,
Phyto,6/9/2023,7:45,E0623B1256,D26,3,57,2,3.51%,0.0683,314.159,3.415,50,46,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,13,,,i,BSA.06-22,BS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,cone + half sphere,937.97,,,,,,,,,
Phyto,7/10/2023,11:45,E0723B1552,D19,3,59,4,6.78%,0.0683,314.159,2.4588,36,31.94,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,7.4,,,i,BSA.07-02,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cone + half sphere,171.9,,,,,,,,,
Phyto,7/10/2023,10:25,E0723B1551,D12,3,58,3,5.17%,0.0683,314.159,0.8879,13,117.94,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,9.3,,,i,BSA.07-04,CB,Cannot meet tally in 2 transects. Moderate sediment.,cone + half sphere,378.14,,,,,,,,,
Phyto,7/11/2023,12:55,E0723B1570,MD10A,3,59,3,5.08%,0.0683,314.159,1.366,20,76.66,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,5,5,11,,,i,BSA.07-07,CB,Cannot meet tally in 2 transects.,cone + half sphere,242.19,,,,,,,,,
Phyto,7/11/2023,11:35,E0723B1569,D26,3,61,4,6.56%,5.9,314.159,11.8,2,6.66,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,5,5,9.3,,,i,BSA.07-13,BS,Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,cone + half sphere,245.29,,,,,,,,,
Phyto,7/14/2023,14:15,E0723B1692,D6,3,62,1,1.61%,0.0683,314.159,3.415,50,91.99,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,4,4,9.3,,,i,BSA.07-23,BS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,314.24,,,,,,,,,
