SampleID,Genus,Units.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-02-13-D28A-Regular,Nitzschia,819.5,,2/13/2019,Winter,Feb,D28A,Central Delta,CED,Regular
2019-02-13-D28A-Regular,Plagioselmis,819.5,,2/13/2019,Winter,Feb,D28A,Central Delta,CED,Regular
2019-02-13-D28A-Surface,Chlorella,1609.75,,2/13/2019,Winter,Feb,D28A,Central Delta,CED,Surface
2019-02-13-D28A-Surface,Cocconeis,321.95,,2/13/2019,Winter,Feb,D28A,Central Delta,CED,Surface
2019-02-13-D28A-Surface,Eucapsis,139404.35,,2/13/2019,Winter,Feb,D28A,Central Delta,CED,Surface
2019-02-14-P8-Regular,Chlorella,2575.6,,2/14/2019,Winter,Feb,P8,Southern Interior Delta,SID,Regular
2019-02-14-P8-Regular,Cocconeis,1931.7,,2/14/2019,Winter,Feb,P8,Southern Interior Delta,SID,Regular
2019-02-14-P8-Regular,Eucapsis,263999,,2/14/2019,Winter,Feb,P8,Southern Interior Delta,SID,Regular
2019-02-14-P8-Regular,Euglena,643.9,,2/14/2019,Winter,Feb,P8,Southern Interior Delta,SID,Regular
2019-02-15-D16-Regular,Chlorella,643.9,,2/15/2019,Winter,Feb,D16,Central Delta,CED,Regular
2019-02-15-D16-Regular,Eucapsis,287823.3,,2/15/2019,Winter,Feb,D16,Central Delta,CED,Regular
2019-02-15-D16-Surface,Chrysosaccus,459.97,,2/15/2019,Winter,Feb,D16,Central Delta,CED,Surface
2019-02-15-D16-Surface,Eucapsis,275522.03,,2/15/2019,Winter,Feb,D16,Central Delta,CED,Surface
2019-02-15-D26-Regular,Chlorella,2817.05,,2/15/2019,Winter,Feb,D26,Central Delta,CED,Regular
2019-02-15-D26-Regular,Eucapsis,242829.71,,2/15/2019,Winter,Feb,D26,Central Delta,CED,Regular
2019-02-15-D26-Regular,Nitzschia,1126.82,,2/15/2019,Winter,Feb,D26,Central Delta,CED,Regular
2019-02-15-D26-Regular,Planktolyngbya,563.41,,2/15/2019,Winter,Feb,D26,Central Delta,CED,Regular
2019-02-15-D26-Surface,Chlorella,1352.19,,2/15/2019,Winter,Feb,D26,Central Delta,CED,Surface
2019-02-15-D26-Surface,Chroococcus,450.73,,2/15/2019,Winter,Feb,D26,Central Delta,CED,Surface
2019-02-15-D26-Surface,Eucapsis,250155.15,,2/15/2019,Winter,Feb,D26,Central Delta,CED,Surface
2019-02-15-D26-Surface,Navicula,450.73,,2/15/2019,Winter,Feb,D26,Central Delta,CED,Surface
2019-02-15-D26-Surface,Nitzschia,901.46,,2/15/2019,Winter,Feb,D26,Central Delta,CED,Surface
2019-02-15-EZ2-Regular,Chlorella,1287.8,,2/15/2019,Winter,Feb,EZ2,Low Salinity Zone,LSZ,Regular
2019-02-15-EZ2-Regular,Eucapsis,520271.2,,2/15/2019,Winter,Feb,EZ2,Low Salinity Zone,LSZ,Regular
2019-02-15-EZ2-Surface,Eucapsis,1061721.44,,2/15/2019,Winter,Feb,EZ2,Low Salinity Zone,LSZ,Surface
2019-02-15-EZ2-Surface,Ulnaria,2504.06,,2/15/2019,Winter,Feb,EZ2,Low Salinity Zone,LSZ,Surface
2019-02-15-EZ6-Regular,Eucapsis,831146.12,,2/15/2019,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Regular
2019-02-15-EZ6-Regular,Plagioselmis,3605.84,,2/15/2019,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Regular
2019-02-15-EZ6-Surface,Chlorella,657.1,,2/15/2019,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Surface
2019-02-15-EZ6-Surface,Eucapsis,263497.1,,2/15/2019,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Surface
2019-02-15-EZ6-Surface,Staurosirella,657.1,,2/15/2019,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Surface
2019-02-15-MD10A-Regular,Achnanthidium,450.73,,2/15/2019,Winter,Feb,MD10A,Southern Interior Delta,SID,Regular
2019-02-15-MD10A-Regular,Eucapsis,224012.81,,2/15/2019,Winter,Feb,MD10A,Southern Interior Delta,SID,Regular
2019-02-15-MD10A-Regular,Nitzschia,450.73,,2/15/2019,Winter,Feb,MD10A,Southern Interior Delta,SID,Regular
2019-02-15-MD10A-Regular,Planothidium,450.73,,2/15/2019,Winter,Feb,MD10A,Southern Interior Delta,SID,Regular
2019-02-15-MD10A-Surface,Eucapsis,606981.72,,2/15/2019,Winter,Feb,MD10A,Southern Interior Delta,SID,Surface
2019-02-15-MD10A-Surface,Plagioselmis,1502.43,,2/15/2019,Winter,Feb,MD10A,Southern Interior Delta,SID,Surface
2019-02-15-P8-Surface,Chrysochromulina,766.62,,2/15/2019,Winter,Feb,P8,Southern Interior Delta,SID,Surface
2019-02-15-P8-Surface,Eucapsis,364144.5,,2/15/2019,Winter,Feb,P8,Southern Interior Delta,SID,Surface
2019-02-17-D7-Surface,Chlorella,4507.3,,2/17/2019,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Surface
2019-02-17-D7-Surface,Eucapsis,1802920,,2/17/2019,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Surface
2019-02-19-D10-Regular,Aulacoseira,1126.83,,2/19/2019,Winter,Feb,D10,Confluence,CON,Regular
2019-02-19-D10-Regular,Eucapsis,508200.33,,2/19/2019,Winter,Feb,D10,Confluence,CON,Regular
2019-02-19-D10-Regular,Nitzschia,2253.66,,2/19/2019,Winter,Feb,D10,Confluence,CON,Regular
2019-02-19-D10-Surface,Achnanthidium,1839.88,,2/19/2019,Winter,Feb,D10,Confluence,CON,Surface
2019-02-19-D10-Surface,Chlorella,5519.64,,2/19/2019,Winter,Feb,D10,Confluence,CON,Surface
2019-02-19-D10-Surface,Eucapsis,1015613.76,,2/19/2019,Winter,Feb,D10,Confluence,CON,Surface
2019-02-19-D6-Regular,Chlorella,3605.84,,2/19/2019,Winter,Feb,D6,San Pablo Bay,SPB,Regular
2019-02-19-D6-Regular,Eucapsis,424587.66,,2/19/2019,Winter,Feb,D6,San Pablo Bay,SPB,Regular
2019-02-19-D6-Surface,Aulacoseira,1802.92,,2/19/2019,Winter,Feb,D6,San Pablo Bay,SPB,Surface
2019-02-19-D6-Surface,Cocconeis,3605.84,,2/19/2019,Winter,Feb,D6,San Pablo Bay,SPB,Surface
2019-02-19-D6-Surface,Eucapsis,823934.44,,2/19/2019,Winter,Feb,D6,San Pablo Bay,SPB,Surface
2019-02-19-D6-Surface,Navicula,1802.92,,2/19/2019,Winter,Feb,D6,San Pablo Bay,SPB,Surface
2019-02-19-D6-Surface,Nitzschia,1802.92,,2/19/2019,Winter,Feb,D6,San Pablo Bay,SPB,Surface
2019-02-19-D6-Surface,Plagioselmis,1802.92,,2/19/2019,Winter,Feb,D6,San Pablo Bay,SPB,Surface
2019-02-19-D7-Regular,Achnanthidium,1802.92,,2/19/2019,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Regular
2019-02-19-D7-Regular,Eucapsis,769846.84,,2/19/2019,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Regular
2019-02-19-D8-Regular,Achnanthidium,1502.43,,2/19/2019,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular
2019-02-19-D8-Regular,Chlorella,7512.15,,2/19/2019,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular
2019-02-19-D8-Regular,Eucapsis,667078.92,,2/19/2019,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular
2019-02-19-D8-Regular,Nitzschia,1502.43,,2/19/2019,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular
2019-02-19-D8-Surface,Chlorella,1839.88,,2/19/2019,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface
2019-02-19-D8-Surface,Cyclotella,1839.88,,2/19/2019,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface
2019-02-19-D8-Surface,Eucapsis,1183042.84,,2/19/2019,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface
2019-02-19-D8-Surface,Snowella,1839.88,,2/19/2019,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface
2019-02-19-NZS42-Regular,Eucapsis,847372.4,,2/19/2019,Winter,Feb,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-02-19-NZS42-Surface,Eucapsis,2106658.02,,2/19/2019,Winter,Feb,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-02-20-NZ002-Regular,Chlamydomonas,1802.92,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular
2019-02-20-NZ002-Regular,Cryptomonas,1802.92,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular
2019-02-20-NZ002-Regular,Cyclotella,1802.92,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular
2019-02-20-NZ002-Regular,Eucapsis,787876.04,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular
2019-02-20-NZ002-Regular,Monoraphidium,1802.92,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular
2019-02-20-NZ002-Regular,Nitzschia,1802.92,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular
2019-02-20-NZ002-Surface,Chlorella,919.94,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface
2019-02-20-NZ002-Surface,Chroococcus,919.94,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface
2019-02-20-NZ002-Surface,Eucapsis,695474.64,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface
2019-02-20-NZ002-Surface,Nitzschia,919.94,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface
2019-02-20-NZ002-Surface,Thalassiosira,919.94,,2/20/2019,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface
2019-02-20-NZ004-Regular,Aulacoseira,5408.76,,2/20/2019,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular
2019-02-20-NZ004-Regular,Chlorella,1802.92,,2/20/2019,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular
2019-02-20-NZ004-Regular,Cyclotella,1802.92,,2/20/2019,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular
2019-02-20-NZ004-Regular,Eucapsis,903262.92,,2/20/2019,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular
2019-02-20-NZ004-Regular,Rhoicosphenia,1802.92,,2/20/2019,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular
2019-02-20-NZ032-Regular,Chlorella,5408.76,,2/20/2019,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-02-20-NZ032-Regular,Eucapsis,827540.28,,2/20/2019,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-02-20-NZ032-Regular,Microcystis,5408.76,,2/20/2019,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-02-20-NZ032-Surface,Eucapsis,1375627.96,,2/20/2019,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-02-20-NZ032-Surface,Nitzschia,1802.92,,2/20/2019,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-02-20-NZ325-Regular,Cyclotella,3605.84,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Regular
2019-02-20-NZ325-Regular,Eucapsis,932109.64,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Regular
2019-02-20-NZ325-Surface,Chlorella,9199.38,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface
2019-02-20-NZ325-Surface,Cyclotella,4599.69,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface
2019-02-20-NZ325-Surface,Eucapsis,3031195.71,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface
2019-02-21-D41-Regular,Chlorella,500.82,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Regular
2019-02-21-D41-Regular,Cyclotella,166.94,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Regular
2019-02-21-D41-Regular,Eucapsis,66942.94,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Regular
2019-02-21-D41-Regular,Planothidium,166.94,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Regular
2019-02-21-D41-Surface,Eucapsis,516536.58,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Surface
2019-02-21-D41-Surface,Melosira,1802.92,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Surface
2019-02-21-D41-Surface,Nitzschia,901.46,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Surface
2019-02-21-D41A-Regular,Eucapsis,391233.64,,2/21/2019,Winter,Feb,D41A,San Pablo Bay,SPB,Regular
2019-02-21-D41A-Regular,Nitzschia,901.46,,2/21/2019,Winter,Feb,D41A,San Pablo Bay,SPB,Regular
2019-02-21-D41A-Surface,Eucapsis,393036.56,,2/21/2019,Winter,Feb,D41A,San Pablo Bay,SPB,Surface
2019-02-21-D41A-Surface,Gomphonema,901.46,,2/21/2019,Winter,Feb,D41A,San Pablo Bay,SPB,Surface
2019-03-11-C10A-Regular,Chlorella,5859.49,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Regular,Chrysochromulina,901.46,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Regular,Cocconeis,450.73,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Regular,Cyclotella,901.46,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Regular,Eucapsis,173080.32,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Surface,Chlorella,643.9,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Surface
2019-03-11-C10A-Surface,Chroococcus,1287.8,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Surface
2019-03-11-C10A-Surface,Eucapsis,282672.1,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Surface
2019-03-11-C3A-Regular,Chlorella,2253.66,,3/11/2019,Spring,Mar,C3A,Northern Interior Delta,NID,Regular
2019-03-11-C3A-Regular,Eucapsis,298985.56,,3/11/2019,Spring,Mar,C3A,Northern Interior Delta,NID,Regular
2019-03-11-C3A-Surface,Eucapsis,1009635.2,,3/11/2019,Spring,Mar,C3A,Northern Interior Delta,NID,Surface
2019-03-11-C3A-Surface,Monoraphidium,1802.92,,3/11/2019,Spring,Mar,C3A,Northern Interior Delta,NID,Surface
2019-03-11-C9-Regular,Chlorella,2504.1,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Cryptomonas,250.41,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Cyclotella,500.82,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Eucapsis,104671.38,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Microcystis,751.23,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Planktolyngbya,500.82,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Raphidocelis,250.41,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Thalassiosira,250.41,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Surface,Cocconeis,300.49,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Surface
2019-03-11-C9-Surface,Cyclotella,300.49,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Surface
2019-03-11-C9-Surface,Eucapsis,121097.47,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Surface
2019-03-11-C9-Surface,Monoraphidium,300.49,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Surface
2019-03-12-D22-Regular,Achnanthidium,563.41,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Regular,Aulacoseira,563.41,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Regular,Chlorella,4507.28,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Regular,Eucapsis,258041.78,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Regular,Plagioselmis,1126.82,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Surface,Chlorella,1408.53,,3/12/2019,Spring,Mar,D22,Confluence,CON,Surface
2019-03-12-D22-Surface,Eucapsis,574680.24,,3/12/2019,Spring,Mar,D22,Confluence,CON,Surface
2019-03-12-D4-Regular,Chlorella,6439,,3/12/2019,Spring,Mar,D4,Confluence,CON,Regular
2019-03-12-D4-Regular,Cryptomonas,643.9,,3/12/2019,Spring,Mar,D4,Confluence,CON,Regular
2019-03-12-D4-Regular,Eucapsis,256916.1,,3/12/2019,Spring,Mar,D4,Confluence,CON,Regular
2019-03-12-D4-Regular,Rhoicosphenia,1287.8,,3/12/2019,Spring,Mar,D4,Confluence,CON,Regular
2019-03-12-D4-Surface,Eucapsis,761041.62,,3/12/2019,Spring,Mar,D4,Confluence,CON,Surface
2019-03-12-NZ068-Regular,Chlorella,4056.57,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular
2019-03-12-NZ068-Regular,Cyclotella,450.73,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular
2019-03-12-NZ068-Regular,Eucapsis,174883.24,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular
2019-03-12-NZ068-Regular,Staurosirella,901.46,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular
2019-03-12-NZ068-Surface,Chlorella,1126.83,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Surface
2019-03-12-NZ068-Surface,Chrysosaccus,1126.83,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Surface
2019-03-12-NZ068-Surface,Eucapsis,458619.81,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Surface
2019-03-13-D12-Regular,Aulacoseira,1060.54,,3/13/2019,Spring,Mar,D12,Confluence,CON,Regular
2019-03-13-D12-Regular,Chlorella,4772.43,,3/13/2019,Spring,Mar,D12,Confluence,CON,Regular
2019-03-13-D12-Regular,Cocconeis,530.27,,3/13/2019,Spring,Mar,D12,Confluence,CON,Regular
2019-03-13-D12-Regular,Eucapsis,206275.03,,3/13/2019,Spring,Mar,D12,Confluence,CON,Regular
2019-03-13-D12-Surface,Eucapsis,486648.26,,3/13/2019,Spring,Mar,D12,Confluence,CON,Surface
2019-03-13-D19-Regular,Chlorella,4160.64,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Regular
2019-03-13-D19-Regular,Cocconeis,346.72,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Regular
2019-03-13-D19-Regular,Eucapsis,141461.76,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Regular
2019-03-13-D19-Surface,Chlorella,919.94,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Surface
2019-03-13-D19-Surface,Eucapsis,190427.58,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Surface
2019-03-13-D19-Surface,Nitzschia,459.97,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Surface
2019-03-13-D28A-Regular,Chlorella,2817,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Cocconeis,187.8,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Cyclotella,187.8,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Eucapsis,75683.4,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Microcystis,187.8,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Plagioselmis,563.4,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Surface,Chlorella,328.54,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Chysosaccus,492.81,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Eucapsis,67514.97,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Ochromonas,328.54,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Plagioselmis,492.81,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-14-D16-Regular,Chlorella,6310.22,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Eucapsis,391233.64,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Microcystis,901.46,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Nitzschia,901.46,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Surface,Cyclotella,1287.8,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Surface
2019-03-14-D16-Surface,Eucapsis,520271.2,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Surface
2019-03-14-D26-Regular,Chlorella,3605.84,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Regular,Eucapsis,180292,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Regular,Planktolyngbya,450.73,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Surface,Cyclotella,459.97,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Encyonema,459.97,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Eucapsis,193647.37,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Nitzschia,459.97,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-MD10A-Regular,Chlorella,643.9,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Cryptomonas,321.95,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Cyclotella,643.9,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Eucapsis,126526.35,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Monoraphidium,321.95,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Nitzschia,321.95,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Plagioselmis,321.95,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Surface,Chlorella,281.71,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Chrysosaccus,1971.97,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Eucapsis,113810.84,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Kephyrion,845.13,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Plagioselmis,281.71,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-P8-Regular,Chlorella,2663.44,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Cyclotella,204.88,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Eucapsis,78878.8,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Pseudostaurosira,1229.28,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Scenedesmus,204.88,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Surface,Eucapsis,267218.5,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Surface
2019-03-14-P8-Surface,Navicula,643.9,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Surface
2019-03-15-D10-Regular,Chlorella,2003.24,,3/15/2019,Spring,Mar,D10,Confluence,CON,Regular
2019-03-15-D10-Regular,Eucapsis,405656.1,,3/15/2019,Spring,Mar,D10,Confluence,CON,Regular
2019-03-15-D10-Surface,Cyclotella,766.62,,3/15/2019,Spring,Mar,D10,Confluence,CON,Surface
2019-03-15-D10-Surface,Eucapsis,312780.96,,3/15/2019,Spring,Mar,D10,Confluence,CON,Surface
2019-03-15-D6-Surface,Chlorella,3679.76,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D6-Surface,Diatoma,1839.88,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D6-Surface,Eucapsis,879462.64,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D8-Regular,Chlorella,6009.72,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular
2019-03-15-D8-Regular,Eucapsis,407659.34,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular
2019-03-15-D8-Surface,Chlorella,1533.24,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Eucapsis,312014.34,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Monoraphidium,766.62,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Navicula,766.62,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-EZ2-Regular,Chlorella,1802.92,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Regular,Eucapsis,182996.38,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Regular,Pseudostaurosira,450.73,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Surface,Cyclotella,643.9,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ2-Surface,Eucapsis,271081.9,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ2-Surface,Ochromonas,643.9,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Regular,Chlorella,3605.84,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Regular,Eucapsis,179390.54,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Regular,Nitzschia,450.73,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
