SampleID,AlgalType,BV.um3.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-03-13-D19-Surface,Cyanobacterium,69630.2586,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Surface
2019-03-13-D19-Surface,Green Alga,6660.3656,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Surface
2019-03-13-D19-Surface,Pennate Diatom,14783.4358,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Surface
2019-03-13-D28A-Regular,Centric Diatom,18695.49,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Cryptophyte,144677.364,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Cyanobacterium,32632.128,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Green Alga,10113.03,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Pennate Diatom,75116.244,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Surface,Chrysophyte,49139.7278,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Cryptophyte,173056.8023,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Cyanobacterium,24778.4868,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Green Alga,1179.4586,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Soft Body,171586.5858,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-14-D16-Regular,Cyanobacterium,165724.4064,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Green Alga,22653.6898,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Pennate Diatom,236056.3156,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Surface,Centric Diatom,158116.084,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Surface
2019-03-14-D16-Surface,Cyanobacterium,195642.576,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Surface
2019-03-14-D26-Regular,Cyanobacterium,75312.4757,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Regular,Green Alga,12944.9656,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Surface,Centric Diatom,110783.7745,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Cyanobacterium,71700.1236,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Pennate Diatom,73530.8042,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-MD10A-Regular,Centric Diatom,102463.807,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Cryptophyte,860639.9595,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Cyanobacterium,46476.702,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Green Alga,8122.7985,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Pennate Diatom,11541.9075,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Surface,Chrysophyte,60545.1132,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Cryptophyte,243048.1196,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Cyanobacterium,42797.3832,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Green Alga,1011.3389,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Soft Body,627204.7782,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-P8-Regular,Centric Diatom,25155.1664,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Cyanobacterium,28617.6384,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Green Alga,40678.924,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Pennate Diatom,260054.184,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Surface,Cyanobacterium,101298.348,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Surface
2019-03-14-P8-Surface,Pennate Diatom,542781.944,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Surface
2019-03-15-D10-Regular,Cyanobacterium,148920.8616,,3/15/2019,Spring,Mar,D10,Confluence,CON,Regular
2019-03-15-D10-Regular,Green Alga,7191.6316,,3/15/2019,Spring,Mar,D10,Confluence,CON,Regular
2019-03-15-D10-Surface,Centric Diatom,30496.1436,,3/15/2019,Spring,Mar,D10,Confluence,CON,Surface
2019-03-15-D10-Surface,Cyanobacterium,114119.0532,,3/15/2019,Spring,Mar,D10,Confluence,CON,Surface
2019-03-15-D6-Surface,Cyanobacterium,321574.2264,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D6-Surface,Green Alga,26641.4624,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D6-Surface,Pennate Diatom,500024.1876,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D8-Regular,Cyanobacterium,149642.028,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular
2019-03-15-D8-Regular,Green Alga,21574.8948,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular
2019-03-15-D8-Surface,Cyanobacterium,114947.0028,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Green Alga,12725.892,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Pennate Diatom,245464.0578,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-EZ2-Regular,Cyanobacterium,66527.748,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Regular,Green Alga,6472.4828,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Regular,Pennate Diatom,101955.126,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Surface,Centric Diatom,201199.433,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ2-Surface,Chrysophyte,230361.664,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ2-Surface,Cyanobacterium,103616.388,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Regular,Cyanobacterium,65229.6456,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Regular,Green Alga,12944.9656,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Regular,Pennate Diatom,326752.2062,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Surface,Centric Diatom,625577.1816,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Cyanobacterium,218658.1376,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Green Alga,6526.5704,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Soft Body,1189981.288,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-18-D6-Regular,Cyanobacterium,149642.028,,3/18/2019,Spring,Mar,D6,San Pablo Bay,SPB,Regular
2019-03-18-D6-Regular,Green Alga,10787.4474,,3/18/2019,Spring,Mar,D6,San Pablo Bay,SPB,Regular
2019-03-18-D7-Regular,Centric Diatom,138143.4304,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Cyanobacterium,170796.2424,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Green Alga,13431.7242,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Pennate Diatom,68300.4678,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Surface,Cyanobacterium,248383.26,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-D7-Surface,Green Alga,17616.8127,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZ032-Regular,Cyanobacterium,284933.4768,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-NZ032-Regular,Green Alga,64724.828,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-NZ032-Surface,Centric Diatom,164318.1288,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZ032-Surface,Cyanobacterium,416690.8704,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZS42-Surface,Cyanobacterium,186602.5512,,3/18/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZS42-Surface,Soft Body,1712701.918,,3/18/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-03-19-D41-Regular,Cryptophyte,185174.1788,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Cyanobacterium,315132.6438,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Green Alga,72315.2859,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Pennate Diatom,36259.5922,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Surface,Centric Diatom,32243.6166,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41-Surface,Cyanobacterium,51077.4552,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41-Surface,Pennate Diatom,58730.5818,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41-Surface,Soft Body,167017.1928,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Regular,Cyanobacterium,59299.02,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Regular
2019-03-19-D41A-Regular,Green Alga,19123.0325,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Regular
2019-03-19-D41A-Regular,Pennate Diatom,7436.9625,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Regular
2019-03-19-D41A-Surface,Centric Diatom,120435.9264,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Chrysophyte,707519.6712,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Cyanobacterium,38609.0424,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Green Alga,825.6282,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-NZ002-Regular,Cyanobacterium,107093.3292,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Regular,Green Alga,20421.5135,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Regular,Pennate Diatom,37778.0664,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Surface,Cyanobacterium,145387.4688,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Surface
2019-03-19-NZ002-Surface,Soft Body,129620.9334,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Surface
2019-03-19-NZ004-Regular,Centric Diatom,83261.4687,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Regular,Cyanobacterium,169159.7196,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Regular,Green Alga,24271.9182,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Regular,Pennate Diatom,50053.7886,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Surface,Centric Diatom,234733.7134,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Surface
2019-03-19-NZ004-Surface,Cyanobacterium,117641.052,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Surface
2019-03-19-NZ004-Surface,Soft Body,63913.7976,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Regular,Centric Diatom,36567.4192,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Regular
2019-03-19-NZ325-Regular,Cyanobacterium,75977.0856,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Regular
2019-03-19-NZ325-Regular,Green Alga,30458.7088,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Regular
2019-03-19-NZ325-Surface,Centric Diatom,108385.3002,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Surface,Chrysophyte,219324.7314,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Surface,Cyanobacterium,80229.762,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Surface,Green Alga,1797.9079,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-28-NZS42-Regular,Cyanobacterium,183125.16,,3/28/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-03-28-NZS42-Regular,Green Alga,64724.828,,3/28/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-04-09-C10A-Regular,Centric Diatom,17268.2736,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Cyanobacterium,42339.3228,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Green Alga,8989.719,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Pennate Diatom,772066.6161,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Surface,Centric Diatom,516168.5415,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Cyanobacterium,60966.27,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Green Alga,45423.6345,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Pennate Diatom,44595.6975,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Soft Body,50809.4065,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C3A-Regular,Centric Diatom,11869376.71,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Cyanobacterium,27695.9936,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Green Alga,13033.2048,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Pennate Diatom,1257664.39,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Surface,Centric Diatom,2105823.752,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Cyanobacterium,91880.9028,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Green Alga,8034.2266,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Pennate Diatom,271557.9859,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C9-Regular,Centric Diatom,62749.4072,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Cyanobacterium,24760.5408,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Green Alga,5393.8314,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Pennate Diatom,1297040.33,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Surface,Centric Diatom,401279.5728,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Cyanobacterium,42041.4408,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Green Alga,14632.2204,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Pennate Diatom,126497.4108,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-10-D22-Surface,Centric Diatom,13069.719,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Cyanobacterium,50563.845,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Green Alga,10464.3175,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Pennate Diatom,44797.7925,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Soft Body,457571.585,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D4-Regular,Cyanobacterium,64442.0124,,4/10/2019,Spring,Apr,D4,Confluence,CON,Regular
2019-04-10-D4-Regular,Green Alga,12328.6344,,4/10/2019,Spring,Apr,D4,Confluence,CON,Regular
2019-04-10-D4-Surface,Cyanobacterium,26149.6224,,4/10/2019,Spring,Apr,D4,Confluence,CON,Surface
2019-04-10-NZ068-Regular,Cyanobacterium,82145.178,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Regular
2019-04-10-NZ068-Regular,Green Alga,14158.4933,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Regular
2019-04-10-NZ068-Surface,Centric Diatom,79693.8953,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-10-NZ068-Surface,Chrysophyte,562249.3708,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-10-NZ068-Surface,Cyanobacterium,79328.304,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-10-NZ068-Surface,Green Alga,4632.4925,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-11-D12-Regular,Cyanobacterium,63978.4008,,4/11/2019,Spring,Apr,D12,Confluence,CON,Regular
2019-04-11-D12-Regular,Pennate Diatom,423161.4879,,4/11/2019,Spring,Apr,D12,Confluence,CON,Regular
2019-04-11-D12-Surface,Cyanobacterium,34400.4084,,4/11/2019,Spring,Apr,D12,Confluence,CON,Surface
2019-04-11-D12-Surface,Green Alga,20284.236,,4/11/2019,Spring,Apr,D12,Confluence,CON,Surface
2019-04-11-D12-Surface,Pennate Diatom,18409.899,,4/11/2019,Spring,Apr,D12,Confluence,CON,Surface
2019-04-11-D19-Regular,Cryptophyte,315819.5961,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Regular
2019-04-11-D19-Regular,Cyanobacterium,35698.4496,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Regular
2019-04-11-D19-Regular,Green Alga,3595.8876,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Regular
2019-04-11-D19-Regular,Pennate Diatom,45639.7266,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Regular
2019-04-11-D19-Surface,Centric Diatom,4489.3849,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D19-Surface,Cyanobacterium,11380.7988,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D19-Surface,Green Alga,5945.9344,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D19-Surface,Pennate Diatom,121091.4656,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D19-Surface,Soft Body,23129.568,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D28A-Regular,Cryptophyte,176907.6,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Regular
2019-04-11-D28A-Regular,Cyanobacterium,22608.1152,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Regular
2019-04-11-D28A-Regular,Green Alga,2157.4464,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Regular
2019-04-11-D28A-Regular,Pennate Diatom,330099.816,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Regular
2019-04-11-D28A-Surface,Chrysophyte,76035.3306,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Cyanobacterium,46052.1058,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Green Alga,1618.1566,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Pennate Diatom,1481715.348,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Soft Body,212767.3096,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-12-D16-Regular,Cyanobacterium,58246.3596,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Regular
2019-04-12-D16-Regular,Green Alga,2211.4235,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Regular
2019-04-12-D16-Surface,Cyanobacterium,51864.903,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Surface
2019-04-12-D16-Surface,Green Alga,3775.0395,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Surface
2019-04-12-D16-Surface,Soft Body,71209.927,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Surface
2019-04-12-D26-Regular,Cyanobacterium,33508.0116,,4/12/2019,Spring,Apr,D26,Central Delta,CED,Regular
2019-04-12-D26-Regular,Green Alga,4854.4698,,4/12/2019,Spring,Apr,D26,Central Delta,CED,Regular
2019-04-12-D26-Surface,Centric Diatom,811286.926,,4/12/2019,Spring,Apr,D26,Central Delta,CED,Surface
2019-04-12-D26-Surface,Cyanobacterium,33913.6776,,4/12/2019,Spring,Apr,D26,Central Delta,CED,Surface
2019-04-12-D26-Surface,Pennate Diatom,279260.4744,,4/12/2019,Spring,Apr,D26,Central Delta,CED,Surface
2019-04-12-MD10A-Regular,Cyanobacterium,27043.2,,4/12/2019,Spring,Apr,MD10A,Southern Interior Delta,SID,Regular
2019-04-12-MD10A-Regular,Green Alga,18147.114,,4/12/2019,Spring,Apr,MD10A,Southern Interior Delta,SID,Regular
2019-04-12-MD10A-Surface,Chrysophyte,35016.7184,,4/12/2019,Spring,Apr,MD10A,Southern Interior Delta,SID,Surface
2019-04-12-MD10A-Surface,Cryptophyte,174255.6352,,4/12/2019,Spring,Apr,MD10A,Southern Interior Delta,SID,Surface
2019-04-12-MD10A-Surface,Cyanobacterium,44483.8608,,4/12/2019,Spring,Apr,MD10A,Southern Interior Delta,SID,Surface
2019-04-12-MD10A-Surface,Green Alga,30421.14,,4/12/2019,Spring,Apr,MD10A,Southern Interior Delta,SID,Surface
2019-04-12-MD10A-Surface,Pennate Diatom,8124.8488,,4/12/2019,Spring,Apr,MD10A,Southern Interior Delta,SID,Surface
2019-04-12-MD10A-Surface,Soft Body,22315.1084,,4/12/2019,Spring,Apr,MD10A,Southern Interior Delta,SID,Surface
2019-04-12-P8-Regular,Centric Diatom,422162.7976,,4/12/2019,Spring,Apr,P8,Southern Interior Delta,SID,Regular
2019-04-12-P8-Regular,Cyanobacterium,79328.304,,4/12/2019,Spring,Apr,P8,Southern Interior Delta,SID,Regular
2019-04-12-P8-Regular,Green Alga,45904.2446,,4/12/2019,Spring,Apr,P8,Southern Interior Delta,SID,Regular
2019-04-12-P8-Regular,Pennate Diatom,841010.233,,4/12/2019,Spring,Apr,P8,Southern Interior Delta,SID,Regular
2019-04-12-P8-Surface,Centric Diatom,66557.3696,,4/12/2019,Spring,Apr,P8,Southern Interior Delta,SID,Surface
2019-04-12-P8-Surface,Chrysophyte,3126701.475,,4/12/2019,Spring,Apr,P8,Southern Interior Delta,SID,Surface
2019-04-12-P8-Surface,Cyanobacterium,43518.7224,,4/12/2019,Spring,Apr,P8,Southern Interior Delta,SID,Surface
2019-04-12-P8-Surface,Green Alga,65970.9104,,4/12/2019,Spring,Apr,P8,Southern Interior Delta,SID,Surface
2019-04-15-D10-Regular,Cyanobacterium,120664.6524,,4/15/2019,Spring,Apr,D10,Confluence,CON,Regular
2019-04-15-D10-Regular,Green Alga,11768.1636,,4/15/2019,Spring,Apr,D10,Confluence,CON,Regular
2019-04-15-D10-Regular,Pennate Diatom,107298.4443,,4/15/2019,Spring,Apr,D10,Confluence,CON,Regular
2019-04-15-D10-Surface,Cyanobacterium,136942.2684,,4/15/2019,Spring,Apr,D10,Confluence,CON,Surface
2019-04-15-D10-Surface,Green Alga,10570.1106,,4/15/2019,Spring,Apr,D10,Confluence,CON,Surface
2019-04-15-D10-Surface,Soft Body,141606.3642,,4/15/2019,Spring,Apr,D10,Confluence,CON,Surface
2019-04-15-D8-Regular,Cyanobacterium,124204.9356,,4/15/2019,Spring,Apr,D8,Grizzly.Suisun Bay,GSB,Regular
2019-04-15-D8-Regular,Green Alga,20594.2863,,4/15/2019,Spring,Apr,D8,Grizzly.Suisun Bay,GSB,Regular
2019-04-15-D8-Surface,Centric Diatom,147282.394,,4/15/2019,Spring,Apr,D8,Grizzly.Suisun Bay,GSB,Surface
2019-04-15-D8-Surface,Cyanobacterium,144724.9608,,4/15/2019,Spring,Apr,D8,Grizzly.Suisun Bay,GSB,Surface
2019-04-15-D8-Surface,Green Alga,14608.6472,,4/15/2019,Spring,Apr,D8,Grizzly.Suisun Bay,GSB,Surface
2019-04-15-D8-Surface,Pennate Diatom,166536.7382,,4/15/2019,Spring,Apr,D8,Grizzly.Suisun Bay,GSB,Surface
2019-04-15-EZ2-Regular,Centric Diatom,34535.8576,,4/15/2019,Spring,Apr,EZ2,Low Salinity Zone,LSZ,Regular
2019-04-15-EZ2-Regular,Cyanobacterium,75902.7636,,4/15/2019,Spring,Apr,EZ2,Low Salinity Zone,LSZ,Regular
