SampleID,Genus,BV.um3.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-03-13-D28A-Regular,Microcystis,4980.456,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Plagioselmis,144677.364,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Surface,Chlorella,1179.4586,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Chysosaccus,171586.5858,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Eucapsis,24778.4868,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Ochromonas,49139.7278,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Plagioselmis,173056.8023,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-14-D16-Regular,Chlorella,22653.6898,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Eucapsis,141817.6872,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Microcystis,23906.7192,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Nitzschia,236056.3156,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Surface,Cyclotella,158116.084,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Surface
2019-03-14-D16-Surface,Eucapsis,195642.576,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Surface
2019-03-14-D26-Regular,Chlorella,12944.9656,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Regular,Eucapsis,66040.9596,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Regular,Planktolyngbya,9271.5161,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Surface,Cyclotella,110783.7745,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Encyonema,18118.2183,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Eucapsis,71700.1236,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Nitzschia,55412.5859,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-MD10A-Regular,Chlorella,2311.601,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Cryptomonas,819716.895,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Cyclotella,102463.807,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Eucapsis,46476.702,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Monoraphidium,5811.1975,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Nitzschia,11541.9075,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Plagioselmis,40923.0645,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Surface,Chlorella,1011.3389,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Chrysosaccus,627204.7782,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Eucapsis,42797.3832,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Kephyrion,60545.1132,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Plagioselmis,243048.1196,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-P8-Regular,Chlorella,9561.7496,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Cyclotella,25155.1664,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Eucapsis,28617.6384,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Pseudostaurosira,260054.184,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Scenedesmus,31117.1744,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Surface,Eucapsis,101298.348,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Surface
2019-03-14-P8-Surface,Navicula,542781.944,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Surface
2019-03-15-D10-Regular,Chlorella,7191.6316,,3/15/2019,Spring,Mar,D10,Confluence,CON,Regular
2019-03-15-D10-Regular,Eucapsis,148920.8616,,3/15/2019,Spring,Mar,D10,Confluence,CON,Regular
2019-03-15-D10-Surface,Cyclotella,30496.1436,,3/15/2019,Spring,Mar,D10,Confluence,CON,Surface
2019-03-15-D10-Surface,Eucapsis,114119.0532,,3/15/2019,Spring,Mar,D10,Confluence,CON,Surface
2019-03-15-D6-Surface,Chlorella,26641.4624,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D6-Surface,Diatoma,500024.1876,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D6-Surface,Eucapsis,321574.2264,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D8-Regular,Chlorella,21574.8948,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular
2019-03-15-D8-Regular,Eucapsis,149642.028,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular
2019-03-15-D8-Surface,Chlorella,5504.3316,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Eucapsis,114947.0028,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Monoraphidium,7221.5604,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Navicula,245464.0578,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-EZ2-Regular,Chlorella,6472.4828,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Regular,Eucapsis,66527.748,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Regular,Pseudostaurosira,101955.126,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Surface,Cyclotella,201199.433,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ2-Surface,Eucapsis,103616.388,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ2-Surface,Ochromonas,230361.664,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Regular,Chlorella,12944.9656,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Regular,Eucapsis,65229.6456,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Regular,Nitzschia,11741.5165,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Regular,Pseudostaurosira,315010.6897,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Surface,Chlorella,6526.5704,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Chroococcus,25889.9312,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Chrysosaccus,1189981.288,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Cyclotella,625577.1816,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Eucapsis,192768.2064,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-18-D6-Regular,Chlorella,10787.4474,,3/18/2019,Spring,Mar,D6,San Pablo Bay,SPB,Regular
2019-03-18-D6-Regular,Eucapsis,149642.028,,3/18/2019,Spring,Mar,D6,San Pablo Bay,SPB,Regular
2019-03-18-D7-Regular,Chlorella,10787.4474,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Cyclotella,138143.4304,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Drepanochloris,2644.2768,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Eucapsis,144233.28,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Microcystis,26562.9624,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Nitzschia,68300.4678,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Surface,Chlorella,17616.8127,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-D7-Surface,Eucapsis,248383.26,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZ032-Regular,Chlorella,64724.828,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-NZ032-Regular,Eucapsis,284933.4768,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-NZ032-Surface,Eucapsis,416690.8704,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZ032-Surface,Skeletonema,164318.1288,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZS42-Surface,Chrysosaccus,1712701.918,,3/18/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZS42-Surface,Eucapsis,186602.5512,,3/18/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-03-19-D41-Regular,Achnanthidium,36259.5922,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Chlamydomonas,67692.1557,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Chlorella,4623.1302,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Eucapsis,33379.2576,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Plagioselmis,185174.1788,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Planktothrix,281753.3862,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Surface,Chrysosaccus,167017.1928,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41-Surface,Cyclotella,32243.6166,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41-Surface,Eucapsis,51077.4552,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41-Surface,Planothidium,58730.5818,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Regular,Chlorella,19123.0325,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Regular
2019-03-19-D41A-Regular,Eucapsis,59299.02,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Regular
2019-03-19-D41A-Regular,Nitzschia,7436.9625,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Regular
2019-03-19-D41A-Surface,Chlorella,825.6282,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Chroococcus,4953.7692,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Chrysococcus,707519.6712,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Cyclotella,120435.9264,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Eucapsis,33655.2732,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-NZ002-Regular,Chlorella,12447.0685,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Regular,Eucapsis,107093.3292,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Regular,Monoraphidium,7974.445,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Regular,Nitzschia,37778.0664,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Surface,Chrysosaccus,129620.9334,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Surface
2019-03-19-NZ002-Surface,Eucapsis,145387.4688,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Surface
2019-03-19-NZ004-Regular,Chlorella,24271.9182,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Regular,Cyclotella,83261.4687,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Regular,Eucapsis,169159.7196,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Regular,Nitzschia,50053.7886,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Surface,Chrysosaccus,63913.7976,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Surface
2019-03-19-NZ004-Surface,Cyclotella,234733.7134,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Surface
2019-03-19-NZ004-Surface,Eucapsis,117641.052,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Regular,Chlorella,30458.7088,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Regular
2019-03-19-NZ325-Regular,Cyclotella,36567.4192,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Regular
2019-03-19-NZ325-Regular,Eucapsis,75977.0856,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Regular
2019-03-19-NZ325-Surface,Chlorella,1797.9079,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Surface,Chrysococcus,219324.7314,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Surface,Cyclotella,108385.3002,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Surface,Eucapsis,80229.762,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-28-NZS42-Regular,Chlorella,64724.828,,3/28/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-03-28-NZS42-Regular,Eucapsis,183125.16,,3/28/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-04-09-C10A-Regular,Chlorella,8989.719,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Cyclotella,17268.2736,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Eucapsis,35698.4496,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Gomphonema,69982.0827,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Microcystis,6640.8732,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Navicula,689769.3696,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Nitzschia,12315.1638,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Surface,Chlorella,29299.7705,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Chrysosaccus,50809.4065,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Cyclotella,516168.5415,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Encyonema,44595.6975,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Eucapsis,60966.27,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Monoraphidium,16123.864,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C3A-Regular,Adlafia,2820.5672,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Aulacoseira,79419.6832,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Chlorella,9335.436,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Cyclotella,47819.6224,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Didymosphenia,1238208.198,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Eucapsis,24339.744,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Monoraphidium,3697.7688,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Nitzschia,16635.6256,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Planktolyngbya,3356.2496,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Thalassiosira,11742137.4,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Surface,Asterionella,244418.5262,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Chlorella,4045.2838,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Eucapsis,91880.9028,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Monoraphidium,3988.9428,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Nitzschia,27139.4597,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Thalassiosira,2105823.752,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C9-Regular,Achnanthidium,59951.4928,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Chlorella,5393.8314,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Cyclotella,62749.4072,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Eucapsis,24760.5408,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Fragilaria,24553.5352,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Plagiotropis,1212535.302,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Surface,Achnanthidium,73370.6448,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Chlorella,14632.2204,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Cyclotella,401279.5728,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Eucapsis,42041.4408,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Nitzschia,27848.7492,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Staurosirella,25278.0168,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-10-D22-Surface,Achnanthidium,44797.7925,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Chlorella,10464.3175,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Chrysosaccus,457571.585,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Cyclotella,13069.719,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Eucapsis,50563.845,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D4-Regular,Chlorella,12328.6344,,4/10/2019,Spring,Apr,D4,Confluence,CON,Regular
2019-04-10-D4-Regular,Eucapsis,64442.0124,,4/10/2019,Spring,Apr,D4,Confluence,CON,Regular
2019-04-10-D4-Surface,Eucapsis,26149.6224,,4/10/2019,Spring,Apr,D4,Confluence,CON,Surface
2019-04-10-NZ068-Regular,Chlorella,14158.4933,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Regular
2019-04-10-NZ068-Regular,Eucapsis,82145.178,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Regular
2019-04-10-NZ068-Surface,Chlorella,3595.8158,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-10-NZ068-Surface,Chrysosaccus,562249.3708,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-10-NZ068-Surface,Cyclotella,79693.8953,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-10-NZ068-Surface,Drepanochloris,1036.6767,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-10-NZ068-Surface,Eucapsis,79328.304,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-11-D12-Regular,Eucapsis,63978.4008,,4/11/2019,Spring,Apr,D12,Confluence,CON,Regular
2019-04-11-D12-Regular,Pinnularia,423161.4879,,4/11/2019,Spring,Apr,D12,Confluence,CON,Regular
2019-04-11-D12-Surface,Achnanthidium,18409.899,,4/11/2019,Spring,Apr,D12,Confluence,CON,Surface
2019-04-11-D12-Surface,Chlorella,3330.1104,,4/11/2019,Spring,Apr,D12,Confluence,CON,Surface
2019-04-11-D12-Surface,Eucapsis,34400.4084,,4/11/2019,Spring,Apr,D12,Confluence,CON,Surface
2019-04-11-D12-Surface,Monoraphidium,16954.1256,,4/11/2019,Spring,Apr,D12,Confluence,CON,Surface
2019-04-11-D19-Regular,Chlorella,3595.8876,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Regular
2019-04-11-D19-Regular,Cryptomonas,231336.2703,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Regular
2019-04-11-D19-Regular,Eucapsis,35698.4496,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Regular
2019-04-11-D19-Regular,Plagioselmis,84483.3258,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Regular
2019-04-11-D19-Regular,Ulnaria,45639.7266,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Regular
2019-04-11-D19-Surface,Chlamydomonas,4529.5404,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D19-Surface,Chlorella,1416.394,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D19-Surface,Chrysosaccus,23129.568,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D19-Surface,Cyclotella,4489.3849,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D19-Surface,Eucapsis,11380.7988,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D19-Surface,Nitzschia,121091.4656,,4/11/2019,Spring,Apr,D19,Central Delta,CED,Surface
2019-04-11-D28A-Regular,Chlorella,2157.4464,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Regular
2019-04-11-D28A-Regular,Cocconeis,177667.8144,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Regular
2019-04-11-D28A-Regular,Eucapsis,22608.1152,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Regular
2019-04-11-D28A-Regular,Gomphoneis,152432.0016,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Regular
2019-04-11-D28A-Regular,Plagioselmis,176907.6,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Regular
2019-04-11-D28A-Surface,Chlorella,1618.1566,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Chroococcus,11327.0962,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Chrysosaccus,212767.3096,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Cocconeis,598790.0604,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Eucapsis,34725.0096,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Gomphonema,870306.8216,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Nitzschia,12618.4663,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-11-D28A-Surface,Ochromonas,76035.3306,,4/11/2019,Spring,Apr,D28A,Central Delta,CED,Surface
2019-04-12-D16-Regular,Eucapsis,43304.4612,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Regular
2019-04-12-D16-Regular,Microcystis,14941.8984,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Regular
2019-04-12-D16-Regular,Monoraphidium,2211.4235,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Regular
2019-04-12-D16-Surface,Chlorella,3775.0395,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Surface
2019-04-12-D16-Surface,Chrysosaccus,71209.927,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Surface
2019-04-12-D16-Surface,Eucapsis,51864.903,,4/12/2019,Spring,Apr,D16,Central Delta,CED,Surface
2019-04-12-D26-Regular,Chlorella,4854.4698,,4/12/2019,Spring,Apr,D26,Central Delta,CED,Regular
2019-04-12-D26-Regular,Eucapsis,33508.0116,,4/12/2019,Spring,Apr,D26,Central Delta,CED,Regular
2019-04-12-D26-Surface,Cocconeis,184372.9433,,4/12/2019,Spring,Apr,D26,Central Delta,CED,Surface
