SampleID,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType,Genus,Units.per.mL,BV.um3.per.mL
2019-01-18-NZ002-Surface,2019-01-18,Winter,Jan,NZ002,San Pablo Bay,SPB,Surface,Cyclotella,819.5,140978.585
2019-01-18-NZ002-Surface,2019-01-18,Winter,Jan,NZ002,San Pablo Bay,SPB,Surface,Eucapsis,167587.75,60774.119999999995
2019-01-18-NZ004-Regular,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Regular,Chlorella,3380.4900000000002,12135.959100000002
2019-01-18-NZ004-Regular,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Regular,Drepanochloris,375.61,1100.5373000000002
2019-01-18-NZ004-Regular,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Regular,Eucapsis,146863.51,53682.1812
2019-01-18-NZ004-Regular,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Regular,Microcystis,375.61,9961.1772
2019-01-18-NZ004-Regular,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Regular,Plagioselmis,375.61,353974.864
2019-01-18-NZ004-Regular,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Regular,Planothidium,375.61,149428.9263
2019-01-18-NZ004-Surface,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Surface,Chlamydomonas,563.41,168679.31989999997
2019-01-18-NZ004-Surface,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Surface,Chlorella,563.41,2022.6418999999999
2019-01-18-NZ004-Surface,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Surface,Chroococcus,563.41,4045.2837999999997
2019-01-18-NZ004-Surface,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Surface,Chrysosaccus,563.41,609023.6736
2019-01-18-NZ004-Surface,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Surface,Cyclotella,563.41,69175.4798
2019-01-18-NZ004-Surface,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Surface,Eucapsis,233251.74,85187.59199999999
2019-01-18-NZ004-Surface,2019-01-18,Winter,Jan,NZ004,San Pablo Bay,SPB,Surface,Ochromonas,563.41,28711.3736
2019-01-18-NZ325-Regular,2019-01-18,Winter,Jan,NZ325,San Pablo Bay,SPB,Regular,Chlorella,2253.65,8090.603499999999
2019-01-18-NZ325-Regular,2019-01-18,Winter,Jan,NZ325,San Pablo Bay,SPB,Regular,Eucapsis,145843.35,53662.626000000004
2019-01-18-NZ325-Regular,2019-01-18,Winter,Jan,NZ325,San Pablo Bay,SPB,Regular,Nitzschia,321.95,5927.0995
2019-01-18-NZ325-Regular,2019-01-18,Winter,Jan,NZ325,San Pablo Bay,SPB,Regular,Plagioselmis,321.95,198350.1755
2019-01-18-NZ325-Surface,2019-01-18,Winter,Jan,NZ325,San Pablo Bay,SPB,Surface,Chlorella,1502.44,5393.7596
2019-01-18-NZ325-Surface,2019-01-18,Winter,Jan,NZ325,San Pablo Bay,SPB,Surface,Eucapsis,160385.47,58820.526
2019-01-19-C9-Regular,2019-01-19,Winter,Jan,C9,Southern Interior Delta,SID,Regular,Chlorella,600.98,2157.5182
2019-01-19-C9-Regular,2019-01-19,Winter,Jan,C9,Southern Interior Delta,SID,Regular,Coccomyxa,300.49,5282.6142
2019-01-19-C9-Regular,2019-01-19,Winter,Jan,C9,Southern Interior Delta,SID,Regular,Eucapsis,125304.33,45217.735199999996
2019-01-19-C9-Regular,2019-01-19,Winter,Jan,C9,Southern Interior Delta,SID,Regular,Microcystis,300.49,7968.9948
2019-01-19-C9-Regular,2019-01-19,Winter,Jan,C9,Southern Interior Delta,SID,Regular,Rhoicosphenia,300.49,60076.9657
2019-02-07-C10A-Regular,2019-02-07,Winter,Feb,C10A,Southern Interior Delta,SID,Regular,Aulacoseira,12395.13,1915791.2928
2019-02-07-C10A-Regular,2019-02-07,Winter,Feb,C10A,Southern Interior Delta,SID,Regular,Chlorella,3380.49,12135.959099999998
2019-02-07-C10A-Regular,2019-02-07,Winter,Feb,C10A,Southern Interior Delta,SID,Regular,Eucapsis,458619.81,169159.71959999998
2019-02-07-C10A-Surface,2019-02-07,Winter,Feb,C10A,Southern Interior Delta,SID,Surface,Cocconeis,901.46,93012.64280000002
2019-02-07-C10A-Surface,2019-02-07,Winter,Feb,C10A,Southern Interior Delta,SID,Surface,Eucapsis,578737.3200000001,224896.2408
2019-02-07-C10A-Surface,2019-02-07,Winter,Feb,C10A,Southern Interior Delta,SID,Surface,Navicula,901.46,771343.2636
2019-02-07-C3A-Regular,2019-02-07,Winter,Feb,C3A,Northern Interior Delta,NID,Regular,Aulacoseira,5634.15,870814.2239999999
2019-02-07-C3A-Regular,2019-02-07,Winter,Feb,C3A,Northern Interior Delta,NID,Regular,Chlorella,4507.32,16181.278799999998
2019-02-07-C3A-Regular,2019-02-07,Winter,Feb,C3A,Northern Interior Delta,NID,Regular,Eucapsis,476649.08999999997,175244.60159999997
2019-02-07-C3A-Regular,2019-02-07,Winter,Feb,C3A,Northern Interior Delta,NID,Regular,Geissleria,1126.83,454247.7096
2019-02-07-C3A-Surface,2019-02-07,Winter,Feb,C3A,Northern Interior Delta,NID,Surface,Chlorella,1802.92,13053.140800000001
2019-02-07-C3A-Surface,2019-02-07,Winter,Feb,C3A,Northern Interior Delta,NID,Surface,Eucapsis,915883.36,353083.8528
2019-02-07-C9-Regular,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Regular,Chlorella,187.8,674.202
2019-02-07-C9-Regular,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Regular,Cyclotella,187.8,58681.86600000001
2019-02-07-C9-Regular,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Regular,Eucapsis,74744.40000000001,27110.807999999997
2019-02-07-C9-Regular,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Regular,Geissleria,187.8,82385.982
2019-02-07-C9-Regular,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Regular,Nitzschia,187.8,12039.858
2019-02-07-C9-Regular,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Regular,Plagioselmis,375.6,228612.696
2019-02-07-C9-Regular,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Regular,Rhoicosphenia,187.8,45376.236000000004
2019-02-07-C9-Surface,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Surface,Chlorella,511.08,1834.7771999999998
2019-02-07-C9-Surface,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Surface,Eucapsis,101960.45999999999,37625.709599999995
2019-02-07-C9-Surface,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Surface,Melosira,511.08,3407758.7808
2019-02-07-C9-Surface,2019-02-07,Winter,Feb,C9,Southern Interior Delta,SID,Surface,Nitzschia,255.54,57499.0554
2019-02-12-D22-Regular,2019-02-12,Winter,Feb,D22,Confluence,CON,Regular,Chlorella,6310.22,22653.6898
2019-02-12-D22-Regular,2019-02-12,Winter,Feb,D22,Confluence,CON,Regular,Eucapsis,388529.26,141817.6872
2019-02-12-D22-Regular,2019-02-12,Winter,Feb,D22,Confluence,CON,Regular,Microcystis,901.46,23906.7192
2019-02-12-D22-Surface,2019-02-12,Winter,Feb,D22,Confluence,CON,Surface,Eucapsis,423172.4,156481.794
2019-02-12-D4-Regular,2019-02-12,Winter,Feb,D4,Confluence,CON,Regular,Chlorella,2253.65,8090.6035
2019-02-12-D4-Regular,2019-02-12,Winter,Feb,D4,Confluence,CON,Regular,Cyclotella,450.73,305856.36340000003
2019-02-12-D4-Regular,2019-02-12,Winter,Feb,D4,Confluence,CON,Regular,Eucapsis,188405.14,68312.6388
2019-02-12-D4-Surface,2019-02-12,Winter,Feb,D4,Confluence,CON,Surface,Achnanthidium,919.94,128589.21320000001
2019-02-12-D4-Surface,2019-02-12,Winter,Feb,D4,Confluence,CON,Surface,Chlorella,919.94,3302.5846
2019-02-12-D4-Surface,2019-02-12,Winter,Feb,D4,Confluence,CON,Surface,Eucapsis,515166.4,188109.33120000002
2019-02-12-D4-Surface,2019-02-12,Winter,Feb,D4,Confluence,CON,Surface,Nitzschia,919.94,202763.9754
2019-02-12-NZ068-Regular,2019-02-12,Winter,Feb,NZ068,Northern Interior Delta,NID,Regular,Chlorella,1802.92,6472.4828
2019-02-12-NZ068-Regular,2019-02-12,Winter,Feb,NZ068,Northern Interior Delta,NID,Regular,Eucapsis,405657,146685.5712
2019-02-12-NZ068-Surface,2019-02-12,Winter,Feb,NZ068,Northern Interior Delta,NID,Surface,Chlorella,919.94,10570.1106
2019-02-12-NZ068-Surface,2019-02-12,Winter,Feb,NZ068,Northern Interior Delta,NID,Surface,Eucapsis,528045.56,196223.202
2019-02-12-NZ068-Surface,2019-02-12,Winter,Feb,NZ068,Northern Interior Delta,NID,Surface,Plagioselmis,919.94,158257.2782
2019-02-13-D12-Regular,2019-02-13,Winter,Feb,D12,Confluence,CON,Regular,Chlorella,1802.92,6472.4828
2019-02-13-D12-Regular,2019-02-13,Winter,Feb,D12,Confluence,CON,Regular,Eucapsis,365992.76,133055.496
2019-02-13-D12-Surface,2019-02-13,Winter,Feb,D12,Confluence,CON,Surface,Chlorella,1839.88,13320.731200000002
2019-02-13-D12-Surface,2019-02-13,Winter,Feb,D12,Confluence,CON,Surface,Cyclotella,919.94,221567.549
2019-02-13-D12-Surface,2019-02-13,Winter,Feb,D12,Confluence,CON,Surface,Eucapsis,482968.5,179995.4604
2019-02-13-D19-Regular,2019-02-13,Winter,Feb,D19,Central Delta,CED,Regular,Chlorella,4507.32,16181.2788
2019-02-13-D19-Regular,2019-02-13,Winter,Feb,D19,Central Delta,CED,Regular,Cocconeis,1502.44,2752793.1046
2019-02-13-D19-Regular,2019-02-13,Winter,Feb,D19,Central Delta,CED,Regular,Eucapsis,344809.98000000004,126024.6672
2019-02-13-D19-Regular,2019-02-13,Winter,Feb,D19,Central Delta,CED,Regular,Melosira,751.22,2988555.9894000003
2019-02-13-D19-Regular,2019-02-13,Winter,Feb,D19,Central Delta,CED,Regular,Thalassiosira,751.22,13213494.0436
2019-02-13-D19-Regular,2019-02-13,Winter,Feb,D19,Central Delta,CED,Regular,Ulnaria,3004.88,6345435.1448
2019-02-13-D19-Surface,2019-02-13,Winter,Feb,D19,Central Delta,CED,Surface,Bacillaria,919.94,2403150.0626000003
2019-02-13-D19-Surface,2019-02-13,Winter,Feb,D19,Central Delta,CED,Surface,Eucapsis,448930.72000000003,166251.55680000002
2019-02-13-D19-Surface,2019-02-13,Winter,Feb,D19,Central Delta,CED,Surface,Navicula,919.94,379686.8362
2019-02-13-D28A-Regular,2019-02-13,Winter,Feb,D28A,Central Delta,CED,Regular,Chlorella,1639,5884.01
2019-02-13-D28A-Regular,2019-02-13,Winter,Feb,D28A,Central Delta,CED,Regular,Cocconeis,1229.25,457580.1175
2019-02-13-D28A-Regular,2019-02-13,Winter,Feb,D28A,Central Delta,CED,Regular,Cyclotella,409.75,128034.5825
2019-02-13-D28A-Regular,2019-02-13,Winter,Feb,D28A,Central Delta,CED,Regular,Eucapsis,160212.25,58118.94
2019-02-13-D28A-Regular,2019-02-13,Winter,Feb,D28A,Central Delta,CED,Regular,Nitzschia,819.5,81118.20749999999
2019-02-13-D28A-Regular,2019-02-13,Winter,Feb,D28A,Central Delta,CED,Regular,Plagioselmis,819.5,128636.91500000001
2019-02-13-D28A-Surface,2019-02-13,Winter,Feb,D28A,Central Delta,CED,Surface,Chlorella,1609.75,6744.852500000001
2019-02-13-D28A-Surface,2019-02-13,Winter,Feb,D28A,Central Delta,CED,Surface,Cocconeis,321.95,582603.9395
2019-02-13-D28A-Surface,2019-02-13,Winter,Feb,D28A,Central Delta,CED,Surface,Eucapsis,139404.35,53778.528
2019-02-14-P8-Regular,2019-02-14,Winter,Feb,P8,Southern Interior Delta,SID,Regular,Chlorella,2575.6,9246.403999999999
2019-02-14-P8-Regular,2019-02-14,Winter,Feb,P8,Southern Interior Delta,SID,Regular,Cocconeis,1931.6999999999998,3175012.949
2019-02-14-P8-Regular,2019-02-14,Winter,Feb,P8,Southern Interior Delta,SID,Regular,Eucapsis,263999,95735.052
2019-02-14-P8-Regular,2019-02-14,Winter,Feb,P8,Southern Interior Delta,SID,Regular,Euglena,643.9,1362724.2040000001
2019-02-15-D16-Regular,2019-02-15,Winter,Feb,D16,Central Delta,CED,Regular,Chlorella,643.9,4661.836
2019-02-15-D16-Regular,2019-02-15,Winter,Feb,D16,Central Delta,CED,Regular,Eucapsis,287823.3,104079.99599999998
2019-02-15-D16-Surface,2019-02-15,Winter,Feb,D16,Central Delta,CED,Surface,Chrysosaccus,459.97,238338.0552
2019-02-15-D16-Surface,2019-02-15,Winter,Feb,D16,Central Delta,CED,Surface,Eucapsis,275522.03,100761.0282
2019-02-15-D26-Regular,2019-02-15,Winter,Feb,D26,Central Delta,CED,Regular,Chlorella,2817.0499999999997,10113.209499999999
2019-02-15-D26-Regular,2019-02-15,Winter,Feb,D26,Central Delta,CED,Regular,Eucapsis,242829.71,88432.8336
2019-02-15-D26-Regular,2019-02-15,Winter,Feb,D26,Central Delta,CED,Regular,Nitzschia,1126.82,240739.45890000003
2019-02-15-D26-Regular,2019-02-15,Winter,Feb,D26,Central Delta,CED,Regular,Planktolyngbya,563.41,21815.2352
2019-02-15-D26-Surface,2019-02-15,Winter,Feb,D26,Central Delta,CED,Surface,Chlorella,1352.19,6558.1215
2019-02-15-D26-Surface,2019-02-15,Winter,Feb,D26,Central Delta,CED,Surface,Chroococcus,450.73,3236.2414
2019-02-15-D26-Surface,2019-02-15,Winter,Feb,D26,Central Delta,CED,Surface,Eucapsis,250155.15000000002,96708.6288
2019-02-15-D26-Surface,2019-02-15,Winter,Feb,D26,Central Delta,CED,Surface,Navicula,450.73,157503.0912
2019-02-15-D26-Surface,2019-02-15,Winter,Feb,D26,Central Delta,CED,Surface,Nitzschia,901.46,103262.243
2019-02-15-EZ2-Regular,2019-02-15,Winter,Feb,EZ2,Low Salinity Zone,LSZ,Regular,Chlorella,1287.8,4623.201999999999
2019-02-15-EZ2-Regular,2019-02-15,Winter,Feb,EZ2,Low Salinity Zone,LSZ,Regular,Eucapsis,520271.19999999995,188224.848
2019-02-15-EZ2-Surface,2019-02-15,Winter,Feb,EZ2,Low Salinity Zone,LSZ,Surface,Eucapsis,1061721.44,403854.7968
2019-02-15-EZ2-Surface,2019-02-15,Winter,Feb,EZ2,Low Salinity Zone,LSZ,Surface,Ulnaria,2504.06,6595093.0656
2019-02-15-EZ6-Regular,2019-02-15,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Regular,Eucapsis,831146.12,302457.8592
2019-02-15-EZ6-Regular,2019-02-15,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Regular,Plagioselmis,3605.84,706366.0268000001
2019-02-15-EZ6-Surface,2019-02-15,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Surface,Chlorella,657.1,7550.079000000001
2019-02-15-EZ6-Surface,2019-02-15,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Surface,Eucapsis,263497.10000000003,96751.404
2019-02-15-EZ6-Surface,2019-02-15,Winter,Feb,EZ6,Low Salinity Zone,LSZ,Surface,Staurosirella,657.1,29944.047000000002
2019-02-15-MD10A-Regular,2019-02-15,Winter,Feb,MD10A,Southern Interior Delta,SID,Regular,Achnanthidium,450.73,34106.7391
2019-02-15-MD10A-Regular,2019-02-15,Winter,Feb,MD10A,Southern Interior Delta,SID,Regular,Eucapsis,224012.81,81131.40000000001
2019-02-15-MD10A-Regular,2019-02-15,Winter,Feb,MD10A,Southern Interior Delta,SID,Regular,Nitzschia,450.73,44045.3356
2019-02-15-MD10A-Regular,2019-02-15,Winter,Feb,MD10A,Southern Interior Delta,SID,Regular,Planothidium,450.73,13936.571600000001
2019-02-15-MD10A-Surface,2019-02-15,Winter,Feb,MD10A,Southern Interior Delta,SID,Surface,Eucapsis,606981.72,241230.1608
2019-02-15-MD10A-Surface,2019-02-15,Winter,Feb,MD10A,Southern Interior Delta,SID,Surface,Plagioselmis,1502.43,720234.8934000001
2019-02-15-P8-Surface,2019-02-15,Winter,Feb,P8,Southern Interior Delta,SID,Surface,Chrysochromulina,766.62,14473.7856
2019-02-15-P8-Surface,2019-02-15,Winter,Feb,P8,Southern Interior Delta,SID,Surface,Eucapsis,364144.5,134955.7848
2019-02-17-D7-Surface,2019-02-17,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Surface,Chlorella,4507.3,32632.852000000003
2019-02-17-D7-Surface,2019-02-17,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Surface,Eucapsis,1802920,671767.992
2019-02-19-D10-Regular,2019-02-19,Winter,Feb,D10,Confluence,CON,Regular,Aulacoseira,1126.83,44825.297399999996
2019-02-19-D10-Regular,2019-02-19,Winter,Feb,D10,Confluence,CON,Regular,Eucapsis,508200.32999999996,183763.43639999998
2019-02-19-D10-Regular,2019-02-19,Winter,Feb,D10,Confluence,CON,Regular,Nitzschia,2253.66,268546.1256
2019-02-19-D10-Surface,2019-02-19,Winter,Feb,D10,Confluence,CON,Surface,Achnanthidium,1839.88,235044.67
2019-02-19-D10-Surface,2019-02-19,Winter,Feb,D10,Confluence,CON,Surface,Chlorella,5519.64,63420.6636
2019-02-19-D10-Surface,2019-02-19,Winter,Feb,D10,Confluence,CON,Surface,Eucapsis,1015613.76,369595.0944
2019-02-19-D6-Regular,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Regular,Chlorella,3605.84,20120.5872
2019-02-19-D6-Regular,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Regular,Eucapsis,424587.66000000003,154474.1856
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Aulacoseira,1802.92,368570.9356
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Cocconeis,3605.84,1903919.5784
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Eucapsis,823934.4400000001,321929.3952
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Navicula,1802.92,707087.1948
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Nitzschia,1802.92,171836.3052
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Plagioselmis,1802.92,419467.36720000004
2019-02-19-D7-Regular,2019-02-19,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Regular,Achnanthidium,1802.92,568713.0848000001
2019-02-19-D7-Regular,2019-02-19,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Regular,Eucapsis,769846.8400000001,280390.1184
2019-02-19-D8-Regular,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular,Achnanthidium,1502.43,315314.9841
2019-02-19-D8-Regular,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular,Chlorella,7512.1500000000005,36433.9275
2019-02-19-D8-Regular,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular,Eucapsis,667078.92,242311.91040000002
2019-02-19-D8-Regular,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular,Nitzschia,1502.43,85353.04830000001
2019-02-19-D8-Surface,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface,Chlorella,1839.88,21140.2212
2019-02-19-D8-Surface,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface,Cyclotella,1839.88,167668.26440000001
2019-02-19-D8-Surface,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface,Eucapsis,1183042.84,436493.1312
2019-02-19-D8-Surface,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface,Snowella,1839.88,5593.2352
2019-02-19-NZS42-Regular,2019-02-19,Winter,Feb,NZS42,Grizzly.Suisun Bay,GSB,Regular,Eucapsis,847372.4,308948.3712
2019-02-19-NZS42-Surface,2019-02-19,Winter,Feb,NZS42,Grizzly.Suisun Bay,GSB,Surface,Eucapsis,2106658.02,774127.8269999998
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Chlamydomonas,1802.92,759317.7872
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Cryptomonas,1802.92,4722298.21
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Cyclotella,1802.92,390187.9464
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Eucapsis,787876.04,286231.5792
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Monoraphidium,1802.92,100873.37400000001
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Nitzschia,1802.92,115585.20120000001
2019-02-20-NZ002-Surface,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface,Chlorella,919.94,10570.1106
2019-02-20-NZ002-Surface,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface,Chroococcus,919.94,42280.4424
2019-02-20-NZ002-Surface,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface,Eucapsis,695474.64,258815.9196
2019-02-20-NZ002-Surface,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface,Nitzschia,919.94,420007.8064
2019-02-20-NZ002-Surface,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface,Thalassiosira,919.94,1135583.1354
2019-02-20-NZ004-Regular,2019-02-20,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular,Aulacoseira,5408.76,1328121.0180000002
2019-02-20-NZ004-Regular,2019-02-20,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular,Chlorella,1802.92,6472.4828
2019-02-20-NZ004-Regular,2019-02-20,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular,Cyclotella,1802.92,221362.51760000002
2019-02-20-NZ004-Regular,2019-02-20,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular,Eucapsis,903262.92,329068.9584
2019-02-20-NZ004-Regular,2019-02-20,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular,Rhoicosphenia,1802.92,1115124.0492
2019-02-20-NZ032-Regular,2019-02-20,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular,Chlorella,5408.76,19417.4484
2019-02-20-NZ032-Regular,2019-02-20,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular,Eucapsis,827540.28,305054.064
2019-02-20-NZ032-Regular,2019-02-20,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular,Microcystis,5408.76,143440.3152
2019-02-20-NZ032-Surface,2019-02-20,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Surface,Eucapsis,1375627.96,531572.9328
2019-02-20-NZ032-Surface,2019-02-20,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Surface,Nitzschia,1802.92,336821.5144
2019-02-20-NZ325-Regular,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Regular,Cyclotella,3605.84,10830482.994800001
2019-02-20-NZ325-Regular,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Regular,Eucapsis,932109.64,340102.8288
2019-02-20-NZ325-Surface,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface,Chlorella,9199.38,33025.77419999999
2019-02-20-NZ325-Surface,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface,Cyclotella,4599.69,282834.93809999997
2019-02-20-NZ325-Surface,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface,Eucapsis,3031195.71,1115240.8373999998
2019-02-21-D41-Regular,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Regular,Chlorella,500.82,1797.9437999999998
2019-02-21-D41-Regular,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Regular,Cyclotella,166.94,36129.1548
2019-02-21-D41-Regular,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Regular,Eucapsis,66942.94,24339.851999999995
2019-02-21-D41-Regular,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Regular,Planothidium,166.94,30426.484399999998
2019-02-21-D41-Surface,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Surface,Eucapsis,516536.58,198285.1416
2019-02-21-D41-Surface,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Surface,Melosira,1802.92,15792876.061200002
2019-02-21-D41-Surface,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Surface,Nitzschia,901.46,1754592.7294
2019-02-21-D41A-Regular,2019-02-21,Winter,Feb,D41A,San Pablo Bay,SPB,Regular,Eucapsis,391233.64,141817.6872
2019-02-21-D41A-Regular,2019-02-21,Winter,Feb,D41A,San Pablo Bay,SPB,Regular,Nitzschia,901.46,176172.3278
2019-02-21-D41A-Surface,2019-02-21,Winter,Feb,D41A,San Pablo Bay,SPB,Surface,Eucapsis,393036.56,149606.3016
2019-02-21-D41A-Surface,2019-02-21,Winter,Feb,D41A,San Pablo Bay,SPB,Surface,Gomphonema,901.46,681611.9352000001
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Chlorella,5859.49,37324.9513
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Chrysochromulina,901.46,23906.7192
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Cocconeis,450.73,81419.8672
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Cyclotella,901.46,275337.4351
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Eucapsis,173080.32,63607.01760000001
2019-03-11-C10A-Surface,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Surface,Chlorella,643.9,7398.411
2019-03-11-C10A-Surface,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Surface,Chroococcus,1287.8,9246.403999999999
2019-03-11-C10A-Surface,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Surface,Eucapsis,282672.1,108947.87999999999
2019-03-11-C3A-Regular,2019-03-11,Spring,Mar,C3A,Northern Interior Delta,NID,Regular,Chlorella,2253.66,8090.6394
2019-03-11-C3A-Regular,2019-03-11,Spring,Mar,C3A,Northern Interior Delta,NID,Regular,Eucapsis,298985.56,111150.51120000001
2019-03-11-C3A-Surface,2019-03-11,Spring,Mar,C3A,Northern Interior Delta,NID,Surface,Eucapsis,1009635.2000000001,388781.6688
2019-03-11-C3A-Surface,2019-03-11,Spring,Mar,C3A,Northern Interior Delta,NID,Surface,Monoraphidium,1802.92,13233.4328
2019-03-11-C9-Regular,2019-03-11,Spring,Mar,C9,Southern Interior Delta,SID,Regular,Chlorella,2504.1,10492.179000000002
