SampleID,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType,AlgalType,Units.per.mL,BV.um3.per.mL
2019-02-15-MD10A-Surface,2019-02-15,Winter,Feb,MD10A,Southern Interior Delta,SID,Surface,Cyanobacterium,606981.72,241230.1608
2019-02-15-P8-Surface,2019-02-15,Winter,Feb,P8,Southern Interior Delta,SID,Surface,Cyanobacterium,364144.5,134955.7848
2019-02-15-P8-Surface,2019-02-15,Winter,Feb,P8,Southern Interior Delta,SID,Surface,Haptophyte,766.62,14473.7856
2019-02-17-D7-Surface,2019-02-17,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,1802920,671767.992
2019-02-17-D7-Surface,2019-02-17,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Surface,Green Alga,4507.3,32632.852000000003
2019-02-19-D10-Regular,2019-02-19,Winter,Feb,D10,Confluence,CON,Regular,Centric Diatom,1126.83,44825.297399999996
2019-02-19-D10-Regular,2019-02-19,Winter,Feb,D10,Confluence,CON,Regular,Cyanobacterium,508200.32999999996,183763.43639999998
2019-02-19-D10-Regular,2019-02-19,Winter,Feb,D10,Confluence,CON,Regular,Pennate Diatom,2253.66,268546.1256
2019-02-19-D10-Surface,2019-02-19,Winter,Feb,D10,Confluence,CON,Surface,Cyanobacterium,1015613.76,369595.0944
2019-02-19-D10-Surface,2019-02-19,Winter,Feb,D10,Confluence,CON,Surface,Green Alga,5519.64,63420.6636
2019-02-19-D10-Surface,2019-02-19,Winter,Feb,D10,Confluence,CON,Surface,Pennate Diatom,1839.88,235044.67
2019-02-19-D6-Regular,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Regular,Cyanobacterium,424587.66000000003,154474.1856
2019-02-19-D6-Regular,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Regular,Green Alga,3605.84,20120.5872
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Centric Diatom,1802.92,368570.9356
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Cryptophyte,1802.92,419467.36720000004
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Cyanobacterium,823934.4400000001,321929.3952
2019-02-19-D6-Surface,2019-02-19,Winter,Feb,D6,San Pablo Bay,SPB,Surface,Pennate Diatom,7211.68,2782843.0784
2019-02-19-D7-Regular,2019-02-19,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,769846.8400000001,280390.1184
2019-02-19-D7-Regular,2019-02-19,Winter,Feb,D7,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,1802.92,568713.0848000001
2019-02-19-D8-Regular,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,667078.92,242311.91040000002
2019-02-19-D8-Regular,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular,Green Alga,7512.1500000000005,36433.9275
2019-02-19-D8-Regular,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,3004.86,400668.0324
2019-02-19-D8-Surface,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface,Centric Diatom,1839.88,167668.26440000001
2019-02-19-D8-Surface,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,1184882.72,442086.3664
2019-02-19-D8-Surface,2019-02-19,Winter,Feb,D8,Grizzly.Suisun Bay,GSB,Surface,Green Alga,1839.88,21140.2212
2019-02-19-NZS42-Regular,2019-02-19,Winter,Feb,NZS42,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,847372.4,308948.3712
2019-02-19-NZS42-Surface,2019-02-19,Winter,Feb,NZS42,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,2106658.02,774127.8269999998
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Centric Diatom,1802.92,390187.9464
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Cryptophyte,1802.92,4722298.21
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Cyanobacterium,787876.04,286231.5792
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Green Alga,3605.84,860191.1612
2019-02-20-NZ002-Regular,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Regular,Pennate Diatom,1802.92,115585.20120000001
2019-02-20-NZ002-Surface,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface,Centric Diatom,919.94,1135583.1354
2019-02-20-NZ002-Surface,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface,Cyanobacterium,696394.58,301096.36199999996
2019-02-20-NZ002-Surface,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface,Green Alga,919.94,10570.1106
2019-02-20-NZ002-Surface,2019-02-20,Winter,Feb,NZ002,San Pablo Bay,SPB,Surface,Pennate Diatom,919.94,420007.8064
2019-02-20-NZ004-Regular,2019-02-20,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular,Centric Diatom,7211.68,1549483.5356
2019-02-20-NZ004-Regular,2019-02-20,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular,Cyanobacterium,903262.92,329068.9584
2019-02-20-NZ004-Regular,2019-02-20,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular,Green Alga,1802.92,6472.4828
2019-02-20-NZ004-Regular,2019-02-20,Winter,Feb,NZ004,San Pablo Bay,SPB,Regular,Pennate Diatom,1802.92,1115124.0492
2019-02-20-NZ032-Regular,2019-02-20,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,832949.04,448494.3792
2019-02-20-NZ032-Regular,2019-02-20,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular,Green Alga,5408.76,19417.4484
2019-02-20-NZ032-Surface,2019-02-20,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,1375627.96,531572.9328
2019-02-20-NZ032-Surface,2019-02-20,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Surface,Pennate Diatom,1802.92,336821.5144
2019-02-20-NZ325-Regular,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Regular,Centric Diatom,3605.84,10830482.994800001
2019-02-20-NZ325-Regular,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Regular,Cyanobacterium,932109.64,340102.8288
2019-02-20-NZ325-Surface,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface,Centric Diatom,4599.69,282834.93809999997
2019-02-20-NZ325-Surface,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface,Cyanobacterium,3031195.71,1115240.8373999998
2019-02-20-NZ325-Surface,2019-02-20,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface,Green Alga,9199.38,33025.77419999999
2019-02-21-D41-Regular,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Regular,Centric Diatom,166.94,36129.1548
2019-02-21-D41-Regular,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Regular,Cyanobacterium,66942.94,24339.851999999995
2019-02-21-D41-Regular,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Regular,Green Alga,500.82,1797.9437999999998
2019-02-21-D41-Regular,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Regular,Pennate Diatom,166.94,30426.484399999998
2019-02-21-D41-Surface,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Surface,Centric Diatom,1802.92,15792876.061200002
2019-02-21-D41-Surface,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Surface,Cyanobacterium,516536.58,198285.1416
2019-02-21-D41-Surface,2019-02-21,Winter,Feb,D41,San Pablo Bay,SPB,Surface,Pennate Diatom,901.46,1754592.7294
2019-02-21-D41A-Regular,2019-02-21,Winter,Feb,D41A,San Pablo Bay,SPB,Regular,Cyanobacterium,391233.64,141817.6872
2019-02-21-D41A-Regular,2019-02-21,Winter,Feb,D41A,San Pablo Bay,SPB,Regular,Pennate Diatom,901.46,176172.3278
2019-02-21-D41A-Surface,2019-02-21,Winter,Feb,D41A,San Pablo Bay,SPB,Surface,Cyanobacterium,393036.56,149606.3016
2019-02-21-D41A-Surface,2019-02-21,Winter,Feb,D41A,San Pablo Bay,SPB,Surface,Pennate Diatom,901.46,681611.9352000001
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Centric Diatom,901.46,275337.4351
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Cyanobacterium,173080.32,63607.01760000001
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Green Alga,5859.49,37324.9513
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Haptophyte,901.46,23906.7192
2019-03-11-C10A-Regular,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Regular,Pennate Diatom,450.73,81419.8672
2019-03-11-C10A-Surface,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Surface,Cyanobacterium,283959.89999999997,118194.28399999999
2019-03-11-C10A-Surface,2019-03-11,Spring,Mar,C10A,Southern Interior Delta,SID,Surface,Green Alga,643.9,7398.411
2019-03-11-C3A-Regular,2019-03-11,Spring,Mar,C3A,Northern Interior Delta,NID,Regular,Cyanobacterium,298985.56,111150.51120000001
2019-03-11-C3A-Regular,2019-03-11,Spring,Mar,C3A,Northern Interior Delta,NID,Regular,Green Alga,2253.66,8090.6394
2019-03-11-C3A-Surface,2019-03-11,Spring,Mar,C3A,Northern Interior Delta,NID,Surface,Cyanobacterium,1009635.2000000001,388781.6688
2019-03-11-C3A-Surface,2019-03-11,Spring,Mar,C3A,Northern Interior Delta,NID,Surface,Green Alga,1802.92,13233.4328
2019-03-11-C9-Regular,2019-03-11,Spring,Mar,C9,Southern Interior Delta,SID,Regular,Centric Diatom,751.23,197190.3627
2019-03-11-C9-Regular,2019-03-11,Spring,Mar,C9,Southern Interior Delta,SID,Regular,Cryptophyte,250.41,534014.3496
2019-03-11-C9-Regular,2019-03-11,Spring,Mar,C9,Southern Interior Delta,SID,Regular,Cyanobacterium,105923.43000000001,90197.682
2019-03-11-C9-Regular,2019-03-11,Spring,Mar,C9,Southern Interior Delta,SID,Regular,Green Alga,2754.5099999999998,21903.3627
2019-03-11-C9-Surface,2019-03-11,Spring,Mar,C9,Southern Interior Delta,SID,Surface,Centric Diatom,300.49,20721.790399999998
2019-03-11-C9-Surface,2019-03-11,Spring,Mar,C9,Southern Interior Delta,SID,Surface,Cyanobacterium,121097.47,45109.558800000006
2019-03-11-C9-Surface,2019-03-11,Spring,Mar,C9,Southern Interior Delta,SID,Surface,Green Alga,300.49,1727.8175
2019-03-11-C9-Surface,2019-03-11,Spring,Mar,C9,Southern Interior Delta,SID,Surface,Pennate Diatom,300.49,275002.4382
2019-03-12-D22-Regular,2019-03-12,Spring,Mar,D22,Confluence,CON,Regular,Centric Diatom,563.41,121724.7305
2019-03-12-D22-Regular,2019-03-12,Spring,Mar,D22,Confluence,CON,Regular,Cryptophyte,1126.82,86032.707
2019-03-12-D22-Regular,2019-03-12,Spring,Mar,D22,Confluence,CON,Regular,Cyanobacterium,258041.78,93909.1788
2019-03-12-D22-Regular,2019-03-12,Spring,Mar,D22,Confluence,CON,Regular,Green Alga,4507.28,16181.135199999999
2019-03-12-D22-Regular,2019-03-12,Spring,Mar,D22,Confluence,CON,Regular,Pennate Diatom,563.41,123775.54289999999
2019-03-12-D22-Surface,2019-03-12,Spring,Mar,D22,Confluence,CON,Surface,Cyanobacterium,574680.24,214998.01919999998
2019-03-12-D22-Surface,2019-03-12,Spring,Mar,D22,Confluence,CON,Surface,Green Alga,1408.53,5056.6227
2019-03-12-D4-Regular,2019-03-12,Spring,Mar,D4,Confluence,CON,Regular,Cryptophyte,643.9,1373155.3839999998
2019-03-12-D4-Regular,2019-03-12,Spring,Mar,D4,Confluence,CON,Regular,Cyanobacterium,256916.09999999998,93880.61999999998
2019-03-12-D4-Regular,2019-03-12,Spring,Mar,D4,Confluence,CON,Regular,Green Alga,6439,23116.01
2019-03-12-D4-Regular,2019-03-12,Spring,Mar,D4,Confluence,CON,Regular,Pennate Diatom,1287.8,169989.6
2019-03-12-D4-Surface,2019-03-12,Spring,Mar,D4,Confluence,CON,Surface,Cyanobacterium,761041.62,285832.6704
2019-03-12-NZ068-Regular,2019-03-12,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular,Centric Diatom,450.73,2765643.2216000003
2019-03-12-NZ068-Regular,2019-03-12,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular,Cyanobacterium,174883.24000000002,63931.54320000001
2019-03-12-NZ068-Regular,2019-03-12,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular,Green Alga,4056.57,14563.0863
2019-03-12-NZ068-Regular,2019-03-12,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular,Pennate Diatom,901.46,1641450.4848000002
2019-03-12-NZ068-Surface,2019-03-12,Spring,Mar,NZ068,Northern Interior Delta,NID,Surface,Cyanobacterium,458619.81,169971.0372
2019-03-12-NZ068-Surface,2019-03-12,Spring,Mar,NZ068,Northern Interior Delta,NID,Surface,Green Alga,1126.83,4045.3196999999996
2019-03-12-NZ068-Surface,2019-03-12,Spring,Mar,NZ068,Northern Interior Delta,NID,Surface,Soft Body,1126.83,250730.94329999998
2019-03-13-D12-Regular,2019-03-13,Spring,Mar,D12,Confluence,CON,Regular,Centric Diatom,1060.54,126575.449
2019-03-13-D12-Regular,2019-03-13,Spring,Mar,D12,Confluence,CON,Regular,Cyanobacterium,206275.03,75404.39399999999
2019-03-13-D12-Regular,2019-03-13,Spring,Mar,D12,Confluence,CON,Regular,Green Alga,4772.43,17133.0237
2019-03-13-D12-Regular,2019-03-13,Spring,Mar,D12,Confluence,CON,Regular,Pennate Diatom,530.27,27229.3645
2019-03-13-D12-Surface,2019-03-13,Spring,Mar,D12,Confluence,CON,Surface,Cyanobacterium,486648.26,178173.97920000003
2019-03-13-D19-Regular,2019-03-13,Spring,Mar,D19,Central Delta,CED,Regular,Cyanobacterium,141461.76,51675.1488
2019-03-13-D19-Regular,2019-03-13,Spring,Mar,D19,Central Delta,CED,Regular,Green Alga,4160.64,17433.0816
2019-03-13-D19-Regular,2019-03-13,Spring,Mar,D19,Central Delta,CED,Regular,Pennate Diatom,346.72,422259.8864
2019-03-13-D19-Surface,2019-03-13,Spring,Mar,D19,Central Delta,CED,Surface,Cyanobacterium,190427.58000000002,69630.2586
2019-03-13-D19-Surface,2019-03-13,Spring,Mar,D19,Central Delta,CED,Surface,Green Alga,919.94,6660.365600000001
2019-03-13-D19-Surface,2019-03-13,Spring,Mar,D19,Central Delta,CED,Surface,Pennate Diatom,459.97,14783.435800000001
2019-03-13-D28A-Regular,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Regular,Centric Diatom,187.8,18695.49
2019-03-13-D28A-Regular,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Regular,Cryptophyte,563.4000000000001,144677.364
2019-03-13-D28A-Regular,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Regular,Cyanobacterium,75871.20000000001,32632.127999999997
2019-03-13-D28A-Regular,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Regular,Green Alga,2817,10113.029999999999
2019-03-13-D28A-Regular,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Regular,Pennate Diatom,187.8,75116.244
2019-03-13-D28A-Surface,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Surface,Chrysophyte,328.54,49139.7278
2019-03-13-D28A-Surface,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Surface,Cryptophyte,492.81000000000006,173056.8023
2019-03-13-D28A-Surface,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Surface,Cyanobacterium,67514.97,24778.486800000002
2019-03-13-D28A-Surface,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Surface,Green Alga,328.54,1179.4586
2019-03-13-D28A-Surface,2019-03-13,Spring,Mar,D28A,Central Delta,CED,Surface,Soft Body,492.81000000000006,171586.5858
2019-03-14-D16-Regular,2019-03-14,Spring,Mar,D16,Central Delta,CED,Regular,Cyanobacterium,392135.10000000003,165724.40639999998
2019-03-14-D16-Regular,2019-03-14,Spring,Mar,D16,Central Delta,CED,Regular,Green Alga,6310.22,22653.6898
2019-03-14-D16-Regular,2019-03-14,Spring,Mar,D16,Central Delta,CED,Regular,Pennate Diatom,901.46,236056.31560000003
2019-03-14-D16-Surface,2019-03-14,Spring,Mar,D16,Central Delta,CED,Surface,Centric Diatom,1287.8,158116.084
2019-03-14-D16-Surface,2019-03-14,Spring,Mar,D16,Central Delta,CED,Surface,Cyanobacterium,520271.19999999995,195642.57599999997
2019-03-14-D26-Regular,2019-03-14,Spring,Mar,D26,Central Delta,CED,Regular,Cyanobacterium,180742.73,75312.47569999998
2019-03-14-D26-Regular,2019-03-14,Spring,Mar,D26,Central Delta,CED,Regular,Green Alga,3605.84,12944.9656
2019-03-14-D26-Surface,2019-03-14,Spring,Mar,D26,Central Delta,CED,Surface,Centric Diatom,459.97,110783.7745
2019-03-14-D26-Surface,2019-03-14,Spring,Mar,D26,Central Delta,CED,Surface,Cyanobacterium,193647.37000000002,71700.1236
2019-03-14-D26-Surface,2019-03-14,Spring,Mar,D26,Central Delta,CED,Surface,Pennate Diatom,919.94,73530.80420000001
2019-03-14-MD10A-Regular,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular,Centric Diatom,643.9,102463.807
2019-03-14-MD10A-Regular,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular,Cryptophyte,643.9,860639.9594999999
2019-03-14-MD10A-Regular,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular,Cyanobacterium,126526.34999999999,46476.70199999999
2019-03-14-MD10A-Regular,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular,Green Alga,965.8499999999999,8122.7985
2019-03-14-MD10A-Regular,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular,Pennate Diatom,321.95,11541.9075
2019-03-14-MD10A-Surface,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface,Chrysophyte,845.1299999999999,60545.1132
2019-03-14-MD10A-Surface,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface,Cryptophyte,281.71,243048.11959999998
2019-03-14-MD10A-Surface,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface,Cyanobacterium,113810.84,42797.3832
2019-03-14-MD10A-Surface,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface,Green Alga,281.71,1011.3388999999999
2019-03-14-MD10A-Surface,2019-03-14,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface,Soft Body,1971.9699999999998,627204.7782
2019-03-14-P8-Regular,2019-03-14,Spring,Mar,P8,Southern Interior Delta,SID,Regular,Centric Diatom,204.88,25155.1664
2019-03-14-P8-Regular,2019-03-14,Spring,Mar,P8,Southern Interior Delta,SID,Regular,Cyanobacterium,78878.8,28617.6384
2019-03-14-P8-Regular,2019-03-14,Spring,Mar,P8,Southern Interior Delta,SID,Regular,Green Alga,2868.32,40678.924
2019-03-14-P8-Regular,2019-03-14,Spring,Mar,P8,Southern Interior Delta,SID,Regular,Pennate Diatom,1229.28,260054.18400000004
2019-03-14-P8-Surface,2019-03-14,Spring,Mar,P8,Southern Interior Delta,SID,Surface,Cyanobacterium,267218.5,101298.348
2019-03-14-P8-Surface,2019-03-14,Spring,Mar,P8,Southern Interior Delta,SID,Surface,Pennate Diatom,643.9,542781.944
2019-03-15-D10-Regular,2019-03-15,Spring,Mar,D10,Confluence,CON,Regular,Cyanobacterium,405656.1,148920.8616
2019-03-15-D10-Regular,2019-03-15,Spring,Mar,D10,Confluence,CON,Regular,Green Alga,2003.24,7191.6316
2019-03-15-D10-Surface,2019-03-15,Spring,Mar,D10,Confluence,CON,Surface,Centric Diatom,766.62,30496.1436
2019-03-15-D10-Surface,2019-03-15,Spring,Mar,D10,Confluence,CON,Surface,Cyanobacterium,312780.96,114119.0532
2019-03-15-D6-Surface,2019-03-15,Spring,Mar,D6,San Pablo Bay,SPB,Surface,Cyanobacterium,879462.64,321574.22640000004
2019-03-15-D6-Surface,2019-03-15,Spring,Mar,D6,San Pablo Bay,SPB,Surface,Green Alga,3679.76,26641.462400000004
2019-03-15-D6-Surface,2019-03-15,Spring,Mar,D6,San Pablo Bay,SPB,Surface,Pennate Diatom,1839.88,500024.1876
2019-03-15-D8-Regular,2019-03-15,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,407659.34,149642.02800000002
2019-03-15-D8-Regular,2019-03-15,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular,Green Alga,6009.72,21574.8948
2019-03-15-D8-Surface,2019-03-15,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,312014.34,114947.0028
2019-03-15-D8-Surface,2019-03-15,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface,Green Alga,2299.86,12725.892
2019-03-15-D8-Surface,2019-03-15,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface,Pennate Diatom,766.62,245464.0578
2019-03-15-EZ2-Regular,2019-03-15,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular,Cyanobacterium,182996.38,66527.748
2019-03-15-EZ2-Regular,2019-03-15,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular,Green Alga,1802.92,6472.4828
2019-03-15-EZ2-Regular,2019-03-15,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular,Pennate Diatom,450.73,101955.126
2019-03-15-EZ2-Surface,2019-03-15,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface,Centric Diatom,643.9,201199.43300000002
2019-03-15-EZ2-Surface,2019-03-15,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface,Chrysophyte,643.9,230361.664
2019-03-15-EZ2-Surface,2019-03-15,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface,Cyanobacterium,271081.89999999997,103616.38799999999
2019-03-15-EZ6-Regular,2019-03-15,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular,Cyanobacterium,179390.54,65229.6456
2019-03-15-EZ6-Regular,2019-03-15,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular,Green Alga,3605.84,12944.9656
2019-03-15-EZ6-Regular,2019-03-15,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular,Pennate Diatom,901.46,326752.2062
2019-03-15-EZ6-Surface,2019-03-15,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface,Centric Diatom,1802.92,625577.1816
2019-03-15-EZ6-Surface,2019-03-15,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface,Cyanobacterium,506620.52,218658.13760000002
2019-03-15-EZ6-Surface,2019-03-15,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface,Green Alga,901.46,6526.5704000000005
2019-03-15-EZ6-Surface,2019-03-15,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface,Soft Body,1802.92,1189981.2876
2019-03-18-D6-Regular,2019-03-18,Spring,Mar,D6,San Pablo Bay,SPB,Regular,Cyanobacterium,405656.1,149642.02800000002
2019-03-18-D6-Regular,2019-03-18,Spring,Mar,D6,San Pablo Bay,SPB,Regular,Green Alga,3004.86,10787.4474
2019-03-18-D7-Regular,2019-03-18,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular,Centric Diatom,2003.24,138143.43039999998
2019-03-18-D7-Regular,2019-03-18,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,395639.9,170796.2424
2019-03-18-D7-Regular,2019-03-18,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular,Green Alga,4006.48,13431.724199999999
2019-03-18-D7-Regular,2019-03-18,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,1001.62,68300.4678
2019-03-18-D7-Surface,2019-03-18,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,671554.74,248383.26
2019-03-18-D7-Surface,2019-03-18,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Surface,Green Alga,1533.23,17616.812700000002
2019-03-18-NZ032-Regular,2019-03-18,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,778861.4400000001,284933.4768
2019-03-18-NZ032-Regular,2019-03-18,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Regular,Green Alga,18029.2,64724.828
2019-03-18-NZ032-Surface,2019-03-18,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Surface,Centric Diatom,3605.84,164318.1288
2019-03-18-NZ032-Surface,2019-03-18,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,1099781.2,416690.8704
2019-03-18-NZS42-Surface,2019-03-18,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,505820.12,186602.5512
2019-03-18-NZS42-Surface,2019-03-18,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Surface,Soft Body,8764.21,1712701.9182
2019-03-19-D41-Regular,2019-03-19,Spring,Mar,D41,San Pablo Bay,SPB,Regular,Cryptophyte,214.63,185174.1788
2019-03-19-D41-Regular,2019-03-19,Spring,Mar,D41,San Pablo Bay,SPB,Regular,Cyanobacterium,91647.01000000001,315132.6438
2019-03-19-D41-Regular,2019-03-19,Spring,Mar,D41,San Pablo Bay,SPB,Regular,Green Alga,1502.4099999999999,72315.28589999999
2019-03-19-D41-Regular,2019-03-19,Spring,Mar,D41,San Pablo Bay,SPB,Regular,Pennate Diatom,214.63,36259.5922
