SampleID,AlgalType,Units.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-02-20-NZ032-Regular,Cyanobacterium,832949.04,,2/20/2019,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-02-20-NZ032-Regular,Green Alga,5408.76,,2/20/2019,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-02-20-NZ032-Surface,Cyanobacterium,1375627.96,,2/20/2019,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-02-20-NZ032-Surface,Pennate Diatom,1802.92,,2/20/2019,Winter,Feb,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-02-20-NZ325-Regular,Centric Diatom,3605.84,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Regular
2019-02-20-NZ325-Regular,Cyanobacterium,932109.64,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Regular
2019-02-20-NZ325-Surface,Centric Diatom,4599.69,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface
2019-02-20-NZ325-Surface,Cyanobacterium,3031195.71,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface
2019-02-20-NZ325-Surface,Green Alga,9199.38,,2/20/2019,Winter,Feb,NZ325,San Pablo Bay,SPB,Surface
2019-02-21-D41-Regular,Centric Diatom,166.94,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Regular
2019-02-21-D41-Regular,Cyanobacterium,66942.94,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Regular
2019-02-21-D41-Regular,Green Alga,500.82,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Regular
2019-02-21-D41-Regular,Pennate Diatom,166.94,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Regular
2019-02-21-D41-Surface,Centric Diatom,1802.92,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Surface
2019-02-21-D41-Surface,Cyanobacterium,516536.58,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Surface
2019-02-21-D41-Surface,Pennate Diatom,901.46,,2/21/2019,Winter,Feb,D41,San Pablo Bay,SPB,Surface
2019-02-21-D41A-Regular,Cyanobacterium,391233.64,,2/21/2019,Winter,Feb,D41A,San Pablo Bay,SPB,Regular
2019-02-21-D41A-Regular,Pennate Diatom,901.46,,2/21/2019,Winter,Feb,D41A,San Pablo Bay,SPB,Regular
2019-02-21-D41A-Surface,Cyanobacterium,393036.56,,2/21/2019,Winter,Feb,D41A,San Pablo Bay,SPB,Surface
2019-02-21-D41A-Surface,Pennate Diatom,901.46,,2/21/2019,Winter,Feb,D41A,San Pablo Bay,SPB,Surface
2019-03-11-C10A-Regular,Centric Diatom,901.46,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Regular,Cyanobacterium,173080.32,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Regular,Green Alga,5859.49,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Regular,Haptophyte,901.46,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Regular,Pennate Diatom,450.73,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Regular
2019-03-11-C10A-Surface,Cyanobacterium,283959.9,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Surface
2019-03-11-C10A-Surface,Green Alga,643.9,,3/11/2019,Spring,Mar,C10A,Southern Interior Delta,SID,Surface
2019-03-11-C3A-Regular,Cyanobacterium,298985.56,,3/11/2019,Spring,Mar,C3A,Northern Interior Delta,NID,Regular
2019-03-11-C3A-Regular,Green Alga,2253.66,,3/11/2019,Spring,Mar,C3A,Northern Interior Delta,NID,Regular
2019-03-11-C3A-Surface,Cyanobacterium,1009635.2,,3/11/2019,Spring,Mar,C3A,Northern Interior Delta,NID,Surface
2019-03-11-C3A-Surface,Green Alga,1802.92,,3/11/2019,Spring,Mar,C3A,Northern Interior Delta,NID,Surface
2019-03-11-C9-Regular,Centric Diatom,751.23,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Cryptophyte,250.41,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Cyanobacterium,105923.43,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Regular,Green Alga,2754.51,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Regular
2019-03-11-C9-Surface,Centric Diatom,300.49,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Surface
2019-03-11-C9-Surface,Cyanobacterium,121097.47,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Surface
2019-03-11-C9-Surface,Green Alga,300.49,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Surface
2019-03-11-C9-Surface,Pennate Diatom,300.49,,3/11/2019,Spring,Mar,C9,Southern Interior Delta,SID,Surface
2019-03-12-D22-Regular,Centric Diatom,563.41,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Regular,Cryptophyte,1126.82,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Regular,Cyanobacterium,258041.78,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Regular,Green Alga,4507.28,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Regular,Pennate Diatom,563.41,,3/12/2019,Spring,Mar,D22,Confluence,CON,Regular
2019-03-12-D22-Surface,Cyanobacterium,574680.24,,3/12/2019,Spring,Mar,D22,Confluence,CON,Surface
2019-03-12-D22-Surface,Green Alga,1408.53,,3/12/2019,Spring,Mar,D22,Confluence,CON,Surface
2019-03-12-D4-Regular,Cryptophyte,643.9,,3/12/2019,Spring,Mar,D4,Confluence,CON,Regular
2019-03-12-D4-Regular,Cyanobacterium,256916.1,,3/12/2019,Spring,Mar,D4,Confluence,CON,Regular
2019-03-12-D4-Regular,Green Alga,6439,,3/12/2019,Spring,Mar,D4,Confluence,CON,Regular
2019-03-12-D4-Regular,Pennate Diatom,1287.8,,3/12/2019,Spring,Mar,D4,Confluence,CON,Regular
2019-03-12-D4-Surface,Cyanobacterium,761041.62,,3/12/2019,Spring,Mar,D4,Confluence,CON,Surface
2019-03-12-NZ068-Regular,Centric Diatom,450.73,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular
2019-03-12-NZ068-Regular,Cyanobacterium,174883.24,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular
2019-03-12-NZ068-Regular,Green Alga,4056.57,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular
2019-03-12-NZ068-Regular,Pennate Diatom,901.46,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Regular
2019-03-12-NZ068-Surface,Cyanobacterium,458619.81,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Surface
2019-03-12-NZ068-Surface,Green Alga,1126.83,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Surface
2019-03-12-NZ068-Surface,Soft Body,1126.83,,3/12/2019,Spring,Mar,NZ068,Northern Interior Delta,NID,Surface
2019-03-13-D12-Regular,Centric Diatom,1060.54,,3/13/2019,Spring,Mar,D12,Confluence,CON,Regular
2019-03-13-D12-Regular,Cyanobacterium,206275.03,,3/13/2019,Spring,Mar,D12,Confluence,CON,Regular
2019-03-13-D12-Regular,Green Alga,4772.43,,3/13/2019,Spring,Mar,D12,Confluence,CON,Regular
2019-03-13-D12-Regular,Pennate Diatom,530.27,,3/13/2019,Spring,Mar,D12,Confluence,CON,Regular
2019-03-13-D12-Surface,Cyanobacterium,486648.26,,3/13/2019,Spring,Mar,D12,Confluence,CON,Surface
2019-03-13-D19-Regular,Cyanobacterium,141461.76,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Regular
2019-03-13-D19-Regular,Green Alga,4160.64,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Regular
2019-03-13-D19-Regular,Pennate Diatom,346.72,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Regular
2019-03-13-D19-Surface,Cyanobacterium,190427.58,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Surface
2019-03-13-D19-Surface,Green Alga,919.94,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Surface
2019-03-13-D19-Surface,Pennate Diatom,459.97,,3/13/2019,Spring,Mar,D19,Central Delta,CED,Surface
2019-03-13-D28A-Regular,Centric Diatom,187.8,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Cryptophyte,563.4,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Cyanobacterium,75871.2,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Green Alga,2817,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Regular,Pennate Diatom,187.8,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Regular
2019-03-13-D28A-Surface,Chrysophyte,328.54,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Cryptophyte,492.81,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Cyanobacterium,67514.97,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Green Alga,328.54,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-13-D28A-Surface,Soft Body,492.81,,3/13/2019,Spring,Mar,D28A,Central Delta,CED,Surface
2019-03-14-D16-Regular,Cyanobacterium,392135.1,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Green Alga,6310.22,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Regular,Pennate Diatom,901.46,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Regular
2019-03-14-D16-Surface,Centric Diatom,1287.8,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Surface
2019-03-14-D16-Surface,Cyanobacterium,520271.2,,3/14/2019,Spring,Mar,D16,Central Delta,CED,Surface
2019-03-14-D26-Regular,Cyanobacterium,180742.73,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Regular,Green Alga,3605.84,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Regular
2019-03-14-D26-Surface,Centric Diatom,459.97,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Cyanobacterium,193647.37,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-D26-Surface,Pennate Diatom,919.94,,3/14/2019,Spring,Mar,D26,Central Delta,CED,Surface
2019-03-14-MD10A-Regular,Centric Diatom,643.9,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Cryptophyte,643.9,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Cyanobacterium,126526.35,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Green Alga,965.85,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Regular,Pennate Diatom,321.95,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Regular
2019-03-14-MD10A-Surface,Chrysophyte,845.13,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Cryptophyte,281.71,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Cyanobacterium,113810.84,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Green Alga,281.71,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-MD10A-Surface,Soft Body,1971.97,,3/14/2019,Spring,Mar,MD10A,Southern Interior Delta,SID,Surface
2019-03-14-P8-Regular,Centric Diatom,204.88,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Cyanobacterium,78878.8,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Green Alga,2868.32,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Regular,Pennate Diatom,1229.28,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Regular
2019-03-14-P8-Surface,Cyanobacterium,267218.5,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Surface
2019-03-14-P8-Surface,Pennate Diatom,643.9,,3/14/2019,Spring,Mar,P8,Southern Interior Delta,SID,Surface
2019-03-15-D10-Regular,Cyanobacterium,405656.1,,3/15/2019,Spring,Mar,D10,Confluence,CON,Regular
2019-03-15-D10-Regular,Green Alga,2003.24,,3/15/2019,Spring,Mar,D10,Confluence,CON,Regular
2019-03-15-D10-Surface,Centric Diatom,766.62,,3/15/2019,Spring,Mar,D10,Confluence,CON,Surface
2019-03-15-D10-Surface,Cyanobacterium,312780.96,,3/15/2019,Spring,Mar,D10,Confluence,CON,Surface
2019-03-15-D6-Surface,Cyanobacterium,879462.64,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D6-Surface,Green Alga,3679.76,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D6-Surface,Pennate Diatom,1839.88,,3/15/2019,Spring,Mar,D6,San Pablo Bay,SPB,Surface
2019-03-15-D8-Regular,Cyanobacterium,407659.34,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular
2019-03-15-D8-Regular,Green Alga,6009.72,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Regular
2019-03-15-D8-Surface,Cyanobacterium,312014.34,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Green Alga,2299.86,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-D8-Surface,Pennate Diatom,766.62,,3/15/2019,Spring,Mar,D8,Grizzly.Suisun Bay,GSB,Surface
2019-03-15-EZ2-Regular,Cyanobacterium,182996.38,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Regular,Green Alga,1802.92,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Regular,Pennate Diatom,450.73,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ2-Surface,Centric Diatom,643.9,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ2-Surface,Chrysophyte,643.9,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ2-Surface,Cyanobacterium,271081.9,,3/15/2019,Spring,Mar,EZ2,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Regular,Cyanobacterium,179390.54,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Regular,Green Alga,3605.84,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Regular,Pennate Diatom,901.46,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Regular
2019-03-15-EZ6-Surface,Centric Diatom,1802.92,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Cyanobacterium,506620.52,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Green Alga,901.46,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-15-EZ6-Surface,Soft Body,1802.92,,3/15/2019,Spring,Mar,EZ6,Low Salinity Zone,LSZ,Surface
2019-03-18-D6-Regular,Cyanobacterium,405656.1,,3/18/2019,Spring,Mar,D6,San Pablo Bay,SPB,Regular
2019-03-18-D6-Regular,Green Alga,3004.86,,3/18/2019,Spring,Mar,D6,San Pablo Bay,SPB,Regular
2019-03-18-D7-Regular,Centric Diatom,2003.24,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Cyanobacterium,395639.9,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Green Alga,4006.48,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Regular,Pennate Diatom,1001.62,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-D7-Surface,Cyanobacterium,671554.74,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-D7-Surface,Green Alga,1533.23,,3/18/2019,Spring,Mar,D7,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZ032-Regular,Cyanobacterium,778861.44,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-NZ032-Regular,Green Alga,18029.2,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-03-18-NZ032-Surface,Centric Diatom,3605.84,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZ032-Surface,Cyanobacterium,1099781.2,,3/18/2019,Spring,Mar,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZS42-Surface,Cyanobacterium,505820.12,,3/18/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-03-18-NZS42-Surface,Soft Body,8764.21,,3/18/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-03-19-D41-Regular,Cryptophyte,214.63,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Cyanobacterium,91647.01,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Green Alga,1502.41,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Regular,Pennate Diatom,214.63,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Regular
2019-03-19-D41-Surface,Centric Diatom,353.82,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41-Surface,Cyanobacterium,140112.72,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41-Surface,Pennate Diatom,353.82,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41-Surface,Soft Body,707.64,,3/19/2019,Spring,Mar,D41,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Regular,Cyanobacterium,163900,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Regular
2019-03-19-D41A-Regular,Green Alga,5326.75,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Regular
2019-03-19-D41A-Regular,Pennate Diatom,409.75,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Regular
2019-03-19-D41A-Surface,Centric Diatom,919.92,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Chrysophyte,1609.86,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Cyanobacterium,92681.94,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-D41A-Surface,Green Alga,229.98,,3/19/2019,Spring,Mar,D41A,San Pablo Bay,SPB,Surface
2019-03-19-NZ002-Regular,Cyanobacterium,295401.18,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Regular,Green Alga,4160.58,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Regular,Pennate Diatom,693.43,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Regular
2019-03-19-NZ002-Surface,Cyanobacterium,384021.96,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Surface
2019-03-19-NZ002-Surface,Soft Body,901.46,,3/19/2019,Spring,Mar,NZ002,San Pablo Bay,SPB,Surface
2019-03-19-NZ004-Regular,Centric Diatom,1126.83,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Regular,Cyanobacterium,465380.79,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Regular,Green Alga,6760.98,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Regular,Pennate Diatom,1126.83,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Regular
2019-03-19-NZ004-Surface,Centric Diatom,751.22,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Surface
2019-03-19-NZ004-Surface,Cyanobacterium,309502.64,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Surface
2019-03-19-NZ004-Surface,Soft Body,751.22,,3/19/2019,Spring,Mar,NZ004,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Regular,Centric Diatom,530.27,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Regular
2019-03-19-NZ325-Regular,Cyanobacterium,207335.57,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Regular
2019-03-19-NZ325-Regular,Green Alga,8484.32,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Regular
2019-03-19-NZ325-Surface,Centric Diatom,500.81,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Surface,Chrysophyte,500.81,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Surface,Cyanobacterium,216850.73,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-19-NZ325-Surface,Green Alga,500.81,,3/19/2019,Spring,Mar,NZ325,San Pablo Bay,SPB,Surface
2019-03-28-NZS42-Regular,Cyanobacterium,500954.2,,3/28/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-03-28-NZS42-Regular,Green Alga,18029.2,,3/28/2019,Spring,Mar,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-04-09-C10A-Regular,Centric Diatom,250.41,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Cyanobacterium,99412.77,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Green Alga,2504.1,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Regular,Pennate Diatom,1001.64,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Regular
2019-04-09-C10A-Surface,Centric Diatom,418.15,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Cyanobacterium,166005.55,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Green Alga,5435.95,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Pennate Diatom,418.15,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C10A-Surface,Soft Body,418.15,,4/9/2019,Spring,Apr,C10A,Southern Interior Delta,SID,Surface
2019-04-09-C3A-Regular,Centric Diatom,1213.52,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Cyanobacterium,67090.32,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Green Alga,2773.76,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Regular,Pennate Diatom,520.08,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Regular
2019-04-09-C3A-Surface,Centric Diatom,563.41,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Cyanobacterium,242829.71,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Green Alga,1690.23,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C3A-Surface,Pennate Diatom,1126.82,,4/9/2019,Spring,Apr,C3A,Northern Interior Delta,NID,Surface
2019-04-09-C9-Regular,Centric Diatom,166.94,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Cyanobacterium,68111.52,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Green Alga,1502.46,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Regular,Pennate Diatom,500.82,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Regular
2019-04-09-C9-Surface,Centric Diatom,766.62,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Cyanobacterium,113715.3,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Green Alga,1788.78,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-09-C9-Surface,Pennate Diatom,766.62,,4/9/2019,Spring,Apr,C9,Southern Interior Delta,SID,Surface
2019-04-10-D22-Surface,Centric Diatom,328.55,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Cyanobacterium,136348.25,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Green Alga,1642.75,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Pennate Diatom,328.55,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D22-Surface,Soft Body,1314.2,,4/10/2019,Spring,Apr,D22,Confluence,CON,Surface
2019-04-10-D4-Regular,Cyanobacterium,177288.51,,4/10/2019,Spring,Apr,D4,Confluence,CON,Regular
2019-04-10-D4-Regular,Green Alga,3434.16,,4/10/2019,Spring,Apr,D4,Confluence,CON,Regular
2019-04-10-D4-Surface,Cyanobacterium,71597.68,,4/10/2019,Spring,Apr,D4,Confluence,CON,Surface
2019-04-10-NZ068-Regular,Cyanobacterium,226490.82,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Regular
2019-04-10-NZ068-Regular,Green Alga,3943.87,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Regular
2019-04-10-NZ068-Surface,Centric Diatom,500.81,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-10-NZ068-Surface,Chrysophyte,1001.62,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
2019-04-10-NZ068-Surface,Cyanobacterium,217351.54,,4/10/2019,Spring,Apr,NZ068,Northern Interior Delta,NID,Surface
