Station,Region,Date,Month,Year,Analyte,Measurement,Sign,RL
C9,Southern Interior Delta,3/11/2019,3,2019,TotPhos,0.08,,
MD10A,Southern Interior Delta,3/14/2019,3,2019,TotPhos,0.14,,
P8,Southern Interior Delta,3/14/2019,3,2019,TotPhos,0.07,,
C10A,Southern Interior Delta,4/9/2019,4,2019,TotPhos,0.09,,
C9,Southern Interior Delta,4/9/2019,4,2019,TotPhos,0.08,,
MD10A,Southern Interior Delta,4/12/2019,4,2019,TotPhos,0.07,,
P8,Southern Interior Delta,4/12/2019,4,2019,TotPhos,0.1,,
C10A,Southern Interior Delta,5/8/2019,5,2019,TotPhos,0.07,,
C9,Southern Interior Delta,5/8/2019,5,2019,TotPhos,0.08,,
MD10A,Southern Interior Delta,5/13/2019,5,2019,TotPhos,0.108,,
P8,Southern Interior Delta,5/13/2019,5,2019,TotPhos,0.08,,
C10A,Southern Interior Delta,6/6/2019,6,2019,TotPhos,0.1,,
C9,Southern Interior Delta,6/6/2019,6,2019,TotPhos,0.08,,
MD10A,Southern Interior Delta,6/10/2019,6,2019,TotPhos,0.112,,
P8,Southern Interior Delta,6/10/2019,6,2019,TotPhos,0.09,,
C10A,Southern Interior Delta,7/8/2019,7,2019,TotPhos,0.132,,
C9,Southern Interior Delta,7/8/2019,7,2019,TotPhos,0.083,,
MD10A,Southern Interior Delta,7/10/2019,7,2019,TotPhos,0.06,,
P8,Southern Interior Delta,7/10/2019,7,2019,TotPhos,0.113,,
C10A,Southern Interior Delta,8/2/2019,8,2019,TotPhos,0.07,,
C9,Southern Interior Delta,8/2/2019,8,2019,TotPhos,0.086,,
MD10A,Southern Interior Delta,8/7/2019,8,2019,TotPhos,0.081,,
P8,Southern Interior Delta,8/7/2019,8,2019,TotPhos,0.156,,
C10A,Southern Interior Delta,9/3/2019,9,2019,TotPhos,0.109,,
C9,Southern Interior Delta,9/3/2019,9,2019,TotPhos,0.093,,
MD10A,Southern Interior Delta,9/5/2019,9,2019,TotPhos,0.071,,
P8,Southern Interior Delta,9/5/2019,9,2019,TotPhos,0.166,,
C10A,Southern Interior Delta,10/1/2019,10,2019,TotPhos,0.1,,
C9,Southern Interior Delta,10/1/2019,10,2019,TotPhos,0.078,,
MD10A,Southern Interior Delta,10/4/2019,10,2019,TotPhos,0.06,,
P8,Southern Interior Delta,10/4/2019,10,2019,TotPhos,0.13,,
C10A,Southern Interior Delta,11/1/2019,11,2019,TotPhos,0.14,,
C9,Southern Interior Delta,11/1/2019,11,2019,TotPhos,0.11,,
MD10A,Southern Interior Delta,11/5/2019,11,2019,TotPhos,0.048,,
P8,Southern Interior Delta,11/5/2019,11,2019,TotPhos,0.16,,
C10A,Southern Interior Delta,12/2/2019,12,2019,TotPhos,0.13,,
C9,Southern Interior Delta,12/2/2019,12,2019,TotPhos,0.045,,
MD10A,Southern Interior Delta,12/4/2019,12,2019,TotPhos,0.059,,
P8,Southern Interior Delta,12/4/2019,12,2019,TotPhos,0.22,,
D8,Suisun & Grizzly Bays,1/10/2018,1,2018,TotPhos,0.08,,
D7 ,Suisun & Grizzly Bays,1/11/2018,1,2018,TotPhos,0.08,,
NZ032 ,Suisun & Grizzly Bays,1/11/2018,1,2018,TotPhos,0.11,,
NZS42 ,Suisun & Grizzly Bays,1/11/2018,1,2018,TotPhos,0.2,,
D8,Suisun & Grizzly Bays,2/8/2018,2,2018,TotPhos,0.08,,
D7 ,Suisun & Grizzly Bays,2/12/2018,2,2018,TotPhos,0.08,,
NZ032 ,Suisun & Grizzly Bays,2/12/2018,2,2018,TotPhos,0.11,,
NZS42 ,Suisun & Grizzly Bays,2/12/2018,2,2018,TotPhos,0.16,,
D8,Suisun & Grizzly Bays,3/14/2018,3,2018,TotPhos,0.09,,
D7 ,Suisun & Grizzly Bays,3/15/2018,3,2018,TotPhos,0.12,,
NZ032 ,Suisun & Grizzly Bays,3/15/2018,3,2018,TotPhos,0.1,,
NZS42 ,Suisun & Grizzly Bays,3/15/2018,3,2018,TotPhos,0.15,,
D8,Suisun & Grizzly Bays,4/11/2018,4,2018,TotPhos,0.05,,
D7 ,Suisun & Grizzly Bays,4/12/2018,4,2018,TotPhos,0.07,,
NZ032 ,Suisun & Grizzly Bays,4/12/2018,4,2018,TotPhos,0.12,,
NZS42 ,Suisun & Grizzly Bays,4/12/2018,4,2018,TotPhos,0.25,,
D8,Suisun & Grizzly Bays,5/10/2018,5,2018,TotPhos,0.1,,
D7 ,Suisun & Grizzly Bays,5/11/2018,5,2018,TotPhos,0.09,,
NZ032 ,Suisun & Grizzly Bays,5/11/2018,5,2018,TotPhos,0.16,,
NZS42 ,Suisun & Grizzly Bays,5/11/2018,5,2018,TotPhos,0.23,,
D8,Suisun & Grizzly Bays,6/8/2018,6,2018,TotPhos,0.1,,
D7 ,Suisun & Grizzly Bays,6/11/2018,6,2018,TotPhos,0.12,,
NZ032 ,Suisun & Grizzly Bays,6/11/2018,6,2018,TotPhos,0.12,,
NZS42 ,Suisun & Grizzly Bays,6/11/2018,6,2018,TotPhos,0.21,,
D8,Suisun & Grizzly Bays,7/10/2018,7,2018,TotPhos,0.09,,
D7 ,Suisun & Grizzly Bays,7/11/2018,7,2018,TotPhos,0.11,,
NZ032 ,Suisun & Grizzly Bays,7/11/2018,7,2018,TotPhos,0.12,,
NZS42 ,Suisun & Grizzly Bays,7/11/2018,7,2018,TotPhos,0.17,,
D8,Suisun & Grizzly Bays,8/7/2018,8,2018,TotPhos,0.1,,
D7 ,Suisun & Grizzly Bays,8/8/2018,8,2018,TotPhos,0.104,,
NZ032 ,Suisun & Grizzly Bays,8/8/2018,8,2018,TotPhos,0.1,,
NZS42 ,Suisun & Grizzly Bays,8/8/2018,8,2018,TotPhos,0.154,,
D8,Suisun & Grizzly Bays,9/18/2018,9,2018,TotPhos,0.1,,
D7 ,Suisun & Grizzly Bays,9/19/2018,9,2018,TotPhos,0.108,,
NZ032 ,Suisun & Grizzly Bays,9/19/2018,9,2018,TotPhos,0.1,,
NZS42 ,Suisun & Grizzly Bays,9/19/2018,9,2018,TotPhos,0.251,,
D8,Suisun & Grizzly Bays,10/17/2018,10,2018,TotPhos,0.108,,
D7 ,Suisun & Grizzly Bays,10/18/2018,10,2018,TotPhos,0.1,,
NZ032 ,Suisun & Grizzly Bays,10/18/2018,10,2018,TotPhos,0.121,,
NZS42 ,Suisun & Grizzly Bays,10/18/2018,10,2018,TotPhos,0.193,,
D8,Suisun & Grizzly Bays,11/20/2018,11,2018,TotPhos,0.088,,
D7 ,Suisun & Grizzly Bays,11/28/2018,11,2018,TotPhos,0.103,,
NZ032 ,Suisun & Grizzly Bays,11/28/2018,11,2018,TotPhos,0.104,,
NZS42 ,Suisun & Grizzly Bays,11/28/2018,11,2018,TotPhos,0.15,,
D8,Suisun & Grizzly Bays,12/17/2018,12,2018,TotPhos,0.091,,
D7 ,Suisun & Grizzly Bays,12/18/2018,12,2018,TotPhos,0.1,,
NZ032 ,Suisun & Grizzly Bays,12/18/2018,12,2018,TotPhos,0.108,,
NZS42 ,Suisun & Grizzly Bays,12/18/2018,12,2018,TotPhos,0.122,,
D8,Suisun & Grizzly Bays,1/16/2019,1,2019,TotPhos,0.09,,
D7,Suisun & Grizzly Bays,1/17/2019,1,2019,TotPhos,0.094,,
NZ032,Suisun & Grizzly Bays,1/17/2019,1,2019,TotPhos,0.125,,
NZS42,Suisun & Grizzly Bays,1/17/2019,1,2019,TotPhos,0.185,,
D8,Suisun & Grizzly Bays,2/19/2019,2,2019,TotPhos,0.15,,
D7,Suisun & Grizzly Bays,2/20/2019,2,2019,TotPhos,0.18,,
NZ032,Suisun & Grizzly Bays,2/20/2019,2,2019,TotPhos,0.185,,
NZS42,Suisun & Grizzly Bays,2/20/2019,2,2019,TotPhos,0.23,,
D8,Suisun & Grizzly Bays,3/15/2019,3,2019,TotPhos,0.07,,
D7,Suisun & Grizzly Bays,3/18/2019,3,2019,TotPhos,0.08,,
NZ032,Suisun & Grizzly Bays,3/18/2019,3,2019,TotPhos,0.127,,
NZS42,Suisun & Grizzly Bays,3/18/2019,3,2019,TotPhos,0.2,,
D8,Suisun & Grizzly Bays,4/15/2019,4,2019,TotPhos,0.06,,
D7,Suisun & Grizzly Bays,4/16/2019,4,2019,TotPhos,0.07,,
NZ032,Suisun & Grizzly Bays,4/16/2019,4,2019,TotPhos,0.13,,
NZS42,Suisun & Grizzly Bays,4/16/2019,4,2019,TotPhos,0.17,,
D8,Suisun & Grizzly Bays,5/14/2019,5,2019,TotPhos,0.07,,
D7,Suisun & Grizzly Bays,5/15/2019,5,2019,TotPhos,0.08,,
NZ032,Suisun & Grizzly Bays,5/15/2019,5,2019,TotPhos,0.151,,
NZS42,Suisun & Grizzly Bays,5/15/2019,5,2019,TotPhos,0.224,,
D8,Suisun & Grizzly Bays,6/11/2019,6,2019,TotPhos,0.05,,
D7,Suisun & Grizzly Bays,6/12/2019,6,2019,TotPhos,0.055,,
NZ032,Suisun & Grizzly Bays,6/12/2019,6,2019,TotPhos,0.14,,
NZS42,Suisun & Grizzly Bays,6/12/2019,6,2019,TotPhos,0.26,,
D8,Suisun & Grizzly Bays,7/11/2019,7,2019,TotPhos,0.085,,
D7,Suisun & Grizzly Bays,7/12/2019,7,2019,TotPhos,0.102,,
NZ032,Suisun & Grizzly Bays,7/12/2019,7,2019,TotPhos,0.143,,
NZS42,Suisun & Grizzly Bays,7/12/2019,7,2019,TotPhos,0.197,,
D8,Suisun & Grizzly Bays,8/9/2019,8,2019,TotPhos,0.07,,
D7,Suisun & Grizzly Bays,8/12/2019,8,2019,TotPhos,0.099,,
NZ032,Suisun & Grizzly Bays,8/12/2019,8,2019,TotPhos,0.102,,
NZS42,Suisun & Grizzly Bays,8/12/2019,8,2019,TotPhos,0.158,,
D8,Suisun & Grizzly Bays,9/6/2019,9,2019,TotPhos,0.084,,
D7,Suisun & Grizzly Bays,9/9/2019,9,2019,TotPhos,0.128,,
NZ032,Suisun & Grizzly Bays,9/9/2019,9,2019,TotPhos,0.105,,
NZS42,Suisun & Grizzly Bays,9/9/2019,9,2019,TotPhos,0.144,,
D8,Suisun & Grizzly Bays,10/7/2019,10,2019,TotPhos,0.084,,
D7,Suisun & Grizzly Bays,10/8/2019,10,2019,TotPhos,0.094,,
NZ032,Suisun & Grizzly Bays,10/8/2019,10,2019,TotPhos,0.1,,
NZS42,Suisun & Grizzly Bays,10/8/2019,10,2019,TotPhos,0.11,,
D8,Suisun & Grizzly Bays,11/6/2019,11,2019,TotPhos,0.075,,
D7,Suisun & Grizzly Bays,11/7/2019,11,2019,TotPhos,0.081,,
NZ032,Suisun & Grizzly Bays,11/7/2019,11,2019,TotPhos,0.074,,
NZS42,Suisun & Grizzly Bays,11/7/2019,11,2019,TotPhos,0.088,,
D8,Suisun & Grizzly Bays,12/6/2019,12,2019,TotPhos,,<,0.1
D7,Suisun & Grizzly Bays,12/9/2019,12,2019,TotPhos,0.044,,
NZ032,Suisun & Grizzly Bays,12/9/2019,12,2019,TotPhos,0.044,,
NZS42,Suisun & Grizzly Bays,12/9/2019,12,2019,TotPhos,0.15,,
D19 ,Central Delta,1/8/2018,1,2018,SpCndSurface,853,,
D28A ,Central Delta,1/8/2018,1,2018,SpCndSurface,620,,
D16 ,Central Delta,1/9/2018,1,2018,SpCndSurface,733,,
D26,Central Delta,1/9/2018,1,2018,SpCndSurface,493,,
D19 ,Central Delta,2/6/2018,2,2018,SpCndSurface,324,,
D28A ,Central Delta,2/6/2018,2,2018,SpCndSurface,353,,
D16 ,Central Delta,2/7/2018,2,2018,SpCndSurface,297,,
D26,Central Delta,2/7/2018,2,2018,SpCndSurface,253,,
D19 ,Central Delta,3/12/2018,3,2018,SpCndSurface,292,,
D28A ,Central Delta,3/12/2018,3,2018,SpCndSurface,337,,
D16 ,Central Delta,3/13/2018,3,2018,SpCndSurface,228,,
D26,Central Delta,3/13/2018,3,2018,SpCndSurface,265,,
D19 ,Central Delta,4/9/2018,4,2018,SpCndSurface,196,,
D28A ,Central Delta,4/9/2018,4,2018,SpCndSurface,278,,
D16 ,Central Delta,4/10/2018,4,2018,SpCndSurface,151,,
D26,Central Delta,4/10/2018,4,2018,SpCndSurface,129,,
D19 ,Central Delta,5/8/2018,5,2018,SpCndSurface,215,,
D28A ,Central Delta,5/8/2018,5,2018,SpCndSurface,293,,
D16 ,Central Delta,5/9/2018,5,2018,SpCndSurface,210,,
D26,Central Delta,5/9/2018,5,2018,SpCndSurface,235,,
D19 ,Central Delta,6/4/2018,6,2018,SpCndSurface,202,,
D28A ,Central Delta,6/4/2018,6,2018,SpCndSurface,239,,
D16 ,Central Delta,6/7/2018,6,2018,SpCndSurface,190,,
D26,Central Delta,6/7/2018,6,2018,SpCndSurface,175,,
D16 ,Central Delta,7/9/2018,7,2018,SpCndSurface,194,,
D26,Central Delta,7/9/2018,7,2018,SpCndSurface,154,,
D19 ,Central Delta,7/19/2018,7,2018,SpCndSurface,375,,
D28A ,Central Delta,7/19/2018,7,2018,SpCndSurface,258,,
D19 ,Central Delta,8/3/2018,8,2018,SpCndSurface,423,,
D28A ,Central Delta,8/3/2018,8,2018,SpCndSurface,311,,
D16 ,Central Delta,8/6/2018,8,2018,SpCndSurface,324,,
D26,Central Delta,8/6/2018,8,2018,SpCndSurface,188,,
D19 ,Central Delta,9/14/2018,9,2018,SpCndSurface,994,,
D28A ,Central Delta,9/14/2018,9,2018,SpCndSurface,793,,
D16 ,Central Delta,9/17/2018,9,2018,SpCndSurface,751,,
D26,Central Delta,9/17/2018,9,2018,SpCndSurface,370,,
D19 ,Central Delta,10/15/2018,10,2018,SpCndSurface,969,,
D28A ,Central Delta,10/15/2018,10,2018,SpCndSurface,759,,
D16 ,Central Delta,10/16/2018,10,2018,SpCndSurface,701,,
D26,Central Delta,10/16/2018,10,2018,SpCndSurface,349,,
D16 ,Central Delta,11/27/2018,11,2018,SpCndSurface,924,,
D26,Central Delta,11/27/2018,11,2018,SpCndSurface,339,,
D19 ,Central Delta,11/29/2018,11,2018,SpCndSurface,1061,,
D28A ,Central Delta,11/29/2018,11,2018,SpCndSurface,627,,
D19 ,Central Delta,12/12/2018,12,2018,SpCndSurface,1113,,
D28A ,Central Delta,12/12/2018,12,2018,SpCndSurface,721,,
D16 ,Central Delta,12/13/2018,12,2018,SpCndSurface,957,,
D26,Central Delta,12/13/2018,12,2018,SpCndSurface,554,,
D19,Central Delta,1/11/2019,1,2019,SpCndSurface,805,,
D28A,Central Delta,1/11/2019,1,2019,SpCndSurface,722,,
D16,Central Delta,1/15/2019,1,2019,SpCndSurface,386,,
D26,Central Delta,1/15/2019,1,2019,SpCndSurface,379,,
D19,Central Delta,2/13/2019,2,2019,SpCndSurface,227,,
D28A,Central Delta,2/13/2019,2,2019,SpCndSurface,336,,
D16,Central Delta,2/15/2019,2,2019,SpCndSurface,205,,
D26,Central Delta,2/15/2019,2,2019,SpCndSurface,183,,
D19,Central Delta,3/13/2019,3,2019,SpCndSurface,202,,
D28A,Central Delta,3/13/2019,3,2019,SpCndSurface,406,,
D16,Central Delta,3/14/2019,3,2019,SpCndSurface,146,,
D26,Central Delta,3/14/2019,3,2019,SpCndSurface,160,,
D19,Central Delta,4/11/2019,4,2019,SpCndSurface,177,,
D28A,Central Delta,4/11/2019,4,2019,SpCndSurface,250,,
D16,Central Delta,4/12/2019,4,2019,SpCndSurface,152,,
D26,Central Delta,4/12/2019,4,2019,SpCndSurface,148,,
D19,Central Delta,5/10/2019,5,2019,SpCndSurface,150,,
D28A,Central Delta,5/10/2019,5,2019,SpCndSurface,238,,
D16,Central Delta,5/13/2019,5,2019,SpCndSurface,147,,
D26,Central Delta,5/13/2019,5,2019,SpCndSurface,146,,
D19,Central Delta,6/7/2019,6,2019,SpCndSurface,121,,
D28A,Central Delta,6/7/2019,6,2019,SpCndSurface,152,,
D16,Central Delta,6/10/2019,6,2019,SpCndSurface,104,,
D26,Central Delta,6/10/2019,6,2019,SpCndSurface,96,,
D19,Central Delta,7/9/2019,7,2019,SpCndSurface,125,,
D28A,Central Delta,7/9/2019,7,2019,SpCndSurface,119,,
D16,Central Delta,7/10/2019,7,2019,SpCndSurface,122,,
D26,Central Delta,7/10/2019,7,2019,SpCndSurface,113,,
D19,Central Delta,8/6/2019,8,2019,SpCndSurface,363,,
D28A,Central Delta,8/6/2019,8,2019,SpCndSurface,233,,
D16,Central Delta,8/7/2019,8,2019,SpCndSurface,307,,
D26,Central Delta,8/7/2019,8,2019,SpCndSurface,154,,
D19,Central Delta,9/4/2019,9,2019,SpCndSurface,185,,
D28A,Central Delta,9/4/2019,9,2019,SpCndSurface,184,,
D16,Central Delta,9/5/2019,9,2019,SpCndSurface,175,,
D26,Central Delta,9/5/2019,9,2019,SpCndSurface,144,,
D19,Central Delta,10/3/2019,10,2019,SpCndSurface,161,,
D28A,Central Delta,10/3/2019,10,2019,SpCndSurface,161,,
D16,Central Delta,10/4/2019,10,2019,SpCndSurface,144,,
D26,Central Delta,10/4/2019,10,2019,SpCndSurface,130,,
D19,Central Delta,11/4/2019,11,2019,SpCndSurface,159,,
D28A,Central Delta,11/4/2019,11,2019,SpCndSurface,177,,
D16,Central Delta,11/5/2019,11,2019,SpCndSurface,162,,
D26,Central Delta,11/5/2019,11,2019,SpCndSurface,163,,
D19,Central Delta,12/3/2019,12,2019,SpCndSurface,661,,
D28A,Central Delta,12/3/2019,12,2019,SpCndSurface,212,,
D16,Central Delta,12/4/2019,12,2019,SpCndSurface,493,,
D26,Central Delta,12/4/2019,12,2019,SpCndSurface,257,,
D22 ,Confluence,1/5/2018,1,2018,SpCndSurface,1841,,
D4 ,Confluence,1/5/2018,1,2018,SpCndSurface,7112,,
D12 ,Confluence,1/8/2018,1,2018,SpCndSurface,4299,,
D10 ,Confluence,1/10/2018,1,2018,SpCndSurface,10778,,
D22 ,Confluence,2/5/2018,2,2018,SpCndSurface,210,,
D4 ,Confluence,2/5/2018,2,2018,SpCndSurface,1656,,
D12 ,Confluence,2/6/2018,2,2018,SpCndSurface,703,,
D10 ,Confluence,2/8/2018,2,2018,SpCndSurface,6227,,
D22 ,Confluence,3/9/2018,3,2018,SpCndSurface,274,,
D4 ,Confluence,3/9/2018,3,2018,SpCndSurface,1621,,
D12 ,Confluence,3/12/2018,3,2018,SpCndSurface,1162,,
D10 ,Confluence,3/14/2018,3,2018,SpCndSurface,7708,,
D22 ,Confluence,4/6/2018,4,2018,SpCndSurface,136,,
D4 ,Confluence,4/6/2018,4,2018,SpCndSurface,150,,
D12 ,Confluence,4/9/2018,4,2018,SpCndSurface,174,,
D10 ,Confluence,4/11/2018,4,2018,SpCndSurface,135,,
D12 ,Confluence,5/8/2018,5,2018,SpCndSurface,213,,
D10 ,Confluence,5/10/2018,5,2018,SpCndSurface,2003,,
D22 ,Confluence,5/10/2018,5,2018,SpCndSurface,179,,
D4 ,Confluence,5/10/2018,5,2018,SpCndSurface,393,,
D12 ,Confluence,6/4/2018,6,2018,SpCndSurface,615,,
D22 ,Confluence,6/5/2018,6,2018,SpCndSurface,165,,
D4 ,Confluence,6/5/2018,6,2018,SpCndSurface,1276,,
D10 ,Confluence,6/8/2018,6,2018,SpCndSurface,3550,,
D10 ,Confluence,7/10/2018,7,2018,SpCndSurface,7254,,
D22 ,Confluence,7/18/2018,7,2018,SpCndSurface,1116,,
D4 ,Confluence,7/18/2018,7,2018,SpCndSurface,5480,,
D12 ,Confluence,7/19/2018,7,2018,SpCndSurface,2537,,
D22 ,Confluence,8/2/2018,8,2018,SpCndSurface,532,,
D4 ,Confluence,8/2/2018,8,2018,SpCndSurface,4508,,
D12 ,Confluence,8/3/2018,8,2018,SpCndSurface,1997,,
D10 ,Confluence,8/7/2018,8,2018,SpCndSurface,7906,,
D22 ,Confluence,9/13/2018,9,2018,SpCndSurface,1197,,
D4 ,Confluence,9/13/2018,9,2018,SpCndSurface,6423,,
D12 ,Confluence,9/14/2018,9,2018,SpCndSurface,3561,,
D10 ,Confluence,9/18/2018,9,2018,SpCndSurface,6946,,
D22 ,Confluence,10/12/2018,10,2018,SpCndSurface,3106,,
D4 ,Confluence,10/12/2018,10,2018,SpCndSurface,8440,,
D12 ,Confluence,10/15/2018,10,2018,SpCndSurface,4740,,
D10 ,Confluence,10/17/2018,10,2018,SpCndSurface,12691,,
D4 ,Confluence,11/13/2018,11,2018,SpCndSurface,10301,,
D10 ,Confluence,11/20/2018,11,2018,SpCndSurface,21421,,
D22 ,Confluence,11/20/2018,11,2018,SpCndSurface,8519,,
D12 ,Confluence,11/29/2018,11,2018,SpCndSurface,8293,,
D22 ,Confluence,12/11/2018,12,2018,SpCndSurface,1756,,
D4 ,Confluence,12/11/2018,12,2018,SpCndSurface,7278,,
D12 ,Confluence,12/12/2018,12,2018,SpCndSurface,4228,,
D10 ,Confluence,12/17/2018,12,2018,SpCndSurface,16227,,
D22,Confluence,1/10/2019,1,2019,SpCndSurface,219,,
D4,Confluence,1/10/2019,1,2019,SpCndSurface,2223,,
D12,Confluence,1/11/2019,1,2019,SpCndSurface,1149,,
D10,Confluence,1/16/2019,1,2019,SpCndSurface,9337,,
D22,Confluence,2/12/2019,2,2019,SpCndSurface,195,,
D4,Confluence,2/12/2019,2,2019,SpCndSurface,199,,
D12,Confluence,2/13/2019,2,2019,SpCndSurface,213,,
D10,Confluence,2/19/2019,2,2019,SpCndSurface,169,,
D22,Confluence,3/12/2019,3,2019,SpCndSurface,163,,
D4,Confluence,3/12/2019,3,2019,SpCndSurface,148,,
D12,Confluence,3/13/2019,3,2019,SpCndSurface,147,,
D10,Confluence,3/15/2019,3,2019,SpCndSurface,167,,
D22,Confluence,4/10/2019,4,2019,SpCndSurface,145,,
D4,Confluence,4/10/2019,4,2019,SpCndSurface,162,,
D12,Confluence,4/11/2019,4,2019,SpCndSurface,177,,
D10,Confluence,4/15/2019,4,2019,SpCndSurface,170,,
D22,Confluence,5/9/2019,5,2019,SpCndSurface,146,,
D4,Confluence,5/9/2019,5,2019,SpCndSurface,154,,
D12,Confluence,5/10/2019,5,2019,SpCndSurface,149,,
D10,Confluence,5/14/2019,5,2019,SpCndSurface,155,,
D12,Confluence,6/7/2019,6,2019,SpCndSurface,131,,
D10,Confluence,6/11/2019,6,2019,SpCndSurface,146,,
D22,Confluence,6/11/2019,6,2019,SpCndSurface,103,,
D4,Confluence,6/11/2019,6,2019,SpCndSurface,116,,
D22,Confluence,7/8/2019,7,2019,SpCndSurface,133,,
D4,Confluence,7/8/2019,7,2019,SpCndSurface,1055,,
D12,Confluence,7/9/2019,7,2019,SpCndSurface,450,,
D10,Confluence,7/11/2019,7,2019,SpCndSurface,1860,,
D12,Confluence,8/6/2019,8,2019,SpCndSurface,1911,,
D10,Confluence,8/8/2019,8,2019,SpCndSurface,5262,,
D22,Confluence,8/8/2019,8,2019,SpCndSurface,143,,
D4,Confluence,8/8/2019,8,2019,SpCndSurface,2245,,
D12,Confluence,9/4/2019,9,2019,SpCndSurface,631,,
D10,Confluence,9/6/2019,9,2019,SpCndSurface,2185,,
D22,Confluence,9/6/2019,9,2019,SpCndSurface,142,,
D4,Confluence,9/6/2019,9,2019,SpCndSurface,885,,
D12,Confluence,10/3/2019,10,2019,SpCndSurface,605,,
D10,Confluence,10/7/2019,10,2019,SpCndSurface,4097,,
D22,Confluence,10/7/2019,10,2019,SpCndSurface,159,,
D4,Confluence,10/7/2019,10,2019,SpCndSurface,1273,,
D12,Confluence,11/4/2019,11,2019,SpCndSurface,717,,
D10,Confluence,11/6/2019,11,2019,SpCndSurface,9166,,
D22,Confluence,11/6/2019,11,2019,SpCndSurface,273,,
D4,Confluence,11/6/2019,11,2019,SpCndSurface,4915,,
D12,Confluence,12/3/2019,12,2019,SpCndSurface,5270,,
D22,Confluence,12/5/2019,12,2019,SpCndSurface,1705,,
D4,Confluence,12/5/2019,12,2019,SpCndSurface,8003,,
D10,Confluence,12/6/2019,12,2019,SpCndSurface,12488,,
C3A,Northern Interior Delta,1/4/2018,1,2018,SpCndSurface,181,,
NZ068 ,Northern Interior Delta,1/5/2018,1,2018,SpCndSurface,296,,
NZ068 ,Northern Interior Delta,2/5/2018,2,2018,SpCndSurface,202,,
C3A,Northern Interior Delta,2/9/2018,2,2018,SpCndSurface,211,,
C3A,Northern Interior Delta,3/5/2018,3,2018,SpCndSurface,167,,
NZ068 ,Northern Interior Delta,3/9/2018,3,2018,SpCndSurface,195,,
C3A,Northern Interior Delta,4/6/2018,4,2018,SpCndSurface,91,,
NZ068 ,Northern Interior Delta,4/6/2018,4,2018,SpCndSurface,124,,
C3A,Northern Interior Delta,5/4/2018,5,2018,SpCndSurface,164,,
NZ068 ,Northern Interior Delta,5/10/2018,5,2018,SpCndSurface,179,,
C3A,Northern Interior Delta,6/5/2018,6,2018,SpCndSurface,142,,
NZ068 ,Northern Interior Delta,6/5/2018,6,2018,SpCndSurface,154,,
C3A,Northern Interior Delta,7/17/2018,7,2018,SpCndSurface,132,,
NZ068 ,Northern Interior Delta,7/18/2018,7,2018,SpCndSurface,156,,
C3A,Northern Interior Delta,8/2/2018,8,2018,SpCndSurface,155,,
NZ068 ,Northern Interior Delta,8/2/2018,8,2018,SpCndSurface,156,,
C3A,Northern Interior Delta,9/7/2018,9,2018,SpCndSurface,178,,
NZ068 ,Northern Interior Delta,9/13/2018,9,2018,SpCndSurface,355,,
C3A,Northern Interior Delta,10/12/2018,10,2018,SpCndSurface,147,,
NZ068 ,Northern Interior Delta,10/12/2018,10,2018,SpCndSurface,360,,
C3A,Northern Interior Delta,11/9/2018,11,2018,SpCndSurface,185,,
NZ068 ,Northern Interior Delta,11/20/2018,11,2018,SpCndSurface,2750,,
C3A,Northern Interior Delta,12/10/2018,12,2018,SpCndSurface,216,,
NZ068 ,Northern Interior Delta,12/11/2018,12,2018,SpCndSurface,474,,
C3A,Northern Interior Delta,1/9/2019,1,2019,SpCndSurface,201,,
NZ068,Northern Interior Delta,1/10/2019,1,2019,SpCndSurface,201,,
C3A,Northern Interior Delta,2/7/2019,2,2019,SpCndSurface,123.1,,
NZ068,Northern Interior Delta,2/12/2019,2,2019,SpCndSurface,183,,
C3A,Northern Interior Delta,3/11/2019,3,2019,SpCndSurface,107.2,,
NZ068,Northern Interior Delta,3/12/2019,3,2019,SpCndSurface,125,,
C3A,Northern Interior Delta,4/9/2019,4,2019,SpCndSurface,113.2,,
NZ068,Northern Interior Delta,4/10/2019,4,2019,SpCndSurface,141,,
C3A,Northern Interior Delta,5/8/2019,5,2019,SpCndSurface,108.8,,
NZ068,Northern Interior Delta,5/9/2019,5,2019,SpCndSurface,127,,
C3A,Northern Interior Delta,6/6/2019,6,2019,SpCndSurface,92.4,,
NZ068,Northern Interior Delta,6/11/2019,6,2019,SpCndSurface,102,,
C3A,Northern Interior Delta,7/8/2019,7,2019,SpCndSurface,116.7,,
NZ068,Northern Interior Delta,7/8/2019,7,2019,SpCndSurface,120,,
C3A,Northern Interior Delta,8/2/2019,8,2019,SpCndSurface,123.6,,
NZ068,Northern Interior Delta,8/8/2019,8,2019,SpCndSurface,128,,
C3A,Northern Interior Delta,9/3/2019,9,2019,SpCndSurface,137.8,,
NZ068,Northern Interior Delta,9/6/2019,9,2019,SpCndSurface,140,,
C3A,Northern Interior Delta,10/1/2019,10,2019,SpCndSurface,112.3,,
NZ068,Northern Interior Delta,10/7/2019,10,2019,SpCndSurface,131,,
C3A,Northern Interior Delta,11/1/2019,11,2019,SpCndSurface,132.7,,
NZ068,Northern Interior Delta,11/6/2019,11,2019,SpCndSurface,137,,
C3A,Northern Interior Delta,12/2/2019,12,2019,SpCndSurface,157.1,,
NZ068,Northern Interior Delta,12/5/2019,12,2019,SpCndSurface,198,,
