Station,Date,ResultPrefix_Organic Nitrogen (Total),ResultPrefix_TSS,ResultPrefix_VSS,ResultPrefix_Organic Nitrogen (Dissolved),ResultPrefix_TDS,ResultPrefix_Kjeldahl Nitrogen (Total),ResultPrefix_Pheophytin a,ResultPrefix_Ortho-phosphate (Dissolved),ResultPrefix_Chloride (Total),ResultPrefix_Silica (SiO2) (Dissolved),ResultPrefix_Chlorophyll a,ResultPrefix_Ammonia (Total),ResultPrefix_Nitrite + Nitrate (Dissolved),ResultPrefix_Ammonia (Dissolved),ResultPrefix_Chloride (Dissolved),Result_Organic Nitrogen (Total),Result_TDS,Result_TSS,Result_VSS,Result_Organic Nitrogen (Dissolved),Result_Kjeldahl Nitrogen (Total),Result_Pheophytin a,Result_Ortho-phosphate (Dissolved),Result_Chloride (Total),Result_Silica (SiO2) (Dissolved),Result_Chlorophyll a,Result_Ammonia (Total),Result_Nitrite + Nitrate (Dissolved),Result_Ammonia (Dissolved),Result_Chloride (Dissolved),ReportingLimit_Organic Nitrogen (Total),ReportingLimit_TSS,ReportingLimit_VSS,ReportingLimit_Organic Nitrogen (Dissolved),ReportingLimit_TDS,ReportingLimit_Kjeldahl Nitrogen (Total),ReportingLimit_Pheophytin a,ReportingLimit_Ortho-phosphate (Dissolved),ReportingLimit_Chloride (Total),ReportingLimit_Silica (SiO2) (Dissolved),ReportingLimit_Chlorophyll a,ReportingLimit_Ammonia (Total),ReportingLimit_Nitrite + Nitrate (Dissolved),ReportingLimit_Ammonia (Dissolved),ReportingLimit_Chloride (Dissolved),UnitName_Organic Nitrogen (Total),UnitName_TSS,UnitName_VSS,UnitName_Organic Nitrogen (Dissolved),UnitName_TDS,UnitName_Kjeldahl Nitrogen (Total),UnitName_Pheophytin a,UnitName_Ortho-phosphate (Dissolved),UnitName_Chloride (Total),UnitName_Silica (SiO2) (Dissolved),UnitName_Chlorophyll a,UnitName_Ammonia (Total),UnitName_Nitrite + Nitrate (Dissolved),UnitName_Ammonia (Dissolved),UnitName_Chloride (Dissolved),
D12,5/2/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,840,27,4,0.1,0.3,2.62,0.06,NA,14,8.49,NA,0.15,0.01,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D15,5/2/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,NA,=,NA,252,16,3,0.2,0.3,5.63,0.04,NA,13,18.22,NA,0.2,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,NA,mg/L,
D11,5/2/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,868,38,5,0.2,0.4,5.17,0.06,NA,14,8.49,NA,0.2,0.01,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D14A,5/2/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,203,31,4,0.2,0.4,5.83,0.05,NA,14,20.22,NA,0.21,0.01,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D41,5/2/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,31000,4,2,0.2,0.3,1.51,0.06,NA,2.9,6.02,NA,0.22,0.03,15400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D6,5/2/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,18100,8,3,0.5,0.7,3.2,0.06,NA,7.5,24.7,NA,0.49,0.03,8910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C10,5/9/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,327,66,11,0.3,0.7,9.88,0.11,NA,15,15.13,NA,0.35,0.05,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C9,5/9/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,252,34,10,0.3,0.6,21.03,0.01,NA,10,90.46,NA,0.3,0.01,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P12,5/9/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,378,38,9,0.4,0.8,27.52,0.11,NA,15,75.64,NA,0.41,0.03,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C3,5/10/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,60,8,4,0.1,0.3,3.43,0.06,NA,14,4.32,NA,0.26,0.16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
MD10,5/10/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,113,23,8,0.2,0.4,10.54,0.05,NA,12,25.01,NA,0.18,0.01,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C7,5/10/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,358,37,8,0.3,0.6,9.92,0.1,NA,14,23.77,NA,0.28,0.01,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P10A,5/10/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,135,24,6,0.3,0.7,8.39,0.02,NA,7.7,103.12,NA,0.33,0.01,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
MD7A,5/13/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,64,8,2,0.1,0.3,1.51,0.06,NA,14,0.93,NA,0.23,0.14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P8,5/13/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,364,18,4,0.4,0.9,5.21,0.27,NA,14,3.71,NA,0.7,0.3,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D28A,5/13/1985,NA,=,=,=,=,=,=,NA,NA,=,=,NA,=,=,=,NA,109,30,8,0.2,0.6,12.77,NA,NA,4.1,50.33,NA,0.25,0.01,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D9,5/14/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,67,10,0.2,0.4,6.48,NA,NA,12,12.97,NA,0.18,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D19,5/14/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,NA,NA,NA,NA,NA,36,9,0.2,0.5,8.92,NA,NA,6.3,40.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,NA,NA,NA,
D16,5/14/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,28,7,0.2,0.4,9.65,NA,NA,10,45.69,NA,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D7,5/14/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,30,7,0.2,0.4,3.86,NA,NA,12,7.72,NA,0.36,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D4,5/14/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,49,10,0.2,0.5,9.15,NA,NA,12,37.98,NA,0.18,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D22,5/14/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,24,6,0.2,0.3,5.63,NA,NA,12,21.92,NA,0.15,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D24,5/14/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,2,2,0.1,0.3,1.78,NA,NA,15,2.62,NA,0.15,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D26,5/14/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,11,4,0.2,0.3,6.21,NA,NA,11,31.65,NA,0.05,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D8,5/15/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,27,5,0.2,0.4,2.74,NA,NA,11,5.25,NA,0.32,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D12,5/15/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,42,8,0.2,0.5,8.61,NA,NA,10,44.31,NA,0.08,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D15,5/15/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,NA,=,NA,NA,NA,30,8,0.3,0.6,9.76,NA,NA,7.6,47.08,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,NA,mg/L as N,NA,
D41,5/15/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,6,4,0.2,0.3,3.55,NA,NA,4.5,1.08,NA,0.23,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D14A,5/15/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,NA,=,NA,NA,NA,46,8,0.2,0.5,10.38,NA,NA,6.8,53.41,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,NA,mg/L as N,NA,
D6,5/15/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,5,4,0.2,0.4,2.2,NA,NA,8.1,2.32,NA,0.3,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D10,5/15/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,31,6,0.2,0.4,3.9,NA,NA,12,8.49,NA,0.3,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D11,5/15/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,35,6,0.1,0.4,6.64,NA,NA,11,35.51,NA,0.12,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
P12,5/23/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,41,9,0.4,0.9,14.94,NA,NA,15,24.08,NA,1.9,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
C9,5/23/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,42,20,0.3,0.5,11.15,NA,NA,1.4,35.51,NA,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
C10,5/23/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,85,13,0.4,0.9,7.29,NA,NA,16,19.45,NA,2,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
C7,5/24/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,50,10,0.4,0.9,9.34,NA,NA,15,34.89,NA,2.1,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
C3,5/24/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,10,4,0.1,0.4,1.08,NA,NA,17,3.09,NA,0.12,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
P10A,5/24/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,33,9,0.3,0.7,10.23,NA,NA,3.9,54.96,NA,0.04,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
MD10,5/24/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,31,8,0.2,0.6,4.48,NA,NA,8.1,21.92,NA,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
MD7A,5/28/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,10,3,0.2,0.4,6.37,NA,NA,16,32.42,NA,0.17,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
P8,5/28/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,=,=,NA,NA,NA,15,4,0.7,0.8,1.66,NA,NA,13,0.77,NA,1.7,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,NA,
D28A,5/28/1985,NA,=,=,=,NA,=,=,NA,NA,=,=,NA,NA,=,NA,NA,NA,46,16,0.3,0.5,3.78,NA,NA,1,12.66,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,NA,mg/L as N,µg/L,NA,NA,mg/L,µg/L,NA,NA,mg/L as N,NA,
C10,6/10/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,476,100,14,0.3,1,17.52,0.15,NA,16,43.38,NA,1.9,0.01,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C9,6/10/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,158,29,5,0.2,0.4,10.34,0.04,NA,4.1,22.08,NA,0.12,0.02,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P12,6/10/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,487,42,8,0.5,1.1,32.15,0.15,NA,14,67.77,NA,1.4,0.01,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D28A,6/11/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,145,16,4,0.2,0.4,8.99,0.03,NA,4.9,13.59,NA,0.02,0.01,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C7,6/11/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,486,50,9,0.3,0.9,21.15,0.13,NA,15,80.27,NA,1.7,0.01,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P10A,6/11/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,219,17,3,0.2,0.4,11.93,0.05,NA,6.2,21.77,NA,0.23,0.03,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P8,6/11/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,378,11,3,0.4,1,2.08,0.33,NA,12,4.17,NA,2,0.23,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C3,6/11/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,100,10,2,0.2,0.4,6.87,0.08,NA,15,10.03,NA,0.03,0.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
MD7A,6/11/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,109,6,2,0.2,0.4,3.09,0.06,NA,14,0.62,NA,0.13,0.12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
MD10,6/11/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,NA,=,NA,136,26,5,0.2,0.5,9.8,0.07,NA,9.5,25.63,NA,0.16,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,NA,mg/L,
D9,6/12/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,3940,52,6,0.2,0.4,5.36,0.08,NA,9.4,3.55,NA,0.27,0.06,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D22,6/12/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,259,21,3,0.2,0.3,3.24,0.05,NA,12,0.46,NA,0.22,0.04,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D4,6/12/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,1250,33,5,0.2,0.3,2.82,0.07,NA,11,2.16,NA,0.24,0.05,641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D24,6/12/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,112,9,1,0.1,0.3,3.24,0.06,NA,14,1.85,NA,0.18,0.05,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D16,6/12/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,184,24,4,0.1,0.3,5.44,0.04,NA,8.6,13.43,NA,0.15,0.01,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D26,6/12/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,109,20,4,0.2,0.4,9.38,0.04,NA,9.1,18.53,NA,0.1,0.02,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D19,6/12/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,154,28,4,0.1,0.3,6.33,0.05,NA,9.5,12.2,NA,0.12,0.01,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D7,6/12/1985,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,8010,50,6,0.2,0.5,5.09,0.07,NA,7.3,7.41,NA,0.25,0.04,4280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
