SampleID,Genus,Units.per.L,,Year,Month,Region,StationCode
EMP.D41.2017.02.10,Eucapsis,1302643560,,2017,Feb,San Pablo Bay,D41
EMP.D41.2017.02.10,Synechococcus,91887720,,2017,Feb,San Pablo Bay,D41
EMP.D41.2017.02.10,Nitzschia,1801720,,2017,Feb,San Pablo Bay,D41
EMP.D41.2017.02.10,Chlorella,41439560,,2017,Feb,San Pablo Bay,D41
EMP.D41.2017.02.10,Drepanochloris,7206880,,2017,Feb,San Pablo Bay,D41
EMP.D12.2017.03.06,Cryptomonas,1801720,,2017,Mar,Confluence,D12
EMP.D12.2017.03.06,Plagioselmis,14413760,,2017,Mar,Confluence,D12
EMP.D12.2017.03.06,Eucapsis,848610120,,2017,Mar,Confluence,D12
EMP.D12.2017.03.06,Synechococcus,133327280,,2017,Mar,Confluence,D12
EMP.D12.2017.03.06,Cyclotella,1801720,,2017,Mar,Confluence,D12
EMP.D12.2017.03.06,Chlamydomonas,1801720,,2017,Mar,Confluence,D12
EMP.D12.2017.03.06,Chlorella,50448160,,2017,Mar,Confluence,D12
EMP.D19.2017.03.06,Eucapsis,745912080,,2017,Mar,Central Delta,D19
EMP.D19.2017.03.06,Synechococcus,102698040,,2017,Mar,Central Delta,D19
EMP.D19.2017.03.06,Chlorella,27025800,,2017,Mar,Central Delta,D19
EMP.C10A.2017.03.06,Plagioselmis,3153010,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Eucapsis,412593880,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Planktolyngbya,450430,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Synechococcus,63060200,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Achnanthidium,900860,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Cocconeis,450430,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Cyclotella,2252150,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Chlamydomonas,450430,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Chlorella,13512900,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Drepanochloris,450430,,2017,Mar,Southern Interior Delta,C10A
EMP.C10A.2017.03.06,Monoraphidium,450430,,2017,Mar,Southern Interior Delta,C10A
EMP.D28A.2017.03.06,Rhodomonas,450430,,2017,Mar,Central Delta,D28A
EMP.D28A.2017.03.06,Eucapsis,348182390,,2017,Mar,Central Delta,D28A
EMP.D28A.2017.03.06,Planktolyngbya,900860,,2017,Mar,Central Delta,D28A
EMP.D28A.2017.03.06,Synechococcus,35133540,,2017,Mar,Central Delta,D28A
EMP.D28A.2017.03.06,Cyclotella,1801720,,2017,Mar,Central Delta,D28A
EMP.D28A.2017.03.06,Chlorella,9459030,,2017,Mar,Central Delta,D28A
EMP.D16.2017.03.07,Plagioselmis,2702580,,2017,Mar,Central Delta,D16
EMP.D16.2017.03.07,Eucapsis,850411840,,2017,Mar,Central Delta,D16
EMP.D16.2017.03.07,Glaucospira,900860,,2017,Mar,Central Delta,D16
EMP.D16.2017.03.07,Synechococcus,61258480,,2017,Mar,Central Delta,D16
EMP.D16.2017.03.07,Cyclotella,1801720,,2017,Mar,Central Delta,D16
EMP.D16.2017.03.07,Chlorella,3603440,,2017,Mar,Central Delta,D16
EMP.D16.2017.03.07,Monoraphidium,900860,,2017,Mar,Central Delta,D16
EMP.D26.2017.03.07,Eucapsis,517093640,,2017,Mar,Central Delta,D26
EMP.D26.2017.03.07,Synechococcus,53150740,,2017,Mar,Central Delta,D26
EMP.D26.2017.03.07,Cyclotella,1801720,,2017,Mar,Central Delta,D26
EMP.D26.2017.03.07,Nitzschia,900860,,2017,Mar,Central Delta,D26
EMP.D26.2017.03.07,Chlorella,25224080,,2017,Mar,Central Delta,D26
EMP.D26.2017.03.07,Monoraphidium,900860,,2017,Mar,Central Delta,D26
EMP.D24.2017.03.07,Hemiselmis,34232680,,2017,Mar,Northern Interior Delta,D24
EMP.D24.2017.03.07,Eucapsis,1515246520,,2017,Mar,Northern Interior Delta,D24
EMP.D24.2017.03.07,Synechococcus,210801240,,2017,Mar,Northern Interior Delta,D24
EMP.D24.2017.03.07,Cyclotella,9008600,,2017,Mar,Northern Interior Delta,D24
EMP.D24.2017.03.07,Chlorella,82879120,,2017,Mar,Northern Interior Delta,D24
EMP.D24.2017.03.07,Monoraphidium,1801720,,2017,Mar,Northern Interior Delta,D24
EMP.MD10A.2017.03.07,Hemiselmis,3603440,,2017,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2017.03.07,Cylindrospermopsis,14413760,,2017,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2017.03.07,Eucapsis,690058760,,2017,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2017.03.07,Synechococcus,54051600,,2017,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2017.03.07,Chrysococcus,1801720,,2017,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2017.03.07,Carteria,1801720,,2017,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2017.03.07,Chlorella,7206880,,2017,Mar,Southern Interior Delta,MD10A
EMP.C3A.2017.03.07,Plagioselmis,9008600,,2017,Mar,Northern Interior Delta,C3A
EMP.C3A.2017.03.07,Eucapsis,1068419960,,2017,Mar,Northern Interior Delta,C3A
EMP.C3A.2017.03.07,Synechococcus,156749640,,2017,Mar,Northern Interior Delta,C3A
EMP.C3A.2017.03.07,Achnanthidium,1801720,,2017,Mar,Northern Interior Delta,C3A
EMP.C3A.2017.03.07,Cyclotella,1801720,,2017,Mar,Northern Interior Delta,C3A
EMP.C3A.2017.03.07,Nitzschia,3603440,,2017,Mar,Northern Interior Delta,C3A
EMP.C3A.2017.03.07,Chlorella,72068800,,2017,Mar,Northern Interior Delta,C3A
EMP.C3A.2017.03.07,Drepanochloris,5405160,,2017,Mar,Northern Interior Delta,C3A
EMP.C3A.2017.03.07,Monoraphidium,1801720,,2017,Mar,Northern Interior Delta,C3A
EMP.P8.2017.03.07,Plagioselmis,8107740,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Rhodomonas,900860,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Eucapsis,778343040,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Planktolyngbya,4504300,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Synechococcus,103598900,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Adlafia,900860,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Cocconeis,900860,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Cyclotella,8107740,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Sellaphora,900860,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Chrysococcus,900860,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Chlorella,17116340,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Drepanochloris,1801720,,2017,Mar,Southern Interior Delta,P8
EMP.P8.2017.03.07,Monoraphidium,1801720,,2017,Mar,Southern Interior Delta,P8
EMP.D8.2017.03.08,Cryptomonas,1801720,,2017,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2017.03.08,Hemiselmis,12612040,,2017,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2017.03.08,Eucapsis,1477410400,,2017,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2017.03.08,Planktolyngbya,1801720,,2017,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2017.03.08,Synechococcus,106301480,,2017,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2017.03.08,Cyclotella,3603440,,2017,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2017.03.08,Chlorella,18017200,,2017,Mar,Grizzly and Suisun Bay,D8
EMP.D4.2017.03.08,Eucapsis,1088238880,,2017,Mar,Confluence,D4
EMP.D4.2017.03.08,Synechococcus,138732440,,2017,Mar,Confluence,D4
EMP.D4.2017.03.08,Chlorella,45043000,,2017,Mar,Confluence,D4
EMP.EZ6.2017.03.08,Eucapsis,2014925770,,2017,Mar,Entrapment Zone,EZ6
EMP.EZ6.2017.03.08,Pseudanabaena,21020090,,2017,Mar,Entrapment Zone,EZ6
EMP.EZ6.2017.03.08,Synechococcus,213203770,,2017,Mar,Entrapment Zone,EZ6
EMP.EZ6.2017.03.08,Cyclotella,3002870,,2017,Mar,Entrapment Zone,EZ6
EMP.EZ6.2017.03.08,Chlorella,36034440,,2017,Mar,Entrapment Zone,EZ6
EMP.EZ6.2017.03.08,Drepanochloris,9008610,,2017,Mar,Entrapment Zone,EZ6
EMP.EZ6.2017.03.08,Monoraphidium,3002870,,2017,Mar,Entrapment Zone,EZ6
EMP.D22.2017.03.08,Plagioselmis,18017220,,2017,Mar,Confluence,D22
EMP.D22.2017.03.08,Eucapsis,1129079120,,2017,Mar,Confluence,D22
EMP.D22.2017.03.08,Synechococcus,138132020,,2017,Mar,Confluence,D22
EMP.D22.2017.03.08,Cyclotella,3002870,,2017,Mar,Confluence,D22
EMP.D22.2017.03.08,Chlorella,27025830,,2017,Mar,Confluence,D22
EMP.EZ2.2017.03.08,Hemiselmis,9008600,,2017,Mar,Entrapment Zone,EZ2
EMP.EZ2.2017.03.08,Eucapsis,2274671500,,2017,Mar,Entrapment Zone,EZ2
EMP.EZ2.2017.03.08,Synechococcus,180172000,,2017,Mar,Entrapment Zone,EZ2
EMP.EZ2.2017.03.08,Achnanthidium,4504300,,2017,Mar,Entrapment Zone,EZ2
EMP.EZ2.2017.03.08,Chlorella,49547300,,2017,Mar,Entrapment Zone,EZ2
EMP.D7.2017.03.09,Hemiselmis,18017200,,2017,Mar,Grizzly and Suisun Bay,D7
EMP.D7.2017.03.09,Eucapsis,2202602700,,2017,Mar,Grizzly and Suisun Bay,D7
EMP.D7.2017.03.09,Synechococcus,247736500,,2017,Mar,Grizzly and Suisun Bay,D7
EMP.D7.2017.03.09,Xenococcus,4504300,,2017,Mar,Grizzly and Suisun Bay,D7
EMP.D7.2017.03.09,Chlorella,18017200,,2017,Mar,Grizzly and Suisun Bay,D7
EMP.D41A.2017.03.10,Hemiselmis,18017200,,2017,Mar,San Pablo Bay,D41A
EMP.D41A.2017.03.10,Eucapsis,1526957700,,2017,Mar,San Pablo Bay,D41A
EMP.D41A.2017.03.10,Synechococcus,252240800,,2017,Mar,San Pablo Bay,D41A
EMP.D41A.2017.03.10,Cyclotella,13512900,,2017,Mar,San Pablo Bay,D41A
EMP.D41A.2017.03.10,Drepanochloris,18017200,,2017,Mar,San Pablo Bay,D41A
EMP.D41.2017.03.10,Plagioselmis,3860820,,2017,Mar,San Pablo Bay,D41
EMP.D41.2017.03.10,Eucapsis,478741680,,2017,Mar,San Pablo Bay,D41
EMP.D41.2017.03.10,Planktolyngbya,1286940,,2017,Mar,San Pablo Bay,D41
EMP.D41.2017.03.10,Pseudanabaena,1286940,,2017,Mar,San Pablo Bay,D41
EMP.D41.2017.03.10,Synechococcus,75929460,,2017,Mar,San Pablo Bay,D41
EMP.D41.2017.03.10,Drepanochloris,6434700,,2017,Mar,San Pablo Bay,D41
EMP.D6.2017.03.10,Rhodomonas,4504300,,2017,Mar,San Pablo Bay,D6
EMP.D6.2017.03.10,Eucapsis,2689067100,,2017,Mar,San Pablo Bay,D6
EMP.D6.2017.03.10,Planktolyngbya,4504300,,2017,Mar,San Pablo Bay,D6
EMP.D6.2017.03.10,Synechococcus,333318200,,2017,Mar,San Pablo Bay,D6
EMP.D6.2017.03.10,Chlorella,108103200,,2017,Mar,San Pablo Bay,D6
EMP.C9.2017.03.14,Plagioselmis,1201140,,2017,Mar,Southern Interior Delta,C9
EMP.C9.2017.03.14,Eucapsis,448025220,,2017,Mar,Southern Interior Delta,C9
EMP.C9.2017.03.14,Planktolyngbya,1201140,,2017,Mar,Southern Interior Delta,C9
EMP.C9.2017.03.14,Synechococcus,51048450,,2017,Mar,Southern Interior Delta,C9
EMP.C9.2017.03.14,Cyclotella,1801710,,2017,Mar,Southern Interior Delta,C9
EMP.C9.2017.03.14,Chlorella,12011400,,2017,Mar,Southern Interior Delta,C9
EMP.C9.2017.03.14,Monoraphidium,1201140,,2017,Mar,Southern Interior Delta,C9
EMP.D12.2017.04.03,Eucapsis,612584800,,2017,Apr,Confluence,D12
EMP.D12.2017.04.03,Planktolyngbya,1801720,,2017,Apr,Confluence,D12
EMP.D12.2017.04.03,Synechococcus,109904920,,2017,Apr,Confluence,D12
EMP.D12.2017.04.03,Nitzschia,3603440,,2017,Apr,Confluence,D12
EMP.D12.2017.04.03,Chlorella,18017200,,2017,Apr,Confluence,D12
EMP.D19.2017.04.03,Cyanophanon,72068640,,2017,Apr,Central Delta,D19
EMP.D19.2017.04.03,Eucapsis,530004790,,2017,Apr,Central Delta,D19
EMP.D19.2017.04.03,Planktolyngbya,1501430,,2017,Apr,Central Delta,D19
EMP.D19.2017.04.03,Synechococcus,63060060,,2017,Apr,Central Delta,D19
EMP.D19.2017.04.03,Cyclotella,1501430,,2017,Apr,Central Delta,D19
EMP.D19.2017.04.03,Chlorella,7507150,,2017,Apr,Central Delta,D19
EMP.D28A.2017.04.03,Plagioselmis,900860,,2017,Apr,Central Delta,D28A
EMP.D28A.2017.04.03,Rhodomonas,450430,,2017,Apr,Central Delta,D28A
EMP.D28A.2017.04.03,Eucapsis,294130790,,2017,Apr,Central Delta,D28A
EMP.D28A.2017.04.03,Synechococcus,28827520,,2017,Apr,Central Delta,D28A
EMP.D28A.2017.04.03,Bacillaria,450430,,2017,Apr,Central Delta,D28A
EMP.D28A.2017.04.03,Cyclotella,450430,,2017,Apr,Central Delta,D28A
EMP.D28A.2017.04.03,Chlorella,17116340,,2017,Apr,Central Delta,D28A
EMP.D28A.2017.04.03,Drepanochloris,450430,,2017,Apr,Central Delta,D28A
EMP.C9.2017.04.03,Cryptomonas,600570,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Hemiselmis,5405130,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Rhodomonas,1201140,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Chroococcus,600570,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Eucapsis,540513000,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Glaucospira,600570,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Planktolyngbya,3002850,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Synechococcus,72668970,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Cyclotella,6005700,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Chlorella,34833060,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Monoraphidium,2402280,,2017,Apr,Southern Interior Delta,C9
EMP.C9.2017.04.03,Scenedesmus,600570,,2017,Apr,Southern Interior Delta,C9
EMP.C10A.2017.04.03,Cryptomonas,900860,,2017,Apr,Southern Interior Delta,C10A
EMP.C10A.2017.04.03,Plagioselmis,1801720,,2017,Apr,Southern Interior Delta,C10A
EMP.C10A.2017.04.03,Eucapsis,261699830,,2017,Apr,Southern Interior Delta,C10A
EMP.C10A.2017.04.03,Synechococcus,31079670,,2017,Apr,Southern Interior Delta,C10A
EMP.C10A.2017.04.03,Amphora,450430,,2017,Apr,Southern Interior Delta,C10A
EMP.C10A.2017.04.03,Cyclotella,3153010,,2017,Apr,Southern Interior Delta,C10A
EMP.C10A.2017.04.03,Skeletonema,450430,,2017,Apr,Southern Interior Delta,C10A
EMP.C10A.2017.04.03,Gymnodinium,450430,,2017,Apr,Southern Interior Delta,C10A
EMP.C10A.2017.04.03,Chlorella,11260750,,2017,Apr,Southern Interior Delta,C10A
EMP.C10A.2017.04.03,Monoraphidium,1351290,,2017,Apr,Southern Interior Delta,C10A
EMP.D24.2017.04.04,Eucapsis,493970470,,2017,Apr,Northern Interior Delta,D24
EMP.D24.2017.04.04,Planktolyngbya,1501430,,2017,Apr,Northern Interior Delta,D24
EMP.D24.2017.04.04,Synechococcus,70567210,,2017,Apr,Northern Interior Delta,D24
EMP.D24.2017.04.04,Cyclotella,1501430,,2017,Apr,Northern Interior Delta,D24
EMP.D24.2017.04.04,Chlorella,33031460,,2017,Apr,Northern Interior Delta,D24
EMP.D16.2017.04.04,Plagioselmis,4504300,,2017,Apr,Central Delta,D16
EMP.D16.2017.04.04,Eucapsis,536912560,,2017,Apr,Central Delta,D16
EMP.D16.2017.04.04,Planktolyngbya,900860,,2017,Apr,Central Delta,D16
EMP.D16.2017.04.04,Synechococcus,73870520,,2017,Apr,Central Delta,D16
EMP.D16.2017.04.04,Cyclotella,4504300,,2017,Apr,Central Delta,D16
EMP.D16.2017.04.04,Chlorella,20719780,,2017,Apr,Central Delta,D16
EMP.D16.2017.04.04,Drepanochloris,1801720,,2017,Apr,Central Delta,D16
EMP.C3A.2017.04.04,Eucapsis,794558520,,2017,Apr,Northern Interior Delta,C3A
EMP.C3A.2017.04.04,Planktolyngbya,3603440,,2017,Apr,Northern Interior Delta,C3A
EMP.C3A.2017.04.04,Pseudanabaena,3603440,,2017,Apr,Northern Interior Delta,C3A
EMP.C3A.2017.04.04,Synechococcus,90086000,,2017,Apr,Northern Interior Delta,C3A
EMP.C3A.2017.04.04,Cyclotella,10810320,,2017,Apr,Northern Interior Delta,C3A
EMP.C3A.2017.04.04,Nitzschia,1801720,,2017,Apr,Northern Interior Delta,C3A
EMP.C3A.2017.04.04,Ankistrodesmus,1801720,,2017,Apr,Northern Interior Delta,C3A
EMP.C3A.2017.04.04,Chlorella,36034400,,2017,Apr,Northern Interior Delta,C3A
EMP.C3A.2017.04.04,Scenedesmus,1801720,,2017,Apr,Northern Interior Delta,C3A
EMP.D26.2017.04.04,Eucapsis,472951500,,2017,Apr,Central Delta,D26
EMP.D26.2017.04.04,Synechococcus,49547300,,2017,Apr,Central Delta,D26
EMP.D26.2017.04.04,Cyclotella,900860,,2017,Apr,Central Delta,D26
EMP.D26.2017.04.04,Chlorella,13512900,,2017,Apr,Central Delta,D26
EMP.D26.2017.04.04,Drepanochloris,6306020,,2017,Apr,Central Delta,D26
EMP.MD10A.2017.04.04,Plagioselmis,2001920,,2017,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2017.04.04,Eucapsis,182174720,,2017,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2017.04.04,Synechococcus,18017280,,2017,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2017.04.04,Cyclotella,1000960,,2017,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2017.04.04,Chlorella,2001920,,2017,Apr,Southern Interior Delta,MD10A
EMP.P8.2017.04.04,Eucapsis,431511940,,2017,Apr,Southern Interior Delta,P8
EMP.P8.2017.04.04,Planktolyngbya,900860,,2017,Apr,Southern Interior Delta,P8
EMP.P8.2017.04.04,Synechococcus,67564500,,2017,Apr,Southern Interior Delta,P8
EMP.P8.2017.04.04,Cyclotella,900860,,2017,Apr,Southern Interior Delta,P8
EMP.P8.2017.04.04,Skeletonema,2702580,,2017,Apr,Southern Interior Delta,P8
EMP.P8.2017.04.04,Ochromonas,1801720,,2017,Apr,Southern Interior Delta,P8
EMP.P8.2017.04.04,Chlorella,24323220,,2017,Apr,Southern Interior Delta,P8
EMP.P8.2017.04.04,Drepanochloris,900860,,2017,Apr,Southern Interior Delta,P8
EMP.P8.2017.04.04,Monoraphidium,900860,,2017,Apr,Southern Interior Delta,P8
EMP.D8.2017.04.05,Plagioselmis,5405160,,2017,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2017.04.05,Eucapsis,954911600,,2017,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2017.04.05,Planktolyngbya,5405160,,2017,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2017.04.05,Synechococcus,122516960,,2017,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2017.04.05,Chlorella,37836120,,2017,Apr,Grizzly and Suisun Bay,D8
EMP.D4.2017.04.05,Eucapsis,624594880,,2017,Apr,Confluence,D4
EMP.D4.2017.04.05,Planktolyngbya,1501430,,2017,Apr,Confluence,D4
EMP.D4.2017.04.05,Synechococcus,73570070,,2017,Apr,Confluence,D4
EMP.D4.2017.04.05,Cyclotella,4504290,,2017,Apr,Confluence,D4
EMP.D4.2017.04.05,Chlorella,21020020,,2017,Apr,Confluence,D4
EMP.D22.2017.04.05,Plagioselmis,2502390,,2017,Apr,Confluence,D22
EMP.D22.2017.04.05,Eucapsis,903362790,,2017,Apr,Confluence,D22
EMP.D22.2017.04.05,Planktolyngbya,2502390,,2017,Apr,Confluence,D22
EMP.D22.2017.04.05,Synechococcus,177669690,,2017,Apr,Confluence,D22
EMP.D22.2017.04.05,Achnanthidium,2502390,,2017,Apr,Confluence,D22
EMP.D22.2017.04.05,Cyclotella,10009560,,2017,Apr,Confluence,D22
EMP.D22.2017.04.05,Chlamydomonas,5004780,,2017,Apr,Confluence,D22
EMP.D22.2017.04.05,Chlorella,60057360,,2017,Apr,Confluence,D22
EMP.EZ6.2017.04.05,Eucapsis,933391470,,2017,Apr,Entrapment Zone,EZ6
EMP.EZ6.2017.04.05,Synechococcus,167660130,,2017,Apr,Entrapment Zone,EZ6
EMP.EZ6.2017.04.05,Cyclotella,2502390,,2017,Apr,Entrapment Zone,EZ6
EMP.EZ6.2017.04.05,Chlorella,40038240,,2017,Apr,Entrapment Zone,EZ6
EMP.D7.2017.04.06,Cryptomonas,900860,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2017.04.06,Eucapsis,415296460,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2017.04.06,Planktolyngbya,900860,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2017.04.06,Synechococcus,61258480,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2017.04.06,Cyclotella,3603440,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2017.04.06,Nitzschia,900860,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2017.04.06,Chlamydomonas,900860,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2017.04.06,Chlorella,27025800,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2017.04.06,Drepanochloris,900860,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2017.04.06,Monoraphidium,1801720,,2017,Apr,Grizzly and Suisun Bay,D7
EMP.D41A.2017.04.07,Plagioselmis,4504300,,2017,Apr,San Pablo Bay,D41A
EMP.D41A.2017.04.07,Eucapsis,1810728600,,2017,Apr,San Pablo Bay,D41A
EMP.D41A.2017.04.07,Synechococcus,405387000,,2017,Apr,San Pablo Bay,D41A
EMP.D41A.2017.04.07,Cyclotella,18017200,,2017,Apr,San Pablo Bay,D41A
EMP.D41A.2017.04.07,Chlorella,49547300,,2017,Apr,San Pablo Bay,D41A
EMP.D6.2017.04.07,Plagioselmis,9909460,,2017,Apr,San Pablo Bay,D6
EMP.D6.2017.04.07,Eucapsis,400882700,,2017,Apr,San Pablo Bay,D6
EMP.D6.2017.04.07,Planktolyngbya,1801720,,2017,Apr,San Pablo Bay,D6
EMP.D6.2017.04.07,Synechococcus,54051600,,2017,Apr,San Pablo Bay,D6
EMP.D6.2017.04.07,Amphora,900860,,2017,Apr,San Pablo Bay,D6
EMP.D6.2017.04.07,Cyclotella,4504300,,2017,Apr,San Pablo Bay,D6
EMP.D6.2017.04.07,Skeletonema,4504300,,2017,Apr,San Pablo Bay,D6
EMP.D6.2017.04.07,Chrysococcus,900860,,2017,Apr,San Pablo Bay,D6
EMP.D6.2017.04.07,Chlorella,27025800,,2017,Apr,San Pablo Bay,D6
EMP.D6.2017.04.07,Monoraphidium,900860,,2017,Apr,San Pablo Bay,D6
EMP.D41.2017.04.07,Plagioselmis,4504300,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Rhodomonas,450430,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Eucapsis,242331340,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Synechococcus,48646440,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Actinoptychus,450430,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Cyclotella,450430,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Nitzschia,450430,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Skeletonema,900860,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Synedra,450430,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Ochromonas,2702580,,2017,Apr,San Pablo Bay,D41
EMP.D41.2017.04.07,Chlorella,14413760,,2017,Apr,San Pablo Bay,D41
EMP.C9.2017.05.15,Eucapsis,257043960,,2017,May,Southern Interior Delta,C9
EMP.C9.2017.05.15,Cyclotella,3002850,,2017,May,Southern Interior Delta,C9
EMP.C9.2017.05.15,Fragilaria,600570,,2017,May,Southern Interior Delta,C9
EMP.C9.2017.05.15,Skeletonema,1201140,,2017,May,Southern Interior Delta,C9
EMP.C9.2017.05.15,Chrysococcus,600570,,2017,May,Southern Interior Delta,C9
EMP.C9.2017.05.15,Chlorella,12611970,,2017,May,Southern Interior Delta,C9
EMP.C9.2017.05.15,Lagerheimia,1201140,,2017,May,Southern Interior Delta,C9
EMP.C9.2017.05.15,Monoraphidium,1201140,,2017,May,Southern Interior Delta,C9
EMP.C10A.2017.05.15,Eucapsis,196387480,,2017,May,Southern Interior Delta,C10A
EMP.C10A.2017.05.15,Cyclotella,900860,,2017,May,Southern Interior Delta,C10A
EMP.C10A.2017.05.15,Skeletonema,900860,,2017,May,Southern Interior Delta,C10A
EMP.C10A.2017.05.15,Chlorella,7206880,,2017,May,Southern Interior Delta,C10A
EMP.C10A.2017.05.15,Drepanochloris,450430,,2017,May,Southern Interior Delta,C10A
EMP.D24.2017.05.16,Plagioselmis,450430,,2017,May,Northern Interior Delta,D24
EMP.D24.2017.05.16,Eucapsis,187829310,,2017,May,Northern Interior Delta,D24
EMP.D24.2017.05.16,Cyclotella,900860,,2017,May,Northern Interior Delta,D24
EMP.D24.2017.05.16,Nitzschia,450430,,2017,May,Northern Interior Delta,D24
EMP.D24.2017.05.16,Chlorella,5855590,,2017,May,Northern Interior Delta,D24
EMP.D24.2017.05.16,Drepanochloris,900860,,2017,May,Northern Interior Delta,D24
EMP.C3A.2017.05.16,Eucapsis,337824000,,2017,May,Northern Interior Delta,C3A
EMP.C3A.2017.05.16,Planktolyngbya,1501440,,2017,May,Northern Interior Delta,C3A
EMP.C3A.2017.05.16,Fragilaria,750720,,2017,May,Northern Interior Delta,C3A
EMP.C3A.2017.05.16,Nitzschia,750720,,2017,May,Northern Interior Delta,C3A
EMP.C3A.2017.05.16,Pseudostaurosira,28527360,,2017,May,Northern Interior Delta,C3A
EMP.C3A.2017.05.16,Chlorella,1501440,,2017,May,Northern Interior Delta,C3A
EMP.D12.2017.05.17,Eucapsis,357342720,,2017,May,Confluence,D12
EMP.D12.2017.05.17,Cyclotella,750720,,2017,May,Confluence,D12
EMP.D12.2017.05.17,Chlorella,3002880,,2017,May,Confluence,D12
EMP.D19.2017.05.17,Rhodomonas,375360,,2017,May,Central Delta,D19
EMP.D19.2017.05.17,Eucapsis,150894720,,2017,May,Central Delta,D19
EMP.D19.2017.05.17,Chlorella,4504320,,2017,May,Central Delta,D19
